n_harmonics,base_freq,magnitudes,instruments
7,1.0309629859678249,"[ 0.62130608 -2.29610943  0.30212374 -1.59879067 -0.37831615  0.22687107
 -0.42210496]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9907626203911333,0.010389088375141863
-2.9806739151663413,-0.1679526029313941
-2.9803411036655567,-0.21076134104922176
-2.979543831590595,-0.2081309357950749
-2.962797866287776,-0.5546211788837013
-2.9589198149887226,-0.7168914737831138
-2.948992025712614,-0.8525950458809685
-2.9420216826055343,-1.0222815200059776
-2.940930388575336,-1.0799264471035475
-2.9406712120348493,-1.0231511824988206
-2.9384843170702775,-1.1285946857303766
-2.9267238438596155,-1.40181689066689
-2.920036832471644,-1.521271833615923
-2.9143207760147503,-1.6301382173520196
-2.90708041519349,-1.7550630579329631
-2.9067941734877625,-1.749888144639016
-2.897359681059348,-2.03424742205933
-2.8916938995618686,-2.1188653139810696
-2.890589352253656,-2.1124525752295495
-2.8813202478942896,-2.3458290077753934
-2.8773228716885138,-2.437414313468757
-2.876992372801044,-2.39206618185954
-2.875886118413236,-2.393616188212576
-2.871176680360732,-2.5037169288243732
-2.8650933243252394,-2.6295115755533884
-2.862973691963447,-2.629807387713324
-2.8535378838129573,-2.8188135101070095
-2.851567471640766,-2.8642046367279015
-2.8509962797521413,-2.883589652276932
-2.838310903173058,-3.0999595651366425
-2.816371391589885,-3.4064552203643306
-2.79644579166482,-3.6579850639475686
-2.7914274919905258,-3.7506022181633765
-2.785098317443261,-3.83825045002491
-2.7847553082994176,-3.819829390892383
-2.780227794634955,-3.8661895329358056
-2.7801112489221267,-3.8851155272325593
-2.778486337449666,-3.921518107287622
-2.772280460597383,-3.9470802749653386
-2.7720528978573755,-3.9294672118772622
-2.770544078020536,-4.039591509604324
-2.764778278206471,-4.1286538512117845
-2.7593827464823746,-4.049315065984514
-2.7494975223474425,-4.093162624717821
-2.739634735421412,-4.206625463103767
-2.7334412840582574,-4.252485263147153
-2.7238990003171932,-4.314924938098293
-2.720351716026488,-4.283975248550908
-2.719907709276801,-4.313490187447045
-2.717027601349738,-4.320755926964932
-2.7077421093282004,-4.40267083313057
-2.6951112209188812,-4.383950233746757
-2.673191463680257,-4.4079662633421215
-2.670271825513816,-4.342346637644506
-2.6661822612681396,-4.403632705778602
-2.6625268651119742,-4.3733904533897645
-2.6619810554449432,-4.324091865633766
-2.6590354001945626,-4.367746890935963
-2.6555032690805946,-4.290643614275121
