n_harmonics,base_freq,magnitudes,instruments
10,4.091839995152013,"[-0.58184196  0.29488616  0.59638215  0.21136616 -0.62290486  1.83248253
  1.16400471  1.5580472   0.84593561  0.64082993]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9985691532634107,1.3982942237880738
-2.9967424219484196,1.3537401731587033
-2.9918325392089855,1.3058296126859537
-2.991549489675206,1.3263833187771055
-2.9707144903779548,1.2627055741571245
-2.9632297308889477,1.288519778989919
-2.9570883200057905,1.326776480084849
-2.953958959580783,1.3839728347887101
-2.9529493258789907,1.4065214695503414
-2.9467690597942564,1.4770291695541267
-2.9343553000984413,1.6105416829002528
-2.920082851003292,1.7671768111028319
-2.919933446060649,1.735334678337671
-2.913463021619158,1.7498433006969785
-2.9080096596406344,1.7575463915340936
-2.9062213697892147,1.7855269848242064
-2.9047863849835354,1.784451525350337
-2.898051081064361,1.7974968765653678
-2.8848580661219474,1.7659743979468476
-2.865498332002015,1.7202332316404492
-2.8615245598818375,1.7280801525538212
-2.8608239761357313,1.709773635572623
-2.8569372655615766,1.735366723375999
-2.856723992073646,1.7240309702887435
-2.854821108014592,1.7356783057073137
-2.8513358804615536,1.7324137511491666
-2.8490308995734566,1.755517017723991
-2.841471086750967,1.7838113559798676
-2.8397354266372146,1.7872601421911942
-2.8254458643855473,1.8795827834358516
-2.805834709181778,1.917105517059885
-2.8047872197059167,1.9072219093658718
-2.7984181831668677,1.8895126400040283
-2.7952122172140776,1.847803557913422
-2.784287805051199,1.6549795660095425
-2.7788090401670695,1.572416218508607
-2.7749421430804095,1.481660229890515
-2.769411115541606,1.32959306722829
-2.7582416949994077,0.9854082770542602
-2.754185168902386,0.8903538432588485
-2.7404496064701043,0.4789037105869739
-2.728205141514796,0.24266033360411957
-2.7018881740447838,0.24391457613415102
-2.6928709702144396,0.43416343235844046
-2.682991880568757,0.6752189886267242
-2.6809115070034775,0.768041194784413
-2.6720456885211292,0.9861244424051144
-2.666581549994694,1.2041466290287697
-2.6662076018017746,1.1874128473904224
-2.663670590317495,1.23082493696217
-2.6613688877659634,1.2882193149673262
-2.649740638340803,1.4490552439753683
-2.646965030825616,1.4569696534652457
-2.6409775716242017,1.4580408441690944
-2.63934606776804,1.4347532277501205
-2.6385450132948987,1.4270229879852183
-2.623126471056437,1.0440154544942981
-2.6201283607602694,0.9614615436010747
-2.6162735245401123,0.7952228153822343
-2.611159840167539,0.5622074795571234
-2.6062191348888133,0.3045557893554857
-2.601974557229431,0.1147886552782233
-2.5986006751284694,-0.03212743717441362
-2.5968783325978633,-0.1575135776400246
-2.596604067795105,-0.14894434845801494
-2.585741296831098,-0.6629659910486073
-2.577982239934435,-0.9467607630296927
-2.557313383757891,-1.1977538266321124
-2.551439232677377,-1.066077668817589
-2.549236990246343,-1.0261431316301168
-2.5491025565594105,-1.0191085437319218
-2.5431618259553046,-0.8175944227132693
-2.527741572114967,-0.028276376743849214
-2.5236105040914745,0.19577240077715988
-2.520560649146052,0.40484077797832585
-2.503162827814793,1.3607518437881054
-2.5002533726140648,1.5019419674467995
-2.493994761427441,1.6930884553443202
-2.482832997984715,1.8497953543630206
-2.4820608468897825,1.8083964386060316
-2.4804606694835076,1.7978894097272426
-2.4696770609712853,1.548086392568535
-2.4677249222802384,1.4507927329378212
-2.458692586569571,0.9337475611405783
-2.442283591580524,-0.3447777762055214
-2.4419931285748793,-0.39212780308902695
-2.422932223336497,-1.9508508465908931
-2.419707198165354,-2.168022861884403
-2.4087048674294267,-2.726141965374056
-2.3827870932843966,-2.588976042742879
-2.382007400262429,-2.5194364218526837
-2.3788731689019644,-2.407741728374297
-2.3739694126796924,-2.1014054061472347
-2.3711987865859445,-1.8914299844067344
-2.3656885179037044,-1.4882955432356137
-2.3603965827638937,-1.033937382755354
-2.3526579831216248,-0.3877234266241061
