n_harmonics,base_freq,magnitudes,instruments
7,1.5724900089570184,"[ 0.88655941 -0.52806866 -0.37939384  0.87912688 -1.33551599 -0.59939059
  0.27197308]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9994656569837597,2.2167153724443254
-2.997257670199401,2.2283605082870026
-2.988395246774891,2.2525543303946036
-2.9764629126204314,2.320515551317745
-2.974470185055769,2.2924089669702545
-2.9676157514507473,2.2885053938920734
-2.967271984908887,2.2926604945559563
-2.9632187915471357,2.323785516156466
-2.961467699856513,2.3236071594478944
-2.950852714997679,2.316766194444942
-2.9241878072945653,2.25742108815779
-2.922341955347611,2.243238398996263
-2.9172191402189136,2.2195980446083703
-2.915638971316514,2.205242679102749
-2.9133358552810344,2.1937172266319815
-2.9131516614827975,2.199964227267237
-2.9119259935214203,2.190884632269939
-2.898307250856711,2.0813208182984373
-2.890076461965442,2.0453350075226693
-2.889290657257733,2.0605538450798115
-2.871974413947883,1.8630153281079185
-2.866847384237651,1.8884111781953488
-2.865042347426327,1.8203081239280137
-2.85968762624933,1.7737662003888026
-2.8460280819367147,1.619348871721355
-2.8431983062814172,1.5787789805685566
-2.840192304377721,1.565036875277433
-2.81626529587668,1.267049701009092
-2.813371529629353,1.2095296035168006
-2.8133218894797207,1.201534184595191
-2.813313595069511,1.1979591195591353
-2.8125029859727144,1.1991325082723405
-2.8085126987493094,1.1441075268129206
-2.8058106059749903,1.1035034939872874
-2.7985639399744437,1.0055565974737652
-2.7967295532263146,0.9751166081411352
-2.79056875476382,0.8898903502598868
-2.79008801002702,0.876711011312729
-2.7822665215807474,0.7788932231578028
-2.7817640435451567,0.7541107345677395
-2.773022739685854,0.638412743097703
-2.757090630595253,0.39005260845657597
-2.7457532894039147,0.2392953417564598
-2.7444539093657263,0.23518762059582798
-2.7398011487574374,0.17286672243284673
-2.7323244851020325,0.02796826372439109
-2.731932544042686,0.0923281848472248
-2.7302408594139296,0.011385410796486877
-2.711861561315793,-0.21173993087239323
-2.7083888742476954,-0.2725695751125549
-2.706233961338196,-0.28391933724814256
-2.700667489068353,-0.36123764949162546
-2.6974942004344173,-0.3864577169283042
-2.6974621597064594,-0.4228663266042526
-2.681779347501921,-0.5315942330574694
-2.669279018649294,-0.6551473798197087
-2.6638411468580534,-0.709051251628512
-2.6452837321160327,-0.8686948941765011
-2.6335066954817954,-0.9012064857989912
-2.6270993687033473,-0.9384535862360511
-2.616710402460459,-0.9744069587302898
-2.615528283529417,-0.9724102767766727
-2.5998112661006907,-1.00224010544208
-2.5808435807783994,-0.9821024832640026
-2.572252029788594,-0.9647803136398795
-2.571037734089816,-0.9371081745483638
-2.562504380797944,-0.9250498688701849
-2.559316006973008,-0.9058611429260106
-2.551344623196445,-0.8687435274910715
-2.5503281591467655,-0.8371002795627882
-2.544504381798925,-0.8304519600063438
-2.540873753963325,-0.7665606233369233
-2.5340959815880426,-0.7229262832574944
-2.5327784926761496,-0.7329292197679693
-2.5296459446124,-0.6932575820002744
-2.528915865152182,-0.7035528163843453
-2.5193825651595483,-0.6033893079645486
-2.4976517155471134,-0.4226032328380282
-2.4970422187108916,-0.4230784853229632
-2.493002239027999,-0.35909733727120335
-2.491560370564412,-0.3562272049571993
-2.4863212135267077,-0.30063492527305236
-2.48109037987287,-0.25695267679716915
-2.475452264594465,-0.15821304908554337
-2.455497270669996,0.03590737412671315
-2.4489798707774346,0.12904529738288845
-2.4472098775265785,0.14083399185854562
-2.441755754945572,0.19402785436192144
-2.438755632407192,0.23797955069723856
-2.4364480031036595,0.2726881762127505
-2.429171659178676,0.3558721609967286
-2.424977107467342,0.3899454935571308
-2.4193099873383046,0.44665049176520705
-2.4140228595026336,0.5176385179661716
-2.4099475768951946,0.5701936952275846
-2.403384447566322,0.6458397768627592
-2.403184437847395,0.6122078814861392
-2.397111061907041,0.6914747267674507
-2.393271773687074,0.7578833048051756
-2.3901501765866504,0.740540209094777
-2.3697610611402578,0.9376329280086938
-2.3677119044134125,0.9395180550217421
-2.3533360360959383,1.0863220860463105
-2.352282220095201,1.081518142581508
-2.347617091002151,1.068016183811288
-2.3336926811077694,1.1797253364131657
-2.3329072726754907,1.1474488547765707
-2.3323995844464354,1.17714795531234
-2.30520476270838,1.2385702146695785
-2.2908693613732094,1.2651550176252668
-2.2886311847637533,1.29114289316243
-2.2832240840891522,1.2869597112891444
-2.282601637286203,1.2793839835750347
-2.2765970143262697,1.245711915503388
-2.2712414221479413,1.2605457707785483
-2.2610783460668014,1.2531649687932884
-2.2576405536582635,1.2163391077453976
-2.2552688233712774,1.2200857350395802
-2.255211116206972,1.2481002421630512
-2.2513992471143207,1.2063908801518086
-2.222439952100099,1.0975999521530981
-2.221146801974778,1.0508362698405955
-2.2207359647869174,1.0964483046849522
