n_harmonics,base_freq,magnitudes,instruments
8,1.8936812918421961,"[ 0.08131457 -0.23193696 -0.27130386  0.29055281  0.13177834 -0.35872277
  0.61577926 -1.1790201 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9955031681954853,-0.009144291517861846
-2.991744180122515,0.014351738278301298
-2.985406043740749,0.04019520734519906
-2.985194043919353,0.05823538835255169
-2.981150405148137,0.06839971385017239
-2.9810966371844407,0.07064811984677566
-2.979754875295426,0.08527976305288
-2.976260818150368,0.10726832505704
-2.9748936246441096,0.11724005719753436
-2.974555199808167,0.11098216927896189
-2.9708891107296056,0.1443478015088275
-2.9547615966356857,0.2165369304927715
-2.9443819495855483,0.24455845805145973
-2.9302657563993386,0.2512433307221341
-2.928661868212854,0.26322750255804506
-2.9092334904492168,0.19056544259732766
-2.9085773674582436,0.18512383959584408
-2.9039308012975455,0.14938082334796182
-2.8991052591599153,0.12296480435777651
-2.8975491986986652,0.12199533125118145
-2.8940719203148024,0.11921021360440197
-2.893377849344137,0.10350912851874543
-2.8896132070268825,0.05393904757511845
-2.889034905394166,0.06338958196887656
-2.886985083306324,0.0378295402468795
-2.867154978686355,-0.19026669281429617
-2.865391134600677,-0.21176404108822544
-2.8651184846842654,-0.2095479270108132
-2.862828316755648,-0.2356144907909717
-2.858543311841792,-0.29582328386169837
-2.857549280703292,-0.3008443181483126
-2.851264857676959,-0.3954868387043152
-2.846850642499588,-0.4614787661430806
-2.842962033280714,-0.5389235859777565
-2.84023972166876,-0.5704632199560083
-2.840180893061441,-0.5660900167019823
-2.836072419173756,-0.6417417274853495
-2.8308719685777746,-0.7155606987154451
-2.819198455135286,-0.8920113966724753
-2.8180386175668586,-0.9148208031468976
-2.809917610875555,-1.0391612453304193
-2.8061750115708834,-1.119174016304764
-2.79652795272977,-1.2551450664797892
-2.7962619863773392,-1.268124698748435
