n_harmonics,base_freq,magnitudes,instruments
9,3.6706146224216503,"[-1.20791478 -0.82313874 -2.40013701  0.46070818  1.11877733  1.07756636
  1.68343347 -2.45701987 -0.1120795 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9949212725486163,1.0733460483371269
-2.9894561858771893,0.6274110300518844
-2.987266274770473,0.5056304711729827
-2.98640069648844,0.4747424616144846
-2.9846522887603992,0.318428036911101
-2.9825180943205707,0.09918915583102192
-2.9677781118015867,-1.18364807810777
-2.965700228918241,-1.4272791246494505
-2.9613775197084653,-1.7629444922360704
-2.9530185541208924,-2.5741744879514283
-2.946273797730445,-3.035768498679159
-2.945467409068887,-3.087997126473591
-2.941612740643631,-3.3303486188384968
-2.9369965390429766,-3.6173416932896996
-2.9368889880241795,-3.666354999778465
-2.9355533634280206,-3.6886200665010502
-2.934696198739627,-3.7544223144389863
-2.9342986211533324,-3.7861812146602767
-2.922409318727365,-4.220751629340744
-2.915044099444022,-4.242299743630574
-2.898633497104901,-3.886265610244852
-2.8889340502019816,-3.3975575066743295
-2.885555383723659,-3.10427913334465
-2.882475634643992,-2.9783528143380815
-2.8813871978870194,-2.8702109433296243
-2.8730530210916805,-2.14731534224841
-2.870829127379964,-1.972530279895472
-2.8687908622051213,-1.8073705652438863
-2.859493790627364,-0.88594499080729
-2.85203955859251,-0.22286460897065946
-2.850544382368035,-0.13177944017271187
-2.8377369211646526,0.8819636428662472
-2.8334726957567686,1.1243921335457983
-2.823431611454887,1.6511273555342543
-2.8147083990626323,1.8278270727932706
-2.8123344196475166,1.8308213080065168
-2.808632681374089,1.8379600034121704
-2.8071608077797228,1.8223665825408788
-2.80479928145947,1.7609891997647054
-2.8016847989017424,1.7463589152529235
-2.7982604372752364,1.6271472504910784
-2.7941531678454306,1.4814422505649394
-2.792239327263686,1.3602930735238274
-2.7894858158288236,1.2449661291725813
-2.781301476797296,0.6608596404506941
-2.7807048678623616,0.6601692895945037
-2.7758064785673326,0.28302250646072535
-2.7719787277494303,-0.04634997900482881
-2.766503825699167,-0.5288703081192178
-2.7631278344781545,-0.8478186612349032
-2.7609140822350104,-1.0740849787475493
-2.758828108167279,-1.3051529231372527
-2.7512336229820673,-2.082733640146581
-2.749999216031708,-2.166397592492434
-2.733781593352285,-3.5648931429387174
-2.730073946420001,-3.8662574670151932
-2.7278079787884906,-4.007785669730879
-2.72501072154829,-4.145479195414098
