n_harmonics,base_freq,magnitudes,instruments
8,2.1662358666538175,"[-0.79649446 -0.85928692  1.85865511 -0.58852153 -0.67359772 -0.66430596
 -2.59075871  1.70100268]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.937578025375509,1.697408405574064
-2.933757819477863,1.8334158600219963
-2.92777814401754,1.9313616773569773
-2.925643625601409,1.9610230861231972
-2.9226095916403736,2.0746392968206413
-2.9224158267048947,2.0542688191731977
-2.9082630034085835,2.3617658446179863
-2.9002747691159794,2.595921803776416
-2.886163630248179,2.809066429283
-2.8782040362302355,3.0132324579239715
-2.86425499002809,3.2611921183532036
-2.859355398766842,3.3440820548814605
-2.8532573624506616,3.456617410310553
-2.838261201807078,3.6698373676499383
-2.8249930504345735,3.8380495339350316
-2.8051252329292264,3.968255913959506
-2.7919577587090147,3.999638329925641
-2.7880172253545883,4.003036107657371
-2.783649149959077,3.973021582626827
-2.7820599008701694,3.9680350295938034
-2.776740187250234,3.9502864820950148
-2.7727185854688843,3.922658039759181
-2.760432126656772,3.796953056529855
-2.7595934161614126,3.7544723415910526
-2.7436646774972013,3.5407923609530156
-2.73306172234986,3.372106344231273
-2.7158476890065804,2.9257820473614515
-2.7044276827613665,2.5997477069871313
-2.70092372948588,2.5488746481481983
-2.6963047514365583,2.369018020679325
-2.6907184990173025,2.171020979232477
-2.6839590120464853,1.953235298171214
-2.6759390964488086,1.6891543909953421
-2.6675010574513864,1.3594418468088114
-2.662941133414778,1.1708495364124487
-2.652957620400105,0.7939390219115261
-2.651862758058141,0.80749479147238
-2.65065439623187,0.7223364697871218
-2.648642421711431,0.6556016554334753
-2.646454455080429,0.5689479976721198
-2.6436682791928097,0.47957101466242125
-2.635739347020527,0.16454394997565114
-2.634136768410775,0.12470516815751398
-2.628127872428102,-0.08228833596191022
-2.623550057178695,-0.24429176969823588
-2.6181641408356677,-0.4746796244450535
-2.6155185579829485,-0.5014235370914871
-2.6122915149234975,-0.6616357079253209
-2.6084581774750113,-0.772549640001029
-2.606965620579502,-0.7908736698511479
-2.598626126190048,-1.0434715605143647
-2.5934041546795226,-1.1715704815361434
-2.5910820822724734,-1.2708688148436142
-2.5808905333346734,-1.5375529118905458
-2.5690481516879857,-1.7797278366603433
-2.5650651870116743,-1.857341974631434
-2.5632157582288846,-1.855489995582966
-2.562893481218036,-1.9373201039599506
-2.558173659837744,-1.9279360517991098
-2.55613598417228,-1.9780963272711114
-2.5480958259079025,-2.1474112859795733
-2.5330160826857755,-2.200964684323003
-2.5310637440474255,-2.2225719929279846
-2.530406657861099,-2.2220266148702255
-2.5256848996975823,-2.234121697336085
-2.5242630595079376,-2.2249501687883564
-2.523009232753926,-2.2801048625572005
-2.520800108501542,-2.3234324004323974
-2.5175589123488376,-2.2561031426601277
-2.5157593581880535,-2.272581732636604
-2.515049715989414,-2.2234299891033897
-2.506066225003994,-2.207317970110653
-2.5044934624727935,-2.2076033190864544
-2.501781706332056,-2.212258468192014
-2.4921907646555947,-2.1410965401497566
-2.4872914098435466,-2.1295881793977998
-2.48345813675855,-2.1051526073088587
-2.4826655771924475,-2.027633301808979
-2.482199714366285,-2.080337539168606
-2.4821663142824937,-2.017370488621638
-2.473371103686805,-1.9265619073492228
-2.465592696980639,-1.7919441045492024
-2.4645746009815817,-1.7580170688540049
-2.4614920012009733,-1.714196338077946
-2.4605583654983625,-1.7596744654858334
-2.457430152960865,-1.6644406940315082
-2.4442731416305206,-1.4440603556175786
-2.4315702789737603,-1.2263641490753643
-2.4233230501668253,-1.0899389055458435
-2.421968739100154,-1.0108209455272095
-2.420087240045323,-1.05355672263752
-2.4156069595203684,-0.9614515794046078
-2.4151563404979015,-0.958418666858588
-2.4116406002365562,-0.8945892567543096
-2.4088170741848525,-0.8332403698417664
-2.399815126373324,-0.697653710736048
-2.3990645720766084,-0.7021373867019503
-2.396523362562404,-0.6273148069238598
-2.390423346769521,-0.5765133172277734
-2.389524880428327,-0.5304453165305814
-2.3769392043114195,-0.444318651819006
-2.3702533709899614,-0.34290644969433387
-2.362021104548772,-0.27548983799954646
-2.3547362100032476,-0.2097742216073247
-2.3525908560313877,-0.2121435393680354
-2.332230743774035,-0.12884729882302512
-2.3314795862775197,-0.13589077484995346
-2.3297584225689274,-0.11080281501293336
-2.326769896224441,-0.14904200922394653
-2.3259924150315183,-0.1492053974286586
-2.3254574469102174,-0.1436659783273315
-2.3243670831230423,-0.1666599107200976
-2.322092444313798,-0.13065806658100101
-2.3165579378168664,-0.17380226444793162
-2.314429795991202,-0.11657665473139782
-2.3071351314304627,-0.156067920122144
-2.2987471829912343,-0.21388968057083782
-2.2894691159447045,-0.262283095455039
-2.2782233699674115,-0.345539411268739
-2.2746889694944783,-0.38902212006286596
-2.2541732455668795,-0.5517044366136343
-2.253764106099707,-0.5713200765725849
-2.246664290324082,-0.630593436397177
-2.2438315867354666,-0.6622294782412694
-2.240561789765901,-0.6751243523691653
-2.2354723644651955,-0.7276885543800072
-2.2340660301844117,-0.7221737823086364
-2.233360315175999,-0.7322573139223472
-2.2317514367895566,-0.7390022084488052
-2.2276802173793415,-0.7564556014942918
-2.220965955136733,-0.755793474613594
-2.209999204925155,-0.8772279492213636
-2.207345084070928,-0.9102877536151567
-2.2071734048511047,-0.8578740041742123
-2.2052607695539366,-0.8490485297642695
-2.1965416452674846,-0.9054773251149761
-2.196506836376072,-0.9641251481084309
-2.1925379138062437,-0.9453245013022672
-2.1895871236499795,-0.9707537171467276
-2.1758575495253734,-0.9273847303863337
-2.1754330782986284,-0.9319232828384694
-2.1648834226984217,-0.9343972832599342
-2.1602699601454844,-0.9192499895761304
-2.1589969532633484,-0.9340133307460846
-2.1577962445923724,-0.9080707700370352
-2.131116421331695,-0.8257334879245897
-2.1236330430736077,-0.8262462243179943
-2.1175787739230696,-0.7815716371144007
-2.087381097360371,-0.5770556765819739
-2.086527058341054,-0.5851717783590077
-2.085618485800416,-0.5369958145021307
-2.0822909355679196,-0.5911588225150586
-2.071171141900711,-0.5232450162935285
-2.064253865795382,-0.557008708278408
-2.0555304724919585,-0.5214962091727698
-2.0523165526885707,-0.5126837171202979
-2.048512301326366,-0.49122409186498395
-2.0459153958335765,-0.5223818630564753
-2.0451581283810705,-0.5237383715965399
-2.038641838484158,-0.5414338826923419
-2.0372775658995836,-0.618437095794944
-2.03327278511627,-0.5732873238611714
-2.0319977196450862,-0.5950170327585259
-2.024390673603806,-0.6201645326606549
-2.0237294373450005,-0.5647956714122815
-2.02257866643877,-0.6242584464168256
-2.0183964389042988,-0.6513263880901375
-2.016671424732597,-0.667984085881549
-2.012403022700995,-0.6991056897980376
-2.0091535279333064,-0.6981020774854799
-2.0083221703939262,-0.7426244906491292
-2.0006819494913586,-0.8115493830054974
-1.996555605547948,-0.8516640890499078
-1.9937888666193622,-0.839489163787506
-1.9916160908360574,-0.8832214450248398
-1.986443524858884,-0.9191756768313495
-1.9830351404349646,-0.9897094683904818
-1.9783148936241985,-1.0190379917065042
-1.9724379925529436,-1.1192557032427963
-1.9721799207943365,-1.1193405306300648
-1.9706304830397279,-1.1045231912270064
-1.9593014956408192,-1.3178846298579197
-1.9567552377021273,-1.3620624293443135
-1.945634378531653,-1.4661439998237962
-1.9427459792241086,-1.518999601312577
-1.9420685377840228,-1.517838313774389
-1.9385860097026397,-1.6005130612052183
-1.9348856234458343,-1.6279307785748247
-1.9207520776269438,-1.798181877544033
-1.9087370352389312,-1.948014611394827
-1.9050987559354053,-2.0219835753410935
-1.9047920852428644,-2.0116911315503483
-1.8900402482526864,-2.125587292169271
-1.8726565103694355,-2.2065363825097233
-1.8726386620685302,-2.2046564530954806
-1.8648920507260487,-2.148420789141281
-1.8643402964922429,-2.1853127957132052
-1.8583084088453579,-2.2000813421916936
-1.8541596088329726,-2.147224952614785
-1.8514864107131235,-2.1502372829223324
-1.8398307873813062,-2.0502372646356695
-1.8335073482032898,-1.9721964406269206
-1.8307989588096276,-1.9695435806482493
-1.822594659678177,-1.8299757372552923
-1.816498235898435,-1.7487293813369305
-1.7925881154798817,-1.3077528141705246
-1.7903386747232086,-1.2180287662909939
-1.7811227543227284,-1.049606571579695
-1.7657453673653258,-0.6912884833257242
-1.7598008068293187,-0.5405406721362664
-1.7377334009191583,-0.12719812884522003
-1.7264648760178989,0.08854173636345686
-1.7252651518559108,0.06152784246447797
-1.7223885548873186,0.19529966795179576
-1.72208030198289,0.15859106832531494
-1.7093279983840808,0.29170871328251685
-1.704001488912688,0.37814788065783744
-1.694924758185082,0.3807023771738236
-1.6852421948311946,0.42413009810365193
-1.6824170150091329,0.47141738400794075
-1.6771975807730257,0.4380769448194752
-1.672296239262792,0.3976055751802814
-1.6638860806993498,0.2624171277970883
-1.6520259603287786,0.16516263755473407
-1.6426777682985612,-0.045628658410035446
-1.6418055191565888,-0.06586344120951215
-1.6329102075367246,-0.24351660241295542
-1.6320059710097894,-0.31389616282501775
-1.6290099783348868,-0.35700203794447216
-1.6280041589390624,-0.3871078309459311
-1.6241787705044268,-0.5069213367029513
-1.6207111369499057,-0.6086269966303259
-1.6101933001827669,-0.9477220852589858
-1.6101273745155409,-0.936988401374893
-1.609365364995385,-0.998863306633253
-1.6044445154551559,-1.1335152781828026
-1.6036844854373473,-1.163297382372932
-1.6024773745853615,-1.1787249280117107
-1.5695013141665053,-2.5079385235593468
-1.5637718380958456,-2.684087628238631
-1.5624614970954758,-2.7162269163209993
-1.5614737748875922,-2.7602149380359915
-1.5586624030149423,-2.913967953839419
-1.5524517065954182,-3.1099547386816426
-1.5411519953160508,-3.5247013191432406
-1.5370152529831131,-3.6587903979344834
-1.5324962478463833,-3.7606646019143817
-1.531089434388808,-3.834155935942796
-1.523354187956516,-4.018357630242961
-1.5076342922835226,-4.385815433950799
-1.5061490807340803,-4.378849768302008
-1.5045428852697476,-4.399648307470988
-1.4977615282933392,-4.4783297264035244
-1.4920439117543869,-4.556432509065501
-1.4858886410602274,-4.56996259407785
-1.4763321509380245,-4.5475621044998915
-1.4597112420320184,-4.412968269984305
-1.4571458947352396,-4.327563846675449
-1.4541671246254777,-4.310476123739043
-1.4426616458747552,-4.022224751530815
-1.4299461960547553,-3.5772689815742793
-1.4237860367489437,-3.3440255961617233
-1.4176265663850776,-3.1111899498458735
-1.4168346379656702,-3.0383268202496523
-1.4061046698788386,-2.533884693376595
-1.4022094894157067,-2.3590241641569936
-1.3846704006300943,-1.3592077009503036
-1.3736053729656117,-0.6831548689147302
-1.3586601639046385,0.20726253088430557
-1.3333192895692263,1.6873090227936105
-1.3332204985907878,1.6934914167104145
-1.3313632822164236,1.7357354634260038
-1.326445163104492,2.0668832424816954
-1.3243294076472687,2.1776919235066914
-1.319991376459413,2.384717289551791
-1.3187166292323005,2.397946064863738
-1.3073159049130152,2.9257934322008263
-1.3039278627390936,3.086194478709886
-1.3035097486236067,3.0789573750187325
-1.2957549125043102,3.4112992518174936
-1.2926737621710973,3.4991746033384583
-1.2849157460331517,3.7341507126991877
-1.2841749102270745,3.772287331331657
-1.2703479149691244,4.091854959422663
-1.269673626090052,4.068070398485989
-1.2641665541433784,4.127277863318414
-1.2619732181818557,4.224999026287417
-1.2608930719762963,4.191351712724844
-1.2601280274280915,4.184413430804461
-1.2532262877120237,4.1920873950527495
-1.249076131586795,4.2055506533591585
-1.244901665926413,4.262269961952825
-1.2343903496813544,4.211008216262429
-1.227323553417495,4.090399634921396
-1.2218247999797305,4.0138163460016605
-1.209041960443833,3.6863610939978737
-1.2087080084278017,3.734474796596613
-1.1921209321293684,3.2194215254604215
-1.1907556301495956,3.1676286915178125
-1.1897564640233298,3.1117385198448284
-1.165519802033998,2.1467927758852614
-1.1604897588431788,1.9634011629817634
-1.141463367585679,1.1445381741403062
-1.1232978833692469,0.43194245624865846
-1.1158843125848428,0.18052967738200454
-1.113555038317798,0.04574302902322676
-1.1066226922943982,-0.1099096647435128
-1.0989453198137487,-0.33956939867494296
-1.0972879837511091,-0.4114904903272977
-1.0961232225168527,-0.45635570151057764
-1.0952960993996712,-0.4798535168592917
-1.0892770801348508,-0.6280382426878707
-1.0864467162832234,-0.6808612273703442
-1.082908788949247,-0.7808969712772487
-1.0758461019290517,-0.9000650953105633
-1.059822982287489,-1.0810149503659128
-1.0448947904636672,-1.0845761035358659
-1.0417058167417388,-1.015935050863645
-1.0291765160959798,-0.950636256790832
-1.021826151914538,-0.859333909425299
-1.016029419369809,-0.7252753901214706
-1.0117852997031926,-0.7080772289608913
-0.9990120106611791,-0.32595510635222213
-0.9961904454472634,-0.29016619869478477
-0.9945094859380741,-0.2436172862532699
-0.9913145643036558,-0.16600334376845827
-0.9827844992147821,0.1388277977100702
-0.9780972504510608,0.26135748882613075
-0.9657474440750322,0.6182650821085258
-0.9622512267479646,0.7818596808599234
-0.9593131785961333,0.8927406465425528
-0.9572571087302753,0.9693211368644784
-0.9544408310979966,1.0244638137271076
-0.9515565604501353,1.1134827388245536
-0.9291740069582386,1.8159956849046637
-0.9270661611782871,1.924832453158543
-0.914694384869899,2.2138822393112907
-0.9087014206792121,2.4019922075824858
-0.9010601172446293,2.533856350417855
-0.8996392259427957,2.5661281942180794
-0.8935698144325532,2.6707704052839456
-0.8825114621158399,2.87144660481388
-0.867208522829849,2.9536633436687367
-0.8653356090280946,2.9998685799700464
-0.8615904824653136,3.02931722513867
-0.8548214280553972,3.0600044874219314
-0.8532090748846111,3.0779579124217316
-0.8420146487418494,3.025436294666772
-0.8263704616864178,2.824804071024153
-0.8195451756615859,2.7770124234072737
-0.8150885998351334,2.693390132349864
-0.8146795762121992,2.676637587538825
-0.8106783203398393,2.6689921555867544
-0.7915725700644005,2.2319681669484828
-0.7900810632830977,2.2645386026930234
-0.7869396502730623,2.144846669580025
-0.7827917897911147,2.0964621753061596
-0.782341219192479,2.0883697754918034
-0.7753410346631124,1.930954127585237
-0.7681291748411883,1.7211708788840427
-0.7668100317173474,1.7254632685698208
-0.7388509398697756,1.0723002786192235
-0.7352094436795182,0.9676186885390655
-0.7346926255203012,0.9289883035994002
-0.731592233991103,0.9197268660665195
-0.726207498257259,0.8015156241766764
-0.7192515486468385,0.6865552169148897
-0.7163888450667342,0.6646058455764338
-0.7133344799989629,0.5954538507197902
-0.7122791352014302,0.5728210579834344
-0.7041598653130574,0.4132144570446244
-0.7026405183148299,0.39804873705178867
-0.6944658419821916,0.32056490511894525
-0.6927949642687969,0.3338186077003986
-0.6786918651614031,0.2118471832057443
-0.6772508351366668,0.1953142221969357
-0.6756125649901517,0.19419916389038538
-0.6747766458065323,0.16994046631781579
-0.6724946853225173,0.14858199271710612
-0.6654750132823715,0.1933776735104116
-0.6647845926941875,0.09965428517191124
-0.6612157355037565,0.1885972599601163
-0.6545746956729372,0.16601080024960216
-0.6516484912480718,0.12972465791236365
-0.6500839990395093,0.20984609714644753
-0.6394740756927115,0.2113860922725643
-0.6363100841303546,0.25007788027756034
-0.6286253607433725,0.2847842991021368
-0.6087861682522435,0.451679775940701
-0.5990330157541313,0.5679994812850121
-0.594082691565406,0.6505835081673348
-0.584426870632873,0.7055521269402175
-0.5810705740256834,0.7544735352909614
-0.5698760884574003,0.8891064473830088
-0.5591691962285048,1.0096355612363193
-0.5571589380274338,1.0104124875905955
-0.5520958817006161,1.0226617022292992
-0.551364582995522,1.0567072081088824
-0.5429837573570344,1.1157049152072598
-0.5424985395802242,1.0756442203231251
-0.5377260507828763,1.1108657403374134
-0.5354795746755503,1.1520300302395188
-0.5314344681166903,1.1607915498934966
-0.530892627042137,1.1300289183525034
-0.5108526897738797,1.1263258409820256
-0.5058833779149925,1.093341007591563
-0.5057877115337321,1.1269535951723795
-0.49828838569806555,1.0471378716702422
-0.4960366247347894,1.0881620947756656
-0.4934209261151379,0.9970182405892043
-0.4912964369546309,0.9834866566173662
-0.48647039865435904,0.9940597446818864
-0.4835010983069741,0.928726316799499
-0.47961606213771724,0.8875180203291997
-0.4694209712692814,0.7574822331966942
-0.4623834295437117,0.622395978345496
-0.4614128370549522,0.6345650934738227
-0.45945029586088726,0.5322552416562885
-0.45403144677679563,0.4970953116054379
-0.45050412701007847,0.3847347358444834
-0.42932849369067405,-0.050122131254905736
-0.4259983611780793,-0.10546673266037201
-0.41799009379789087,-0.30988407913953714
-0.41713876717907983,-0.32843028254609435
-0.416736915446577,-0.3986810432967023
-0.41504878670803347,-0.3949250762958984
-0.4114160316735207,-0.47097672515670347
-0.4084003578648514,-0.5723533669975681
-0.40148665126077043,-0.7338908048279896
-0.3941794759420141,-0.9208413484227164
-0.3744656641740489,-1.3653714251443028
-0.3731291972430144,-1.3770729860290312
-0.3705588183958817,-1.404723631662549
-0.35176968813891474,-1.851579093203955
-0.3389371836868076,-2.0683524925888332
-0.33803724208053865,-2.0435510187192523
-0.33614659634378175,-2.12122984776232
-0.3301264524732517,-2.196460138760321
-0.32979117294196714,-2.174533053656487
-0.32512378485590165,-2.2188083078091583
-0.32263648007745394,-2.2479472593005587
-0.32161382903542357,-2.254697101197307
-0.3148644206822784,-2.29150123195196
-0.313464114399995,-2.3465202957742965
-0.3082905962589768,-2.3658917018056913
-0.29759344913767194,-2.4342079552682074
-0.2959701483093147,-2.3922023157927272
-0.29569027990884544,-2.4107702776727082
-0.29047093191128726,-2.4430984565801745
-0.2835419822266445,-2.496612576252213
-0.28046248007863195,-2.4493433276801957
-0.27104281100399463,-2.4369769799158854
-0.2695692996841075,-2.4384392394326335
-0.26204242823233237,-2.3872194678336434
-0.25892712253076944,-2.338578571938397
-0.2471700951450977,-2.2348968478474953
-0.236774253593925,-2.183510678659094
-0.23461446663204377,-2.129954584147959
-0.2026776490404525,-1.6983558636211633
-0.20101167792778174,-1.6394832581010068
-0.2004655089694709,-1.6209575037030064
-0.1983242493464239,-1.6052181859607981
-0.19294449835086347,-1.4852363107951512
-0.17597182242789566,-1.1609974606277829
-0.17143450550535944,-1.1072102375977828
-0.16976618855499348,-1.084567171293621
-0.1652539009939904,-0.9574087140668419
-0.16040076129609293,-0.8662912170128811
-0.15382855358702452,-0.7092437174960624
-0.14847674463660177,-0.5850229629381141
-0.14042337342884004,-0.45870224322510955
-0.1395677396645656,-0.45236603220642213
-0.12937037113786998,-0.18244606562378793
-0.1255180474960178,-0.1860080788394464
-0.12416526647561099,-0.09496344503819479
-0.11918117257114869,-0.04382845128028179
-0.11633914013003199,0.05475779927425058
-0.11613195394663256,0.01468214005710728
-0.11268233681019213,0.09467336406952298
-0.11250812613804273,0.0815918417440531
-0.10465888961075809,0.29098790950377657
-0.10224757325469902,0.3842427657101777
-0.1002584563630613,0.41819442998344125
-0.09579414452772017,0.47736275655870386
-0.08719209959838725,0.6551211592311423
-0.08471628907256612,0.6850999758405332
-0.08260110224006079,0.7617205967709534
-0.07923151333517975,0.823280006899226
-0.07581242544775568,0.8963292699857607
-0.06640994138968193,1.0600879840553645
-0.05536512933746618,1.3515671060013597
-0.030363647919160464,1.8949965546837773
-0.02134682147433198,2.0776008523761633
-0.00750164752480309,2.365577356261211
-0.007375798304918746,2.424250149192454
-0.006575903732959354,2.4011723785260015
-0.000347319785173994,2.5463302201644953
0.008510650559656163,2.710435017270434
0.01021673901381659,2.768539105617282
0.010974622606113371,2.7859677023376723
0.014456840174457586,2.8973819062378148
0.01844709719767712,2.8841613635666477
0.023207190975982783,3.0034476101574477
0.03180713200539076,3.1285024162259725
0.032759700342962716,3.2084183740680636
0.03598680461424264,3.2485978039827397
0.04284215959905868,3.33814491031726
0.0450822044001109,3.4393696521136814
0.05177353735560164,3.4737519011745666
0.05828237687896465,3.6269892196372124
0.05841447022853696,3.615559226763709
0.0693196077128091,3.731620856002211
0.06967001066502965,3.710609584932646
0.07294369272970425,3.7783803758150367
0.085067792200614,3.9543250043833926
0.08517805898665198,3.8678618102385567
0.09104244038655374,3.9655221014504063
0.09214479488798544,3.9192029403476845
0.09927879680991492,3.9521077954661767
0.10169932120254455,3.966839818635046
0.10339269807667995,4.00874178459368
0.10886441076792064,3.9356433935558077
0.11042366987696006,4.006969699841883
0.11081599487048255,3.937832375894747
0.11355218456346128,3.9663523849229967
0.11906925720255312,3.9559539823682583
0.12579380827199937,3.954148437791837
0.12631393664120694,3.925742328381052
0.13671638751609194,3.8784474056738127
0.1404667563187294,3.8472601935652744
0.16207676602616328,3.4411077660992735
0.16358354725792523,3.409089570440579
0.16643501899888147,3.421704001540321
0.16713241255121059,3.3512062875307738
0.182327713855984,3.0217415150563194
