n_harmonics,base_freq,magnitudes,instruments
8,4.524687393735904,"[ 0.60756818  0.32156181 -0.23752821 -0.47994619 -0.70779893  0.92590643
  0.26951045 -0.47050471]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9967514753628053,2.2126572609547996
-2.9937074987369234,2.2715366431170976
-2.9884809225466267,2.344368992750539
-2.9810773449370274,2.3902751398758966
-2.9750872803409303,2.370876644926493
-2.9729432184746516,2.3550406402278554
-2.9726357490397235,2.3529943617463904
-2.96963339168665,2.3211937681871713
-2.967605642753755,2.299546488439591
-2.96285278938546,2.230058242087773
-2.954500054204031,2.0610874069988254
-2.9428423734595297,1.7752563466869102
-2.9354479281844768,1.5787207540056096
-2.9353404099763747,1.5799371615568951
-2.932748729713265,1.5061742560939886
-2.9276813346074935,1.375094585638012
-2.925565169662468,1.3232833566229762
-2.9082656876337,0.9321741729546903
-2.8926298490148072,0.6633227366434444
-2.885999264735887,0.5667376468807699
-2.8805561886431086,0.4955756457976207
-2.8646390111181326,0.2846712692248797
-2.8604815819932243,0.22035065864957443
-2.85264205972965,0.08908660435706488
-2.8416655297916025,-0.12917500817893882
-2.839414529432973,-0.18121849741085874
-2.830485045341322,-0.3915537147711426
-2.824489744044854,-0.5451035333237402
-2.8164558211394093,-0.7579190351713884
-2.8153458293023217,-0.7863463359920642
-2.807799840727671,-0.9989751142743281
-2.8065003096700356,-1.0259380363088293
-2.802293634253717,-1.1325526599200444
-2.8020408179826783,-1.137894525197884
-2.7949823101130513,-1.3021211507212338
-2.793018164633266,-1.3368730084519123
-2.7822906384438673,-1.5004400795046804
-2.7822888583874965,-1.4995213779191277
-2.778389977381348,-1.5340633708276812
-2.770621951838516,-1.5511297128950567
-2.7548382945190877,-1.3805234300523705
-2.7410886210442564,-0.9838003518300672
-2.7409358821375207,-0.9805372889183368
-2.738804750711954,-0.8963339452011977
-2.7341306780733263,-0.70961164117135
-2.7308852985653482,-0.5691227842739951
-2.7129722785578574,0.3100999705022502
-2.709706874181709,0.4811522403586506
-2.7041379627016005,0.7620726691546741
