n_harmonics,base_freq,magnitudes,instruments
7,4.673948301729824,"[-0.28468171 -0.948917    0.1169721  -0.33980291  1.09783574  0.00229281
  1.79520321]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9959049750416336,3.831465864919111
-2.992779257039273,3.791578470726175
-2.9780490084158946,3.320163532604376
-2.974672999713891,3.1900615931893914
-2.9746018716218146,3.2052529254223834
-2.9705814312351704,3.0032419367505354
-2.961663057616504,2.4252351226154727
-2.948791027885257,1.472659800668458
-2.941930193270168,0.8639617618709619
-2.934992414588984,0.28375539211143574
-2.9316253441397224,0.01105281544133466
-2.9217546130258407,-0.7778691814832589
-2.916887344015768,-1.139318084379065
-2.91368720189537,-1.3744725182187219
-2.9078336052225136,-1.737664531602697
-2.9035209350908193,-1.9785102071071317
-2.90184330563135,-2.058378024983827
-2.890391940762041,-2.50651111567619
-2.8823972109351947,-2.626512925748483
-2.867796175351872,-2.5259573857997704
-2.865963830571247,-2.4732675246799625
-2.863196133248487,-2.398299808294414
-2.8559173509554796,-2.1296353079473422
-2.855048717266157,-2.1040902532886965
-2.8527686986823815,-1.9873354715771894
-2.8453444725492503,-1.6387186925111727
-2.844582205905093,-1.5983616851183888
-2.8397349119566506,-1.3360652971720572
-2.8391656874880136,-1.313786345058387
-2.832672678829872,-0.8990662476558808
-2.8218327419830325,-0.2612570929127247
-2.817730870047942,0.008120955688315456
-2.8145342310026358,0.1726043577637734
-2.814099855933725,0.206814424639918
-2.8112745776151855,0.37257870232376367
-2.807102496203208,0.5761841712740319
-2.7954224962661147,1.0800337635586035
-2.7764463535643062,1.4272319751102103
-2.7735722163697787,1.5025380569948275
-2.7716245406289977,1.4658718124782373
-2.770380773410791,1.4499829916208338
-2.756726912079691,1.2616689761911557
-2.754893814843329,1.214365651397846
-2.754319313393917,1.200820756853978
-2.7508052879686464,1.0870718667405979
-2.7506963490045218,1.0695229952157002
-2.737218322772774,0.6153761575510466
-2.7339465884237755,0.46761939728368246
-2.731832600012541,0.3757267372488558
-2.7312864748626042,0.37246112443502005
-2.729752050531668,0.32067097288897395
-2.7296688296776765,0.3244715008815094
-2.7053247799590308,-0.5567694444134541
-2.7051096358055187,-0.5736413452505319
-2.702663157214094,-0.644109404234733
