n_harmonics,base_freq,magnitudes,instruments
8,1.9579344205058966,"[-1.17113406  0.74461321 -1.22194428 -1.72435509  0.37119744  0.55964142
 -0.68556379  0.14648939]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.993118528006421,0.9998392380409586
-2.992511222083348,1.0161251383025232
-2.9871014519009482,0.8712904147327011
-2.985425186136296,0.8256442362280146
-2.9809190195921085,0.7416765969996695
-2.979490982973566,0.6980198366153819
-2.9715549293899617,0.5198099779905802
-2.9687707900219125,0.43467946341485936
-2.9675005914143826,0.4255535086280675
-2.9666731093670147,0.3707728778521038
-2.960698901599881,0.23717360731484455
-2.9582613855403914,0.19054938906291308
-2.9549123915797986,0.09629306686517862
-2.9548267108280806,0.08026996779208664
-2.9542746857081643,0.07384722654539151
-2.949389537371743,-0.05696574325610412
-2.9484490674914587,-0.05331051875906962
-2.942876339826392,-0.20029129398421833
-2.939771407855664,-0.27036525634337727
-2.9348644356503097,-0.3997395001286749
-2.9318981455356035,-0.44876247596800095
-2.9198356457547066,-0.7528030173157181
-2.9156925254323003,-0.8368200253679862
-2.9106572557689265,-0.9620862089270671
-2.906500378437952,-1.035402789911057
-2.896263174085627,-1.2620697943919512
-2.8959538965630753,-1.2723466655103721
-2.8938828358092525,-1.2966089909305032
-2.884171863374328,-1.474777532010749
-2.8763959555577143,-1.6013598371274933
-2.875138008523784,-1.623982170174366
-2.863957756201091,-1.7819678290062608
-2.8638607187241867,-1.797038610824768
-2.8627166450264765,-1.8105198889286893
-2.860333779494682,-1.8298466939565101
-2.8524898433773425,-1.9348159175899249
-2.851669648958786,-1.9414258057695313
-2.844585635833878,-2.005104977140087
-2.84389557489175,-1.998225829667681
-2.8405428171750193,-2.028431055742362
-2.8394952891290464,-2.056383554495311
-2.8360318770040265,-2.0680134403994637
-2.8271894663725328,-2.1159478180687206
-2.8238941737048506,-2.142461950230516
-2.817019378977214,-2.146388761696205
-2.7998778432646483,-2.176165709615474
-2.794321024180673,-2.1482623197120865
-2.792138872315559,-2.139871232630356
-2.7914065119188223,-2.1403547167122206
-2.79105898158181,-2.1367685246324353
-2.7803606111993826,-2.0843864009270976
-2.776594296439101,-2.0728206207634723
-2.7713567088363478,-2.026722652587828
-2.771132299426516,-2.0290833585176657
-2.7690046935125556,-2.023194944191504
-2.7637482112379232,-1.983436604289142
-2.75356255581211,-1.8914825762860277
-2.7506526586090407,-1.8750481162556283
-2.750566322910177,-1.8732015681850787
-2.7310887523217753,-1.6526425787796721
-2.713853040647993,-1.437186727139942
-2.7047048868947168,-1.3015246834980745
-2.6841701715668593,-1.0127457953785994
-2.678431575506142,-0.9349619054918288
-2.6724604786393984,-0.8366112377057358
-2.6696182911584954,-0.8085480752503483
-2.6626926533391666,-0.6847395639352621
-2.6574854455949373,-0.6282774621930344
