n_harmonics,base_freq,magnitudes,instruments
8,1.563630662533622,"[ 0.73019351 -0.23346192  1.92865586 -1.87205299  0.3638616  -0.50292135
  0.63320524 -0.65447851]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9955408335663547,-1.429578148910263
-2.9951246895958645,-1.4388734570576074
-2.9793402879019304,-1.473640087847556
-2.9778506887198457,-1.5195959755452455
-2.9757726052475655,-1.5624050365894593
-2.9741835762568734,-1.5596481635123287
-2.971430831804664,-1.5772317037692627
-2.967224092049472,-1.577285169404546
-2.9657360138158655,-1.5790433366969432
-2.964574100942617,-1.587883165725326
-2.9602414075241192,-1.5543304079785976
-2.9556239825253776,-1.5849976806011137
-2.9511801093809646,-1.6111971757052732
-2.9468869586733017,-1.563977387874602
-2.942923943661624,-1.5609278215683204
-2.9372419380278876,-1.5679869444324688
-2.9325955830048698,-1.5489047013103336
-2.928866346121959,-1.4770787938905516
-2.923386860630869,-1.4151210526491498
-2.9158113532705388,-1.3128505901627985
-2.9119381802998774,-1.3121160094154167
-2.9059078564002263,-1.3647836515888072
-2.9005321054559365,-1.3016295118592616
-2.8989547549013315,-1.246433733457769
-2.8970779379925347,-1.2533457931732697
-2.889346161640879,-1.2053000752279877
-2.8892742572575028,-1.1724773971556695
-2.880735112711866,-1.121603282136357
-2.876771204899369,-1.0057679640638573
-2.865272021709412,-0.895144162264435
-2.8424843768078762,-0.6443365337301052
-2.8254308958672336,-0.4008924022788131
-2.8244611506524384,-0.4487249994752683
-2.8189769514577936,-0.3523042453515392
-2.8162904168528824,-0.3082163299971424
-2.8149200357117223,-0.3154647476184788
-2.8055527515773924,-0.1894906080134845
-2.8004423829064127,-0.0635888434181297
-2.7967160345596183,-0.10646585005310955
-2.7959410614695424,-0.1271335379142494
-2.789670520765548,0.028426558572178365
-2.7885786258898877,0.009764378829555956
-2.7682017063363817,0.18963558303478373
-2.7601068609443686,0.3023683344257989
-2.753611918323654,0.34866401128838964
-2.7515763240949864,0.3278704245012485
-2.7465112723772886,0.4504840280594997
-2.738599958973233,0.41136061413537817
-2.726218881903132,0.4577683821932104
-2.7051785791634435,0.5506956098640379
-2.702275677764108,0.5437113453597306
-2.6822949522355914,0.4694504252220031
-2.6776961167791455,0.5411093547170508
-2.677044260417186,0.5320017770443898
-2.674221806910244,0.5416419103746444
-2.666280901566317,0.5346174446712724
-2.66425282793177,0.44851039229499273
-2.663060419070661,0.492608954832017
-2.6412641592169828,0.2900052938134504
-2.6382503404262914,0.36995775644136436
-2.631840035421645,0.30657595791056536
-2.6317371222315034,0.34694714311430275
-2.622945677935421,0.21234598363026383
-2.6090664737483706,0.09640549256366915
-2.5966143210256405,0.0624063571104963
-2.596383748418704,0.05573828979025857
-2.5954760156568284,0.04019220286091951
-2.589235165115402,-0.024837161315420755
-2.580226061457738,-0.09850647935624478
-2.5778429541102006,-0.09529380438732836
-2.5770044974356026,-0.12684133676489753
-2.5755284662762,-0.10803013042024279
-2.5715747588971594,-0.13642988382494015
-2.562847814066188,-0.23758380775403848
-2.562718933112633,-0.1959299365330353
-2.559397557149701,-0.2531180124635755
-2.557148942106916,-0.32399662701812654
-2.5503949107184205,-0.3736337224900672
-2.545312335530367,-0.47817377895220753
-2.534452188348153,-0.49641035743589423
-2.529992077059343,-0.5397864421112487
-2.5299795719031977,-0.5823975939448022
-2.5289839469398387,-0.5188608210138523
-2.5217366326818897,-0.6173823574088251
-2.5203203599077364,-0.6050895943704888
-2.50030007485335,-0.7775707103518671
-2.4999216259866626,-0.8222122608057048
-2.498058718435641,-0.8102095860694258
-2.491067875862644,-0.8324902224740102
-2.490227482851888,-0.8572884714971277
-2.4795373775632896,-0.9151704887361675
-2.4725078845762125,-0.9663940083453157
-2.4223514700200037,-1.1661359031445921
-2.4121354287057066,-1.2556657934114537
-2.4099673843353893,-1.2459026462165723
-2.3957133644796187,-1.282306964000525
-2.394330847790376,-1.2245526045154063
-2.3904609549218505,-1.2395575516242134
-2.3853712165316683,-1.2530795602111124
-2.372629298315286,-1.2254235287080955
-2.370612394621713,-1.1886246775755775
-2.370248336103775,-1.20019990676918
-2.3501161019584496,-1.2049824217114553
-2.3378011867028277,-1.0830785633280788
-2.3366741832808753,-1.1191651646494345
-2.3177160919285895,-1.0143479688875017
-2.316880867761998,-1.0528498596991411
-2.3129511694915594,-1.0199960202156606
-2.3071949659505497,-0.9063193798105346
-2.2988214038575676,-0.922702420652423
-2.297902719890791,-0.9265151969293685
-2.29574908319489,-0.9015581459578875
-2.29344594608271,-0.8578323665782841
-2.290145108479645,-0.7814762915577864
-2.289589999078717,-0.7705963260636643
-2.2817804257320518,-0.7124100122854373
-2.272798055044253,-0.5671650567896289
-2.2696060293054865,-0.5875878494647037
-2.2679926429293076,-0.6086751417814783
-2.2592423317106864,-0.4594337299933049
-2.2474721721173783,-0.3491370592304278
-2.2348520427804663,-0.1703614037119267
-2.2219523344488596,-0.03877176470637946
-2.2201720263244713,0.07258935587561877
-2.2004634707702664,0.34334568459628456
