n_harmonics,base_freq,magnitudes,instruments
7,2.341415846200024,"[ 0.93052182 -0.56984161  0.50771704 -0.42834483 -1.01695662  0.81676941
 -1.15309533]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9784457691622075,0.6533555983433961
-2.9774833777640715,0.6613163779992889
-2.9757399978640926,0.7303412820446927
-2.9724020009507983,0.7568169907585546
-2.9689298786721894,0.8256931946510115
-2.9667742295264232,0.8230218456343068
-2.9667047462827005,0.8753392078694932
-2.961929619449437,0.9024683501977437
-2.9552044384850067,0.9490277477572608
-2.953932530885932,0.952255805031795
-2.9533709581732897,0.9476325964730221
-2.950944784240971,0.9564299932924447
-2.9489336492590335,0.9927720090014747
-2.914841439167568,0.8662418886282924
-2.9037104291661384,0.6952054066633546
-2.902407532529029,0.6770411805313848
-2.898014044667317,0.5804484885331185
-2.897771991816186,0.5921663245556069
-2.8973741684324077,0.6043612732967071
-2.8950184458754613,0.5492552111841917
-2.892348828820335,0.4846510790462754
-2.891711261631988,0.5008857847353987
-2.8836264551913944,0.3454447601531965
-2.882389938507158,0.27309020162632325
-2.8739898463033775,0.04907491582825635
-2.870930844853325,-0.08267801775377875
-2.852291409419431,-0.6100529902723308
-2.8509025130096797,-0.6620859190598554
-2.8503941513986706,-0.6888816215811043
-2.846942442316008,-0.8519684415900065
-2.8451478337436003,-0.916684597924554
-2.8413107363834964,-1.0068027306778842
-2.8408322752740514,-1.0114082874097885
-2.8288077846124198,-1.4058276221215908
-2.8223371246843003,-1.6528425447252133
-2.8143644384576136,-1.9467369490939637
-2.8103297682127666,-2.0678801712645036
-2.8027990403969385,-2.36543450131065
-2.801072030919369,-2.3776622639857052
-2.7676135488340803,-3.256376355042888
-2.765216561443582,-3.342350683411306
-2.7533273227204473,-3.5562116311641048
-2.7488862543872186,-3.594480178158489
-2.7474433849375144,-3.6437586658972063
-2.747069294883502,-3.6308367396971035
-2.7442638453005173,-3.680382003973998
-2.7352844992152447,-3.756462443713836
-2.733970332237794,-3.7690839603822206
-2.7147376648377506,-3.801287858342122
-2.7116225942796497,-3.7903263457878786
-2.707834927816642,-3.7498083604429153
-2.6916866077506842,-3.525102615070248
-2.6827212462425827,-3.3468279338315834
-2.6629709613349752,-2.886933317751395
-2.647386915401146,-2.385714408274256
-2.645007575753823,-2.323584436363812
-2.6441280520293073,-2.3321397311648018
-2.6420312072270673,-2.2078049503284314
-2.6399275314340396,-2.132922225568431
-2.639313871180131,-2.13570172559943
-2.6223418324387153,-1.4973348602845364
-2.6172808063061845,-1.274773507858928
-2.611759007120204,-1.0625207718588212
-2.599068778847123,-0.5407559075834684
-2.5864881364974686,-0.03076854427622884
-2.5819424796648645,0.11524014732293106
-2.5805164375406378,0.1594929504649244
-2.577468206601659,0.3077425722074247
