n_harmonics,base_freq,magnitudes,instruments
7,3.0921359167162783,"[ 2.04256773 -0.36849386 -0.50830193  0.44649719 -1.42967085 -0.46400094
  0.67615685]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9840153585766034,0.12286561279359351
-2.974696203558626,-0.11158605455629596
-2.9720430186170783,-0.1786123809440654
-2.9689797394305097,-0.25770476254130426
-2.9638283311508933,-0.3908096916526954
-2.95686518947303,-0.5689249200158576
-2.9548044758349596,-0.623407048684743
-2.9412190543017362,-0.9861625075942547
-2.9296028793539692,-1.295674567692632
-2.9074348556562626,-1.8943457715315704
-2.8967695391738366,-2.172256462521431
-2.8932779460558575,-2.26221775310323
-2.8876774336574167,-2.4037732588395895
-2.8843312686089133,-2.4881569208679064
-2.8823700035568054,-2.5320079943965617
-2.875199518716789,-2.697801378655881
-2.8732083280543415,-2.7422101474976013
-2.8731036875600244,-2.741180811854339
-2.864934231981269,-2.9151813464728926
-2.8617508898846102,-2.9769128729791206
-2.8600898899187266,-3.0092371619228127
-2.85617100896924,-3.0739651460128457
-2.8522042011182083,-3.141214534200255
-2.8416055848174793,-3.2885190617748705
-2.841430823808065,-3.2884929446016464
-2.828000659578865,-3.400421242785708
-2.823300750740586,-3.419623456852028
-2.818314562140975,-3.419780096677612
-2.8115925351830544,-3.4127713761707645
-2.788467626802664,-3.180491418769652
-2.7794486895677135,-3.009415188855026
-2.776684779180029,-2.9445521628712767
-2.7525316523736927,-2.238576484867355
-2.7512972097769284,-2.1993358069295046
-2.746817499664632,-2.038090987694593
-2.7462084650728014,-2.015102232300925
-2.7391194316104883,-1.7433435416382304
-2.728755510391983,-1.3220718753996736
-2.7274631936608396,-1.2708295224018051
-2.7198309135948326,-0.9480462106997243
-2.714206961347273,-0.7045893835838013
-2.711405985536671,-0.582279067881249
-2.7084852345619828,-0.45294866894631297
-2.6980593884651114,-0.007544604021177053
-2.6935472824142233,0.18244683886921512
-2.687502895325845,0.4308175155645519
-2.685748994208984,0.5048819939245314
-2.674955563438843,0.9109623349281823
-2.6652522663961884,1.2482568023764427
-2.6528419796971594,1.6135991332753732
-2.6449784918782093,1.8061628038735615
-2.635468799958998,1.9898743875871958
-2.634940467228469,1.9970000540827628
-2.6285369172799906,2.0897720052954463
-2.6217852374255646,2.1591035068572015
-2.612474520866181,2.2141901227964644
-2.61219733682916,2.2169085434622966
-2.608153107700228,2.2234898597642627
-2.606813943166351,2.2208916906572345
-2.602540146483917,2.2178685303478423
-2.5923750665583247,2.1663927263175653
-2.5902001324815647,2.149306443681102
-2.5854498851500938,2.100968048417109
-2.5849536659842407,2.09732198228146
-2.581156969057569,2.0551759108805134
-2.578841360102637,2.017921354414681
-2.5783864416036417,2.0152874780896077
-2.5783279987200087,2.0146031702739506
-2.5776671226095216,2.0034386174477454
-2.577039239650108,1.9979939109097509
-2.5756872671858524,1.976268283184116
-2.5707983039564217,1.9042581802221257
-2.5649524173362988,1.800421624585372
-2.563448465128536,1.774245403054474
-2.5610823156475986,1.725209753417244
-2.5543521284346076,1.5944288377999931
-2.5523852431290095,1.5533939203511171
-2.5484756485985125,1.4695061836926429
-2.5391685714062415,1.2619363220906543
-2.5355595611620894,1.186454682370486
-2.5307191786952723,1.0746768602948589
-2.5273980547090593,1.0039713676776592
-2.5216485069437953,0.8732542282772792
-2.5132054586609254,0.6924800987777007
-2.5112125924218454,0.6517193494114468
-2.508042945924669,0.589461723008022
-2.5072746485406654,0.5719786881956636
-2.506414674888179,0.5527620825705677
-2.4998864278518216,0.4280128804916001
-2.496827257360479,0.3723109884906168
-2.476423125249889,0.04956626281541754
-2.467644897409519,-0.05653551642299899
-2.467556109445432,-0.05821048857402975
-2.4674599995689457,-0.062084574894894225
-2.4533899055544595,-0.19677450718945824
-2.4414774440343834,-0.28050237826909613
-2.429476851558729,-0.3395571578973783
-2.4288789146733736,-0.345406478556488
-2.4214883232416193,-0.37467902068727005
-2.4150991916819837,-0.4016678845841626
-2.4124864514706164,-0.40884603153120613
-2.4044340546749656,-0.43953192097459237
-2.391431078001629,-0.5000134742083104
-2.388128686293525,-0.5177384808620831
-2.376800581971353,-0.5896050404400757
-2.3696170536800176,-0.6489966992585463
-2.3671676865741773,-0.6666522943589882
-2.3496172914140594,-0.8559598309773819
-2.3422948210247574,-0.9513337494689021
-2.3401059036664096,-0.9788847463047814
-2.3273737759378843,-1.1688060679267231
-2.3199454642323953,-1.2936761206697882
-2.318998946397254,-1.306270957780821
-2.3189492500405278,-1.3095227268583658
-2.2950629970665224,-1.7139027387177383
-2.2909010633984783,-1.7814159836635997
-2.2826403568927196,-1.9053555775340083
-2.282010285485885,-1.9112191220847694
-2.278808475883232,-1.9597281968193714
-2.2721901641141824,-2.046760342375367
-2.267648751418368,-2.094539823840673
-2.259467099419333,-2.1713556676794283
-2.258999334211243,-2.1730695985417445
-2.255019669681783,-2.198716868684917
-2.248301503716287,-2.2312736582392407
-2.2349472331212326,-2.2272294731466817
-2.2318350004954244,-2.2159903596040627
-2.2314354448045544,-2.2111527876154375
-2.223475740067748,-2.1536560575003505
-2.213703272739127,-2.0357766471412444
-2.209006142555591,-1.9633526666518015
-2.207307617230069,-1.936165848320643
-2.187164480572344,-1.4825964042782185
-2.186093270281163,-1.4515647340882802
-2.184060645205534,-1.3969658099003246
-2.180644169724765,-1.3000390940074729
-2.1776720568005627,-1.2145588659586652
-2.1679828774429426,-0.9035563872617917
-2.1676515930037725,-0.8952655910276015
-2.1638510475789308,-0.7698542114525743
-2.1636776223760577,-0.7634484096164186
-2.1594130064751935,-0.6201125991149317
-2.1582640002525504,-0.5808919352431586
-2.1535016013759805,-0.41885942401455273
-2.1498243419231757,-0.2881036695091353
-2.1414925657496506,-0.001939763648322733
-2.140091856916236,0.04524302784931517
-2.1389088647700962,0.08345097558290211
-2.1326801078011974,0.29381190032586946
-2.1240742988667716,0.562749448591337
-2.122728849940641,0.6012215748277372
-2.1224791823888873,0.6098877595070572
-2.1164400829627157,0.7773769812943021
-2.105210539510513,1.0516398270335696
-2.098159271713921,1.1899941777901664
-2.093393469884292,1.262125455045186
-2.0788255087045746,1.3962543353882098
-2.0700140155864526,1.4023641258708326
-2.0699079401394673,1.401901495399223
-2.054834520603716,1.271619582274065
-2.049795776590603,1.1896575291323404
-2.0486142772517444,1.1682093698436604
-2.0471948901923662,1.1384421364135509
-2.0445018319874677,1.0858255786981075
-2.040190260761463,0.9853916178896102
-2.039092933386625,0.9581017612821032
-2.0352590432009476,0.8531073777660946
-2.0196702546351446,0.35262361597427433
-2.0153632824973418,0.19288051078857285
-2.012732745948477,0.09292893397630386
-1.9958238170658416,-0.6076878352464059
-1.9956346841236892,-0.616436846532308
-1.9852833436726598,-1.0607824813981825
-1.9708317182975665,-1.663560842953852
-1.9650391844966515,-1.891910261260936
-1.959375378797891,-2.0997513326888626
-1.9487915691507145,-2.442688746477201
-1.9397615830304966,-2.6850806055364873
-1.9276800653116049,-2.9143769528960535
-1.9262732027497202,-2.9307631207893095
-1.9195440093723075,-2.998730894534417
-1.918873604850683,-3.004215266009144
-1.9116794411732156,-3.0304926378522405
-1.9097890980745311,-3.0310858656980484
-1.9016665020108585,-2.9894671474419936
-1.9005359300230726,-2.9825147727283032
-1.8994011725459583,-2.967312918338714
-1.8837980123135756,-2.707142317699096
-1.8794547846528291,-2.6053507658247272
-1.8690077255983797,-2.291752602540374
-1.8544840853263553,-1.7584151961006715
-1.8543920006331613,-1.7533079706263197
-1.8525768232955895,-1.6793330644157651
-1.8477959724146684,-1.480898948194607
-1.8399383086440375,-1.13895785794883
-1.838701528356017,-1.084179450086014
-1.8332576716726214,-0.8439005486619676
-1.822926104712588,-0.3849574662604649
-1.8190334020588717,-0.21615997077798205
-1.808946260026686,0.20474528944597384
-1.796029458026642,0.6836040313437193
-1.7959339069367737,0.6846366127574312
-1.7926018783356055,0.7940276722839095
-1.7855350843386755,1.0021312604537642
-1.7835171565681462,1.0528669240298207
-1.7741709006880098,1.2534139908624398
-1.7502127287231526,1.4323359576500074
-1.7482368403876851,1.4264104386322882
-1.7350614271164162,1.2837804558988333
-1.731160251750664,1.2169713371598396
-1.7258826443031214,1.1024688816456714
-1.7101973676211653,0.6477080070835399
-1.7099075151320542,0.641346874490168
-1.703144371996642,0.399411262728751
-1.694521503331446,0.06375391170970539
-1.680988978793873,-0.5126202799690047
-1.6758396276908074,-0.7362727741319901
-1.6704880119843037,-0.9646255477797827
-1.6530918861408925,-1.6767298016622192
-1.6508431062767135,-1.7625484449586406
-1.6452956052919951,-1.9593936712178834
-1.6393134255263986,-2.153527432527968
-1.6388736897928804,-2.1657651961951427
-1.6313768563636735,-2.3726837673351158
-1.629443277049561,-2.4200824287996867
-1.6286023739899038,-2.4390208344097624
-1.6259613099657217,-2.4957474160126205
