n_harmonics,base_freq,magnitudes,instruments
7,2.1580688181480117,"[-0.35656943 -0.65969758  0.39341015  0.66146778  0.18226546  0.95124416
  0.95789088]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9991962385357906,-0.15147571211437752
-2.990176377098497,0.023542115352850404
-2.9887454227630994,0.05364196189770868
-2.9827918412178205,0.13766065683967338
-2.982407582767233,0.13649522421941646
-2.976133726235684,0.15159670359603777
-2.9715194428815472,0.2778302817961747
-2.960107360611863,0.2990057479357652
-2.9560753395185086,0.3304165653730267
-2.9550256633273295,0.33385047733979956
-2.9543110928581306,0.38291459603381583
-2.948758135278494,0.3968662839742697
-2.9412593630115245,0.4333287456644377
-2.9379985682602454,0.43374210875029284
-2.930351927991998,0.4087213549609282
-2.928744958141042,0.3895575304719426
-2.9218694797682447,0.41303520583793385
-2.918701732296321,0.39576962540908045
-2.9079725481611214,0.38795256441927717
-2.902090784217822,0.30781844839217004
-2.8947078693399426,0.22985372855875957
-2.8929136938768982,0.27669210223430646
-2.8881618744504385,0.22574987769438207
-2.88803260362681,0.19810609520566416
-2.8867861517071627,0.21831166179352887
-2.8843090321506404,0.18234629172147254
-2.8836293136529405,0.17633531263458724
-2.88146783623796,0.1350842010008766
-2.8779218823426644,0.12791089295365643
-2.8731098848400176,0.09587989525814411
-2.8696614938505314,0.03994926037245085
-2.8653477614756095,-0.04172375238494678
-2.85687918612391,-0.08177612988067455
-2.8532791147066887,-0.11198689463384898
-2.850680283366837,-0.13913277821924783
-2.8472885323414814,-0.14532423241793055
-2.829458814731643,-0.30424174900548834
-2.825260283209249,-0.29559064294590615
-2.81253652311137,-0.3646152332034209
-2.811866393817346,-0.3921514219296849
-2.8110726848366445,-0.3878796016484487
-2.8053611705656474,-0.38343606273320413
-2.7992640268714135,-0.4046864451089971
-2.797988009010605,-0.4515006319450097
-2.7935126142871796,-0.44126726026249674
-2.7811162998151717,-0.4088704134462354
-2.7793267075739774,-0.37859594443621314
-2.769623212503527,-0.3585209852952127
-2.7572709002213167,-0.31551618326787145
-2.7454610530044907,-0.15857884482892126
-2.743907631680001,-0.16480642649049887
-2.7353779753116414,-0.0687852215451714
-2.7306936753043116,-0.02432433688932246
-2.7277604759993865,0.02098033593148102
-2.72737829901513,0.018871760221826718
-2.7105694344502496,0.23304662471748344
-2.702429575789532,0.3831507082270284
-2.6937225880070947,0.5127570126426821
-2.691996325064326,0.5250083763865719
-2.685175175118977,0.6422322456094791
-2.679266957090972,0.6821221189990746
-2.667647367265628,0.894239789815552
-2.667252063809731,0.9443889622623991
-2.664716240717036,0.952838070286987
-2.6646364065044175,0.9723345452771485
-2.655233497876131,1.0982141371032563
-2.64819759959822,1.175289319309404
-2.6425247844015622,1.2141842371570484
-2.640862709951523,1.2618118053166982
-2.6374113611019165,1.340644716667472
-2.6307694464583853,1.4291381614497738
-2.624246233819443,1.429413313832819
-2.609317739127248,1.5487231779483113
-2.6085248302188138,1.5706862180137742
-2.602165972395094,1.6073725683099216
-2.596401198202713,1.6583062004285507
-2.5960422668992837,1.5967036560533034
-2.594862553326671,1.6562751336056842
-2.5801193920089744,1.62670349296268
-2.5784360855132418,1.6760497269090788
-2.5778404224056546,1.623475618648852
-2.5755891615363646,1.656673818366169
-2.5625929317711167,1.5901816199480732
-2.5558150213148103,1.6023670971370982
-2.550673511187957,1.561487192892315
-2.5475365360227658,1.5206313755205352
-2.53730300929627,1.4217652028309882
-2.527706706517702,1.293218533661925
-2.526295495652703,1.2997702416985804
-2.523568506018406,1.2699265180505679
-2.5177499566587422,1.1792955969199832
-2.505504197660369,0.9816250145113954
-2.5034216775087628,0.921124411949086
-2.4814342489448054,0.566028353034689
-2.467645915305342,0.3414085773718934
-2.467144439133571,0.3151117403173253
-2.4597912864577305,0.18653031557408475
-2.44682556852766,-0.009892459305752603
-2.4400830635022777,-0.12035980033470418
-2.4326879684013942,-0.2805770093422299
-2.4324122633986383,-0.26488642773591775
-2.415180716026333,-0.46451631640015667
