n_harmonics,base_freq,magnitudes,instruments
10,3.556193582619343,"[-0.3182804  -0.75795074 -1.39178554  0.59915153  0.96397312  1.45832405
  1.07129339  1.10521723  0.15535666  0.95296303]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9883094485688186,-1.9056528511234427
-2.985906090058706,-1.8674383260419327
-2.9482790227894244,-1.546951533984802
-2.945891991287892,-1.4977423020393024
-2.9351730110274463,-1.48913723377274
-2.9338952833129355,-1.4859262733216636
-2.9294486545195086,-1.5043951463888732
-2.92881783546086,-1.4944148100543662
-2.9252210991426546,-1.5051290218647253
-2.9217592692050154,-1.5112993002088808
-2.910232539084845,-1.6138119520404959
-2.9092189253459146,-1.6224689571180129
-2.8982552990659562,-1.8002902982607842
-2.897432192302046,-1.740469687251659
-2.8841453207098207,-1.9305827871149182
-2.8816256558721838,-1.9744451157297607
-2.881252204832306,-1.981443796876453
-2.8803028659482512,-1.9814059298050422
-2.878347443444627,-2.0148944088979035
-2.875486476510077,-2.0495661238714233
-2.873524931111915,-2.0332372844810354
-2.8644514857872307,-2.083917890106981
-2.8638737204412146,-2.0459829023867444
-2.8520719518898505,-1.9439061187987745
-2.850473395681373,-1.9583573352712145
-2.849981834516938,-1.9591450523481115
-2.8426252510963437,-1.8022079410970162
-2.8363478156324566,-1.6649244323018884
-2.830821848360783,-1.4105571977350553
-2.828354483745936,-1.334110818125312
-2.826611745575843,-1.256811136093463
-2.825136196228866,-1.1838781853833824
-2.8202834509898835,-0.972389708125217
-2.8201034085580536,-1.018443813823027
-2.818076698075515,-0.8901941202279537
-2.812332240131455,-0.5850984171152838
-2.8120297123740388,-0.5422582453701269
-2.805418835323306,-0.1469633655313093
-2.8020726869775334,0.06483594188842691
-2.783954074290214,1.2876617395303076
-2.7727145330588083,2.0561646911334046
-2.7672996903104767,2.3983720160068147
-2.766774899408139,2.4513773421864653
-2.7575350994156445,3.0670407810921723
-2.7116112034052895,5.215917781971903
-2.707112049872943,5.3291072994025255
-2.7004765051155273,5.438893533679471
-2.698140363269493,5.452830698460087
-2.695266320883857,5.533430253077852
-2.6946765388267635,5.51783761679267
-2.6826339522335716,5.489235342787074
-2.6790877310676233,5.459055276879192
-2.6725159754408163,5.366098189121531
-2.6719473757790304,5.381013619918691
-2.6715181747537122,5.337312816601511
-2.664906808410285,5.168560562520385
-2.663830260210377,5.169086127260724
-2.6635591894345723,5.215132919752218
-2.6581343991967867,4.982961699845028
-2.6573838736893354,4.937897482139713
-2.6423270396783076,4.277994492514101
-2.640076243027486,4.165449719854453
-2.6350083340784884,3.914893986536573
-2.6250495356591386,3.20538238798998
-2.6235311925159825,3.117712763031425
-2.618434549730656,2.7729898901110417
-2.6164770410748286,2.6243442573938043
-2.609655092213025,2.1466271697358845
-2.609126559729777,2.079073848458697
-2.597445398199012,1.1946612813751858
-2.596007144818092,1.1163646943088639
-2.5940757788743145,0.9818474368821922
