n_harmonics,base_freq,magnitudes,instruments
9,3.4516055288012564,"[-0.49500903  1.5058761   0.40167659 -1.10670163 -0.41779865 -1.52367299
  0.36717824 -0.8815336  -0.00669548]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997262137747718,2.9345885930230637
-2.9906983376083778,2.8060307492685075
-2.9883439267726453,2.7553538078876785
-2.9727725424954814,2.173881576063142
-2.9696957328581335,2.0367907095644573
-2.9661047677065833,1.8247445973454937
-2.964616785443543,1.7421175546825318
-2.962245639910948,1.6237644069915944
-2.9591338522529016,1.4233331894091323
-2.9465711517023427,0.66941657504241
-2.940861388507326,0.33336216961717663
-2.921199026786037,-0.6922165886994583
-2.917339038723312,-0.875553231040645
-2.9127750529413174,-1.051974959119701
-2.9126991952936714,-1.043778510324084
-2.9119965452409353,-1.0675122330300313
-2.901655562162989,-1.3237962582827865
-2.893506742651319,-1.4132733469598824
-2.8934648449694778,-1.416706872296403
-2.877659910726749,-1.344807407066798
-2.8666947511190113,-1.1306854052434998
-2.8640200851236486,-1.058428081334208
-2.860105233049683,-0.9346425798606471
-2.85357917439889,-0.7420541499655497
-2.847435068971322,-0.5054873073626795
-2.8461721286580435,-0.46574143039608373
-2.8438624011388347,-0.38574409042180813
-2.8438156234594913,-0.39592675309911374
-2.8389732635306215,-0.2159885822948416
-2.8094686084919305,0.640616776024666
-2.7953328387833842,0.7696131067943607
-2.7795782687367927,0.7368264404411519
-2.777336478119674,0.6957549121014983
-2.7665482347276837,0.5328618876365034
-2.7654430854250562,0.5042254955233727
-2.75537655662064,0.3066165038969923
-2.7442829956046917,0.03634692997443403
-2.7436343374507706,0.00624754681670785
-2.7340006786844007,-0.17957092756461576
-2.731865686182453,-0.23754980846460141
-2.729927381483673,-0.2589901237450897
-2.7238303772566006,-0.36648484317665275
-2.721285750447742,-0.4002359356236408
-2.7084438155191504,-0.4975263393618881
-2.7064297633116485,-0.5230919074249687
-2.6846796354757525,-0.33189187605666215
-2.6813301020688147,-0.26967401723315215
-2.6705228221513404,-0.040362665937733626
-2.665748088751882,0.087777276272502
-2.6656602386968102,0.10011732061362008
-2.6539356940422003,0.39051173475309015
-2.632402121267706,0.8137708252490786
-2.6292289930229398,0.8520395019836902
-2.626031970065985,0.8631983926185274
-2.624624167551451,0.8874723417589275
-2.621799872737549,0.8982501217582342
-2.620910712525231,0.9055487178306686
-2.6135757996744085,0.8619839752129989
-2.6105261670720603,0.8500960752940392
-2.6039526043128993,0.7409689016411597
-2.602524064585426,0.7162022399412907
-2.5944363634105154,0.5009071654711973
-2.5921062274362177,0.4465082269340848
-2.584395260416556,0.1540611617144158
-2.582844605527934,0.08415485538885746
-2.579395142096183,-0.059337257301390466
-2.5783126278499537,-0.10581288394985554
-2.570548804034034,-0.48985701640567314
-2.5666769198282853,-0.6819415215246587
-2.5639626185837816,-0.8290525824464153
-2.5595036059909404,-1.0664983102244876
-2.549932296155509,-1.5992646351533033
-2.544916202274923,-1.867076769512716
-2.5445213485881695,-1.8440415645518986
-2.533493626262821,-2.4076451965291774
-2.515726542303148,-2.949656539423148
-2.510448273607742,-3.0359336645723753
-2.4997671217984676,-3.077086636756407
-2.492713430452892,-2.9942615347924764
-2.486582855053573,-2.861561690032101
-2.485026246673713,-2.855514784700368
-2.466007172715412,-2.0763564417722344
-2.4655950411846828,-2.056797268087791
-2.464623364357738,-1.9862050408138119
-2.4522436836214894,-1.3060396977967945
-2.4511116242529494,-1.243706966802611
-2.4474338323005287,-1.0163952355906143
