n_harmonics,base_freq,magnitudes,instruments
7,2.472426906223124,"[ 1.36916987 -0.87154125 -0.33651901 -1.9909635   0.40612586  0.97826721
  0.37990173]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.986807884373902,0.1353997965893093
-2.979053236037509,0.2412868866140358
-2.9790270573588438,0.2110337838508499
-2.9736461755307255,0.27802694479463813
-2.969182343432631,0.3136665399047214
-2.9651563156650105,0.30669592318958044
-2.96446869626687,0.32322628728614095
-2.960707501194204,0.35514939325539036
-2.955723010194477,0.3461067400731372
-2.9553309960598364,0.3499066334705211
-2.950273657946762,0.40158016704361427
-2.949234037742123,0.3863827146091866
-2.949172580481852,0.37621786039698235
-2.944675360596639,0.4089805788909389
-2.921554842222402,0.4215618987511027
-2.921341230113273,0.4110148312026276
-2.920042486858951,0.4332094662988462
-2.911027059970954,0.38790200188520174
-2.905674264335168,0.39543831881477093
-2.9002808889795935,0.34213081237640897
-2.8951427907471903,0.32543055722842157
-2.8944717788579686,0.37345602747277085
-2.890888952435686,0.32270596295046383
-2.8867088905213776,0.29060285655915874
-2.8851265979601037,0.29094926054397197
-2.87428340742392,0.228801692245242
-2.863989293095358,0.1512396491846366
-2.8541696717308453,0.090733362945007
-2.8539993757054734,0.050733947212730876
-2.8508798672858346,0.031785163921278545
-2.8491585172607428,0.03893982873860993
-2.846997168971412,0.02275178955167286
-2.832402714655646,-0.1103892567881984
-2.8232015016427363,-0.17893376574759276
-2.8159690575916922,-0.2234671933356159
-2.815712948116981,-0.21522868653648894
-2.8133197101230283,-0.2737014515092784
-2.812639446103617,-0.2475044102578338
-2.8045456054538476,-0.312240590619405
-2.8003001739148097,-0.3104828630362419
-2.788837211628697,-0.3829764833478744
-2.7864503250649237,-0.40933704172040425
-2.77550370480946,-0.455228791354713
-2.772985113426702,-0.4772726453122825
-2.7678208612507977,-0.5023129157874481
-2.757504631793544,-0.5151510573365565
-2.757334784190758,-0.5318902050556938
-2.7559704734000006,-0.5486556160515998
-2.7524868734346297,-0.5140464945408642
-2.748863570866394,-0.5508686946392893
-2.74751070400293,-0.5500229166603482
-2.739316312461174,-0.5412957849282007
-2.7329387161700964,-0.573077880185949
-2.713911453753532,-0.6016917289280459
-2.712230660206263,-0.5918704845267054
-2.7119659407313605,-0.5744161925045478
-2.7106843811999575,-0.628682569469073
-2.7091396297323627,-0.5721792971771155
-2.7026636101409824,-0.6240543682149495
-2.6997397462039405,-0.6105520262022714
-2.690603249593801,-0.6255221513601018
-2.677074925791362,-0.634278402658905
-2.676205863375009,-0.6514983019073604
-2.6700543627630036,-0.6366626722941588
-2.665046242871484,-0.6632612699669309
-2.6647545926543312,-0.6744861910066215
-2.6644017351956815,-0.6484162967804579
-2.654728902499464,-0.6784492578093142
-2.652649589273691,-0.7038138824406375
-2.6493111121077204,-0.7508758521259477
-2.6453417599614735,-0.7608425834323962
-2.6386809709808587,-0.7619262416722085
-2.637146974777828,-0.7729821278167686
-2.6337670796283525,-0.8356833041567372
-2.633667524070524,-0.8254097343538016
-2.6251051535581262,-0.8809921709560229
-2.6174559412401734,-0.9489664974806095
-2.611342114192866,-0.9792815995069943
-2.6090207820900853,-0.9882943261672602
-2.601230382401232,-1.041708916452839
-2.5915297162283224,-1.1448850016842786
-2.5853373708023537,-1.199228023241135
-2.583569948757293,-1.2232826578678209
-2.578973894257871,-1.255365699959143
-2.571947992671858,-1.3292973251968248
-2.5699717060473857,-1.363118364730915
-2.5656047627151617,-1.4302008500451227
-2.5559747573133094,-1.486082058322201
-2.550716285222358,-1.6064941138524578
-2.548445400411528,-1.5945507674943893
-2.5322906395490885,-1.7070610854128478
-2.526020513917989,-1.7614942532647553
-2.519926176212601,-1.820614000757315
-2.5192135409473044,-1.8012024393837494
-2.5045049434461095,-1.8489860919074872
-2.501125996620757,-1.8112498795864764
-2.495232045802823,-1.8198931711964008
-2.4861220705981597,-1.8365619850301464
-2.483293692548063,-1.7878140642771008
-2.472399182464972,-1.7321019439580698
-2.464798873195659,-1.691742237851679
-2.458661871764499,-1.573951184517417
-2.4469360745045687,-1.3871053233217816
-2.4431151778367264,-1.3453830189251548
-2.434884786487438,-1.1618535699362464
-2.4338369543693203,-1.1277724769195967
-2.4147615415646246,-0.7003785376720515
-2.399060443989425,-0.2429518623034319
-2.396715078944694,-0.09748116521339904
-2.3959402793840843,-0.12328424896210034
-2.3945187167299764,-0.023156282009155087
-2.391970998171116,0.04047245724034362
-2.3918623276872015,0.05507462438123236
-2.387269549613115,0.15573145363651308
-2.37645690441744,0.5494828764087528
-2.372243174932887,0.6613396708971412
-2.358607962058964,1.15425067812559
-2.349410618521641,1.440424109909035
-2.3473364903938183,1.5417542292666444
-2.34424932384365,1.654134771228851
-2.3367465687525506,1.8733476795301007
-2.3347980926783727,1.9307223702803433
-2.329385077879332,2.115906563421806
-2.325461075760124,2.2416013680541442
-2.3236161535272633,2.2834155553597872
-2.3231957380627586,2.2676168897463627
-2.320599271670047,2.3558093416254815
-2.3130430246687412,2.563331255398249
-2.2976905877154987,2.940097783636955
-2.29385187303745,2.9894552705479107
-2.27912187459796,3.1949283608587074
-2.2785224924228213,3.218056459485868
-2.2737487090338857,3.229636809439496
-2.2667986191586706,3.265133640563087
-2.260422126758402,3.3210508585798566
-2.2588054675356117,3.3305648054237387
-2.258605728505244,3.3346703044518713
-2.2538726834868905,3.341930990181373
-2.2462254186381623,3.281030809655472
-2.245673558584148,3.312234259450556
-2.2360783142973855,3.2046605411280566
-2.226303967559544,3.1290131458190187
-2.222457235342813,3.004809348218575
-2.221269254686129,3.03062735054359
-2.2097869773517713,2.786653886828545
-2.2026820958120927,2.668180929548023
-2.201217839927244,2.5793768956793865
-2.2008202673205455,2.5989762433330985
-2.1705855879021576,1.765575117177576
-2.158403752948421,1.388614539228034
-2.155572254420096,1.2676691348726998
-2.1502948632040955,1.1375662159782156
-2.1477527400088054,1.0684020160812226
-2.1442961780623406,0.938461463026407
-2.143734369214475,0.9475700760589378
-2.143473431449147,0.9390645142268808
-2.141458234835657,0.9052734247672978
-2.139764251322136,0.7963716339074951
-2.1299075343029346,0.5472765611203863
-2.1290662177104576,0.5168262996545228
-2.118320079174565,0.2541628375303462
-2.1147022211112145,0.16977467896707174
-2.114536364212623,0.17449285416805704
-2.0805722811516314,-0.35107534603740287
-2.0784017564856225,-0.39996667720394513
-2.064530448796626,-0.4451875467149754
-2.063052909060031,-0.4019668359001075
-2.0421153732415984,-0.33276735606241853
-2.040865003764103,-0.31566581586988773
-2.021546069449445,-0.0030892128098918173
-2.0202470515094793,0.050187765292269634
-2.011137691650762,0.21027996791776377
-2.008531897134743,0.27916122095501367
-2.0058047360217457,0.3707955013502631
-2.00182769146471,0.4556478878127751
-1.9949355059706164,0.6364395120370486
-1.994524874499451,0.6389892379013095
-1.9909941412167613,0.7362356170962262
-1.989385804390213,0.8290539092748548
-1.9871656888835862,0.9034325449436111
-1.9842883346527505,0.9190101649927871
-1.984240572498987,0.9414462109905037
-1.9821906173397854,1.037801976844455
-1.9785633970472751,1.144942464709508
-1.978084398260068,1.1686517752285666
-1.977617766569311,1.1726400743036904
-1.9724232004604993,1.3623661796245852
-1.9366376877782494,2.3699514638640498
-1.9320624001903473,2.4817882090766212
-1.9320406264204149,2.4976655794138303
-1.931263193728879,2.486628390651947
-1.9301515643407239,2.530096670149919
-1.9271857047610956,2.6034327886408617
-1.9263536124467684,2.6156897804681227
-1.9231025899817364,2.718758264803111
-1.9140311594498094,2.8571279074866074
-1.9115697806696326,2.856937718426873
-1.9109184872741602,2.9329835093005743
-1.9052193471597183,2.976105782084041
-1.8908253317566532,3.102357469118106
-1.8893782831489456,3.1623129560642482
-1.8779217690320906,3.1709942138004523
-1.8772071289677752,3.1565758351158664
-1.8751078488400246,3.1359658704506854
-1.8737667633977777,3.1411406188760234
-1.8636198763354568,3.0538471019011744
-1.8515756954457228,2.928117848700234
-1.8436775651434023,2.762883236399355
-1.8418396452759584,2.687699671465022
-1.8361551428128362,2.6145067392643933
-1.8326608253328864,2.510381843831543
-1.8305039990036052,2.472304519482875
-1.8255885963233778,2.318799023198655
-1.8216077499106504,2.1957936017743465
-1.8213464181961054,2.17460964186304
-1.817168081980938,2.052222505780559
-1.8156768278433424,2.0129704387740444
-1.8148391523386231,1.9747468665568517
-1.8089978692677466,1.7732643779709398
-1.8028578566304978,1.5589677046978174
-1.8011719814551512,1.4689594295312907
-1.7985135553333336,1.3883836094162676
-1.7979843993488043,1.387969414123735
-1.795974529316419,1.3569534616289955
-1.7937362548811682,1.2104313109337554
-1.7912779082654149,1.1775834851696307
-1.7825675619825,0.7891362181648197
-1.7805030246966322,0.6715372086542066
-1.7780583048102265,0.6164995517211215
-1.7760354510566811,0.5080424484503072
-1.7752378567805034,0.44781101839436716
-1.764568833495764,0.08414707650356164
-1.7605274796357402,-0.06169600956235
-1.7594483801294114,-0.14889114975247414
-1.75864096896005,-0.18208369660638957
-1.7544952686029118,-0.3398913881279578
-1.7473330347859448,-0.6049483818271172
-1.7365967207363227,-0.9585740416429895
-1.7364546429122563,-1.012792781874301
-1.7249216285655378,-1.3318939132174894
-1.719751371331631,-1.4994001638207834
-1.6974054885234133,-1.8789451958726922
-1.6940477037265662,-1.9561889331508109
-1.685008761693892,-1.9713964886359316
-1.6607989515282975,-1.9367388232442724
-1.6550645412482015,-1.8777634300435413
