n_harmonics,base_freq,magnitudes,instruments
7,3.0465934260369805,"[-0.96135173 -0.06541915  2.04090559 -0.28144413 -0.05330509  0.21424977
 -0.29163648]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9913098890309513,-3.0425964582123712
-2.990493223275064,-3.0724322074348587
-2.9898778622136364,-3.090422213150908
-2.9833709585179813,-3.32207750609687
-2.975938462437954,-3.583823989279081
-2.974713210814723,-3.6326339422285763
-2.969132393653311,-3.8195036074974773
-2.9606003272073167,-3.9797562721928585
-2.9580092996157763,-4.090234691799346
-2.9506043265517112,-4.213567349054065
-2.9461244071568053,-4.239323119354069
-2.9392983000843977,-4.325112475257482
-2.9391322093720076,-4.280079459204457
-2.938543676765817,-4.28678625353742
-2.936506818545462,-4.288140524227017
-2.921039614024423,-4.250749369515228
-2.9137033982824514,-4.130006922922759
-2.902201419870094,-3.8338224415495867
-2.9013802353994826,-3.8135953508891043
-2.899667638092835,-3.7671131076528472
-2.8986626650868965,-3.739654387490728
-2.8972915105165344,-3.685618166666074
-2.8946672443505896,-3.625407823121358
-2.8938007538426183,-3.579350912004754
-2.8860208318940117,-3.2825118925286465
-2.880045290585555,-3.054641680536986
-2.870895422782019,-2.6693051197531044
-2.863826496464888,-2.327699936599472
-2.8553234513311803,-1.8410026448274126
-2.851149905792497,-1.64584669384785
-2.848848633730666,-1.517847151340041
-2.8469450153250575,-1.4469361512316499
-2.8258006932813267,-0.34296906444563197
-2.8194271578657624,-0.02310438237389273
-2.812496571070059,0.3715341798963132
-2.8112817861059525,0.36542814232990795
-2.8107525531436037,0.39582404688208256
-2.804340916091828,0.7044225361778207
-2.798716059324549,0.9130688484850584
-2.7966208305027105,0.989303551001925
-2.795710510190335,1.0526465248363381
-2.7924582242618685,1.182446436342679
-2.787987109381101,1.3414445630828633
-2.785507814079653,1.4157018535384691
-2.7845315735805567,1.4629170537623248
-2.778164919297284,1.6776538677614345
-2.7760321400018593,1.7300171437638014
-2.775942414931917,1.6971636588844001
-2.7641873111324795,1.9961808214233314
-2.7466243162824604,2.221910092447978
-2.739989573983001,2.250581541716337
-2.735939818196888,2.2793525256492675
-2.7356766335237865,2.240391884428347
-2.733934621324077,2.2539898991214886
-2.7331290861826814,2.2433502651589343
-2.732797550554926,2.231251442453982
-2.7020866556052656,1.8719798553574931
-2.697979892550713,1.8083296238601962
-2.6922362543823573,1.6317487796286128
-2.6885109123845217,1.6109408652898547
-2.684424007341713,1.4709748740261261
-2.668137107377638,1.067223532101164
-2.6579399347228865,0.742304153648619
-2.648108205002649,0.4463636587994523
-2.6404530400523614,0.12778747860634798
-2.637470157944904,0.07357655577175776
-2.631212738636705,-0.11377807878544659
-2.630568305302538,-0.11202828683859618
-2.626735274056251,-0.276594207650854
-2.6222703540414076,-0.36404960963856425
-2.615601898700964,-0.5714402621988605
-2.613643622981378,-0.6553152339308125
-2.611274808278945,-0.7004793662631277
-2.6085486450542152,-0.8179912650752077
-2.6067237063930078,-0.7905036241541217
-2.5930239497821077,-1.2243735881151663
-2.58719735661282,-1.3443960513242168
-2.5816205562929007,-1.5003039113917085
-2.5792038892900724,-1.5510266506311268
-2.569765403184938,-1.686207615552369
-2.561413618556932,-1.8948529901385232
-2.5596329719911552,-1.893299332220765
-2.529951919649423,-2.3253757271001403
-2.520726645181592,-2.3309254270154365
-2.508736138505086,-2.418520544060445
-2.501511042119125,-2.4271639202390327
-2.4926190661399454,-2.4555804397791974
-2.487959471454823,-2.466347861055112
-2.4758503689567988,-2.3730481997500243
-2.4742927393247944,-2.3385322598979084
-2.4685810610631758,-2.300691667991817
-2.467396253252316,-2.300151922114912
