n_harmonics,base_freq,magnitudes,instruments
9,2.6262106767015703,"[-0.04421369 -0.5282428   0.71394126 -0.57524931  0.68150299 -0.76654797
  0.53415526 -2.69009956 -0.59738587]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9933599570711875,-1.694841013558939
-2.9691695118662085,-2.0377809761458514
-2.961641027173232,-2.025945611695756
-2.9607621518732716,-2.017451594789354
-2.9582613382761744,-2.0160233661050166
-2.955634304287231,-1.9948249262120406
-2.9505967449582187,-1.9343458656136714
-2.9388233267146,-1.7394047028858484
-2.918367740998538,-1.1775526360249169
-2.9169503737339406,-1.128447139720209
-2.893328362805665,-0.3581154917791252
-2.8906215206619974,-0.2688238125027577
-2.8870703956065302,-0.1503525705626811
-2.886821857393277,-0.15148415124778766
-2.8845204070797266,-0.0667128601287561
-2.880144119786568,0.06170836089602705
-2.8798352290500397,0.05971936272213381
-2.866985358721587,0.3842395534451446
-2.8630644567958248,0.46975798141191927
-2.8448264518867177,0.7213556282604647
-2.84416092613184,0.7350076317656065
-2.8389803998155,0.7370667943124789
-2.8362095861436627,0.7503364068711991
-2.8263987305260505,0.7002835981554074
-2.820142408091538,0.6374916655432975
-2.8184869796709124,0.6011211480137224
-2.8143566709612706,0.539869590343875
-2.810419729551852,0.4745502384337263
-2.8087899266594283,0.44643166317801064
-2.8070752205838736,0.40817541379631395
-2.803580295511324,0.3276955924017133
-2.7962657503125343,0.13952379485929475
-2.7925972184185426,0.039511076702501445
-2.7701463751357123,-0.6964835283488651
-2.763794402166965,-0.9089990429120368
-2.7439765416184563,-1.5174037533926927
-2.7420977492371525,-1.5893808884394935
-2.741453651665359,-1.5884588946155611
-2.7411744909827505,-1.5936249941179148
-2.741076095578824,-1.605126426735691
-2.7357058615005005,-1.7305793254039636
-2.7341196275992354,-1.7779186255099373
-2.72643793850279,-1.9217921897432648
-2.7198257484937365,-2.005570482149139
-2.7128344653249137,-2.0866601627593893
-2.7052260534045587,-2.1009511479287033
-2.703110688060358,-2.1066350238827836
-2.6846023082953416,-1.9349733826097995
-2.6806510773259933,-1.8638888237060978
-2.679510641201556,-1.8275797848998487
-2.678549357261744,-1.811295182020686
-2.670162758864902,-1.610571076089868
-2.669797791285169,-1.5881026208879716
-2.655447724705895,-1.1199637914250467
-2.652450119744607,-1.0102752236629267
-2.6376387164195174,-0.4209115133540639
-2.6342495469617413,-0.2569712493692774
-2.6333029383208055,-0.22713178735899686
-2.630888863920656,-0.13136547627723538
-2.6205167188637857,0.3338888432561387
-2.615082972905066,0.5637290437108702
-2.6127661481266893,0.6734787226502141
-2.609832238453863,0.7835581042126042
-2.6047268098470866,0.9887913356838429
-2.6018677828691397,1.1013851979382645
-2.59180630958339,1.468850173644375
-2.5849001779119893,1.6826076693705174
-2.58283220263469,1.7389081694704156
-2.5775809623120964,1.8814783818114826
-2.5738849688971985,1.9573299859961042
-2.5669992785886744,2.0927865268765955
-2.550317263735976,2.261541739666006
-2.5477258363372144,2.2613618897123606
-2.537268594637814,2.228946361765109
-2.4953428203089523,1.3407597257186508
-2.493650877938533,1.2837091596649104
-2.481080775909633,0.8597045430559304
-2.4680372023948234,0.393578501206389
-2.4649329214010764,0.2897398798145745
-2.4622122202089507,0.18834328499683875
-2.458639260404711,0.05621947877099125
-2.4526492682593246,-0.16678187207295303
-2.4427840491065,-0.5013585110887606
-2.4410067049938204,-0.5538219679611801
-2.440631138294194,-0.5656839814458419
-2.4349182595443413,-0.7496024619377817
-2.4252675681733757,-1.0400848315070164
-2.4189282019224594,-1.2040793864105959
-2.4075542100899634,-1.4866836644752293
-2.393334549519844,-1.7729075333797397
-2.3789256401805345,-1.9860714002272244
-2.376097441221657,-2.027731170505773
-2.3758800391076846,-2.032659819050653
-2.373443832570481,-2.0611765366381096
-2.369077076044894,-2.1066949299662445
-2.3595176797784614,-2.207207652723159
-2.3475982606801704,-2.3008347980860857
-2.3318688525465605,-2.4180737684799265
-2.329953836469606,-2.441057909277618
-2.3264809335964287,-2.4678670186993426
-2.3228533305984485,-2.4892941105469997
-2.3187298521595556,-2.52279948493531
-2.315973338683677,-2.540236340791282
-2.3094327015857474,-2.58613424485653
-2.3087789573298316,-2.569360669009347
-2.280299463851276,-2.764587816991926
-2.279319674063384,-2.7673408703064246
-2.2715927756844527,-2.8186487877410573
-2.2638007858035802,-2.834339933879746
-2.2465980262324194,-2.870294464144722
-2.2405030235884418,-2.8681594583356205
-2.235715058337053,-2.843907214805581
-2.234600929596236,-2.842977047440991
-2.2300253624061948,-2.8120684482865945
-2.2283914910501657,-2.810091234052728
-2.224903791426948,-2.7894545003984494
-2.220757027268907,-2.745292821256344
-2.220379563366339,-2.7379141105428326
-2.218933725451429,-2.72352139729922
-2.2176937646026067,-2.701814702956167
-2.213985392528778,-2.6630910149419433
-2.2123449716483474,-2.63839653938776
-2.211156391318372,-2.6180574777241086
-2.1943592728535175,-2.2912725457983734
-2.192056137539626,-2.2351915253121373
-2.189126826719561,-2.1777712669350984
-2.183803624112209,-2.026475817158433
-2.1800312631996723,-1.9206929978737652
-2.178781049780869,-1.892063836042474
-2.167719381085165,-1.517941405022451
-2.161352569232912,-1.2931508741085553
-2.1467523834710676,-0.7234501681634757
-2.13875572709347,-0.3796805554957049
-2.136962679344328,-0.3105800337385842
-2.134503039324522,-0.19680389676948848
-2.129991437885962,-0.01898069807628294
-2.1186119632913565,0.4683018913378776
-2.089076062200647,1.588871647339856
-2.088723756816477,1.6027671564273993
-2.083721345956933,1.7618672429041788
-2.081010895037659,1.835009434993678
-2.0694194482910353,2.123434321808574
-2.0689760435861286,2.139489980444799
-2.0667350756204925,2.19338977690091
-2.0633235939736325,2.2406996344485446
-2.0606801757640625,2.298084345169285
-2.054727883986443,2.3701221028830393
-2.04575986272123,2.442596055436084
-2.0387685556846087,2.4660004342197124
-2.035679383528184,2.4531208278874717
-2.0335387843945396,2.4436861725038246
-2.0311632746217674,2.425942853000102
-2.0295590479622114,2.4219010209993437
-2.0283118545199486,2.4009309318921215
-2.023056609819372,2.3792000565723477
-2.0194050829977375,2.337256615962421
-2.0161096810050814,2.279765185225041
-2.000653452406968,1.9962124640754346
-1.99445654487063,1.8450532318143216
-1.985039456348956,1.6098921224802634
-1.9656619523923902,1.0476555707454767
-1.9569435296903113,0.7809079701627325
-1.9502552366630899,0.593110338605934
-1.941557640980777,0.35440647493377586
-1.9360693753264928,0.21260922087197093
-1.9348477913318387,0.17119316265391915
-1.9274373349217404,-0.002049861382361154
-1.915935742862719,-0.22861170019318322
-1.904534927509179,-0.4200320547225794
-1.8959449125259473,-0.515709863135853
-1.88912859643042,-0.5747912192855793
-1.8803168241246668,-0.6309689838628332
-1.878970548129709,-0.6276404353178304
-1.8723959286999892,-0.6430919121009807
-1.8716513377298882,-0.6561287622669045
-1.8703961113370469,-0.641343383005879
-1.8639046563907502,-0.6572842991016269
-1.8589626751804087,-0.6574360399010939
-1.8535325071900282,-0.6184839792957909
-1.8331922357620987,-0.5301001225068557
-1.8301839277894738,-0.5258923932416364
-1.822266294726355,-0.47119387199205154
-1.8178902069399068,-0.46517440400981297
-1.8158162475890127,-0.44196793931734507
-1.8041284979923438,-0.41139103201938343
-1.7974520052330452,-0.4060345492302674
-1.7935167594391708,-0.3932121634421189
-1.7844943108120546,-0.40114310015224514
-1.7783530958184632,-0.42176628113852876
-1.7748390144459942,-0.42791878510472275
-1.774748241967609,-0.43579758512686206
-1.7533660326613896,-0.6035429675496257
-1.7422123820715227,-0.729430903448598
-1.7314625531767855,-0.881004057643716
-1.7246869310756079,-0.9672145635217729
