n_harmonics,base_freq,magnitudes,instruments
8,1.2879231572784016,"[-2.2673476  -0.71512013 -0.62596818 -0.69697551  1.55113785  0.52536135
 -0.70162266  0.02123504]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9990550725296314,0.2077420936773426
-2.991017574752475,0.08052192611216445
-2.988320566490456,0.01413139244880677
-2.9791659833938944,-0.1663422759469061
-2.972737602536567,-0.270113220309734
-2.9687190383061006,-0.36102674239495663
-2.958746697406996,-0.5404165896897695
-2.9525637960414235,-0.6356798233867839
-2.947720545148819,-0.7110682697972863
-2.9435616359953256,-0.8038525400014587
-2.942668329282843,-0.8162536025792118
-2.9273137230235333,-1.0328846468673176
-2.924139809817885,-1.068176028853293
-2.917833676119782,-1.1590021812554299
-2.899510204329797,-1.3492615427231152
-2.8986176102889076,-1.366704242898429
-2.893777571318327,-1.397281060658688
-2.8923909257563847,-1.407285789681622
-2.890019550354249,-1.4267584768359176
-2.8878092078738273,-1.4529059676806038
-2.8835182532917356,-1.4640127955315134
-2.875237135452344,-1.5368668861697956
-2.8721632867564146,-1.502175879169259
-2.869213770236896,-1.5496757057849122
-2.8676727601811765,-1.556015122801323
-2.8635558084760158,-1.5935840694346983
-2.8567621475127205,-1.6068125929049426
-2.853028129467657,-1.5922614922326235
-2.848352593444036,-1.616953652290199
-2.8472393641480633,-1.6136991714638311
-2.8359870909931546,-1.6022980950903456
-2.8289668438779554,-1.5787995371832952
-2.819216807258207,-1.5359611949800813
-2.8169466880197653,-1.5236739101424783
-2.814857836259012,-1.5305087344586998
-2.8122842253243943,-1.507440349503219
-2.808627985272041,-1.48221425339531
-2.801396380583504,-1.4334215589870987
-2.7987899663202587,-1.4148951299434676
-2.795135668962021,-1.3985872974381919
-2.7924367371944254,-1.3807535116598206
-2.7920904181292636,-1.3622050170949769
-2.789344741969849,-1.3313723196282075
-2.788965290528294,-1.351230375813905
-2.781355818960978,-1.2770702418180255
-2.777741017860115,-1.226405051199953
-2.7704079700529336,-1.1403658035660582
-2.76771532654021,-1.096827098891102
-2.7570887415167538,-0.9662808117937299
-2.738152800414502,-0.685281910576303
-2.731649066180573,-0.6025308189446823
-2.726616439387187,-0.5339878302350045
-2.7223049566054214,-0.43649301477675767
-2.7151786661129806,-0.3326773483450339
-2.7092825759550276,-0.24519027487229317
-2.703840741374033,-0.14075839466433576
-2.7034301580416007,-0.13166143910304828
-2.7003608804449213,-0.07427196626892164
-2.697647920953587,-0.032633484545905506
-2.697476155065968,-0.03274784461117259
-2.694355988910707,0.00982941933582383
-2.6811442557570864,0.245852777674328
-2.680213026625143,0.25907430818281124
-2.675040895996009,0.3464587851773746
-2.671369894760203,0.42090386151109516
-2.658870322671573,0.6403114137745535
