n_harmonics,base_freq,magnitudes,instruments
9,2.780338214932947,"[-2.32477761 -0.5411144  -0.63760004  0.18151214 -2.14237158 -1.47568276
  0.00581821 -0.01837128  1.20594291]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9862813716045418,-2.125530157204206
-2.9734366514782646,-2.8641221060633524
-2.9732270035126622,-2.9261652074780677
-2.9661393911025344,-3.312350246461275
-2.962822102522006,-3.4087592857621294
-2.9578790307580807,-3.5511354655072918
-2.943935666852729,-4.006013040263851
-2.9358956292731886,-4.021993322750102
-2.933855929401754,-4.008787785797373
-2.916338289196101,-3.6939303129989542
-2.9098834688933763,-3.4633338148268726
-2.9083062158517534,-3.4057145060709235
-2.8924522538036195,-2.561796028553875
-2.8902851543502472,-2.503899048618373
-2.8873934979275866,-2.266800008881002
-2.879032472289926,-1.7253717803590938
-2.8728551600257703,-1.224787608229164
-2.869206483768405,-0.9406100217069996
-2.8674285640654444,-0.7851054499008112
-2.8661667468313734,-0.6979317595601967
-2.8596401046542814,-0.1261443261521703
-2.8557397678162264,0.13452278475836824
-2.8552622404972237,0.17924653330299312
-2.849207682194546,0.5828652749853726
-2.8482177911604705,0.7030166896363537
-2.8406247467531416,1.2743500390561846
-2.8383318725124553,1.4571588635452055
-2.835035817727208,1.6618341510327148
-2.822261708124792,2.4864748802065564
-2.8167787844165266,2.7595446981669247
-2.8156905100210943,2.8334893875702356
-2.8101726862768075,3.061568991248966
-2.7986225407709573,3.5041608376633304
-2.7908764553876084,3.57984307463881
-2.7714081827966384,3.54837880162838
-2.7696826203910727,3.5059100184971212
-2.7684490698890247,3.4940191491443753
-2.7676869312275594,3.5363549428817715
-2.7634981610847404,3.364260869507547
-2.7597615961932433,3.2741582333966943
-2.7596072648587664,3.2982006295726642
-2.753114074527107,3.041884817128079
-2.7491317983848056,2.7798490627120676
-2.74881211393146,2.841238917562007
-2.7450727731588715,2.6365737367631175
-2.7382696673664806,2.2651907139321676
-2.7343377498889274,2.0846559784344354
-2.7322530291514777,2.0060764188529228
-2.724560827646438,1.5475134084092788
-2.721037525019044,1.2614586747701393
-2.718028385180745,1.0981805466235113
-2.7052394539071143,0.2839633487762961
-2.701140937132828,0.1006429383578521
-2.699697615083755,-0.027135457749203028
-2.6995806801412217,-0.02491756164457702
-2.697713779306996,-0.17380220508416477
-2.6961950205692222,-0.23567017091400586
-2.693058431569363,-0.4153004696552694
-2.6913912472335517,-0.5632030642759364
-2.6912344609865304,-0.5261947545662695
-2.672407159349193,-1.5226238210709615
-2.6649804776301753,-1.853785464504588
-2.6604668881976403,-2.0064564419884756
-2.6592802874628125,-2.0334583158904036
-2.6585754394737107,-2.053081347495813
-2.6543435506084467,-2.19141735529823
-2.628846106612798,-2.5666364963657604
-2.626715834543427,-2.603090207625645
-2.6173286018668707,-2.4992921936793433
-2.617046915050199,-2.51324156315177
-2.615802881756701,-2.5030235745984446
-2.6095557390503474,-2.4040236953870577
-2.6019628821874425,-2.2813124592160685
-2.5991394456548305,-2.2069817000620477
-2.58798480869192,-1.9367323906763467
-2.5847097356934086,-1.8467003391132286
-2.584195457350544,-1.8844031128235412
-2.5837985327954174,-1.8586935690107387
-2.5700008690503897,-1.4967733341570029
-2.567816308034372,-1.3573795580888526
-2.5602048368165287,-1.164142293682354
-2.5415481235716673,-0.5599676954354263
-2.54127447505097,-0.5705813082990994
-2.5283539589530255,-0.19245230915218464
-2.527259847637822,-0.181970492271115
-2.5231099100822587,-0.011575923816091481
-2.5193043404384934,0.02566634286513319
-2.5157265809763496,0.08543475979187788
-2.515111242733372,0.14194541745344577
-2.5086118451286783,0.3074214370707668
-2.508506519980001,0.28536147599579637
-2.497625205814888,0.4691140922053009
-2.492384974219025,0.5795217175523217
-2.4791044415709047,0.766661398718616
-2.46979279238469,0.9039797067816211
-2.4557052942846003,1.0203965979750542
-2.4401728224837154,1.1576166425027572
-2.4310069122103046,1.2859658938404854
-2.4163309168319276,1.4585564413697878
-2.4138454853859503,1.4020102626567772
-2.411508983814855,1.518424858563275
-2.4082738618531097,1.5089587490913876
-2.4062063982051756,1.5613986937725817
-2.3917505486374475,1.8268104161714127
-2.3692177978794438,2.0595708823509433
-2.367070166902358,2.124180640056465
-2.3662828549213675,2.107379395940615
-2.3661608847087,2.170853202909923
-2.3626194517828494,2.187602796320794
-2.357392640812574,2.229401445532529
-2.3510838466210084,2.325399111226933
-2.3493939713624163,2.3598504905237543
-2.3355511618083655,2.4026536042020314
-2.3355387061178114,2.4560500796116536
-2.323512228830837,2.4373839707468115
-2.3213002180459075,2.5234271369897527
-2.315036688606932,2.572323481235407
-2.308437778198754,2.504192813595939
-2.3022752192559546,2.5683928000287723
-2.30145097253222,2.479440417614192
-2.2947539293581967,2.48446603258357
-2.285033899418189,2.4233038147913235
-2.2839334780934037,2.426452129165321
-2.283022708599887,2.4106655049070005
-2.274687195720654,2.399334698252765
-2.236437750692513,1.9347482096847033
-2.2342119236380995,2.011037991297187
-2.2337962919876997,2.035795780480157
-2.2329462849177157,1.9597157499374502
-2.231709365256397,1.9170593812323926
-2.2307174300568446,1.9542834302513625
-2.2290386163887153,1.9521377780955247
-2.221657044615738,1.882592879633837
-2.201153694592943,1.7795906214214483
-2.200154397362164,1.7523766141283073
-2.1839827841620587,1.8253208297679193
-2.177336808460108,1.8703570182250937
-2.1725100967578284,1.9246020495541647
-2.171706681032587,1.9189776026078142
-2.17164303796625,1.8864937500650911
-2.169095536067165,1.9562623081957529
-2.1668104831200172,1.9678746637865272
-2.165401412980353,1.9584859507974768
-2.164985356459284,1.9466910485544058
-2.1578364229743743,2.1029925481363794
-2.1565150276155,2.032052474142276
-2.1439728962707356,2.216491268250213
-2.1325707908564553,2.3471695749554207
-2.1312994955104623,2.3763255956624314
-2.1292740483984463,2.3753265502123755
-2.1279614187924976,2.3935399904858614
-2.120760670648989,2.4758984614057566
-2.113163402086756,2.5411800139462035
-2.10112844302557,2.6170801980787965
-2.0993607576357225,2.6822197432286186
-2.0814703169214646,2.5938557656820214
-2.0640910326764104,2.36436868261423
-2.0614468069313325,2.2909409968897965
-2.0529715991504602,2.1426653755093743
-2.049869997795799,2.1030889604311143
-2.0495728893880973,2.071511192353476
-2.0493024683898495,2.0739227401055755
-2.0425900880860666,1.917489894480142
-2.0407280912418044,1.8574039716109587
-2.0383711925001577,1.7601150402298644
-2.0382295529019223,1.783734322826663
-2.0344444662325687,1.6639469094906694
-2.028918502687968,1.5001154361325015
-2.0278636065446185,1.4697297408644667
-2.020188369306526,1.2053892282835308
-2.0184629312402604,1.0871666370233652
-2.0142534352084356,0.9770812946551466
-2.0036667470584177,0.5716982427437298
-1.9979041728946176,0.3572239962775967
-1.9894072804684102,0.10214657410912655
-1.9893156167321215,0.057664324707579456
-1.985786604889397,-0.06559800882278917
-1.985241823347088,-0.062296939352015454
-1.9774210948537159,-0.35356712654314865
-1.972311754516235,-0.4917162500911362
-1.9681381256386592,-0.5720686760529561
-1.9680146226227997,-0.5673895107387656
-1.9679141015737331,-0.54871296527242
-1.9651643139744381,-0.6553512014784014
-1.9519226765087816,-0.974013406983594
-1.9162460643913581,-1.1551887157817038
-1.9140644531764983,-1.1541025405353618
-1.9040064886504504,-1.0648496763595934
-1.9009777582901326,-0.99138959120687
-1.8965842642252018,-0.9228058881574605
-1.8870069264722165,-0.731386404826003
-1.8841779292728558,-0.719305896146562
-1.881946913507037,-0.6949967075510622
-1.8798661469691782,-0.6169653999648788
-1.876170342931752,-0.5161729055814513
-1.87523584055654,-0.47112864206225624
-1.8731157050096483,-0.4312458373388688
-1.8727827377115562,-0.45776036835999784
-1.8484980130094275,0.15161820634682538
-1.820228862047448,0.7383956677076822
-1.815240527182791,0.7719844317257663
-1.807609777904193,0.8269997702114379
-1.7955476661290053,0.9338228654174083
-1.787279611439982,0.9620636199308222
-1.7868397503544031,0.9350727172646854
-1.7854665472614852,0.932563724889197
-1.7815794319210156,0.9292781544251952
-1.7801873900521445,0.8916254014205037
-1.7798869763952871,0.8461515560689157
-1.7791165877731463,0.9530496193195499
-1.7740912446050328,0.9022415891129123
-1.7668924326929303,0.8224506044321476
-1.7649964202451403,0.8435827953730679
-1.7628649924865556,0.801856217735175
-1.7601940579642639,0.7478447609598871
-1.7418226631643,0.4747115185521789
-1.731992979659616,0.2661769244568732
-1.73196075085461,0.3414801905337494
-1.7317989648422896,0.26830971162266737
-1.7281380818881997,0.23392273752247753
-1.7250349968764827,0.166611082191233
-1.7233041409571306,0.1478592554575746
-1.7231734290564393,0.12643004427847362
-1.7218475183357265,0.08342369054257806
-1.6956434802221898,-0.4885965772225509
-1.6758031814076892,-0.8305944148766939
-1.675513528934029,-0.8301326885815302
-1.6751631948233443,-0.889338183469609
-1.6670195967430952,-1.0615413838139443
-1.665565356572148,-1.0892890041430274
-1.6395656723562804,-1.6582961596030839
-1.6300149039424445,-1.7734206560932948
-1.6225192354325513,-1.9987580822969546
-1.6208446347293792,-1.9454473075565277
-1.6199266425402155,-2.03069648635633
-1.6128975332540727,-2.134410971655365
-1.5953881011839617,-2.5597374097264494
-1.593965441707011,-2.6123382429604702
-1.5895572115278527,-2.7357774807646384
-1.5831887093270975,-2.827331113119043
-1.5771897699727075,-3.006642028930292
-1.573765807476135,-3.096369169133842
-1.5713492121159618,-3.0992653869799933
-1.5652278080661732,-3.2821369413203088
-1.56077947012322,-3.327570871207372
-1.5591835954578421,-3.4001431128464024
-1.5565263467135553,-3.4315211042061744
-1.5539758342426648,-3.5506862953183296
-1.553512345506228,-3.529777147312888
-1.5515216669533838,-3.560315472730944
-1.5443273884003994,-3.6906288427733025
-1.5425692416041437,-3.700226967009662
-1.5405054581437405,-3.7637253927184284
-1.5272307401082612,-3.954155217669074
-1.4941009431461618,-3.907304002645382
-1.4933625189645208,-3.8396693277678198
-1.4905611200637732,-3.8913396148842883
-1.4871963207116095,-3.7816900246408176
-1.4775771851402677,-3.606138872702274
-1.476797422000055,-3.5980877810620338
-1.4708570427557954,-3.355119532672828
-1.4417237541926546,-2.061147389893838
-1.4353071764775494,-1.6940956980013346
