n_harmonics,base_freq,magnitudes,instruments
7,2.111007398986419,"[ 0.09641077  1.14815613  0.6759423   0.23762541 -0.16052843 -0.31015468
 -1.28896477]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.989132796830491,-2.9103379599294774
-2.9843170665637606,-2.803640792988215
-2.969463026483141,-2.4840267495635087
-2.9694016707546336,-2.4811530360335228
-2.9638355076006877,-2.3524997512462424
-2.960259944269458,-2.266633417577421
-2.958350825647307,-2.2209703604187205
-2.9569504511472555,-2.183467179691467
-2.955314932881665,-2.152168868845362
-2.9507013804022337,-2.0471258417542932
-2.931995225325409,-1.5942083465937154
-2.9260745150676284,-1.459779560808937
-2.9234933916007853,-1.3977658745856318
-2.921814407577088,-1.366596193044394
-2.9136157983197,-1.1908904754701344
-2.907234147368846,-1.0423126338261293
-2.892165350084046,-0.7683096694996493
-2.888508338854927,-0.7113333584596196
-2.866735629711437,-0.3959963218623082
-2.866246235642801,-0.39960064186753713
-2.861571718913352,-0.34438088608102196
-2.8594266427321244,-0.3319837105934498
-2.841485162765304,-0.22478586058131528
-2.8382819872253107,-0.20764006912423202
-2.8367292883603716,-0.20517400296921967
-2.834634742185152,-0.21384422833072878
-2.8308781725331382,-0.21132760516584637
-2.8306179039049493,-0.2044818484052193
-2.819402269128944,-0.22333724089870277
-2.814406307417941,-0.2537575143659601
-2.8037601158021204,-0.3272488089721191
-2.799621625843475,-0.36487656444329475
-2.777641250078706,-0.6469280852558814
-2.774111597278828,-0.7018605325373168
-2.772149615063558,-0.7251476405089192
-2.7700099795384316,-0.7420783742742204
-2.7650603951169437,-0.8480767326654584
-2.7461386608438763,-1.1853498013468728
-2.740833798042166,-1.3008738268551292
-2.738494039044186,-1.338237193141121
-2.7347147922218262,-1.413550102848711
-2.731285004723709,-1.4858842654622455
-2.725906069126864,-1.5997278831001471
-2.7123952050981814,-1.8431728043268585
-2.7082585823905068,-1.9199184811606465
-2.7028285790108413,-2.0235309300755624
-2.698161986191108,-2.0868258221566673
-2.696760485172659,-2.1233890470055417
-2.6931695244780878,-2.1701818095215866
-2.689526825252975,-2.2427396161330497
-2.6848337572255923,-2.3071932271736575
-2.6817361659299292,-2.3489431745324474
-2.680360024577566,-2.367521034153978
-2.662199612686706,-2.565567001607211
-2.6617666780858924,-2.5721829473038693
-2.6614367212409036,-2.575033028807417
-2.6565130586634997,-2.610076596619134
-2.646185758871284,-2.6588128084150786
-2.641706043075896,-2.686872088214218
-2.6395026999727627,-2.6805985925654836
-2.625184412351391,-2.664358587730177
-2.6251331171784997,-2.6490881139530265
-2.621876259555566,-2.6456756201021894
-2.604878841708412,-2.5161547182705952
-2.6048723118234567,-2.498716321736412
-2.6001768575846302,-2.4524056507649137
-2.5902282779910397,-2.3149482149358054
-2.5898898144500078,-2.303476314647879
-2.56810403176111,-1.8797705731720507
-2.5611153277517644,-1.70683009492887
-2.5584133112689207,-1.6439690736303065
-2.5551750124835784,-1.5643206395631746
-2.5448542368598206,-1.2818645763942738
-2.541575989871481,-1.1898903311745286
-2.5303845219671413,-0.8649052165382682
-2.5253713606766004,-0.7086155652940924
-2.4949979700635962,0.24310660270757792
-2.491089243798248,0.36063141495375584
-2.476847239749915,0.772948290740372
-2.464050993006423,1.1300043650734948
-2.4615085857102184,1.2042092567875708
-2.4595668432540396,1.2337536468907837
-2.4519449807619944,1.4151384661623616
-2.4490266412460673,1.4848776483204473
-2.447475485607015,1.5181752419925794
-2.4442936579642907,1.5872226651288297
-2.4310136000497176,1.8234172767634556
-2.430555046918768,1.8431785689229725
-2.4212945885307953,1.9698652349589458
-2.413483036074065,2.057917488939702
-2.412173870091392,2.0835292352731694
-2.4075310757742674,2.11635398560656
-2.4061152352925137,2.1167490584778386
-2.4023058418326624,2.142220462681985
-2.3960092892825795,2.175351801176723
-2.3950014878157027,2.1783619949142596
