n_harmonics,base_freq,magnitudes,instruments
10,3.6079413599244075,"[ 0.12984249 -1.668564    1.52477891 -0.68900352  1.45917729  0.13395022
  1.28563241 -0.96851915 -0.3754234   1.49347265]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.996823635869613,0.09586586812098294
-2.977112439949086,-0.6999631156455038
-2.966691294889353,-0.9599052736732681
-2.9401670259820802,-1.1857632624731655
-2.9355730158805953,-1.1526634059862981
-2.9298378549100064,-1.036238779275685
-2.9283244201392593,-0.9989708603264272
-2.9022597565846486,0.011137955576967944
-2.899958456379432,0.13826520670207287
-2.899021229418658,0.17692768325773217
-2.897278813626744,0.27090100365258457
-2.8859214036262655,0.9164644876565206
-2.882844136680303,1.080917661062055
-2.855698307823947,2.426279355184209
-2.8534631738756264,2.5187888545393124
-2.8456684677119606,2.7480051570202613
-2.839732060041372,2.8928731044184968
-2.8384170281878602,2.867725301198129
-2.817342283459956,2.676165045702619
-2.8091495104117628,2.320672947607174
-2.806988809385161,2.1552276687436582
-2.789062021209045,1.0043838058060601
-2.7885929892908647,0.9352557979631061
-2.780192168243189,0.24368496377991555
-2.779112836587254,0.1561495532823626
-2.7771092338286865,-0.01901923487137184
-2.771733618654018,-0.514158584364933
-2.7674657077604317,-0.8975146496982033
-2.767094776249082,-0.9111088319844692
-2.7660365250211547,-1.02563823154876
-2.749571181346698,-2.361107964330056
-2.7448079261565574,-2.686673658380089
-2.7381139985537635,-3.0999451076387503
-2.730830476050002,-3.468709417055265
-2.727915447484202,-3.53367294994017
-2.7245871589417643,-3.659669219079805
-2.7186966738591805,-3.7559287499619103
-2.7179600383710127,-3.7571868764504552
-2.7176651613354585,-3.748001864820487
-2.7107051615008615,-3.768723836916945
-2.702615951219875,-3.6552707743920743
-2.688917283126136,-3.1779082973216775
-2.6855479465012158,-3.0072728988892594
-2.6851240844452713,-2.9937680842107377
-2.6782013243013383,-2.6014453750757944
-2.6771172818322255,-2.5151371107786398
-2.6761158832524217,-2.4900368583345376
-2.6743008946844418,-2.3911231706761478
-2.672211032621039,-2.2890824307238304
-2.668098454380771,-1.9929037271527923
-2.662173891944672,-1.667244013635778
-2.658428959973893,-1.4490358071092548
-2.6347369204717443,-0.46448905606590984
-2.633169683316787,-0.4233529392872727
-2.628495566112764,-0.3574678135309942
-2.6261149383176505,-0.3123632616788581
-2.6162415883820733,-0.3331353509827475
-2.6127357490477174,-0.36589151209041515
-2.6072570435357263,-0.5026679834303303
-2.5983015372849723,-0.7566197531900115
-2.594963889031577,-0.9009077651560564
-2.594711657858492,-0.9209276234038762
-2.594483221559194,-0.9014372556830482
-2.591084659633749,-1.069541983082867
-2.5906054117673034,-1.0918151975291766
-2.5882561576711405,-1.1690250879881967
-2.582353483244762,-1.4621541348647107
-2.5768254769625045,-1.7237411697374392
-2.571801320193292,-1.9682637531082925
-2.562828809414337,-2.3497321455190407
-2.5501972481717736,-2.7572616329965682
-2.5458823381798017,-2.8462551901220197
-2.53602621780625,-2.909577771121923
-2.532036517759539,-2.8563736519482834
-2.5281872824181395,-2.8440258862433305
-2.507044944623445,-2.143812603527229
-2.488733739625684,-1.170059812376701
-2.482454605507878,-0.7716259423532495
-2.4823411266257125,-0.8013805559996211
-2.4786912429887016,-0.607254854031261
-2.478257885209875,-0.5823921944962517
-2.458832661401897,0.23208700388102196
-2.4529090854302478,0.3890120642946347
-2.4422671348072176,0.4883578364112765
-2.440885291289371,0.5225665497559835
-2.4242491701023896,0.28047436547916216
-2.4194854616012655,0.14475800866880553
-2.416703482625434,0.06301854181592136
-2.416133149642076,0.05676992179615871
-2.4148224489373167,-0.022117944304954288
-2.410062526302088,-0.15792466013209322
-2.401297335771369,-0.51771853326755
-2.397475552167799,-0.6642379489046986
-2.389620484443478,-0.9837423816531181
-2.3873207677305484,-1.0293066931170898
-2.380999345234778,-1.2212342532635494
-2.3761974833216524,-1.3360979702734928
-2.374348842445555,-1.3689450331541984
-2.362627712045488,-1.4568758721631034
-2.3548397381592228,-1.3796954300154518
-2.353074457223629,-1.342936847374608
-2.3427568517675086,-1.1059135386882364
-2.3330123616059724,-0.6622076695699243
-2.332865365075862,-0.6722318568090854
-2.330455229842661,-0.5702466309464858
-2.3262130573772084,-0.33030874716650716
-2.3251490396904186,-0.2992557831228724
-2.3169869652177457,0.2040012036557826
-2.312926297313945,0.3987980323848165
-2.3057437171565667,0.7877517949923788
-2.30402814683825,0.8924430528958723
-2.3016476693186947,0.9999663230282498
-2.294862457512446,1.3243204928542824
-2.293667580880464,1.3794240059405243
-2.282258059895613,1.7345095298814477
-2.2802440020277888,1.8048409450569995
-2.280148719381655,1.7932668330979211
-2.274794220712294,1.8790193784756002
-2.270566422927974,1.866510406348786
-2.265291780758518,1.8488795338025392
-2.263719671449288,1.8314691909143261
-2.2578157288446192,1.7117085174624354
-2.2537048946773184,1.571908375918536
-2.2319329923637206,0.5301198576500483
-2.231669037472524,0.4953822224083146
-2.231451608281565,0.47463331314056684
-2.2183932889757445,-0.3459325703314953
-2.2160436661280594,-0.4871147129494403
-2.2149562236176594,-0.5408424328439914
-2.2071825792205018,-1.005526802188486
-2.182314585974703,-1.9967097904868094
-2.1762821597021693,-2.0780150657683603
-2.170665638481904,-2.084129772898884
-2.170377539612077,-2.104451218954586
-2.1691799751020246,-2.0651665587577512
-2.149635418515678,-1.6747826233600727
-2.140001581268876,-1.3463179011680588
-2.13674742543212,-1.2310270515222594
-2.134547755348393,-1.1273465229504884
-2.131062456451586,-0.9617930335211455
-2.1239993109119535,-0.6927740490954287
-2.1221822461714654,-0.6272678856687662
-2.1162154427611246,-0.40457348272874055
-2.1157205477404286,-0.38631038262248785
-2.11096136165962,-0.21684985047989153
-2.1068295774131274,-0.09883750070284165
-2.1029086276065136,-0.012255320325620035
-2.1003526631736023,0.02243290783324732
-2.0987370746503036,0.054999960975420537
