n_harmonics,base_freq,magnitudes,instruments
8,3.6456645008184005,"[-0.31163079 -0.24848573  0.19672546 -0.19508308 -0.40428679 -0.81316276
 -0.32908476  0.13015934]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.994681062870879,-1.333936118608649
-2.9828364881667113,-1.4361411258560095
-2.974565595172059,-1.521353763824287
-2.9711484680606004,-1.5663966802345861
-2.9565920439083557,-1.708024687643746
-2.952546632271119,-1.719810254826406
-2.952068216570302,-1.7348387903864697
-2.946081545604848,-1.771807293754924
-2.9414414228990546,-1.791975406153155
-2.9375836176465,-1.7938787307436348
-2.924220061429846,-1.7891285022853618
-2.922383759360386,-1.7662928422804103
-2.9221484981347734,-1.7605944407138936
-2.9104507760525795,-1.6395879990678253
-2.909889337566371,-1.641341265067924
-2.9058459948355466,-1.5583930885319188
-2.885937399658336,-1.1104338923268007
-2.8645203252245013,-0.4431444795131778
-2.860468676513939,-0.31859244531434117
-2.8553167179885204,-0.12934617860539388
-2.850894417981701,0.010497943652877189
-2.832519330698398,0.5235259499323528
-2.8318984856156844,0.54840809269337
-2.8304862382893665,0.5853429199898728
-2.8252283199849755,0.6965533489052369
-2.8118658153547598,0.8965032716612489
-2.806749159543535,0.9230857120107097
-2.8049148809719098,0.916572254916817
-2.7965320191545553,0.9255197406474457
-2.794275839253226,0.9112700506235171
-2.7897954981424444,0.8861352767237258
-2.782478881453888,0.7769712746312564
-2.7810813704418864,0.7420229425894173
-2.7619922408302835,0.2585135297911709
-2.749190579374358,-0.16663758025564654
-2.74208046032353,-0.4105759902778121
-2.741123616231028,-0.4445711902550738
-2.728659636863944,-0.9155441242316977
-2.7098427816982067,-1.5304892527434406
-2.7094647293829044,-1.5377754112009505
-2.705168273152214,-1.6508911607968622
-2.683710348963816,-2.0302341493024847
-2.6770324273511816,-2.0541503109283297
-2.666930188181637,-2.050086380828649
-2.660496748647263,-1.9786315932927787
-2.652062803848415,-1.8644170489610534
-2.6483323007681694,-1.7830285833401531
-2.648264104654035,-1.7917086508432527
-2.6468151865289142,-1.7754842037134302
-2.626419599696391,-1.2272592776176803
-2.609589320003371,-0.6477438667869438
-2.605053392370606,-0.4941391936557935
-2.5975158349478047,-0.21868221907838387
-2.5971040676096306,-0.1956433270939245
-2.585640879330046,0.2182576765484218
-2.568222500600424,0.80479128536004
-2.5676276366907445,0.8340870501586485
-2.5415334055658283,1.6236979217186345
-2.5384379710294205,1.6980460785636773
-2.5227943632390173,2.108575884883681
-2.5221034152422357,2.1182243428227165
-2.5211494579460707,2.1286370949078712
-2.51688503691702,2.222432971319722
-2.508633772181395,2.3921696541423443
-2.50564488457562,2.472486884726016
-2.500328078508094,2.5516688506631975
-2.4971786276915204,2.617597501579746
-2.4942399626382885,2.6572729919334184
-2.4930914547142975,2.662386580269595
-2.4812740149479957,2.828397399234843
-2.467842232919674,2.9280031480990516
-2.4528608740036466,2.9112485032150213
-2.443861380219054,2.803608785219569
-2.441079061659111,2.7670624193547773
-2.439098590456693,2.740209771625407
-2.431867320724187,2.591775067500502
-2.4293625877232463,2.509436351454463
-2.4271513785449175,2.4680119359434305
-2.4253124963252692,2.3927154942473985
-2.4241521709865275,2.356173047963627
-2.4216258448516257,2.276047470898696
-2.420623701607748,2.2231846468974856
-2.406544567780438,1.5881041878929365
-2.4065332147268523,1.608211868720427
-2.400332400804892,1.262178332907123
-2.397962747727714,1.1358908491953728
-2.395961611171333,0.9977806903690515
-2.3909955629201582,0.6992141358764679
-2.3878702417931814,0.48815658092075775
-2.385209227877201,0.3073152453551646
-2.380587535075259,-0.03200105361579601
-2.3736590693008246,-0.5394697567667076
-2.360175653506399,-1.5829532785015379
-2.351678318219471,-2.246364981616975
-2.337388364074563,-3.2895237392227967
-2.331884555250845,-3.6436169202365116
-2.3292618246971175,-3.7940650945001035
-2.3237641780816416,-4.111728364309063
-2.3234651684121257,-4.12500336396083
-2.32262062049337,-4.176335556476589
-2.312198790902669,-4.61720610029869
-2.30844584639261,-4.733659777829143
-2.297286617758105,-4.942125152637936
-2.290837598714452,-4.961615086931213
-2.289684162085959,-4.956391371125031
-2.287333158284295,-4.934363433454433
-2.267015465242501,-4.340149798663387
-2.2483777968896645,-3.194330632148836
-2.238715893813555,-2.441572261299031
-2.228663972974039,-1.5941288620105951
-2.225862464210926,-1.3396438373149602
-2.225508392975904,-1.297199587712157
-2.2251972402751674,-1.2818600094408275
-2.2226150387110257,-1.0711674375421645
-2.210521784546024,-0.03175458273068785
-2.196746699665554,1.0458555223992594
-2.193476477314592,1.2501460030778575
-2.174051474624389,2.2430070332279866
-2.1692819083432755,2.4235405126481586
-2.1571137676167536,2.635736165113178
-2.1491404346310494,2.6351708800744107
-2.1482513482425585,2.6419049297742054
-2.143888174580982,2.5816704078041695
-2.143668298318305,2.5693832246780945
-2.1424090108031058,2.552861296254996
-2.1159048214362706,1.7416303330386
-2.1091351089152237,1.4441823262449425
-2.101286730248397,1.1068905329033367
-2.1002629322767477,1.076989853647292
-2.082410773669808,0.3937244345949137
-2.0766545705397244,0.2404123140612657
-2.070172847396201,0.09335580583285025
-2.0605754689738554,0.0006607806930590807
-2.0579995174833723,0.0037260091863143135
-2.0514328584643473,0.035859226452413455
-2.0438403652696615,0.17725825346411409
-2.037185057975335,0.34102718779163976
-2.035936455638684,0.40695556509609143
-2.0341919484787425,0.4342426271054583
-2.0278935274519476,0.6968743323346079
-2.0269559270843023,0.742325520826421
-2.016210363558069,1.294000423377827
-1.994762996636187,2.631810162372211
-1.9933345596918912,2.720771388663978
-1.9758358075388442,3.7746271354055563
-1.9746932776828594,3.8134573556541076
-1.9728070136206488,3.90418143982494
-1.9587089545313425,4.5036406194982925
-1.9522391606994034,4.6665576445144925
-1.9501828304943272,4.7155047326591415
-1.9461342996318063,4.759468392461601
-1.9350039349743218,4.775649556894389
-1.9321514433019533,4.749384567911446
-1.9318906931829987,4.757834203370386
-1.8989564623627166,3.3749668803809088
-1.8843158384410037,2.380272250966829
-1.8826142836636004,2.2567477837354684
-1.880464045057139,2.077037608740457
-1.8795850710368345,2.0242715731142824
-1.8731600294150463,1.551869117731932
-1.8659450513451168,1.0149655802522346
-1.8519093955083639,0.08410002908807054
-1.8453081015792974,-0.24984595633155848
-1.798871016956047,-1.0227276607381486
-1.7952742227634115,-0.9479465720524265
-1.7948405725803036,-0.9546015673813725
-1.7927483477102717,-0.8630796311265305
-1.7875632645964372,-0.7260860402777638
-1.7684675325780341,0.06776237797642765
-1.7678351877585181,0.08546219591004692
-1.7643282688480026,0.26288358228893094
-1.7543456888665254,0.7218139258207075
-1.7467026461845883,1.06175225953237
-1.736198435599153,1.4920819078476077
-1.7299343721925062,1.7094956488954829
-1.714435887385469,2.0197450251492337
-1.7114333164179598,2.041326315625697
-1.6924377073142278,1.918248274208429
-1.6745283044505974,1.389725617305831
-1.6675328652371952,1.0825419540424963
-1.6658260583570226,1.0112634427207174
-1.657175917243108,0.587443119597109
-1.6568815044761163,0.5763508573704517
-1.6439479564847774,-0.09483549081740429
-1.6415804224368997,-0.20656524665192813
-1.6321007066164035,-0.6924018341266694
-1.6273113609337364,-0.9305484618684841
-1.6254723104647448,-0.9915210706241447
-1.6183189663420146,-1.304987052171993
-1.6165012780080619,-1.3482305376503843
-1.610767784881788,-1.5738657911150495
-1.6094144496186935,-1.5955602648800908
-1.6033397188133036,-1.7697451176396188
-1.6029131826903014,-1.7854618026922824
-1.59524774960263,-1.9342061591966035
-1.5933680933505645,-1.9690939670219774
-1.5902407386791255,-1.994523066529764
-1.5790499093254204,-2.0456814131341265
-1.5670813783904722,-1.9398283645035423
-1.560887333897555,-1.8373658233033376
-1.5513865628618908,-1.616211498848908
-1.5479314576227854,-1.5355277349325598
-1.547716311855896,-1.5308678152631385
-1.5315845860074835,-1.0590330759012134
-1.528659902703469,-0.965252162851269
-1.5212217908047583,-0.7509758242243708
-1.5122782046475565,-0.5255103668872931
-1.507207075359822,-0.3884150578782625
-1.5001142230519582,-0.23386463489057066
-1.498918022768028,-0.2140310398764214
-1.4926206164345044,-0.10539588697527522
-1.4885603167906387,-0.05163773723391161
-1.484071559377883,-0.01571077790578313
-1.4738892931889398,0.024434508134734297
-1.4686673920710172,0.014291779810927439
-1.4675770283780216,-0.010037943844384221
-1.466246093501945,-0.011397678537852318
-1.465735239226049,-0.004927730525856108
-1.4643346082918909,-0.011294426123862418
-1.4621846848301465,-0.01963783841704978
-1.4615475199506747,-0.03582478965597259
-1.4548102083563046,-0.09395876491899477
-1.4537102521012604,-0.12967407414061086
-1.4494005734055033,-0.171891172042938
-1.4453231220301805,-0.23038886883635243
-1.445158687795857,-0.2369291146931771
-1.4345461509004844,-0.44634026228995605
-1.4314287535734584,-0.5047669228271978
-1.4303294815889145,-0.5336467333966012
-1.4161433826684222,-0.8214961249879477
-1.4160921523369339,-0.8356658977039562
-1.4147393454994759,-0.8382806749412934
-1.4005579096241103,-1.1099773136201945
-1.3959630145295059,-1.1742188890335847
-1.3920687590145573,-1.2339609619675949
-1.3891843163190423,-1.2645665708849279
-1.3872002690725673,-1.3050457021387891
-1.3864181183033821,-1.2987403301885916
-1.3839770379953318,-1.3324030399460924
-1.3822902354120874,-1.3624444990514144
-1.378808001618336,-1.3852240037060277
-1.3779623893709423,-1.4065309790857008
-1.374006085415558,-1.4265072745145244
-1.3701583152033678,-1.428334684647718
-1.368934740077992,-1.4386049105801622
-1.3534040101582516,-1.4598675078752927
-1.338939707821055,-1.4064577101437228
-1.338501096446263,-1.3922024763174932
-1.3323748609533934,-1.3744262093434745
-1.3224055960169554,-1.317429585326968
-1.3184176417328466,-1.2962734306575099
-1.3172578742759191,-1.2768703532826766
-1.3158851084641785,-1.2887053661728114
-1.3136872554841579,-1.2721154360421634
-1.298853942206066,-1.2409137869841678
-1.2965009575415218,-1.2350041476020706
-1.287660104997996,-1.2600443699174568
-1.2863647757927619,-1.2482159044202503
-1.2860214823250937,-1.2700130462242736
-1.2765295857663908,-1.2962504055404527
-1.2636565945734337,-1.4023973425634138
-1.263520393345419,-1.4040090264147012
-1.2529742935060564,-1.5025095546628089
-1.2463486188153876,-1.568379288009236
-1.2442221735438,-1.594105211418033
-1.2432773502672263,-1.5884031218553127
-1.2356976630326089,-1.67419547384873
-1.2342150517823145,-1.68068608595394
-1.2295558739035857,-1.7268352540290703
-1.228773461383666,-1.7410473569504177
-1.2243749881681987,-1.755084836090422
-1.214578875085535,-1.7977897756780734
-1.2043883222348277,-1.7855602592665705
-1.1918934470551092,-1.7094580477011547
-1.1907308507882335,-1.684747484371893
-1.187613512901644,-1.6617704237384083
-1.1833349745768948,-1.596067773625335
-1.1786805372075237,-1.4930687349865372
-1.1786138119651164,-1.499614529277992
-1.1717174061458795,-1.358489798756431
-1.1710028796559493,-1.3329725340332734
-1.1679820652873376,-1.2578609981142668
-1.1656899877381899,-1.2057561837948991
-1.1620989393919632,-1.0882284626293905
-1.1364992972620935,-0.2876926444539788
-1.1359130093022969,-0.271509045163069
-1.1349938900307963,-0.2466378105835188
-1.1295344711126332,-0.06012795873956647
-1.1126562926378285,0.4317997428830249
-1.100299437938552,0.7143544674749299
-1.094698878091488,0.827167044352734
-1.092168528961076,0.8390840377861006
-1.0883565861933677,0.8986111083981536
-1.088142448298932,0.8900802484097463
-1.0795419487345463,0.9250319175157576
-1.0718026937115337,0.9105019044910102
-1.05798310877998,0.7382701976618394
-1.0524481505384624,0.6511572910944945
-1.0436612282969056,0.43435828161534074
-1.0425577316801515,0.3952417641297827
-1.0392141466110787,0.3181113364295065
-1.0361260428093835,0.18602477394011543
-1.0257247251534962,-0.17342542738180328
-1.0246971560365976,-0.19145137412239846
-1.022578460488373,-0.2672901144946193
-1.0129114467525915,-0.6316858858198717
-1.0051741461598465,-0.9117948305163259
-1.002495488383513,-1.006189350318215
-1.0015829991631227,-1.042735485522634
-1.0011642836151553,-1.0435905983389802
-0.9981086148095324,-1.1547000318176899
-0.9948071317950622,-1.2700267348386705
-0.9913075308751749,-1.3687752316231168
-0.9901190214763824,-1.4128398957682033
-0.9829099640792549,-1.6208547726413796
-0.9612616735486688,-1.9896916301250107
-0.955666639324531,-2.0409492893052423
-0.9544348142772585,-2.0579987263188064
-0.9527916068748858,-2.0566607318778662
-0.9490056795874158,-2.0561455231573866
-0.9460849413038144,-2.0634605415128764
-0.9366663730916072,-1.978885585992948
-0.933918852095684,-1.9671239347989626
-0.9306644251348573,-1.9092018057667945
-0.9260745473124157,-1.822348524674353
-0.9259861243501435,-1.8148008245922345
-0.9245279557648018,-1.7891022699180983
-0.9171179615955105,-1.6297476607238026
-0.9073737028587621,-1.3823919982409214
-0.8993976013137246,-1.1220060436091732
-0.8963290259170837,-1.016638201297571
-0.8779559527515834,-0.3658413656385153
-0.8720701920214502,-0.1518272606714318
-0.8706585817475752,-0.0873483438354418
-0.8610805706646678,0.256408028872664
-0.8489659800825935,0.6706830422048944
-0.8475942774973682,0.7200238978272404
-0.8473072626752574,0.7332176560457062
-0.8457877893360068,0.7769778455615078
-0.8449736291790515,0.8089136818093225
-0.8447178465750214,0.8260420910103253
-0.8176045060650696,1.6297581377213248
-0.8146670680148809,1.7111952575635825
-0.8130442665566795,1.7412694142177807
-0.8120516055560305,1.7690764616046375
-0.806469679740879,1.9044039556383408
-0.7871026213779646,2.35847091603215
-0.7847638650044253,2.397955324279843
-0.7778766240477815,2.528366126185372
-0.7757973372448075,2.569756196025663
-0.7712931578976363,2.63335386340814
-0.7699037826815696,2.6599383150786
-0.7564811967733478,2.844137904654305
-0.7436672722089148,2.9277119517327557
-0.7396077945054156,2.928598124175269
-0.7389489575549639,2.9536928164488345
-0.7175896276657792,2.787942475969375
-0.7133728033927413,2.703007121774459
-0.7109108047312893,2.6468280505786317
-0.6993993584045253,2.3157425987448983
-0.6928344147843655,2.052359367517681
-0.6907929432267066,1.9737100019008615
-0.6858336014688469,1.7455213843944632
-0.6827513851288827,1.579659551795253
-0.6732623552458481,1.054692584692088
-0.6646530352693292,0.4957164569228456
-0.6540633538331968,-0.26025619029012276
-0.6301110258083664,-2.106627040953325
-0.6202280868787717,-2.83988589474918
-0.6153994112578136,-3.1807271765726495
-0.6135663096151447,-3.3047657431825117
-0.6042775042671096,-3.922631243873939
