n_harmonics,base_freq,magnitudes,instruments
10,1.5234629729888072,"[-2.72506468 -0.21373723 -0.05838091  0.3977942  -0.5204953  -0.66714615
  0.2313691   0.2297798   0.27742023 -0.01593704]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.993718161324812,1.819442382781048
-2.992532458333389,1.8028963160323042
-2.9698177395450625,2.1305831623805913
-2.9583063204291618,2.2750432612897438
-2.9579997765369033,2.2570817380981105
-2.9497280877241474,2.2618513952249435
-2.944657213004433,2.35304876319366
-2.9438637322563186,2.351448560729759
-2.9393368575581302,2.350432114110884
-2.930354065124366,2.3768184832293704
-2.925657643423311,2.3373231217123047
-2.9181926314475977,2.3071522826666975
-2.9145512994638216,2.234385095146941
-2.8949867758813674,2.0856347553822228
-2.881470901159889,1.840418145130862
-2.8791838217540047,1.805323095707629
-2.8774029703093307,1.7650916093410671
-2.865438718789049,1.527223434974791
-2.8617290311555528,1.4075917384841434
-2.861046591079597,1.4697064634961403
-2.856514660570813,1.2764631354724854
-2.8371698149450406,0.7879467602725675
-2.837036843199035,0.811282120218531
-2.835219048196903,0.8155726018513864
-2.8302578760927397,0.6091854387414343
-2.8245464025177958,0.42505568387425385
-2.8149694390634545,0.18360580796025472
-2.8092429831532524,-0.0038647112207285846
-2.805059976917077,-0.14011221430723125
-2.800194046743276,-0.24103403284165295
-2.793757775720776,-0.5131259732826
-2.7813745003057626,-0.7528258510615384
-2.7797952977551823,-0.819320855104846
-2.7670630111850096,-1.1137508037045278
-2.7622210239553606,-1.190248782706746
-2.7608499025049538,-1.2873792013831293
-2.7459715770764443,-1.5756058698648348
-2.7394010665477957,-1.6938863310604915
-2.734054929413875,-1.8282279203368481
-2.7286465273686815,-1.9010322881206998
-2.7264928918148423,-1.927366046654152
-2.681699585625579,-2.1538200851664477
-2.678222003370662,-2.122871472765053
-2.675432368123194,-2.168287258737297
-2.6722877818834343,-2.102772384833044
-2.662752005164462,-2.043620519003731
-2.657320724389346,-1.981795635420837
-2.656000461504002,-2.0214611910377815
-2.6544001197435305,-2.0123022909493327
-2.652369067033667,-1.9586921489399256
-2.650271750919292,-1.9055257610746645
-2.614019698579161,-1.3706991248801257
-2.604785526994363,-1.179648197767834
-2.6014026560907118,-1.1191078859535135
-2.6000607519781975,-1.1350477218619446
-2.5972756022135277,-1.057035091900239
-2.5953761574399983,-1.0499840751041105
-2.5909633080476047,-0.9038027416117942
-2.5797455306264214,-0.7341800512390323
-2.569608667540979,-0.522034240664579
-2.566762158776212,-0.40209373726743247
-2.555338465132432,-0.22377462211230462
-2.5504853222620874,-0.14225385035252566
-2.540643055811996,0.0609897682699174
-2.5355978667410497,0.12564002067590177
-2.53344278710707,0.2071756964769058
-2.5334017791587256,0.15760099059402144
-2.5307135588026144,0.22784701585423653
-2.518524395942741,0.492141632286493
-2.4810944367983345,0.8518714570303708
-2.4799581699086426,0.890408260450441
-2.4766125504684515,0.8978871957126013
-2.4738816019772147,0.8745804577869776
-2.4582513741867933,0.8882310340992395
-2.456024284166153,1.003279441324824
-2.4555744003506907,0.9545177546587987
-2.4534983181028234,0.958447895913713
-2.447556576855675,0.9868100858492631
-2.44686499703532,1.0044282573172378
-2.4464827424419866,0.9723356569328165
-2.4429043832784405,1.0465571224000618
-2.4385322579913264,0.8914316251852036
-2.435382468488032,0.9590860740231107
-2.4322220423483163,0.969394051210652
-2.417298333992284,0.966134888774396
-2.4172408317907044,0.9352636394515466
-2.411435218682291,0.9127583208026139
-2.401682766389961,0.8545303675229906
-2.3967217498336053,0.8109019387042329
-2.3948051282093408,0.8287348201751971
-2.3928819585004226,0.7929717167223045
-2.3879094388604676,0.8121155767339303
-2.3829921242085037,0.8369153906297041
