n_harmonics,base_freq,magnitudes,instruments
7,4.805222834280627,"[ 0.53995704 -1.0995854   0.30883797 -0.81243011  1.05070176 -0.25928358
 -0.8840977 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.989917162330012,1.218329667715937
-2.978385067392823,1.281252223841418
-2.9749727439322413,1.2806985866761669
-2.9696293937366667,1.2650737319670087
-2.967297555255027,1.2530459175685689
-2.961049345828164,1.2046653457468797
-2.9498102578628806,1.0711661925218396
-2.945676394579411,1.0101128019661385
-2.9452543563634603,1.0032655489927067
-2.940523989383424,0.9260007963256008
-2.9387511772655133,0.8954316608975268
-2.930511274895303,0.7431735775331587
-2.9224279038961027,0.5790372001667423
-2.920315524901646,0.533588020178316
-2.917739890809835,0.4781658545609014
-2.914560642297624,0.4075935678473753
-2.905021241903733,0.18736413582877604
-2.9042263885552915,0.16822759219373754
-2.8978391188024704,0.009933212037637754
-2.8826491618396997,-0.3937237103335072
-2.882581752236401,-0.39641438298617215
-2.8763213623001764,-0.5735456950975488
-2.8747442740790494,-0.6197291470081876
-2.858587335731711,-1.0992633487524102
-2.849449417850349,-1.3731503391264617
-2.8389292897062557,-1.6713132327626448
-2.833680956470637,-1.8082981660853477
-2.8254371253885706,-1.9980388032358123
-2.81558548585598,-2.1703785181210007
-2.813997917020247,-2.1925954712731635
-2.8119589680755688,-2.216135169809653
-2.803557200923846,-2.278052299997422
-2.784279392738667,-2.156228608732753
-2.7841279206889444,-2.153262462970886
-2.770381346101406,-1.8285222922370696
-2.7611681931925913,-1.512514689728878
-2.754698722056972,-1.252915921275256
-2.743736846803673,-0.7653809807265446
-2.736175088299457,-0.4147668971284004
-2.730349061221982,-0.14808646601113554
-2.7192536797728923,0.322745696152195
-2.7163769093420074,0.43112926066961205
-2.713527250424449,0.5321022686201159
-2.713225421482635,0.5422410336333375
-2.709581155033747,0.6584850141413913
-2.7094663752323394,0.6616507665736838
-2.7071910639189385,0.7273817578417124
-2.7068881041247383,0.734822681766979
-2.7012841942514023,0.8668717828854127
-2.693882958008201,0.9782464872087647
-2.6845117407460446,1.0070247157463739
-2.683397558581972,1.0016934232692567
-2.6824516738204056,0.9964887273948301
-2.6788483088730226,0.9608611485603895
-2.6788169112934828,0.960691876177911
-2.6666724094995398,0.7053553242454625
-2.659362472595812,0.4581589517416246
-2.659229362874453,0.4536346818700562
-2.657245031420453,0.3758212806755641
-2.654880330771534,0.27784168161158157
-2.633811331358135,-0.7511466552560726
-2.6091591751660004,-1.8893082358530822
-2.6084269301257175,-1.9149350669998149
-2.6031126499531987,-2.0807556246643903
-2.5959932298527573,-2.238058051294677
-2.5864900901164303,-2.3154664396626963
-2.5781590973153072,-2.250962783399584
-2.5700845080939954,-2.0663249975962934
-2.5679228158611287,-1.9972366694818056
-2.5623155196283225,-1.7817418451500269
-2.5613196913425744,-1.7384123010934467
-2.550874872587208,-1.1930308128264246
-2.5439863568332353,-0.7596295284101903
-2.541973277632251,-0.6237919895571941
-2.5282585909322326,0.3617464914163259
-2.50825130578084,1.8029303010975462
-2.5031091764082145,2.134425606291943
-2.4963203285056283,2.5307566491341142
-2.4944892300707493,2.6278482025538623
-2.4877343239869667,2.9500697937608003
-2.4869312675672184,2.984996940659223
-2.482362246962424,3.162498753848059
-2.4750591976691663,3.385382709363283
-2.469789891451591,3.4977639055674157
-2.4672971982324134,3.5384932266263287
-2.4520472466134757,3.6135130534262685
-2.4501951874431267,3.6041965130966553
-2.444386672721259,3.5589099014432666
-2.432350010428011,3.395047797501709
-2.4320006155692218,3.3890248168967227
-2.4274735731260515,3.313109658713306
-2.4011798166632827,2.918113025453994
-2.3952369181132935,2.8702325877490575
-2.393190166679383,2.8590918124280678
-2.3874285941215136,2.840236455168884
-2.3871604745160804,2.840003863540692
-2.375817252520396,2.8618026246690325
-2.3718517201602998,2.8847046496138904
-2.366958145423924,2.9194728955863236
-2.3643314739561117,2.941454203772109
-2.357455174704196,3.001372923004198
-2.350231962692706,3.0594560153368926
-2.345476548237327,3.0888418958404342
-2.3410462655575826,3.105215027441938
-2.3405552855904457,3.1057430996968627
-2.338615671239893,3.108566579050546
-2.3128435807606746,2.766635210369365
-2.3115459676568397,2.727187831792176
-2.310938774763809,2.707389205241897
-2.3031294366175166,2.408423375664028
-2.29120992400719,1.780553224554686
-2.2758256730865285,0.7105237176883079
-2.269568896458,0.2158477998951196
-2.2682453996784204,0.10920357101979095
-2.265757993804319,-0.09420056197324284
-2.2501397339352955,-1.3669956386122
