n_harmonics,base_freq,magnitudes,instruments
8,1.5115861254012577,"[ 0.29797068 -2.54765609 -1.14301843  0.8931579  -1.21997528 -0.42309996
 -0.5117461   0.01399734]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9844101760095607,0.31466963709411677
-2.979710951838691,0.1050173337208232
-2.9789077703629925,0.12789413895535706
-2.975458900217112,-0.042403069928012585
-2.97129633694927,-0.1577522092097348
-2.9677436502993295,-0.22789968887067874
-2.9579264570978747,-0.5558171490759659
-2.947601582893415,-0.8973645023469505
-2.9466846894763083,-0.8893418269203309
-2.9461458471943542,-0.9540297945506747
-2.933510812758201,-1.2633755064308423
-2.932871184735928,-1.2226899436209515
-2.9103436924743065,-1.93626995141198
-2.9087498969695855,-1.9627489719148759
-2.8963805091327632,-2.158461951035532
-2.895782128208581,-2.2283942379169717
-2.8941372232844067,-2.2556308760839006
-2.8934259025432203,-2.2861046904526727
-2.8844647532159096,-2.4889331751363115
-2.852383654432357,-2.9655203454377803
-2.8507138827090728,-3.0221449890187624
-2.835094366160119,-3.2165157325210543
-2.816255081049473,-3.216715388264622
-2.8041893960186455,-3.241440349518004
-2.803819641096994,-3.2876368931528703
-2.8019121248398187,-3.2428447095045585
-2.8018764234578395,-3.293627852278742
-2.7994581140382304,-3.264165704420241
-2.7919477721142667,-3.2994269180195777
-2.789851665980386,-3.241469527536032
-2.7892554167448695,-3.204648412799261
-2.785141511893449,-3.17297024606588
-2.7833938636101765,-3.173757494244397
-2.7780271450496494,-3.1648656263986537
-2.7742873827093844,-3.1354580860797343
-2.773851050967637,-3.1488278362054696
-2.7710535917987036,-3.0518403185510454
-2.7709971293372986,-3.1037166483217913
-2.7668618188670013,-3.017234080254798
-2.7572539823039497,-2.8997285472121983
-2.753335533533371,-2.850335241475189
-2.7484252244061746,-2.743569371755583
-2.7351279504248245,-2.486379184748844
-2.7229154574148686,-2.2376932378994336
-2.7220673340086945,-2.218616596481504
-2.717199529735232,-2.1785447405174367
-2.7169533185429025,-2.175950643372842
-2.713926026520813,-2.0853420749765528
-2.7039143615226124,-1.8173355602873427
-2.701527216218996,-1.78528196213371
-2.69909817451563,-1.6868552492273525
-2.6860850068198245,-1.3768745550795007
-2.685605660530041,-1.3467193902446617
-2.6737453243915983,-0.9887172918329142
-2.671193889352974,-0.9553426354747658
-2.65640761057273,-0.5219926780096392
-2.6562195936714312,-0.5100414400533531
-2.652955223525662,-0.42627744949593904
-2.6496514793927357,-0.31399807187279033
-2.64415345482955,-0.15311771700273566
-2.643149425584662,-0.1472877148751338
-2.6333588491633417,0.10646970289121677
-2.6268973926751773,0.25309816845197564
-2.622249620128336,0.4980497205969643
-2.620499424829082,0.46492903581040307
-2.6197713074211078,0.5141671528033893
-2.611480337885167,0.768174026563597
-2.60966762313852,0.7575572005149525
-2.606053911433956,0.8643843957387654
-2.604786178162449,0.877384371810376
-2.603017297601747,0.9263590959909024
-2.5989753104288056,1.031871779516303
-2.5884175211909923,1.3082946745992334
-2.584891006377677,1.3455731992078417
-2.57927821354973,1.4433042045170932
-2.5766745542586533,1.5924522673962904
-2.571982508373468,1.6818754304836825
-2.569676049881502,1.7072011231012756
-2.569362612258229,1.6858103509720512
-2.5608398479827925,1.8324921814049675
-2.5552546858810974,1.8950583448154787
-2.543596359366465,2.088776194053879
-2.5373612995054744,2.171704119556062
-2.529448052957545,2.2147004690991294
-2.5081270600841847,2.3445633307563956
-2.50373080224009,2.372391255651662
-2.5013529364554494,2.356090556043688
-2.4913410769197473,2.3328684913606375
-2.4888514155427743,2.269226782276735
-2.47604586446375,2.2630789618394225
-2.4734593942051455,2.2055328322612913
-2.4654390174897487,2.180047251582363
-2.4640883395081756,2.148623852107946
-2.4633301355623676,2.1938409131627767
-2.449881414202296,1.9906582562972104
-2.4498326649514297,2.012092128491116
-2.447089022466969,1.9955237880756749
-2.4279847927959075,1.6870061406225174
-2.426729402429207,1.7007092150706788
-2.422398829386792,1.6283271866545048
-2.417330689637844,1.4812155703233274
-2.411658847842633,1.3939144751926615
-2.4036357603708423,1.2264696690231425
-2.4004356192085807,1.1647126215430188
-2.3975418696756616,1.1197268609186757
-2.397423522780307,1.0741451113747016
-2.396676538386045,1.117531374191998
-2.3901640789500878,0.9170301710877505
-2.387816945458315,0.927625590317622
-2.370657227208996,0.52252588482227
-2.3698687436907564,0.4861165727439655
-2.368979088202885,0.489670004787961
-2.3684357337744077,0.5222740608561156
-2.3666720868760756,0.38598355381688665
-2.3539751716582904,0.15835058194714444
-2.349715678980771,0.07160090493480172
-2.32707654903673,-0.37285711235924707
-2.3242742490392905,-0.42660174865541733
-2.3161119030193182,-0.620108733361973
-2.297853740079632,-0.932465837397684
-2.2968400936281457,-0.9498308133386947
-2.295929048275253,-0.9205085961183097
-2.2947466709369695,-0.9666590761171491
-2.293730176929788,-0.9662566431251299
-2.282351779464559,-1.1229170189637951
-2.277500498551211,-1.2092799477557372
-2.2599132132510302,-1.3855556189137999
-2.240837780311663,-1.4439641443557962
-2.2109350809607466,-1.39060164925705
-2.2071825470979807,-1.3498971428565991
-2.2019584336565154,-1.3681936632709872
-2.2014769106579077,-1.2942001926166593
-2.1820309220396954,-1.1905739369012143
-2.1798355987908273,-1.1323511559874961
-2.178515034370915,-1.1295991958640712
-2.177117156919952,-1.090009390162352
-2.176349468765466,-1.1066806360664894
-2.1502226201374355,-0.6758059390976375
-2.1439969444512093,-0.5956498261265933
-2.1317251001867517,-0.38901307417354924
-2.129740406457148,-0.32584063394567137
-2.129292128323768,-0.34326993215340024
-2.124570573832391,-0.2698245566507663
-2.124179655027314,-0.24685757353646587
-2.12238703149886,-0.14702123644803325
-2.1098967486720808,0.03807257768828555
-2.1085221878543923,0.14657396071221146
-2.1081401062583454,0.04158903792236429
-2.0968853094872872,0.2793600950633919
-2.0752061391233134,0.8035408043422899
-2.074338577485582,0.766398644933831
-2.0739719127362353,0.7683801995931169
-2.072613582532446,0.807795802029782
-2.055921954399917,1.1034984455676082
-2.055683404427679,1.0979992490858648
-2.0552102714225673,1.0961015820419366
-2.046148165045154,1.243648309372764
-2.040933686229601,1.300843890428121
-2.0376864066166025,1.4505669367687957
-2.0198759003769267,1.641673400713772
-2.016133352336886,1.7094398407390419
-2.008290090089037,1.6657415802540658
-2.0027577870776927,1.8209328532980595
-1.9988077731510199,1.7939878460859002
-1.9925335818754828,1.8081549847646186
-1.9839133724117353,1.9142653053234058
-1.9739025938862356,1.902978859797122
-1.9733715150262614,1.8986088951782376
-1.9728522961715471,1.856652350540588
-1.9563416788832864,1.8387786933242787
-1.9469752554219635,1.7939819421433194
-1.935133743049023,1.6558143751581675
-1.9309898540214425,1.6366863572738057
-1.9306929171570524,1.6038271098785457
-1.9082539112308152,1.3584168253050404
-1.89667753064382,1.0668755743750047
-1.8947557828978434,1.0907367013310076
-1.8753817165828157,0.6530467877527195
-1.8753070095823112,0.7054689708849988
-1.8680229728510502,0.5185663042127019
-1.8668077566637775,0.5057234711003302
-1.8594000364349814,0.3485036809657516
-1.8575641412926305,0.2835079943245686
-1.8489479537829987,0.01018174192914597
-1.8475047353427336,0.010909887338913807
-1.8422852215124839,-0.1284391725562308
-1.8422825427690122,-0.1490086972038157
-1.8249236085098872,-0.6138790309257611
-1.817710935361919,-0.7397967409601892
-1.8162350118135462,-0.8223492098793752
-1.8024175700037006,-1.1504579435255318
-1.7882945068252039,-1.489178476237041
-1.7853309401384405,-1.543333426015827
-1.7789989757945142,-1.75329335055091
-1.775585751690582,-1.8138008573488578
-1.7741074815365234,-1.8500679829987732
-1.7720587142258872,-1.8718405151810813
-1.771020860742802,-1.8604837421906912
-1.7643417731159239,-2.0758929513019204
-1.7580227945107698,-2.1969627321223597
-1.7487542990104092,-2.3398829496015043
-1.7460277859608744,-2.3715421560044927
-1.7394154158833781,-2.5065778262311023
-1.732777748002469,-2.643838371741409
-1.7325156412052187,-2.6112580637577487
-1.7288747978486323,-2.666705396824873
-1.724375823513346,-2.762437544645262
-1.7240838876356652,-2.7556381820762508
-1.7221457049511053,-2.7826832006355384
-1.7218939947140903,-2.701976400538403
-1.7170366170492362,-2.7967467160853547
-1.7142843366414908,-2.862598178671779
-1.7060919716812635,-2.9630765500199305
-1.6971269447968613,-2.9754029616408935
-1.6856771452920574,-3.022104154914328
-1.683872577324145,-3.0733377149377197
-1.6828789365256045,-3.038191797852073
-1.6820470835826447,-3.1349298044028364
-1.680899229588359,-3.0044489498261795
-1.6718022737006875,-3.0621428309931193
-1.6640622898640647,-3.008356016989111
-1.6580019399104422,-3.0428091901436916
-1.6551077094955269,-3.023413739249983
-1.6453516228175993,-2.9019911502493834
-1.6356577927714748,-2.8992530316082057
-1.6242473902775605,-2.7749892130221454
-1.6230077784974333,-2.7750405823150235
-1.6195051441176667,-2.697210469971487
-1.6136865986261109,-2.6379537836738276
-1.610350491656575,-2.5409545212942444
-1.6069599258985283,-2.4927592715099856
-1.6009791982936308,-2.4206939921809174
-1.5989825997646239,-2.402671794650853
-1.5967411608132525,-2.3333833464391933
-1.5711614704604786,-1.9186035397133117
-1.5664490964738738,-1.7820581361552046
-1.5628355215149532,-1.712967086315313
-1.5517988257781405,-1.4915976074880175
-1.5328736768992466,-1.0643513528471136
-1.51386204314585,-0.6819061727408173
-1.5107478194654895,-0.6092415666208422
-1.507407794109016,-0.6383352853418027
-1.5044720000821645,-0.543229870364158
-1.4997051812265425,-0.4381408793325142
-1.4897777923079758,-0.22714779362394039
-1.466916947174233,0.012473741887377265
-1.461254293806968,0.1469957078458987
-1.4533843453418394,0.21123987032228608
-1.4491870855687339,0.27978996492641584
-1.443546215826067,0.37857898021562575
-1.4403251578432126,0.3791518616289543
-1.4401305939295324,0.43324313434927514
-1.437134091456165,0.40986604660879944
-1.4312507776128207,0.487194400976757
-1.4304802037094508,0.5025417801551376
-1.4229532466984876,0.5154451691777316
-1.4182851288564484,0.5854502930904091
-1.4024814539155412,0.6778908328526181
-1.3994362502392368,0.6482433542433389
-1.3835479069576817,0.6487090165262066
-1.3756912017467604,0.5950996499370346
-1.375474375320233,0.6312916971785025
-1.3724672765876482,0.6810816802792669
-1.3648059343242689,0.584972813537745
-1.3632392866206204,0.6010504934921774
-1.350227331395516,0.49164714337192583
