n_harmonics,base_freq,magnitudes,instruments
8,2.6395956911273832,"[-0.87417354 -0.91937282 -0.65010411  0.5433149  -0.87147044  0.74230976
  0.77296643  0.56240717]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9971600159524856,0.31606950603710027
-2.978139440846328,0.5198702263937958
-2.976004613201116,0.482945978108783
-2.9752507868510873,0.49713554572687224
-2.969084111785519,0.5601933223591726
-2.9641821728826803,0.5841281599794389
-2.962219577086617,0.5679631259625766
-2.957008177728904,0.596199891297753
-2.950928004436733,0.5977069539869996
-2.9410115353274797,0.5809851349070463
-2.934935343726888,0.54411530563977
-2.9161746334360825,0.3857106706924763
-2.9104378185330813,0.3129926085965481
-2.9057873201420623,0.24758556653338862
-2.9040217833227677,0.2131486860836152
-2.8932968817459406,-0.007564630082979584
-2.887229181015326,-0.09936087934852256
-2.883055252852661,-0.16565693954766156
-2.881759499003974,-0.23022921560003554
-2.88007477564884,-0.2567200094843738
-2.8781054252036,-0.3040678960390504
-2.87780511201312,-0.2798857782699309
-2.873961789248527,-0.39757013318773865
-2.869445385754886,-0.4605533450961552
-2.8685946340343587,-0.5265176543255322
-2.867290339929183,-0.546679889549932
-2.867043669506989,-0.5518659507083662
-2.86701578517523,-0.5518703102849009
-2.862286045936947,-0.6732982679643834
-2.8568514395633753,-0.7993230767124835
-2.855567380925962,-0.8221805067280871
-2.8540000949768825,-0.8479460451804267
-2.841605018630003,-1.1777554535145918
-2.8337865107916307,-1.3302670849079048
-2.8337625328623073,-1.3091835558543028
-2.825670332555119,-1.4609882665451328
-2.81705103597925,-1.6409485982915857
-2.8034876739722003,-1.8785304602804191
-2.794432969703486,-1.9773527369740114
-2.7906532205117003,-2.034466841276384
-2.7797154738253487,-2.137992105899094
-2.77942853491615,-2.138328217595414
-2.774737900893407,-2.1342493551691013
-2.75420519477269,-2.135610501828139
-2.749060287482605,-2.1563752476074614
-2.744130841506961,-2.085944665377419
-2.7383477280599604,-2.0701537341237466
-2.735847652237637,-2.060252816635536
-2.728401440167838,-1.9992993927514766
-2.719440558250472,-1.894705651740163
-2.717940344931492,-1.8905080300383437
-2.7167385821599854,-1.8702408416800933
-2.7160786041138394,-1.8713940346485138
-2.7157208972077287,-1.8833755495974864
-2.7090978353682145,-1.7900098030103613
-2.7077871407059098,-1.7938162974405065
-2.6969366279362603,-1.7024569548427915
-2.692495735032401,-1.6494148433511486
-2.6900983168298302,-1.6487120552672057
-2.688170471619128,-1.625913436413818
-2.6812795606930617,-1.5576765731821542
-2.679355734147862,-1.5652545928569024
-2.672362721307586,-1.4887587259254913
-2.668543041836437,-1.4862682330692283
-2.663988618041436,-1.4796356774587758
-2.6586677676240553,-1.4484124403224203
-2.6572854137324287,-1.4358898590878175
-2.6527437965164236,-1.4141381464026115
-2.6527136548605053,-1.4076697928955333
-2.650681775500038,-1.4374486984572825
-2.646814507672743,-1.4075743352517567
-2.641691760830156,-1.4272331531876417
-2.6359872070759334,-1.41383919796601
-2.626887044194187,-1.4746899576486385
-2.623356078852037,-1.5330934532463458
-2.615769900135252,-1.534076011975701
-2.61220958104131,-1.6068652601653095
-2.6118330259180897,-1.6027371893180082
-2.6111347187629907,-1.6232970202470878
-2.6063577219230534,-1.6835876140228696
-2.6017408878853527,-1.7054680912619766
-2.594078352850076,-1.8109365930230588
-2.592179273340816,-1.8089825633961487
-2.591484378218274,-1.8124505462164358
-2.576838087899152,-2.0145465074729976
-2.5705510148378155,-2.1053348339440903
-2.5441441610842155,-2.431951702378281
-2.537186440707413,-2.496884576828696
-2.5337341908975466,-2.502318971865455
-2.5212290234800596,-2.5936517924097724
-2.510348555373999,-2.5742923027690825
-2.5078676227604815,-2.5546959922505894
-2.506050455150903,-2.558201165882531
-2.5059692504191906,-2.5643462567910307
-2.504402015281265,-2.558361643514626
-2.4965191078666553,-2.5153522401304182
-2.4952619530917435,-2.5097712836408306
-2.4925902931279262,-2.4715719304806525
-2.489470683988416,-2.470452707381181
-2.4877818700372547,-2.435183457799204
-2.4817689853642015,-2.3454024517981744
-2.4683720800012323,-2.1145056510071933
-2.468293563509657,-2.1403630185108504
-2.4610607564031812,-1.9700291083001271
-2.4609560268604875,-1.9849728359732697
-2.460933171318012,-1.9641693976825414
-2.4608023294444292,-1.9530372075168105
-2.460171144748839,-1.954233751701221
-2.4544680763813136,-1.8631507802065863
-2.4482413127827582,-1.6749999631863082
-2.4186225842504943,-0.7549697985532181
-2.4169179920579182,-0.7139741094694254
-2.4133386153248644,-0.6413438215935036
-2.4099055625491754,-0.4907617057793597
-2.40973249576387,-0.4858220538202544
-2.4053710925034864,-0.347962307807658
-2.4052381503136724,-0.36866082350082346
-2.404621672017849,-0.33174899496870686
-2.4045756709398383,-0.30198767004122146
-2.4014809280104528,-0.22617751943235753
-2.3997417594784154,-0.16748435386164856
-2.3967799637393585,-0.09946139101800866
-2.3940986469080014,0.02034003035121167
-2.3726008743837976,0.6768130076115915
-2.358946550321587,1.0301741754534204
-2.3524516768050656,1.2265438890355507
-2.335843648184402,1.551315153850274
-2.3161865275232345,1.8810562307148495
-2.312543224542825,1.8992585060263156
-2.3117432301889327,1.907127366915311
-2.3102900364538965,1.9224099108327368
-2.309115569827105,1.9531651934371292
-2.3030022726023165,1.993308128161946
-2.2800291322123316,2.143304254060437
