n_harmonics,base_freq,magnitudes,instruments
10,3.519205895967818,"[ 1.43651249  0.5692281   1.06918534 -1.90897361 -0.35309148  0.18610895
 -1.4808813  -0.3532657   0.14730382  0.02125479]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9952975553108927,1.5381017555255494
-2.993617263106131,1.634179732533553
-2.985114843045511,2.104130877247175
-2.981970365523644,2.2656786020398783
-2.975727077793718,2.5465049426695847
-2.975287645122318,2.5643103118271635
-2.9675771311002928,2.8204538864643274
-2.9631570586574414,2.914098799951804
-2.9619877824031406,2.934936662735085
-2.9563256184978672,2.9858024302154664
-2.9553990107005266,2.991024990126682
-2.9543912858729544,2.987821103294009
-2.9528339442728884,2.9811335532048835
-2.9436414480388486,2.852042508377499
-2.936618912297144,2.6237626404144447
-2.9351502066079056,2.5557574749799468
-2.9250081065251585,2.0308870854832333
-2.924332976165422,1.989462716812103
-2.9228521518327595,1.8974995445920741
-2.9052735212431715,0.6167450279356247
-2.9046293289280056,0.5665043923735659
-2.8963725742628195,-0.09383027245737244
-2.8915981542451017,-0.46018659436700177
-2.8801485613910778,-1.2852656241810076
-2.8778511510058182,-1.4337659711006154
-2.8743141082218395,-1.644097391702413
-2.867282164041994,-2.0034454681238025
-2.862801019013605,-2.1954351350321013
-2.853495478399762,-2.45334258445298
-2.8529528182537103,-2.4646626595208616
-2.846767943615454,-2.530666333301323
-2.838257323598995,-2.503671575740057
-2.832463592123762,-2.396313963945448
-2.822811808437646,-2.114277435593339
-2.8119816860363374,-1.637258902627348
-2.8101460268264695,-1.5449463162357653
-2.8080371008059695,-1.436130994739733
-2.807402949371032,-1.4030271051635568
-2.8049344951434385,-1.2764742082919276
-2.800017740162727,-1.004340455185183
-2.796920369629967,-0.8280128121488671
-2.7956070824861046,-0.753908131265928
-2.79060997739166,-0.4717423636887824
-2.789293255544938,-0.39407715466674736
-2.7713447846197043,0.5616885914973886
-2.766037809186457,0.8085175519202242
-2.7617960665241856,0.9913750864218431
-2.7571408783627063,1.1776615851910988
-2.7557745317084246,1.224085314139225
-2.7550691820543896,1.250503340179433
-2.746984449992188,1.5176566787610617
-2.7439006060668256,1.6062442592741402
-2.7430872184562327,1.6257081748027682
-2.7417392077547733,1.6598512766753528
-2.740995641746826,1.6818861789322122
-2.7404375022111345,1.6953749255068091
-2.7399809923516734,1.7051865944161806
-2.7343726270895057,1.836984489272476
-2.7327956494814307,1.8688184670395016
-2.7271297787476,1.978631869145443
-2.723760316389526,2.0412245003371687
-2.685073041553583,2.7366804357366177
-2.682422328756,2.792422953486874
-2.679799290535933,2.856813405589795
-2.677310261576027,2.9177249888643186
-2.6766918486413163,2.928346889090504
-2.674129999357098,2.998155717706504
-2.6723612038401887,3.0424591123170206
-2.672287936837815,3.047855672548793
-2.6694365569853185,3.127648131193184
-2.654818602085353,3.5353101429180236
-2.6535675976488067,3.5722260798800733
-2.6488341201271,3.7038165865420583
-2.629496607131674,4.157331411037655
-2.6292812307505082,4.160542361935258
-2.6279262460168336,4.185862656646722
-2.615365168754941,4.306288183949286
-2.608561529281733,4.307831947194377
-2.6071221739208044,4.301156217689179
-2.5958869700636567,4.155601122272917
-2.5947114712461476,4.12991882637236
-2.589164720628438,3.9911555544784836
-2.5878064817413664,3.950734467662108
-2.5860094871093,3.8992658551242205
-2.5615324119080167,2.811386107834073
-2.559367521632784,2.6907790559791347
-2.542248591426602,1.6928307744427928
-2.5394681273173116,1.528135556755459
-2.534679645745771,1.251977058785606
-2.524814658364205,0.7148793745163492
-2.523848129707945,0.655643933089753
-2.520244948721646,0.4739120926503032
-2.5186309317380324,0.390976411766533
-2.517651380409938,0.3448887784588811
-2.5133624272329644,0.15377169313502353
-2.512548454466394,0.11112015345899126
-2.5088289511727466,-0.04820669849073065
-2.50465146898548,-0.21709739185274707
-2.5038508795784766,-0.24102178991029075
-2.499820703537116,-0.386430180265212
-2.4997299954598717,-0.3893122610824496
-2.4924268219893326,-0.6123097471302051
-2.478242674825313,-0.9215540290197103
-2.478070107892558,-0.9184646033577468
-2.4676458674899706,-1.0605206617545309
-2.4637546136452038,-1.1022894904945726
-2.4555770311363503,-1.1617706415523448
-2.448341743178759,-1.211521714038788
-2.431286149231202,-1.3045116325924595
-2.4250708007165365,-1.3442257870945389
-2.4224357187013763,-1.3680973575660542
-2.4196533013078065,-1.3931436337248948
-2.409653104622051,-1.4877265345542217
-2.4059412707433987,-1.5286422639057575
-2.396221654950825,-1.6361536582755651
-2.379925215995268,-1.8244591787906248
-2.379897423818944,-1.8200640714401917
-2.3720385574078433,-1.9014272078621264
-2.3582430307180147,-1.9825813417931686
-2.3525160659279862,-1.9921499970378551
-2.3440582642305565,-1.9846115820205557
-2.3373411180105728,-1.9524282049502524
-2.313160321741149,-1.7428480250666636
-2.311105106220726,-1.7260561872604745
-2.307941085829647,-1.6917435525403286
-2.2998530679552784,-1.6236476859071978
-2.291579163639405,-1.5800053620921957
-2.2898630548645453,-1.571758991377056
-2.289235341428123,-1.5744211629236664
-2.288794981783391,-1.5695158145163948
-2.286040292320048,-1.5737132618300704
-2.2696218411066225,-1.6628045677633612
-2.269080707647503,-1.6665425009456312
-2.2688226645832055,-1.67026611456899
-2.2555044633316372,-1.914251426141037
-2.238422216997253,-2.4100910682102965
-2.237966947445231,-2.425305604349254
-2.2314035081793513,-2.650350078859363
-2.229148278448786,-2.7317724831340335
-2.2232330858163065,-2.9458222184792198
-2.2189116740632313,-3.096105598971009
-2.2125154479494,-3.3073150954974997
-2.2055046034695893,-3.5218414441123835
-2.1992915296170525,-3.672760305621476
-2.1924335352359545,-3.7939566597219003
-2.186346722672216,-3.853930171516442
-2.1861546151406825,-3.857521663797413
-2.18300384359281,-3.8706425948774146
-2.1768699756665146,-3.846189099446272
-2.1763563910604966,-3.8394303084029673
-2.169429071261405,-3.7366586655053746
-2.1646662415403553,-3.623364915862698
-2.15835870968271,-3.41898820628264
-2.1494602159243748,-3.0380117790894605
-2.147734731368793,-2.9408773311734704
-2.146779939665451,-2.8922933799061314
-2.137458519548542,-2.351799274871043
-2.129264962939163,-1.8063848907496831
-2.1238768751913306,-1.434779544515481
-2.1194225804277576,-1.1122868589275567
-2.117842190513839,-0.9981746111521631
-2.1166968174120937,-0.9151082840025352
-2.1134403585894015,-0.6783674507403393
-2.1097177986801405,-0.40989865909572376
-2.107793108515414,-0.27784054866306923
-2.1049752001785107,-0.08198164602424673
-2.1037958594517576,-0.00407324190542336
-2.0955847032068933,0.53916853551186
-2.090382685640736,0.8419238613983037
-2.088811411659341,0.9329173670969276
-2.079913094750525,1.3739872877576707
-2.06605399862846,1.8384189305179195
-2.062547103312709,1.9135414990849113
-2.0583729771976826,1.9796822417410675
-2.045859182405273,2.020721948659446
-2.0426023695003668,2.000897517057102
-2.0401295901550514,1.9795829982729265
-2.031530973959795,1.8397522464089493
-2.025948154123709,1.709413768737869
-2.0212184897002268,1.5839348559051973
-2.0192942153163806,1.52833960174978
-2.01553728242647,1.414491227470459
-2.0041861426369967,1.034187007711372
-1.9968530327672502,0.7758259917317701
-1.9835859269754823,0.3190272505978706
-1.9822991016876543,0.27890061830546015
-1.9821970981277517,0.277012019737782
-1.9743699547095708,0.024920622813010725
-1.974192495229889,0.014962563004947381
-1.9687945906324311,-0.14391323203655224
-1.9670154845866135,-0.20095575001983856
-1.9629780928800442,-0.315021349726999
-1.9616012841142973,-0.35316042202176673
-1.9606036905694506,-0.3808894641885936
-1.95631901101234,-0.49432274555487654
-1.9551903760241562,-0.5225822043214368
-1.953287693423704,-0.5716936609986332
-1.944762780363696,-0.788112025065194
-1.9447364711954414,-0.7861390384352278
-1.9394566822415027,-0.9094329212032329
-1.9288817769389912,-1.1533284400692667
-1.926726994991771,-1.1979115338403505
-1.9202587795490857,-1.3369081842273254
-1.9201852163953013,-1.3431439691995233
-1.902901294425902,-1.6953152722849818
-1.8989486212641342,-1.7696663128686643
-1.895523347045739,-1.8302948289756826
-1.893814141843004,-1.8556212653520454
-1.8770380985969517,-2.0687682903071853
