n_harmonics,base_freq,magnitudes,instruments
6,3.4910678180405643,[-0.39227287  0.04943074  0.96742131 -0.30529698  0.81779827  0.18906727],"[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'>]"
x,y
-2.9995166263185706,-1.3628647760050525
-2.992879211996308,-1.2255092643067207
-2.9917243108300386,-1.231826221685159
-2.9707411232506455,-0.6917867693543481
-2.963173177203524,-0.5103699400578914
-2.9595879656735082,-0.45493856126756066
-2.9581110363114034,-0.5131039077303837
-2.938466934333479,-0.09613220175016646
-2.930927435367236,-0.05877194654730186
-2.909496979970056,0.09707638407136088
-2.9090474797103973,0.11708011348142934
-2.9054339929957003,0.12392258209052089
-2.8942527286511615,0.20783160871604667
-2.8882320703178133,0.2751739390007625
-2.884268195627513,0.31705075209947703
-2.880445810585119,0.3186886587251888
-2.873211762250296,0.30583521449748224
-2.845956736389687,0.3955746298393946
-2.843863750272881,0.46560450593977726
-2.8303943341784032,0.47569419989596373
-2.8265203358210216,0.5171791497779411
-2.820314864752996,0.5570579166535184
-2.8188585421130155,0.5864188309036372
-2.817349632432224,0.5745687352252121
-2.8169554578497555,0.5394144634737771
-2.81539295394957,0.5788381807131029
-2.8037301748199903,0.6707952767436265
-2.801503624657438,0.6199298425228579
-2.794701599311508,0.7283027723068475
-2.7915322703000243,0.6957242413683132
-2.791450348688688,0.6541742064657511
-2.787084586121976,0.6739989405967549
-2.7822117280808953,0.7436451319657782
-2.773916782945869,0.7055759672508857
-2.769115247150668,0.6851518286769013
-2.7664620840628045,0.7504724087722627
-2.765825513957381,0.7017984524318297
-2.7654122860950947,0.7176663828594967
-2.765134758001522,0.6717365674744996
-2.7605824591460864,0.7195834864463048
-2.759664645334369,0.7013465189040727
-2.7539133816299106,0.7297909887976529
-2.752490652791037,0.7129990539575704
-2.749694563509399,0.6938611627840465
-2.746390587835238,0.715810520440479
-2.7434931458646843,0.7415885494193707
-2.7237395532465856,0.5925274739239481
-2.719526551184893,0.6075397528539808
-2.7112809874906647,0.513447244869374
-2.7094714867514247,0.5749318103282565
-2.706879193530134,0.46467628398848926
-2.703899351866869,0.4482222880583138
-2.699367078258889,0.4248562707324652
-2.696633108377889,0.37929287164019804
-2.682046900947136,0.23515055712082258
-2.678599715269976,0.1256649244400196
-2.6687160991969074,0.021693701902903047
-2.658908145342773,-0.05735133092428447
-2.6568813849301995,-0.09051639660665252
-2.656367218846408,-0.05372400525302729
-2.647537633788682,-0.22301399951689896
-2.646253209566212,-0.2013908277584157
-2.639663734961059,-0.23976091767431165
-2.6289580074751298,-0.3766619061625301
-2.624289073676497,-0.39415547663322986
-2.62227553656399,-0.4484865686541377
-2.6185853547089346,-0.4274891813900157
-2.6154447602392334,-0.5065575698816108
-2.6108933963096446,-0.40690009026786816
-2.609751681088091,-0.4708448471118984
-2.608382152995918,-0.45031574319385814
-2.574934494403008,-0.3784659087070662
-2.5653203319711304,-0.3081987713480439
-2.56462033712642,-0.2610226890116443
-2.554988681207197,-0.1636398714409564
-2.545285577138083,-0.06811373805858384
-2.543836858767979,-0.03482103468830204
-2.540906743978213,-0.04201096703618709
-2.5394864931551315,0.04482678383110671
-2.5330822544176566,0.09492605873366392
-2.5184301150853123,0.4000841028762051
-2.4977303474268746,0.7063640505622499
-2.4973353412768637,0.6483499536532993
-2.4927282406835896,0.7360320838056281
-2.4587703291844454,1.0274522024903827
-2.455513934041348,0.9830858533432897
-2.4521406443342073,1.0228652778352518
-2.4519848910751882,1.0274499541560398
-2.451547242342097,1.030418252492309
-2.439320965426562,0.9547104415257636
-2.4314155817753793,0.8638972013806864
-2.4229363348925537,0.7806820490725218
-2.4227629015279986,0.800857401476972
-2.4202146334571664,0.6984697081227441
-2.4196712421988256,0.6523743973762294
-2.409668231589345,0.5342311997496079
-2.4015846843763726,0.3738216985528317
-2.394122207876019,0.16083050309391353
-2.394078009818842,0.1517687645565879
-2.380943057979098,-0.20013802297021685
-2.3802379854032374,-0.24721037395612222
-2.3788618177439615,-0.2723958950241992
-2.3636875671448294,-0.7171868881961515
-2.363081875938425,-0.7545146400736179
-2.3566859056837215,-1.003468113387082
-2.3557617664306703,-0.9961575631936433
-2.3550108188934176,-1.1192839009774993
-2.3527164883068625,-1.147404569757006
-2.347554806271157,-1.2938932515942982
-2.347043041924869,-1.3502056937489761
-2.341239118792518,-1.420249426897581
-2.3250225807128784,-1.8904627808514893
-2.3113023878929004,-2.16593253118805
-2.3097057196649757,-2.23459685085612
-2.3070699705764657,-2.2489881895574815
-2.2979055102270793,-2.37882963992321
-2.293719205403214,-2.3866838927337213
-2.270698368131073,-2.395350026186145
-2.2610493233019375,-2.225745062797717
-2.259956507097987,-2.265772909239146
-2.259196238978461,-2.182505624501812
-2.257286554776584,-2.217638548026297
-2.2559003178542176,-2.099032533554692
-2.2523057251301424,-2.050149055735927
-2.2499672975126996,-1.9805313125961916
-2.2482473248146486,-1.9396680258064725
-2.235236753836001,-1.5729291998127501
-2.2351444251250827,-1.592872175477436
-2.227596758998374,-1.3071694750945475
-2.215736931357991,-0.7970444434813763
-2.202224886845374,-0.23865154381840267
-2.197534757212693,0.011513180014217743
-2.195670608997824,0.07761522809566163
-2.1922240697878053,0.1495197115192063
-2.191841066734872,0.25309150336022646
-2.1875224928708454,0.4476773043359188
-2.18619788198432,0.4863148313685891
-2.183962668910646,0.5679249951677026
-2.1687917676853736,1.2886687891211048
-2.1686600739717186,1.3090179493058691
-2.1622717526688002,1.624684099867785
-2.1510249754541775,2.0479395945092618
-2.143569560895992,2.2797701425259005
-2.14330258570168,2.2934404936236823
-2.1429120757845572,2.3032215948825976
-2.1410133198131605,2.386564596662241
-2.1399410248407857,2.453048398210838
-2.1378164271429387,2.4795307571055223
-2.137484801194125,2.5140652628383093
-2.136967388414463,2.5258250898299157
-2.127393207726487,2.8016982890894004
-2.11867287462926,2.9484613175818737
-2.111710634565261,3.159519412683413
-2.1045807366863283,3.2023041567025974
-2.1027722449584245,3.20744447926483
-2.101178698032684,3.2059357653849063
-2.1000661171098343,3.278509062112163
-2.079204166379151,3.2830212195601867
-2.070619933824287,3.2148439091737258
-2.053747592499994,3.030245308642636
-2.0514513284361593,2.9797716432056767
-2.043942984572205,2.8486039068088274
-2.035598891550101,2.7010782990041036
-2.0305271107982,2.56562829934526
-2.0268717509646237,2.5175597543656605
-2.022766819346214,2.359381497591578
-2.0160135620596034,2.336856033065283
-2.00309306912918,2.039951366027683
-2.001110711236027,2.017541799808175
-2.0009883703430678,2.016983996842994
-2.0007065796605294,1.9931203761615082
-1.9936000098712334,1.902127518735216
-1.993433432693344,1.874503993100483
-1.9747992716218252,1.6111961741357124
-1.9731831962199944,1.615477459131842
-1.9681232854988928,1.5736034775445857
-1.9662765706911343,1.5855762250126864
-1.960942180442921,1.5812627890827964
-1.9480524990979482,1.4914176997035493
-1.9463826247769325,1.4777907835616775
-1.943898240966237,1.5685992226743808
-1.937017223338691,1.5800754381261297
-1.9340254056338202,1.5805163830789395
-1.933609096392588,1.5557204431046145
-1.9287781565659925,1.5743960409788014
-1.9242662324360083,1.6970326855337863
-1.9159845197219034,1.7050758101645704
-1.9158244647110079,1.6611472623452812
-1.9107993236699634,1.8005245407820398
-1.90689908548261,1.8144051598469333
-1.9060051761627996,1.7814094678479953
-1.8874088161026366,2.0671408719799307
-1.8826754738342468,2.1291570879961
-1.8812674726692658,2.105416325490942
-1.8810632879364275,2.1226958082381473
-1.8793762605396753,2.1215336199027965
-1.86312182366735,2.299912032138353
-1.8565556336281257,2.3200667866688622
-1.8468912217435927,2.3455812645131395
-1.8242486575961592,2.120351176233034
-1.8111264210093474,1.9449935126395235
-1.808855750915177,1.8610725196255677
-1.8087814271326539,1.9173392393914501
