n_harmonics,base_freq,magnitudes,instruments
8,4.433687095323327,"[-0.38080803  2.23408995 -1.28806243 -0.24075119  0.48681168  1.10250588
  1.00320487  2.77085245]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.990033887333438,1.977523448134025
-2.986244644456565,2.0903193363683013
-2.9841736352521835,2.1323633690192243
-2.9823064440117673,2.1794064107078888
-2.971789992539639,2.2401595094424196
-2.971627350385254,2.2600207527281646
-2.9702797218131014,2.2183399972834406
-2.968513584972598,2.202128229822646
-2.9651492834942195,2.121383516614753
-2.9576895832133427,1.8902101452895899
-2.9572700803719307,1.8485755059094384
-2.953547463821792,1.6995342432525893
-2.952457242639941,1.6573455507619814
-2.9480075302659166,1.3897329047419007
-2.94517981587713,1.221339424856386
-2.943908267004512,1.1227663912283838
-2.9407346126141505,0.9286972017223467
-2.9379076029402427,0.7297447242666562
-2.931803077939989,0.23359323624724504
-2.9313787596924175,0.24486936838914444
-2.9181483059164197,-0.8763322053813768
-2.917966848846343,-0.8876296076622908
-2.9036420883773633,-2.0639300751948495
-2.895025344557359,-2.672085429172485
-2.8761487037371607,-3.6598657691625918
-2.8659477984169355,-3.8569365558615663
-2.8615056422009255,-3.967119999152501
-2.861292606301344,-3.941696739336486
-2.8605543634291415,-4.0171694533671305
-2.8568923622507345,-4.023819247335203
-2.8425920601673593,-3.899594493680867
-2.8327148265770545,-3.721747718853268
-2.8305047874278086,-3.647274944724601
-2.822741623315294,-3.513649336249231
-2.8226034294123976,-3.4839277520266263
-2.812125457589118,-3.2160804503628078
-2.808611702909801,-3.1337483468342096
-2.7934890936430143,-2.8671430377992637
-2.787744819069899,-2.815163879888531
-2.7828131668517457,-2.776676425911252
-2.773326743015926,-2.7104210375745517
-2.7565340831267524,-2.7487353319701637
-2.7545777195567553,-2.8441199501155854
-2.752700965426788,-2.8294782848723696
-2.747835227009734,-2.878610483855128
-2.745004423816038,-2.886108185297593
-2.741806316421931,-2.9046663100563554
-2.716213421758286,-2.776823736540556
-2.7043272327404786,-2.525327416194661
-2.700362772696697,-2.3822412119842253
-2.6995352959761343,-2.3300098239511047
-2.699178404490949,-2.394602005653119
-2.6850804593647544,-1.7324851928664944
-2.6832394856103936,-1.6829419981652023
-2.6813106951807355,-1.5703721440601124
-2.6623995153341298,-0.4252059399528343
-2.6608143481692883,-0.29733724867880407
-2.6568282088994155,-0.016917290177988098
-2.655455258273315,0.04694349024260589
-2.652940972085342,0.26327317709103704
-2.6511932164658867,0.3569048870573747
-2.6479786594167503,0.5449493029788781
-2.6440551168627664,0.8108275905641809
-2.6417928602327585,0.9698139022660478
-2.6339070117421928,1.474246000975306
-2.6305966148182525,1.6939480595623533
-2.625333711659099,1.9742660698500867
-2.622219888311472,2.1473627168183906
-2.6209574139083633,2.1686513999020285
-2.6160665783415773,2.4074338613183084
-2.6075603716530193,2.8049252881162725
-2.605723773788669,2.858278868586205
-2.593892002918859,3.1814760159870215
-2.5741808097376078,3.4012735786055983
-2.5739965855937337,3.3397019680997055
-2.573918244592575,3.3554476710361807
-2.5703595590497637,3.311720010890921
-2.5674491653253444,3.349313452821604
-2.5530856024628026,3.076547348903197
-2.5474885991478198,2.9743821931574503
-2.538088923270226,2.72422989638151
-2.537375242366638,2.7381115009401547
-2.5187917946678366,2.0387904066129297
-2.5165050437947345,1.9524727944284932
-2.4753941791373117,0.10723529047514645
-2.473977601900587,0.042780572875817886
-2.4628845393834364,-0.484335837424458
-2.4613344978685223,-0.5572740408912599
-2.459460729887496,-0.6435993486024236
-2.4488245611445723,-1.031475995656903
-2.4336216865543365,-1.513371266326269
-2.431525601210206,-1.5143651585599762
-2.4307390590862115,-1.5290939638339385
-2.424402996507278,-1.6416493784466353
-2.4188067147349406,-1.6682469045529262
-2.414628424985102,-1.6565119959807175
-2.4026410553628956,-1.5186399267163695
-2.396747853347125,-1.369584246829943
-2.390793450653522,-1.1587719585812335
-2.390166681896014,-1.1753058499987536
-2.387848473467259,-1.0599260626540856
-2.3843537978988456,-0.8847272583210865
-2.3832173725684824,-0.8286466126113663
-2.37673792179197,-0.49738067052414175
-2.3615564661664497,0.471796774983141
-2.3406915593555544,1.8577698353302925
-2.337518417630889,2.049738720648751
-2.331566650457333,2.4389430841278603
-2.3313055332463795,2.4029661085225897
-2.3190313981630934,2.9298000013577425
-2.310987074611929,3.1451187493895225
-2.3063703668829705,3.2103064654057922
-2.304089084771438,3.1768949137141056
-2.294016466457967,3.066988556719923
-2.2911820682783084,3.0432934813451173
-2.290916058565217,2.99345842938628
-2.2902147580346757,3.015074570411722
-2.2891647327288243,2.9763227362245774
-2.2799689648537624,2.5130447181670634
-2.2569152497164096,1.0660675627323912
-2.2537504088319187,0.7900766945180883
-2.251869837345251,0.7081215580454904
-2.2498263351688936,0.49847694844627805
-2.2384114152572785,-0.3848084092307831
-2.235337522697729,-0.5865159658649076
-2.2135705552006493,-1.7024081610096518
-2.207559094793095,-1.8400006097942219
-2.199590350520205,-1.8453161694194797
-2.197940601459808,-1.805373487114615
-2.1961498174295953,-1.8118605154458416
-2.1874426951762147,-1.6038422747182497
-2.179055826146432,-1.2409259220979165
-2.1779606895851766,-1.1811593870063843
-2.173667884477681,-0.9569481285200411
-2.1656949892522532,-0.40164193447897006
-2.1432157794680124,1.3773843041031761
-2.1322518486423903,2.1670389800210543
-2.13055109347133,2.282415941869621
-2.130072834501511,2.2931339943447795
-2.129071268899599,2.3789426053251135
-2.120644714612231,2.806205222692715
-2.118972791139795,2.925147668530916
-2.1103393481289965,3.161891833761857
-2.1075203647820837,3.1807385604538556
-2.10670767634787,3.1901201375434596
-2.1050638119336416,3.226417914445524
-2.0949683300519295,3.200091580240244
-2.0849492474381037,2.886854879775731
-2.082856508572982,2.7261636935497267
-2.082816180762647,2.733534328077198
-2.0790965602901372,2.538711009268838
-2.076508567051599,2.4052578382065954
-2.06175779174807,1.3306533394230726
-2.0433610542099814,-0.11606197529750921
-2.0394030023391174,-0.35627086623477594
-2.0340711648313903,-0.8040093910729571
-2.030154474135677,-1.029609689171735
-2.0291157257745214,-1.1541028382567902
-2.023270780853103,-1.4335857493085336
-2.0220850882450385,-1.4907541452707338
-2.0217057426607044,-1.5361749347295224
-2.018857394165998,-1.6639438824068653
-2.009547583605774,-2.0163217899365242
-1.9810916729156283,-1.8063923096595005
-1.9625555681238926,-1.000792822630688
-1.954479840297246,-0.5725573637197066
-1.9534333672306579,-0.6047780923511803
-1.9460112768199793,-0.13119459237218586
-1.9439278603558374,-0.09626490705540182
-1.9414994160507757,0.03752254040532585
-1.9408355779313964,0.0767729533359585
-1.9391760486254985,0.12642660025553787
-1.9386434357363607,0.14181660969130772
-1.9217430853946103,0.727068520059357
-1.9204332049188728,0.7507411727936454
-1.9117766239798764,0.9319201341753497
-1.9013273925427951,0.942476227787194
-1.900798762832165,0.9930828988844188
-1.8914382364732545,0.872462860087326
-1.8875708443889745,0.8009057166335739
-1.8780178245038512,0.6174241346553081
-1.8683555072386369,0.38030699831998077
-1.864531015033841,0.29555623424891797
-1.8607276069169494,0.2781627581484035
-1.860375969018481,0.24253862969674914
-1.8590470984716552,0.22371153663491636
-1.8531660392196898,0.14313408856846643
-1.8494697850994273,0.09770159913355504
-1.848921453029032,0.0949206766648126
-1.8400636386552567,0.04995488991147111
-1.8384643137286767,0.042233107008762774
-1.835170303057771,0.07108650520258723
-1.8346805098774686,0.0819545955308156
-1.826592514094027,0.18227405159805934
-1.813554917849616,0.4665069248031878
-1.796641986548462,1.0071524803636347
-1.7951874001186479,1.036546135002659
-1.7901213086743857,1.2579026106587798
-1.7884628214276748,1.3171276279273374
-1.7703486558093544,1.8046315252846583
-1.7699602598342181,1.8259786132186846
-1.7682934589093966,1.8629757774886353
-1.7559873818418208,1.994983359231712
-1.7471484129772392,1.8873093409544033
-1.7404422633984025,1.7373649421094952
-1.7383662956107575,1.697949340599758
-1.7381967055863632,1.6915841784862942
-1.7368783673640793,1.6238537158107693
-1.7171019961872915,0.6675272580912325
-1.714451946338665,0.511725041178841
-1.6982512252136903,-0.5697937361766805
-1.695322027914473,-0.6896020135813488
-1.6877851276303448,-1.2034552251123523
-1.6760589091674594,-1.7425090829436674
-1.669144627326132,-2.019661753852673
