n_harmonics,base_freq,magnitudes,instruments
9,2.45554351794401,"[-0.21009391 -0.76316708  0.2880549  -0.25114818  0.02158662 -1.77212461
  0.40031944 -1.3926828  -1.4610081 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9798296021655633,-1.3748853187915482
-2.9797066454751198,-1.3774955768268466
-2.972110834122319,-1.8591999384862725
-2.9581345114721405,-2.7474342713846487
-2.954287763887456,-2.9752810573497075
-2.951564388273546,-3.094461272264013
-2.9502120400941623,-3.174137252611206
-2.9399174443774676,-3.707607575449728
-2.9162704195224887,-4.455943857459281
-2.904903605066842,-4.585459462346094
-2.8885715647909587,-4.510661386351567
-2.888466839335592,-4.51273403644582
-2.8856385978435526,-4.461464127267635
-2.885098470548396,-4.448912141509206
-2.884768096401353,-4.472760897780062
-2.8768162164083724,-4.253770619491442
-2.8592440145653266,-3.5917146709549153
-2.8527592405829054,-3.273152339335527
-2.85214223013073,-3.2424260238942053
-2.838449119648584,-2.4730959565024535
-2.834826283582053,-2.2342741321381303
-2.832234922686399,-2.0941972601520145
-2.8295210573465353,-1.9365273099585554
-2.8030937388093546,-0.2705605832461718
-2.8001884449234327,-0.11141228048755918
-2.7984847007206763,0.017508355708469408
-2.798062115739918,0.038883677389433116
-2.7969922638706644,0.10711914560021801
-2.793118169762784,0.3391424736875139
-2.791985248450451,0.376992017712184
-2.7875994848205012,0.6226201009618642
-2.785206153895541,0.7811584774309285
-2.780614865893226,0.9942012387254627
-2.7804418620995737,0.9787593188633514
-2.7662357624286376,1.6098366292374613
-2.742240281634845,2.264490897303795
-2.7352708659090235,2.3294984957836
-2.7284642725235067,2.3635189180458953
-2.7276212664298667,2.3545782734640093
-2.72453967599574,2.3602887038330462
-2.7151140210262015,2.26577753813623
-2.714150666976969,2.2796853446454954
-2.7123931812974638,2.2494486339566966
-2.701464755196138,2.0745639279781254
-2.690113101097707,1.8092459453314438
-2.689420685209045,1.7990446801754918
-2.659981998036692,0.9148599867386551
-2.6520389042959387,0.6158840750158381
-2.6487710693754347,0.49733237486500137
-2.6471851775188933,0.47086117612689005
-2.6340451497818322,0.09088309234652417
-2.6262389779086384,-0.17895109590358987
-2.6228804356058006,-0.24604297153765178
-2.617735297604871,-0.3697164372131533
-2.61478347018162,-0.446121283959828
-2.613068218427995,-0.4677426267510379
-2.6111497016661165,-0.5126296254720012
-2.6090263323735217,-0.5442982062960788
-2.60522008204994,-0.6146718517941859
-2.599812970953686,-0.71737214246212
-2.5988059123990053,-0.7091855658438343
-2.5864785777782844,-0.9068426864110811
-2.57958152940505,-0.9014303070550933
-2.579392196088653,-0.8940862092925094
-2.561364615773265,-0.9519068674956968
-2.557871050387239,-0.9435233950858868
-2.549800729487115,-0.9256335181470421
-2.548354321553527,-0.8449864056129848
-2.542437364069567,-0.8494097338841157
-2.5423167121923718,-0.8458655856999651
-2.5230321003386678,-0.6918574530717192
-2.5137888209552863,-0.6230933810158161
-2.5038865436818165,-0.5193357927106736
-2.490734387252934,-0.46311471063379034
-2.487774508072662,-0.4802069555717719
-2.478816619091746,-0.44400077088247003
-2.4783344419501687,-0.42574624230030406
-2.4763334798558354,-0.4268788831177412
-2.4584948073842297,-0.5027458837467788
-2.450126234032842,-0.5844907321775012
-2.4470561557400217,-0.6006949814015001
-2.4395246894935756,-0.7204625141220599
-2.438481988839528,-0.7233094967934232
-2.4323610851924125,-0.7702866933972803
-2.4262402973326784,-0.8587083513766299
-2.418585985162318,-1.0052705259485513
-2.417410848646183,-1.0193214004859046
-2.4134798771251855,-1.077416353197601
-2.4095111896784376,-1.1167816794228673
-2.4053984914891613,-1.2172053873673325
-2.4016818183641484,-1.2754871431779589
-2.400602954693122,-1.2811870562361654
-2.4001385752428455,-1.3063052542011615
-2.399314197500855,-1.311811115833757
-2.3986319153241693,-1.2904455630804934
-2.394840100711092,-1.3578301505347954
-2.392207648357561,-1.413723399365837
-2.390148412179982,-1.4080645994604448
-2.3815069725064406,-1.5170521990142813
-2.377917169703297,-1.5634279372840039
-2.376641054018467,-1.5859860796567582
-2.374191687619372,-1.6119203670780062
-2.3672253557665215,-1.6340813703364765
-2.3634808693461538,-1.6963462424460898
-2.358726674785324,-1.6768808170236926
-2.351918498363056,-1.714724548651079
-2.338389355181212,-1.6167231875382186
-2.333372559154003,-1.5612597650793745
-2.325576228117982,-1.4265522056910012
-2.3210587593411636,-1.3508375031711897
-2.318481670502603,-1.3408927223513325
-2.3059995350573854,-0.9735093756617343
-2.2956765381774904,-0.6617180823481102
-2.2899817747840645,-0.4611862268454304
-2.272962832183217,0.2361364291031189
-2.264858680678225,0.5911299111658042
-2.2545775389305964,1.1036690294881222
-2.2480728399621595,1.4210340723773358
-2.2478586371539224,1.4560579412144399
-2.2465112267469465,1.4977265559501747
-2.2443993937249243,1.588341693209272
-2.242021559013314,1.6782318820861062
-2.2357127129282177,2.0316534718674273
-2.235584074833066,2.04848842182028
-2.230588084320342,2.2882708788212085
-2.221809990123848,2.6698687282822213
-2.2207892292222944,2.7002713882371214
-2.210282121464952,3.164603653140797
-2.1832697286118394,4.1598088011434795
-2.1806446427496544,4.255482615992138
-2.1775194085269995,4.376874957434336
-2.172806884720586,4.470987573639637
-2.1663136210234257,4.658082740155608
-2.162432857592301,4.741336782710538
-2.156958479976087,4.817491485594096
-2.1545632651570563,4.8553036812202155
-2.1542995113793926,4.875592140418158
-2.143564330090089,4.995751395252898
-2.1360360719355747,5.048069719910283
-2.135457954277231,5.067322530725795
-2.1253110277004073,5.096901347943179
-2.119012965566374,5.037657280454259
-2.1060336959696366,4.951638898295007
-2.1023505726739216,4.948011580407684
-2.0995482075774112,4.903280298023346
-2.097123384710409,4.8737880757776235
-2.0873541146726975,4.728404157810908
-2.0861582315470155,4.707875869662854
-2.076579749214275,4.5329355641558475
-2.074755912979216,4.516968980809112
-2.0735503139876386,4.500396167058026
-2.059447485826275,4.209812886387601
-2.0472151655314033,3.937297618714389
-2.0382835503935883,3.702805776502921
-2.0338423281748237,3.5903692106981646
-2.02723541527405,3.4301121762686906
-2.024859515757466,3.3456633082395038
-2.023619232729704,3.3191738443848013
-2.0228268363780235,3.2905761937451485
-2.0201203165545643,3.229736897493862
-2.0148007127777507,3.0729014646289774
-2.012712518315639,3.0373523173725587
-2.0119335153154116,3.016056712748937
-2.00079462506672,2.6990717131989497
-1.9940731894518526,2.4955272596940272
-1.9918485116014104,2.4547976607252187
-1.98114343799813,2.146688815048426
-1.9703240298843778,1.8163014554518686
-1.9623155772227294,1.5587513051003246
-1.9611084327607409,1.5325444746252668
-1.9542463030989843,1.2974460514454529
-1.9491126514245918,1.1409072335544221
-1.9433436704194411,0.9198627917107327
-1.9358915494729811,0.6543164698298369
-1.9078217759995293,-0.20975440692301797
-1.9036646008321205,-0.3592884213132202
-1.8959830863945022,-0.6342804577844217
-1.8957869894755965,-0.621719878802691
-1.8906042811855996,-0.810664410308413
-1.8900146758266443,-0.8335914332463047
-1.8727837427375493,-1.2875117798069098
-1.8676081073088078,-1.4404908261167968
-1.8673735405882952,-1.4551615754315448
-1.8569056938955457,-1.6725140761262918
-1.8548609697054812,-1.7348649158593068
-1.8544780750144172,-1.7299095530101085
-1.8532192365459152,-1.7807642968498125
-1.84834091434536,-1.8427648024536172
-1.8446469993694936,-1.914506851112555
-1.8394474630894992,-2.0178518143625346
-1.8361324580868825,-2.0820665996778764
-1.8295776506057937,-2.1664405856877282
-1.8284033318039852,-2.110705792674074
-1.8278183446158982,-2.1506599635585064
-1.8275775607544276,-2.165908385169081
-1.8244968213474377,-2.156877538554633
-1.8159490804974234,-2.2083524991871584
-1.8128131846039448,-2.198764643240956
-1.809940370647746,-2.255065293216219
-1.8031578681584424,-2.207807012761228
-1.7844376826492803,-2.0931978816668546
-1.78396979599954,-2.0818898594079647
-1.761347447085042,-1.6629177602197114
-1.7613117820007809,-1.6901601689158523
-1.759689920101327,-1.620502468318718
-1.759360692120442,-1.6315073820280621
-1.7585008494708052,-1.5806781306038278
-1.7517755046871128,-1.467161558408998
-1.7510981712474523,-1.457164200226804
-1.7501582490129668,-1.430597102706227
-1.7500878547109873,-1.4138267220157206
-1.7477710044098471,-1.3829255690854314
-1.7133370205001799,-0.4475309588501534
-1.7109719381938047,-0.38542115349408795
-1.7095687907188954,-0.3279344602061841
-1.7089071658992157,-0.3309464859634946
-1.7048138148014969,-0.1902817260198574
-1.6978088593881386,-0.07026004718973373
-1.6886274166727626,0.16500105641361706
-1.6816228209872672,0.27696059652983446
-1.6802157149679964,0.3227373588094545
-1.679177395998002,0.3319102295828398
-1.676641488840232,0.37228092222982107
-1.6743168570085485,0.4198478084223582
-1.6662039703312768,0.511076719068407
-1.6618748312379976,0.5525064561982576
-1.657293538164424,0.6120543831859565
-1.6490454810888693,0.6520368634986542
-1.6428520235389996,0.6691923321795774
-1.641713897937799,0.6443130836517981
-1.6328424674886963,0.6076588595706615
-1.6134625646643568,0.4624715350667201
-1.6098793435408074,0.42167079946559444
-1.6075834074179671,0.3779181751004293
-1.5905071184456356,0.09204512286944465
-1.582136283108007,-0.06890031574058521
-1.5806720836592654,-0.07650262170441556
-1.565090447310712,-0.3838708655884904
-1.5649326766773328,-0.39538965526006525
-1.5614033142111627,-0.43079973798239435
-1.5595746284577876,-0.458162547405366
-1.556914142221772,-0.5503560733382276
-1.5501231476981194,-0.628287606563908
-1.5298190034992403,-0.9434518799414511
-1.5252328034636513,-0.9831510819057852
-1.5171838239745916,-1.0670953734727782
-1.5170453611751582,-1.0504636201995277
-1.5149191007128437,-1.0728499018144717
-1.4947576098715358,-1.0875714155853227
-1.4901524938688928,-1.0537182155756415
-1.4826231539747994,-1.012857541761838
-1.4766605409204308,-0.9656466570105305
-1.4722836623695665,-0.9053137031132932
-1.4711929021865122,-0.8695763915520495
-1.4701306676652153,-0.8441636058918042
-1.4695115798643448,-0.8704833755781564
-1.464980432733285,-0.8181816675601619
-1.4629441710826403,-0.762075635036374
-1.462347652375212,-0.8007451642773319
-1.457897384940824,-0.6983470418448163
-1.457636784199136,-0.6892475000700357
-1.4522220040074107,-0.6443743705190841
-1.4392294273770858,-0.35271982450303274
-1.4358239522724805,-0.25699481956315245
-1.4329957612235136,-0.18274497704438142
-1.430763529002738,-0.19448654913311264
-1.428051985561309,-0.12287934339593254
-1.422488711587613,0.022022374109945515
-1.4187568374165336,0.09644442516006611
-1.4115599318949186,0.20797538355098139
-1.4091103538965308,0.26570203810852205
-1.396977506808368,0.4834312187540205
-1.3948204257884749,0.5654802804594516
-1.3938961613278622,0.544138360530663
-1.374475541756416,0.8513560093358009
-1.3681866486234082,0.918766394584198
-1.3675665816199194,0.9182458639680007
-1.3627542636163181,0.9700378942745473
-1.35640589178792,1.0154564416610812
-1.353471121873241,1.0228979294530118
-1.3504683226214809,1.0050258734329802
-1.3315505438645556,1.0717822677023663
-1.3073678206363415,0.9188837790461879
-1.305599270547832,0.8886642707991964
-1.3039425330455812,0.8913011435241819
-1.2987398826016014,0.8183002127942105
-1.298095003874008,0.8643911641579884
-1.296036596511555,0.8217144191028976
-1.295439337653769,0.8374837284677953
-1.2941288999869203,0.810986075877874
-1.2937787376568266,0.7987639169062783
-1.2835916690046356,0.737731944206652
-1.2746492389439064,0.6446980840162498
-1.2739217244393044,0.6572795673500564
-1.2641657727848565,0.590900257379867
-1.2359706347215256,0.38607949606727865
-1.2293036967839022,0.4175002126153822
-1.2276681453093075,0.42054191889768666
-1.210498237821249,0.4190383655192203
-1.2104192628550237,0.3957356285328487
-1.2026854205778859,0.4715897939558638
-1.1980751689611202,0.5054626204385932
-1.194219670508138,0.5171024915985647
-1.1822349794477087,0.6028322119507358
-1.1802110635252692,0.6538147052482535
-1.1737425726075978,0.6845232009387111
-1.1689345126443809,0.7339826516506542
-1.1575012327598253,0.8275265429822568
-1.1491669643084943,0.9167510700717947
-1.131846129017451,0.9628355957409697
-1.1280136733834485,1.0298131766085934
-1.114952426529353,0.9936578906167736
-1.1135824765188618,0.9978410007388692
-1.1092631892370413,1.0347770882738638
-1.1092589469891023,1.0083908395292387
-1.0808424615902261,0.8222435237960105
-1.076674266585881,0.7401509063051268
-1.0680011915126109,0.6821459948959436
-1.0644442856806193,0.6093087807665499
-1.0597977434446946,0.5506186186058374
-1.0551831078330065,0.48025377119068585
-1.0543790955359187,0.48243057639811227
-1.0515517747087764,0.41364656660890825
-1.0470882586291983,0.3427686377325116
-1.0319434567125767,0.14725559776872374
-1.0261545173222575,0.023893338740976915
-1.0257080799107388,0.008978707840142706
-1.0247094792107987,0.006324123776992489
-1.0241610914721375,-0.014467038217434225
-1.0070873879593139,-0.21125800823877774
-1.0045235910316141,-0.22245006302567139
-0.9992487419752107,-0.254402450801921
-0.9949268203802974,-0.3115369684315263
-0.9890499206520786,-0.32841591872905695
-0.9835295567772295,-0.32258117038541223
-0.9677775404293936,-0.2822996306333189
-0.9612779483730516,-0.23573027714596695
-0.9559194757074492,-0.1722039422855948
-0.9523419709268701,-0.09288896336906506
-0.9517563743969757,-0.12136952369749494
-0.9358003701605719,0.17787942982701907
-0.9305253661266493,0.3029463204604445
-0.929404924830525,0.3068730759261441
-0.9210816420221319,0.47247907372834336
-0.9107716359043594,0.7440782183184718
-0.909516029501936,0.7976276449399623
-0.8917094458536834,1.229778303590916
-0.8912090307108338,1.2473788734423787
-0.8791945526594676,1.4840995921025728
-0.8753070899998736,1.563279949857894
-0.8646507142421367,1.7152097611487978
-0.8642896286961363,1.7103196512306185
-0.8495504947343271,1.808427506954449
-0.8429686484266714,1.8128118143236298
-0.841495644223917,1.822443458746531
-0.8321127587416006,1.729885157623132
-0.8287190479764757,1.693046301562757
-0.828592619439009,1.683966165909095
-0.8268707622930602,1.7029119379879818
-0.8220750580712455,1.5622124586517716
-0.8201234387491816,1.5131673345893042
-0.8196718848734257,1.4990267266960446
-0.8179951620566812,1.49466005801824
-0.8115656269604758,1.330275423018342
-0.8112046012176357,1.2839740582274048
-0.8111121234818404,1.2637448258559512
-0.8023179819318305,0.966433895784267
-0.796899061354738,0.7430339541546633
-0.7743004596926317,-0.3917427380224756
-0.7738518670194887,-0.40308333961894
-0.7625366298176752,-1.10286225501372
-0.759644137316871,-1.2690658417406246
-0.7586513124614607,-1.332811627552823
-0.7520643928808397,-1.752255674875967
-0.7433363833663016,-2.305936963786433
-0.7402875494261112,-2.514163402884337
-0.7285005406018525,-3.223526164273449
-0.7269039315752726,-3.2855867253514344
-0.7245421469316495,-3.429958796567009
-0.7134925369155267,-4.04672369552424
-0.7102280867387831,-4.179788157950302
-0.708287907481949,-4.2635519753331055
-0.7018092900297308,-4.546408204402403
-0.6900068622478202,-4.956267659068822
-0.6874736613367469,-5.029286421917168
-0.6810914973619933,-5.127568177792074
-0.6746974854607188,-5.202490732021014
-0.6679948926618273,-5.236222646322011
-0.6668629021982504,-5.295052088641633
-0.6636974328735348,-5.242706429988011
-0.6609860191517387,-5.255924857226665
-0.660034618618818,-5.220107254940549
-0.6568257773713331,-5.163796556732681
-0.6568172613132437,-5.2044121575373925
-0.6551696234018043,-5.189468895037918
-0.6545191261793648,-5.172762759824015
-0.6524414209757285,-5.083020239367032
-0.6480223123261939,-4.997146102781368
-0.6472098891009264,-5.011547259298052
-0.6468621287826712,-4.986950993279846
-0.6464175841521045,-4.968785616704687
-0.6451134081012171,-4.962542210433994
-0.6441686772052861,-4.930285813528529
-0.6407117395368962,-4.80758135785629
-0.6397218695408644,-4.766392892139324
-0.6354249710524194,-4.624478711282658
-0.6283329211156614,-4.3022484126747855
-0.618682229621601,-3.825288294263103
-0.6023309592958057,-2.8370105658050693
-0.5956715668833712,-2.4089459405967046
-0.5899660424058153,-1.9912309209869554
-0.576258962138307,-0.9980529245166869
-0.557580147623344,0.23147281217859716
-0.5402164966644563,1.175854113642259
-0.4970882093095139,2.0549814352218836
-0.48554272936695186,1.9328884003952376
-0.4832665613165652,1.8851423327503316
-0.48276391080369674,1.8831928117528054
-0.48169970926201255,1.8340937142100937
-0.4792574163568988,1.7916466028460374
-0.47798264766057574,1.7411653073631945
-0.46361268687676027,1.190045835244295
-0.4552872320464587,0.7768971583029366
-0.45174875340220755,0.5521977680165574
-0.44549400721860355,0.19506267508033293
-0.44486802215094645,0.18161084039349532
-0.44446816346796414,0.14697054383491454
-0.4410897465403263,-0.08302556508178689
-0.44034218312551854,-0.0962853181268871
-0.4231663418143561,-1.218630038565097
-0.40696544197825535,-2.2544704945805583
-0.4066285759903634,-2.2835737544950474
-0.39996702803235973,-2.673851309111716
-0.39751495381642066,-2.865114321862162
-0.38193694413393464,-3.6729197446144606
-0.3805521481627192,-3.730581750275161
-0.3671622893721791,-4.225743305099213
-0.36293406604501666,-4.358734579529624
-0.3601700188355279,-4.448780487199145
-0.35975031658069945,-4.388584751147904
-0.3565321180941661,-4.483926600732944
-0.34144663002209397,-4.60036298619274
-0.34041418461798045,-4.63457509021532
-0.3353045920508366,-4.587052934628803
-0.3267800997894139,-4.439973688568474
-0.32534158967513527,-4.436022984484398
-0.3239164552653633,-4.386760701869229
-0.3218887442585836,-4.392922578082379
-0.3181772823691391,-4.290633333084591
-0.3172478841703339,-4.2479018702865465
-0.3118312088632642,-4.053311068020069
-0.3097070488692948,-3.966805482767056
-0.2918178527828257,-3.1710669677679233
-0.2886678065470729,-3.017158178502929
-0.28687814693534985,-2.8693167169989504
-0.2814242444841759,-2.561329274749006
-0.2740400759185917,-2.116252049769176
-0.2611940707376359,-1.3112211501624764
-0.25410539812910304,-0.8608136377748853
-0.24851134496155325,-0.5214080398382893
-0.24605291231113657,-0.3799358718581231
-0.2243888889309016,0.8577079459519731
-0.2236872520695421,0.901500911289145
-0.21303880436225775,1.3915398875560623
-0.2087807512609543,1.5478118290298335
-0.20132589843345627,1.7985381164453527
-0.18465545441713527,2.2520625010540183
-0.17767428815877384,2.3155245090312704
-0.1750980898470922,2.3172483377926683
