n_harmonics,base_freq,magnitudes,instruments
9,1.8462292874442272,"[-0.25481028  0.22540586 -0.66238388  0.19469838 -0.57852455  1.34796128
  0.78038887 -0.40962916 -1.46867122]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.981674085744956,0.9041646586381007
-2.9798716242469516,0.8007734775349425
-2.9661208516502997,0.025153011328504928
-2.9591269321999842,-0.34550727325336544
-2.9576372157973005,-0.44543888764754336
-2.9569276923401144,-0.46865770135865303
-2.9464692269753567,-1.004370316576028
-2.9354443079387798,-1.5820606334002278
-2.925429857995545,-2.0334454548166803
-2.9169679587758113,-2.350332493892277
-2.9116662976935315,-2.598912681413782
-2.908214827339934,-2.7059870976459353
-2.8960334293858816,-3.082855031885103
-2.8886949823069097,-3.323753564037227
-2.887061947678527,-3.3156119783484876
-2.86923958207091,-3.6815932611432163
-2.856971012929028,-3.7280694564639614
-2.8559380828268393,-3.7987944558101767
-2.852810676833424,-3.7606469264034112
-2.8494265448822107,-3.7639469853355134
-2.8445266084049523,-3.800460545930211
-2.8429866550568885,-3.7891221130145607
-2.8415020494751397,-3.7799037378110496
-2.830257639700362,-3.7003110553627425
-2.8244650754737903,-3.6273181558931027
-2.8237260896314345,-3.622962549547878
-2.8082030089884524,-3.3302493884665196
-2.7962557495073823,-3.095060716830704
-2.7955705667619064,-3.103861892813687
-2.795349670239066,-3.078561511832321
-2.7884872711881625,-2.8981318581829503
-2.7833528644795855,-2.7303473042969606
-2.779205027568334,-2.6020897059974026
-2.772144202684868,-2.4263939010947047
-2.7720963180915943,-2.402716130222681
-2.7706649022986163,-2.3652489145364752
-2.7689125704046784,-2.27812438653665
-2.7579585178947603,-1.9530660095095167
-2.731112983641326,-0.9847477641615313
-2.7281487336473944,-0.8737678100250633
-2.7227486790907385,-0.6419645321782294
-2.7153609159516803,-0.41726955494194906
-2.714281214800014,-0.3678358761942458
-2.6677103835092675,1.081351738432019
-2.6646501252399517,1.2173298651844031
-2.661525085245379,1.3041509782796321
-2.6600685335444396,1.359232820948309
-2.655580668467792,1.4616226618020773
-2.6428796762873286,1.741890691039922
-2.633481298892301,1.9213810901520672
-2.6227150584134806,2.114056404060953
-2.6123579757091946,2.2655919793593244
-2.6040668960375357,2.34024270477203
-2.597668283090653,2.4311804903400236
-2.5867220267523776,2.4964753525241212
-2.582377640897958,2.529971179146603
-2.577253110986404,2.5410169320410256
-2.5727627732880127,2.5292203122380617
-2.5591938165657626,2.5444861753756642
-2.545800275698002,2.5022772204898214
-2.5374129696216663,2.4982174450216306
-2.5346454137352072,2.456049095500274
-2.533062825251596,2.464642512324859
-2.5326671445402464,2.4723076734580913
-2.5274159258146978,2.407397171629474
-2.5214990430925694,2.357534046846651
-2.519940123172839,2.334667220222324
-2.5148619099930647,2.3182884108483255
-2.503336642924909,2.1737433242304625
-2.4963897264920605,2.06569588228068
-2.4821403319188304,1.9031391662888464
-2.4812581474290862,1.848904046273908
-2.475088703566647,1.7861538535914736
-2.4710915648730563,1.7221386305927358
-2.4694000974500856,1.6686285807644194
-2.46675402037085,1.6732284164061946
-2.4648019639278935,1.5829269963734518
-2.448378288700491,1.2997031391299618
-2.4464783862945203,1.3020976368165833
-2.4460215433841395,1.3014863640494254
-2.4459877520407223,1.2912821226874158
-2.41838742285777,0.7948034010734353
-2.412258946755056,0.7018660650721666
-2.4073648373176995,0.6055556633755341
-2.400704318954644,0.5207333520053069
-2.393714105478736,0.3513270286043489
-2.393381398905152,0.3223289833315727
-2.389121990809305,0.2752937311068739
-2.386068517298532,0.2340326316619214
-2.374850307843985,0.04378983951389869
-2.3380974746986083,-0.48449419775774083
-2.3312831913485237,-0.615696328230387
-2.3267644350093124,-0.6626648512932872
-2.3237642874546918,-0.6608785699527702
-2.323184574758538,-0.6614076163961372
-2.3210294175993464,-0.7039056358374722
-2.287452366196599,-0.8747848819506593
-2.2794201350595724,-0.8899463491161138
-2.2781214871457074,-0.9133133472920393
-2.27542888642295,-0.9114378715943167
-2.273566126667781,-0.8600074450551073
-2.2687281560103214,-0.8653746817356066
-2.2647468644821727,-0.8580107008946533
-2.2551485499259627,-0.8783604824271336
-2.2509562628639004,-0.8203263398060306
-2.246764386012341,-0.8009928392649069
-2.241461863883289,-0.771206662815277
-2.2375372630835777,-0.72915545684978
-2.235208297069269,-0.6983388920238698
-2.2346112047836932,-0.6869144399076179
-2.2181935862265183,-0.49332858386564965
-2.215741502943371,-0.4865673229812869
-2.21331595390455,-0.4064315573095313
-2.1978577766129144,-0.20023271659986752
-2.180353750877215,0.09698639476408673
-2.1765735869861844,0.1811435021567675
-2.170591986903763,0.2658302716651051
-2.159267477011743,0.4272565020206302
-2.137559642107436,0.8373527943786435
-2.127295728389486,0.9794737244667856
-2.1245756957881414,1.0286461857543114
-2.122550974964804,1.0591370184148456
-2.1154592335230813,1.1121586624302664
-2.1122558052858817,1.1934469821244726
-2.1093549024643092,1.2217556743614468
-2.1082134683233376,1.255926914691946
-2.0966575341159857,1.3172343343368853
-2.0943610163949717,1.359936802924726
-2.087370566696915,1.3983150900051418
-2.069987534113425,1.439327376589152
-2.0644354854624103,1.4195121883170931
-2.05559030025873,1.4276436792408966
-2.052877351098947,1.422091744846564
-2.045178155508548,1.3563047807926312
-2.0437327577905524,1.3170326606857385
-2.0373095444025004,1.2818449206888283
-2.0368462484774907,1.262020573856607
-2.0297945521889,1.1895867687894346
-2.0280370000398307,1.168610406277307
-2.0202945294872334,1.046747284869606
-2.0200264560671304,1.0381821861775846
-2.0184035629599766,0.9864837423515058
-2.009008466313765,0.8354923421908994
-2.002699749839877,0.7143554202099641
-1.9990211379999594,0.6393725620817557
-1.998316068628866,0.6096451706843318
-1.9913875523185776,0.46638080700325524
-1.9881676695356392,0.38066983436448293
-1.985507198124381,0.3062031433456101
-1.9850341597273273,0.2918911982226991
-1.9759586803482068,0.027559453121289604
-1.9727430557460137,-0.025730397380183713
-1.970823173317431,-0.08755218977675241
-1.968059706474445,-0.17189263024145116
-1.9666260202664327,-0.23974639253001392
-1.9639174639851702,-0.2915736264239065
-1.9622417892121191,-0.3348181909509083
-1.9592767024607722,-0.4397668423009371
-1.9589649892272005,-0.43306878544070454
-1.956379286782779,-0.4919249549823041
-1.949497915175632,-0.7235126523877832
-1.9482311405016033,-0.7297138259887074
-1.9420256290433509,-0.9260528162526845
-1.9412912630742158,-0.9258609941057632
-1.9331001078919376,-1.1734413736647626
-1.9263273204703257,-1.398690606585291
-1.9211625044152165,-1.5236873741690034
-1.9195154208299714,-1.528938125237145
-1.9183693554236894,-1.5921407527652143
-1.9142855992348566,-1.6942952717898063
-1.9118394014372981,-1.7672892072023791
-1.9024416231984922,-1.9748799110673685
-1.8981143481989478,-2.0731504003293186
-1.8921153132513877,-2.237577144610475
-1.8897498641331743,-2.2565783797555174
-1.8891784347334313,-2.2753739855649213
-1.8875718764599532,-2.3150480958622843
-1.886572982106457,-2.310699530301454
-1.8828526969558734,-2.418069551507693
-1.8770586843609578,-2.492932334881023
-1.8710813079162916,-2.575347854994366
-1.85944803619922,-2.718005759138884
-1.8474142009586514,-2.767609268018339
-1.845216712435542,-2.779697893157412
-1.844983238539918,-2.805024152426342
-1.8273955654351832,-2.7979100038492173
-1.8272755273633448,-2.784209112664563
-1.8229935449474932,-2.7283416347782703
-1.8207755759358155,-2.7437836195861873
-1.8194555372215238,-2.7141697372933176
-1.8149340286196247,-2.6916651441868997
-1.8038321921337692,-2.552803202995516
-1.8021808954282894,-2.5207984714680594
-1.8018060753494376,-2.5153748613664884
-1.7977175853083207,-2.483464925170291
-1.7832289646503856,-2.206165561843344
-1.780902250972566,-2.1185987012428025
-1.772037378015666,-1.9231468583395863
-1.7568244039529601,-1.5273204307821402
-1.7560650081603413,-1.5211576198118537
-1.7545676305418874,-1.4726795581650385
-1.7523586127590352,-1.4061462579903288
-1.7397014171036107,-1.0556514917112887
-1.718972109506611,-0.42619977870441983
-1.7120946827114858,-0.2072842260306808
-1.70104381486828,0.10942483405526839
-1.6977000821615145,0.20399443971408573
-1.6972110792690758,0.18639725224463477
-1.6916287097859974,0.3349189360008381
-1.6835205705029281,0.5453060808769156
-1.6799168100220272,0.5913581016402201
-1.6778881978424018,0.6126093968560589
-1.6741758573774816,0.6995522182957453
-1.6720870059367703,0.7620157492430161
-1.6638528575590437,0.9254981379610298
-1.6620047230855515,0.9883988447743483
-1.6527262944911123,1.1171306161720809
-1.65119320835628,1.1027261200297183
-1.6397161174859651,1.2425904731124975
-1.639043392180526,1.2210552603499656
-1.6326162880831243,1.3073752443203348
-1.6311973843056418,1.3631832458554585
-1.6274969709250064,1.3156208480504301
-1.6134038242225128,1.381716432911295
-1.606407720737914,1.3447441180468938
-1.5908444694212407,1.2312796872072982
-1.5751230179053068,1.0967523823205205
-1.5714764333570577,1.0343317597610988
-1.5667980705844426,0.9745388995966547
-1.5605092317295608,0.891147572470625
-1.5602495303644253,0.8505641059646717
-1.5513527730166103,0.6870186254973215
-1.533701720547588,0.3813735048178498
-1.53217380800121,0.33723052265858183
-1.5286400794278354,0.31711795101249696
-1.5227921827265969,0.17627477152105486
-1.5199526393386071,0.08797500422388004
-1.5173840192717194,0.051100690350653434
-1.51493020702204,0.013034010053243273
-1.5102389775040979,-0.046118417466975155
-1.5079750708112825,-0.11455009315449687
-1.5068063407308983,-0.14459096810282523
-1.5026270368341879,-0.24454476285512025
-1.4986232827101926,-0.2724036207249997
-1.4951454338915515,-0.3282189047527484
-1.490268978537922,-0.39951838223106945
-1.4891591787379992,-0.44041695456897884
-1.4866769893523994,-0.48991247631715695
-1.4799386531209562,-0.6161533129071329
-1.4782425529154164,-0.6131951304976903
-1.4775868636753957,-0.5977872535463237
-1.456763764112443,-0.8659824041733216
-1.4544962806793442,-0.8693379768793733
-1.443684219295551,-0.9263545457678551
-1.440720373624051,-0.9466408163030039
-1.4392870128665534,-0.950511920581284
-1.4349293672948444,-0.9587211616564367
-1.4238266266244537,-0.9530854163157384
-1.4107177716167267,-0.8997877268223493
-1.400313843362773,-0.8231797378973884
-1.3984208269662182,-0.8343479652185343
-1.396288496223919,-0.8424339871633356
-1.386127780712383,-0.7474137233029845
-1.3705791543823422,-0.5318342748579471
-1.3644852704034751,-0.43629636862816856
-1.3617680191630026,-0.4510228278817721
-1.3504049096788313,-0.25483135704013565
-1.3466703354975724,-0.19266809389364994
-1.339198098607842,-0.12101235261999713
-1.3278663145993015,0.10180163697483287
-1.3126272109519903,0.31859950758893785
-1.3108635637740704,0.3448623459913627
-1.3048399917356652,0.38369105162170775
-1.300305843215969,0.41813401676473033
-1.2965323534178799,0.5194089543578416
-1.2926633480366498,0.5515504175544756
-1.2926063038260367,0.5488347560888506
-1.2792674383173575,0.6803575236578299
-1.2631608459078663,0.7455934320168964
-1.2599891200979538,0.7771033007625961
-1.2590560023282873,0.7608995327787584
-1.245446572229479,0.784790266580551
-1.231620142503109,0.7628869235728055
-1.2156047251664215,0.6291941987734717
-1.1966396670077653,0.43160396381235927
-1.1953686586766223,0.43904172048765094
-1.1925203709365981,0.3786565817684963
-1.176086000981097,0.18482253681569938
-1.1713007144999108,0.14009452052478008
-1.1712213089019006,0.1335762555988656
-1.1667910810625668,0.06738988480110095
-1.1587837734050566,-0.0808147316656029
-1.151273397426024,-0.19761162219031586
-1.1409133215246543,-0.3526918999076605
-1.1383115417415257,-0.351653860110276
-1.1341441534509844,-0.3963000545246084
-1.1324318887863634,-0.4178275546738786
-1.1302722182620153,-0.4944353329917818
-1.1291775756969658,-0.4452056278954335
-1.1192931226729974,-0.6146322756494705
-1.1182086757718597,-0.5965601788488807
-1.1159218692330568,-0.6754657032131955
-1.1050818504940374,-0.7447225045670579
-1.099559413294585,-0.766743737149348
-1.0973970065789753,-0.7907364664080684
-1.0921627366104363,-0.8272349381524746
-1.0906724395434988,-0.8234852774314414
-1.0876483877671945,-0.8618479959127074
-1.0794967179956294,-0.8571447472963944
-1.0705756370242958,-0.9043617973273832
-1.067672304162708,-0.8735387671369169
-1.060935181142106,-0.8838888014005918
-1.0608759624077697,-0.8858709471041664
-1.0447509606508607,-0.7895990338341574
-1.0318689358368498,-0.6912881068595025
-1.0318520542815734,-0.7256875258565638
-1.0288445962223556,-0.6973130924279912
-1.0206411625013323,-0.6186013084906931
-1.0186402959928695,-0.6081707239261175
-1.011451430611981,-0.502557895890932
-1.007835420345898,-0.45741839475360996
-1.0067781939630356,-0.44661034553799156
-1.0063708097138369,-0.45637501939625885
-1.0050516792700146,-0.4329028916277986
-1.002133729140291,-0.36736540930791356
-0.9984482464989961,-0.329478015229509
-0.9937808269788491,-0.26434871195179555
-0.9908077758077924,-0.24612967905150587
-0.9888594391921885,-0.20796148173000556
-0.9877692217774392,-0.19919952777126126
-0.9781994940667436,-0.1023867638066952
-0.9776915452357429,-0.12437817825372768
-0.9774937757791653,-0.07570487765774232
-0.9715594470098488,-0.026405430491341725
-0.9655997922851376,0.03614372378207785
-0.9576306673929356,0.13250198122598508
-0.9507490758018609,0.20640184697214198
-0.9492969290829261,0.23557339758887813
-0.9463634446993057,0.23790215523904937
-0.9431054262892946,0.23524127592324182
-0.9353914727391333,0.3341174875154511
-0.9228819431711295,0.3490006198894413
-0.917911787314015,0.3485253473983949
-0.9169294893835769,0.32073252111100353
-0.9149357684808117,0.35284809321332467
-0.9127811819370786,0.35142292997082647
-0.9111454302145559,0.35165142552784046
-0.9081835415535044,0.32587031427778046
-0.9054710167240918,0.29012912554584924
-0.8999858886979872,0.3271337796693345
-0.8997769712101027,0.28610394138588685
-0.8933813401630659,0.23153837410386985
-0.8858113905884952,0.19591904896112755
-0.8667306233914478,-0.09975815080080333
-0.8652715244064781,-0.1661867509428426
-0.8622378883306245,-0.2096914719816961
-0.8615163037314493,-0.20996397604738767
-0.8565773480120575,-0.32201915622781635
-0.8529885545007341,-0.411908582789423
-0.8512001755131475,-0.43852274680498404
-0.8248347179056266,-1.1821681411034006
-0.8225981997275928,-1.212067224389507
-0.8125834304301649,-1.5197241000423871
-0.8104471055714946,-1.5742187952345124
-0.8065640156555238,-1.7301805658054688
-0.8021002829486701,-1.8671185024954753
-0.7975221304223279,-1.966855785017549
-0.7523441440662122,-3.301208801864938
-0.7456874631396309,-3.4508748568820193
-0.7343309706959409,-3.6345345738111754
-0.7232200476019672,-3.8116368995535157
-0.7148337845031656,-3.9315780823637834
-0.7062102049655659,-3.983760759910569
-0.6928425871324801,-3.9918721766344754
-0.6905051562041207,-3.9924473251269776
-0.6650057796900208,-3.70777261731274
-0.6630554805345978,-3.6947671226836327
-0.6438136091125735,-3.2850187253623817
-0.640387530164372,-3.1914257303569227
-0.6370838658059741,-3.0645481962099588
-0.6357041163844368,-3.034128850006529
-0.619370337992383,-2.548215756389444
-0.6160115417193963,-2.3813439506637324
-0.6151919339211167,-2.4194637340170324
-0.5897287166453529,-1.4408493818096337
-0.5878417729304228,-1.3725464184882057
-0.5806242712447132,-1.0890247795503398
-0.5740523528711066,-0.8764859639242515
-0.5739717838847014,-0.8878343250278606
-0.5646184293490366,-0.5011460626591595
-0.5595509332933593,-0.33914192359588224
-0.5506376112195452,-0.07112625543369085
-0.546762224130517,0.07344731986589491
-0.5458949145195371,0.08333541282787756
-0.5442828011074896,0.11549549781021394
-0.5371256734300989,0.350913443767113
-0.531919862020116,0.43346962573312914
-0.5264474923358793,0.5797510213255888
-0.5207669383653482,0.6804617582923544
-0.5159259997282821,0.8025402061164283
-0.5147556182099802,0.8184266441906468
-0.5142983900534004,0.799074621956423
-0.5127078819612221,0.8246991196962565
-0.5042284882098018,0.9755402334078219
-0.4916470935341155,1.0553973982607505
-0.48391554516022595,1.0733057319751869
-0.4836977821269679,1.0402201406218676
-0.47911997346957014,1.043770465812526
-0.45610051230370185,0.8640886341125913
-0.4523178323507313,0.8044683818915377
-0.4490640988446706,0.7245726979542637
-0.4184118524329765,-0.03759151097224288
-0.4159489044305773,-0.14165093440557716
-0.41398723313225183,-0.16543376833054058
-0.41025754030739314,-0.3025478587628852
-0.4100694177313513,-0.33205181500908615
-0.40936190760736313,-0.3418687061340061
-0.3948245530091157,-0.8253224586833213
-0.39395839934336685,-0.8928964381926674
-0.39315657207682264,-0.8528352872968988
-0.3861223613568505,-1.1193012031279541
-0.3794858552536482,-1.412848796884661
-0.37462102023227395,-1.5696127285459447
-0.3702837746623633,-1.707373361681725
-0.36761188483134966,-1.769028011675454
-0.3620397096819947,-1.9964963713373527
-0.3603968349094546,-2.037978629084584
-0.3518466712519204,-2.310516198296796
-0.3339460238731964,-2.8592449226783034
-0.33110109043274694,-2.9095689668392586
-0.32293648344104,-3.11255866563281
-0.3180585232238462,-3.2142401808675336
-0.30097522326870685,-3.4612875644983094
-0.2989097600457926,-3.4675868685836786
-0.2988678790956776,-3.4654972241624686
-0.29620376378527613,-3.489892490220523
-0.2879076599959465,-3.5550258233271874
-0.2782695115273919,-3.579647932120631
-0.27126178452567773,-3.5471758121565946
-0.26569396511061605,-3.5227822665986293
-0.2563658834178888,-3.4005675975526732
-0.25581705124415066,-3.386269085209583
-0.25543366000156187,-3.374368764085233
-0.2545353270860238,-3.382575877478731
-0.2510858161212397,-3.317938255492614
-0.2436014399660289,-3.1921580319330127
-0.2330880817687917,-2.9514704229649102
-0.23078050277594642,-2.865771863754164
-0.2298515591358008,-2.89999005167636
-0.22631483349793635,-2.811370531611918
-0.2174552827775984,-2.5284615772350465
-0.21025311921349932,-2.332929709385219
-0.20741665145163424,-2.232700625636752
-0.20550573735054112,-2.1721162117023556
-0.19544960183716276,-1.811081933246329
-0.19203315907949214,-1.6818031107346625
-0.18206055430527268,-1.3445299548626843
-0.18190591814764812,-1.3178533787362752
-0.18101090138842313,-1.2916967205335375
-0.18052710875547984,-1.2771213047088268
-0.17547496823419717,-1.0996489280886206
-0.17251899835273132,-0.972839807680689
-0.1659086679393007,-0.7499170017429746
-0.16256821536615096,-0.6243090825529636
-0.15816164269576438,-0.43954251611040107
-0.1512351872179165,-0.206394291576679
-0.14918876227436018,-0.13880212573308265
-0.14858911916995154,-0.10580964122119563
-0.14450824673626173,0.03938287620550372
-0.13822101649811191,0.2832408648977656
-0.1364494569954351,0.303716990152411
-0.13100185591231828,0.47736601086288133
-0.12872777220942577,0.559476734320737
-0.1278232476249972,0.5440760587610528
-0.11192773630993047,1.0234789572450065
-0.10921073717503393,1.1164413017629715
-0.09152827715267264,1.4539773696416396
-0.08682034791980886,1.5481030153725854
-0.08510084487617764,1.5738884002740021
-0.08438709544590584,1.562838989018998
-0.07662135671027137,1.6843355953435641
-0.07237630537528794,1.7420103481953344
-0.06985885905706724,1.7504053559131982
-0.05487479157970743,1.8659471605624596
-0.053351509067364855,1.8884907308932433
-0.04464291065032411,1.8823244693969352
-0.042802560318980554,1.896617865631299
-0.031345753638208684,1.8720430853043533
-0.016964909423686336,1.826588726222978
-0.005756594615578869,1.7551868876751446
-0.005344367348703027,1.7449031152173704
-0.004014293014558135,1.7417801834453548
-0.0002985900438723377,1.6982930471417006
0.0004893610164717899,1.7039362398221483
0.02556935020824591,1.4832658652573953
0.03378029972338137,1.4962893045180672
0.03588045184095279,1.4608197255831636
0.03810236510306053,1.4340347591258569
0.04274290129178704,1.455694559909278
0.048353066197098116,1.4295252423505238
0.05529839007135262,1.395310979899992
0.059369378594992916,1.3904190724766232
0.06548820576607106,1.3682649677891119
0.06616233108008895,1.3930715469019581
0.06790189213520392,1.3871020455597658
0.06791833121655166,1.4058993535944722
0.07866092652303713,1.4618167575757737
0.0792568791272581,1.4506618756947023
0.08197101223190906,1.4486219729061556
0.09857706770558305,1.6125781984920797
0.12000454185238585,2.0059628552467275
0.12019096562076204,1.9973558279416321
0.13100340885338646,2.2556281323232037
0.132576574978005,2.271663552564351
0.1556572254163031,2.9057796878784483
0.15589184387435484,2.9101728045413915
0.15849943544014256,2.974235789107511
0.17559487386444061,3.5733144132358463
0.18305528128215043,3.787370839997825
0.1915779642536326,4.068848460693681
0.19417879146512274,4.188930595703139
0.2096435105431933,4.692622959650998
0.20970861019671538,4.717523175724457
0.21232102929035612,4.784990218968403
0.22153544214931165,5.029258501189791
0.22270785167282448,5.056870099811758
0.240166837990472,5.492649860421411
0.24212818983011264,5.556791844358313
0.24272537820939988,5.56267605949144
0.24392299901501024,5.62614043274457
0.24472055453832509,5.620857964991069
0.2453829648933219,5.644760458714206
0.2599278640542497,5.906925681705764
0.2736372376414824,5.996218614351645
0.28128340657821216,6.005706899576157
0.29449892077894546,5.963716650454589
0.30062044897256746,5.95274022940583
0.3047245002821839,5.86528833003011
0.30502785074287786,5.86290678594501
0.3053592586387275,5.8809517052942715
0.3061491771065805,5.854406589319438
0.32030106974691774,5.591203530398095
0.32197774486560915,5.557150640829908
0.3243099370165563,5.474686081965835
0.32850122236626156,5.374712138029945
