n_harmonics,base_freq,magnitudes,instruments
7,3.6154163758959257,"[-1.98240457  0.93241284 -1.12282477 -0.39027502  1.0283003   0.08136872
  0.07925496]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9935383626309457,-1.9942931887320947
-2.983236418779735,-2.410921808757253
-2.9791084250759763,-2.576381645672603
-2.9750503610589547,-2.6951057229456286
-2.9750248534759214,-2.679060234969123
-2.967822836860414,-2.887655426977398
-2.9647116504999484,-2.9684506646843163
-2.960320273992939,-3.044950977070832
-2.9356592281046687,-3.194987909869197
-2.9292145725971412,-3.157300248823243
-2.9219524150617504,-3.076037302358953
-2.917233643910969,-3.000146072362597
-2.9105752122253303,-2.891088840272545
-2.9105599978439183,-2.880329605316678
-2.896892657733163,-2.5750708737416788
-2.8879106317174594,-2.3298953059558176
-2.8781190709571836,-2.0545322890175965
-2.872112672166578,-1.882320241693379
-2.8678472148397063,-1.764557558593907
-2.8671590181160016,-1.7558906991161052
-2.858076184374269,-1.5147498012533478
-2.817236053256186,-0.8025653765044598
-2.8128232110265574,-0.7683353293083459
-2.8082761069862707,-0.7528738464148104
-2.803670630553557,-0.7321070806704487
-2.7991390847630857,-0.7139984101497072
-2.7968484621833034,-0.705956447507853
-2.768632261646577,-0.7911814243488196
-2.7681549390625886,-0.7842439535808056
-2.7605789877277442,-0.8304355891689044
-2.7556883422660627,-0.8702576969034841
-2.755322204057194,-0.861453427121102
-2.751979375856953,-0.892528788606421
-2.742723614180752,-0.9347904787577365
-2.739350808380201,-0.9662128460123351
-2.735839158486743,-0.9850068389028878
-2.731829377001058,-0.9884208185163017
-2.7303622980644455,-1.0037178514095286
-2.7182746958591664,-1.0511181652423696
-2.716614811918531,-1.058083127165874
-2.694296508621991,-1.0401782596987244
-2.679881228471916,-0.9865872432748138
-2.670807886217734,-0.9337779323440495
-2.6687953984215795,-0.9110874704530897
-2.6667965879867976,-0.9011208708062729
-2.666140482674648,-0.9149624145802947
-2.6653560328278454,-0.8980471243747948
-2.6644529779898223,-0.9055126144538111
-2.6572143757012032,-0.8324364925580058
-2.6450472885119867,-0.7314804682332674
-2.6375646143694063,-0.6903947866644891
-2.6357584537788172,-0.6585945309555626
-2.6339819782028844,-0.6405966869521291
-2.631916992694253,-0.6334312040908546
-2.630660591397676,-0.6242942697823305
-2.6303748272727105,-0.609937149863565
-2.613019029473973,-0.4646111851627315
-2.608147840536563,-0.4035225075804551
-2.60510121943718,-0.3823914750217311
-2.6047482552036483,-0.38766519940545013
-2.589429467982105,-0.2362997451993897
-2.580432481808762,-0.14274278606536117
-2.579850805620353,-0.14895667417255318
-2.5770704806034725,-0.11567583832402603
-2.5769685605080292,-0.10643783825049319
-2.5622222729364266,0.07450356506119378
-2.5620171895361343,0.08737205006728702
-2.5408058089864722,0.42099772154597176
-2.533604812586904,0.5610614611548449
-2.5280948142937865,0.6807588605754141
-2.514483011662165,1.0034776032578394
-2.5131100816302343,1.0460717264930472
-2.5018853673201056,1.3637130578345256
-2.497797410470274,1.477061585327658
-2.4906404436987795,1.6970568773417465
-2.490349646210527,1.7084777814351815
-2.478353688799092,2.0743436795721117
-2.4757638861833415,2.163054309838151
-2.4755612999601198,2.1641439017823263
-2.472703006277711,2.2697132532998143
-2.4710517565891372,2.310105746024395
-2.470245356370148,2.326497735948688
-2.467544344396289,2.4077161772295805
-2.466127488320069,2.463622787120854
-2.4595921508725365,2.6517936930462773
-2.457259206910301,2.728485292481604
-2.4492635060738746,2.9417126845717307
-2.439896357855697,3.178692076773818
-2.4298921419152353,3.3635117974402475
-2.4274466141231166,3.4047123006595714
-2.407028322448292,3.567994053092666
-2.4043619936221265,3.572983763257908
-2.4026765462085042,3.578486923955516
-2.4000064660600824,3.57122973632809
-2.400003494628803,3.569391526165237
-2.383243444972673,3.370417230190681
-2.3821359126395096,3.3635262153574432
-2.381077275291975,3.3350947465401655
-2.376085166021638,3.237779966603055
-2.373670870015972,3.168242105138687
-2.367176677508537,3.0065581232804024
-2.365749687919643,2.948524681741658
-2.3618186059238884,2.842190721511819
-2.3596107522258802,2.766128147754189
-2.3595612410689872,2.7651169591342386
-2.347261384681527,2.3062261251757885
-2.346226250691085,2.2982514377683545
-2.344077222343903,2.2020083094871588
-2.3345989149780815,1.8148991516306745
-2.323044533474284,1.3445257851901855
-2.313661202795613,0.9666939605526624
-2.3123100551584863,0.9185896990673965
-2.305790851733378,0.6770107161480927
-2.302714546914036,0.5780784954305992
-2.29987527581579,0.47855832971494866
-2.298413952328625,0.4305813975544767
-2.2909326456940224,0.20236707901667692
-2.286864920147604,0.08770113314023999
-2.2864641964792045,0.09157461391517062
-2.282358319359376,0.0018349416083453234
-2.2760264920517264,-0.09642887628118862
-2.258222232549616,-0.2260134627578356
-2.2572381027927912,-0.2265246114583632
-2.255676282386704,-0.2277706535492114
-2.2527888415472264,-0.19305657873239795
-2.2448181424849643,-0.13003425155704662
-2.244021166193207,-0.11714718667487445
-2.233006701970078,0.09629847223971272
-2.2276302789077103,0.22853628834053089
-2.2257994075026737,0.2623490531598315
-2.2181388731119775,0.47758217582198603
-2.206260263758977,0.8721744092268605
-2.203393401618122,0.9745177259027015
-2.2020971232540703,1.0242749611206432
-2.1885531293345233,1.4854713592509636
-2.1836586146336754,1.6562314856693925
-2.1625758011243503,2.2205803748550266
-2.159871681587134,2.2775639778067047
-2.14642735996033,2.4265932552297587
-2.1405044037513576,2.4436847255536867
-2.1400976464963186,2.4326753210287406
-2.12575011831742,2.2881334266886313
-2.1182679076278905,2.122875049542545
-2.1068191791542046,1.783136310327015
-2.1045739786091744,1.685812631093508
-2.099563512149806,1.480857095004735
-2.0971595818483584,1.3760262126405098
-2.0898075426204246,1.0281045294706912
-2.0837634101005706,0.690718890320592
-2.0694241185743922,-0.10872820947202765
-2.0643497633244636,-0.39578579469485636
-2.0633944683621115,-0.44340102144996263
-2.044835402562377,-1.4813698400386521
-2.0367690592256578,-1.8741928499510034
-2.036097929668898,-1.9053910087568433
-2.022500150716138,-2.4184807817787437
-2.0220863258392043,-2.4455008355265724
-2.0213671978345107,-2.4583639147570997
-2.0192967083089854,-2.523052497345964
-2.01571879524255,-2.6213460512568028
