n_harmonics,base_freq,magnitudes,instruments
10,1.3760358688166745,"[-0.46181197  0.68256712  0.00748861 -0.66604292 -0.03985973  1.74765113
 -0.83462088  0.20184955 -0.28735723 -1.33772737]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.996372462929706,-1.658401872746038
-2.994621976847551,-1.6678206022476594
-2.9935270671255796,-1.6982698226510438
-2.9868200240508456,-1.865482785817809
-2.9862697654422936,-1.8295424772762963
-2.982241918404035,-1.9381317263784836
-2.9802282791410253,-2.00552426851603
-2.979570933945756,-1.985228251998831
-2.9738561602134315,-2.1259621732839005
-2.9726242650082324,-2.142888209987324
-2.9697192217767183,-2.2318499006836237
-2.968407324332243,-2.2544176401255807
-2.9643430690778994,-2.3522837567903294
-2.96250111065703,-2.346620258798947
-2.9570224863782952,-2.4046621088355473
-2.954025408342515,-2.4894922110283773
-2.9510469388662512,-2.5373997179195715
-2.9375484491413255,-2.6656227021872447
-2.9345440812919112,-2.6807702920664545
-2.9305010545675003,-2.796500250909669
-2.924741224055662,-2.7956372879949267
-2.921180996321641,-2.8242759941637456
-2.9142856960468366,-2.855472777924886
-2.906001816814568,-2.9009559372352047
-2.9008453544813264,-2.863314882748573
-2.9006910240209143,-2.928216312273605
-2.8982504190590612,-2.8630525619167098
-2.8817623729758015,-2.814229635835759
-2.8797616195440305,-2.784580526087141
-2.8725604303831402,-2.690805376740306
-2.8673955125958486,-2.6733688696218953
-2.8512217028050406,-2.4205840453944325
-2.8390293389812262,-2.195521898770631
-2.8351425411299758,-2.152159990962429
-2.8256453847063483,-1.9697596280260066
-2.8218261870952572,-1.8458850039247887
-2.8169044743734677,-1.731179909142243
-2.8077030431913332,-1.5888624113643148
-2.8070709585722415,-1.483668341180022
-2.801219771448915,-1.3842222599287213
-2.7970841903919896,-1.2783178227310246
-2.7824557591987507,-0.9310946374450001
-2.7773430995492614,-0.7504060393754036
-2.7715296214022764,-0.6601000939746899
-2.760072705718967,-0.38052499341919727
-2.7592648481298356,-0.3538963484240857
-2.739580357525474,0.14384757268741014
-2.7322497809174955,0.29474042271753936
-2.7315706727657245,0.3014149726715437
-2.7268066898196737,0.427906611589166
-2.7261100635942013,0.3532609798784253
-2.7253143739961057,0.43568109055755283
-2.7134774123278538,0.6605407327048767
-2.6937928702866065,0.9193309431197992
-2.6931715349276955,0.9671205944783793
-2.6914929374518453,0.9403378100140847
-2.6787600954180886,1.1335299791832198
-2.6771077059480763,1.0445017742039127
-2.67403867601283,1.099202952149633
-2.670104843911515,1.1036026707824793
-2.6643056267202425,1.1435427361913235
-2.660966401935317,1.1594465315452671
-2.650702067132438,1.1154245865763763
-2.6437630545025366,1.137013207650023
-2.640669483780063,1.1310440333463017
-2.634472053162007,1.1617383837367856
-2.6311270221908334,1.108226070449712
-2.6127024733210034,0.9274942710089422
-2.6065973935478213,0.8730587011236012
-2.605477610386806,0.8332770417709467
-2.5930170557888212,0.6376005057278135
-2.592214673281057,0.6010648441020712
-2.591811736009455,0.6432418082677774
-2.5876771029640944,0.5843908985956403
-2.585221096478214,0.5255371412931377
-2.5760823163279643,0.3707901229727352
-2.5698479076797742,0.2533191117474295
-2.568749748631521,0.21512155695183607
-2.5634154997596434,0.15291022866510265
-2.5627745993033715,0.08457227159693997
-2.560666835928534,0.05545400338646594
-2.5591961675386994,0.06273370501289682
-2.558483321937027,0.024187727104925602
-2.5529907818418884,-0.08760964561312887
-2.5521914945547017,-0.0668797371404133
-2.5426683486351003,-0.25951141571347147
-2.5392285618752117,-0.3625493891321227
-2.5390826705234826,-0.39947786190596973
-2.5374495351305923,-0.44628663465106166
-2.530951686367818,-0.5468661265402726
-2.527377168894996,-0.64689028318923
-2.5246294262775306,-0.7159578581088739
-2.5150617325226223,-0.8523062680679893
-2.512502721554932,-0.9258745618633187
-2.5112423556425125,-0.947779097405179
-2.508356890817713,-0.9637806918604213
-2.4921641450805527,-1.2680358789497854
-2.478185160530495,-1.4909111856641928
-2.470330426285005,-1.6477876132788185
-2.4683745515767095,-1.6668120316127017
-2.4441186510366584,-1.9226118384282915
-2.44064588852964,-1.9934271238833126
-2.4393318769065804,-1.9860218561125824
-2.4386713954489956,-1.9697228203702233
-2.436585657586949,-1.9783730959023662
-2.431784062346301,-1.9520179099698323
-2.42646354533509,-2.033411773839951
-2.4206099913784094,-2.0461669975169734
-2.4173542333145983,-2.0672814110212823
-2.408720782283593,-2.0058500563118824
-2.4075600457833835,-2.031218884202572
-2.3970718280714864,-1.9920342044330468
-2.391702440859354,-1.9764235506361636
-2.3842388424034766,-1.9788345188837773
-2.3832631636030657,-1.9513776855849352
-2.377485665494228,-1.8959118234445511
-2.3742912805592282,-1.8697041017203342
-2.3672350921989436,-1.826139199657252
-2.356099694409762,-1.6394326924485845
-2.3532634686074503,-1.68741271534327
-2.349862123528137,-1.598188752952767
-2.342702168068923,-1.4646443977902868
-2.327043404564537,-1.2598268476928118
-2.3188396914959504,-1.1926696960304137
-2.316090123274829,-1.0723311569160567
-2.3143225668596035,-1.0790387079584214
-2.306416850698493,-0.981929330666609
-2.3059529274581623,-0.9127264549080913
-2.29875101205287,-0.8264330572902432
-2.294781688437638,-0.7358753057102936
-2.2754960625494984,-0.4842346314255967
-2.2720358435151784,-0.4286326281510748
-2.267651531002004,-0.4330723323950737
-2.2453780761795725,-0.14459457536848505
-2.244334490847081,-0.1307245484736155
-2.2385373443310934,-0.07293299537590864
-2.236804975907545,-0.0906424439982405
-2.2124028396042297,0.0175149403242091
-2.205915691995213,0.04606947860604662
-2.2048112834823304,0.0513588928423795
-2.19155067742723,0.029160639934075354
-2.1894561119263893,0.014977633893332044
-2.1859623179178165,-0.021415807577078238
-2.182469534038188,-0.03311593698066744
-2.1812956813082884,-0.04028001865866725
-2.1747790406084766,-0.10166072851123636
-2.172361834298436,-0.09321187574750403
-2.1636212484860193,-0.225304733835617
-2.1598749158524355,-0.25732342439548533
-2.143313381239941,-0.4117558913948012
-2.125507971772051,-0.6153416967344704
-2.112363703245695,-0.8351085695137173
-2.10275041774729,-1.056330244795441
-2.090093720059383,-1.2765712741439594
-2.0862803995057826,-1.3363963232583038
-2.085781617002686,-1.3949812869209615
-2.084527148360535,-1.4502656679242687
-2.0825622916411426,-1.4758857202145912
-2.079947768780012,-1.483229490948602
-2.0742054577494953,-1.6032959576674233
-2.0617784487183437,-1.780627331621293
