n_harmonics,base_freq,magnitudes,instruments
8,3.871332943283595,"[-0.32871014 -1.30692663  0.51846027  0.66646546  0.11994546 -0.55554971
  0.34923954 -0.81597013]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.998842684390256,0.45496158022050487
-2.9923999046273724,-0.050742960345925923
-2.98704846304828,-0.2910160981763341
-2.9867438031218922,-0.3523271465565114
-2.974823775735691,-1.0927961211433896
-2.953443673714032,-2.068701934020769
-2.951587609557188,-2.068552396076065
-2.9473029041844203,-2.192815975135574
-2.9446313056703746,-2.210731802983612
-2.9423803097588315,-2.201896220918036
-2.9387358939590538,-2.2650170198150876
-2.9368323917466554,-2.233709429502999
-2.936071124032786,-2.246951107575423
-2.9293776865134378,-2.1296544724159516
-2.919002313570389,-1.787889861454923
-2.911117843557389,-1.3559048857178309
-2.9028770637733374,-0.81911277754458
-2.9027135789947134,-0.7889035948713072
-2.900317742686882,-0.6314785534231723
-2.8954299456436403,-0.1794507268707842
-2.8917411397964914,0.08642160306132327
-2.8904676427421583,0.2240124419027984
-2.888933443690879,0.3788909516214903
-2.872478794310321,1.956880645019843
-2.8529152283653922,3.764210445772152
-2.8495123140974847,4.0545923192828175
-2.84922270661957,4.078848185089094
-2.8474118780454276,4.221775171655344
-2.8456000504050154,4.330496121943532
-2.8404950364188144,4.730612877087101
-2.833615329999259,5.077824357364091
-2.831936603583438,5.137823940220074
-2.822624818999693,5.512927304786604
-2.8202074726734705,5.578646931204155
-2.819598378519702,5.469745152244949
-2.817441781619026,5.485961258762937
-2.8109736589528893,5.5364632965858895
-2.7984565949847795,5.27075552670065
-2.796893757948844,5.211209583761513
-2.7878776516585297,4.819328516427795
-2.787564157435125,4.806748194001103
-2.7781093725367905,4.133783942865498
-2.7715423869914604,3.6696975209485094
-2.7697823689854895,3.591227773732095
-2.7614100674329096,2.8330767060384185
-2.7600350380998906,2.8029772725676976
-2.7555488547835663,2.367139807034727
-2.7549266378382082,2.3671018067924514
-2.748814330179962,1.8462880215089774
-2.7469816083009233,1.6388588742913481
-2.7449425877613383,1.4336436347297579
-2.7437587566694033,1.4747383327045116
-2.7374026468033175,0.9578062845487169
-2.732243325328273,0.5043006311641738
-2.728636979560508,0.31231070858456983
-2.7260057200352397,0.11303736852810517
-2.7214801095394927,-0.08615236500852579
-2.718521588196225,-0.25782566029825305
-2.7113780071227778,-0.4529029760642208
-2.7102995345803214,-0.6052521490003286
-2.7081353518711104,-0.6172561286994936
-2.703317894596447,-0.7800876151978171
-2.70105092210182,-0.773236112761607
-2.69236242969183,-0.8790560251799382
-2.6859584617129135,-0.7818967150500218
-2.683793438275112,-0.7650558205368254
-2.6807503053302035,-0.7028248279341088
-2.67714132910839,-0.6413789548254984
-2.6694535352155837,-0.3956791812496088
-2.6645653760553496,-0.21167760567514773
-2.663094438753519,-0.15014681719286402
-2.64072210440335,0.8544415597018155
-2.636379717389527,0.9900616139908225
-2.6356233717729025,1.049700127456375
-2.627627177270571,1.3486976574164675
-2.6244786141161223,1.4867787026208519
-2.624245161481745,1.5169386972567505
-2.622986112487964,1.5354533908768173
-2.6174803122186425,1.719955670399957
-2.6035448841253728,1.9749992568630141
-2.5978520288991027,2.048403997386441
-2.59604699734479,2.0416649926504418
-2.5942836387676618,2.0270761681746667
-2.591499652737683,2.032436632710981
-2.591176317062982,1.9890248724242265
-2.5910963282527035,1.9670212689078832
-2.5884180665839542,2.0041648527068485
-2.5836426796656795,1.8712573610552405
-2.5663077422151312,1.3833682191583037
-2.564996644992928,1.3751490944503104
-2.5635557102905233,1.3195591162727007
-2.558474707453807,1.1058132326642687
-2.5570892254121103,1.0874373446304957
-2.5546779957462054,0.9193382490751945
-2.55290914300552,0.8912272583746843
-2.5527143708875286,0.8355839009885149
-2.533396788529253,-0.008406992541904034
-2.530343787823337,-0.11700276683475502
-2.5232064831753944,-0.4191559287056933
-2.5223629627520894,-0.48436846384926013
-2.521185416732802,-0.5541128423837995
-2.517884311783888,-0.6862146935262796
-2.506321114151838,-1.0583031005558121
