n_harmonics,base_freq,magnitudes,instruments
9,2.552404041467711,"[-0.52276154 -1.05689995 -0.76504956 -1.02088231  0.83023501  0.49323999
 -1.15222521 -0.49825691  0.68500452]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.997971019396325,-1.9488392344712526
-2.984834712049257,-1.6814958338488109
-2.983157005749674,-1.588272948602849
-2.9804044556422573,-1.5390146483107747
-2.9751494453501213,-1.4458658363068628
-2.9677830243208456,-1.1313217081684026
-2.9582124414853768,-0.7926621266971998
-2.957219359261617,-0.7587796852533472
-2.951970698126491,-0.5109421350846812
-2.949498388683809,-0.5377629476358508
-2.948356604703026,-0.4613580261121239
-2.9357717852526926,0.048085958187001454
-2.9311467255798003,0.19945018145525964
-2.930595203359217,0.19268840095138345
-2.918162730560749,0.5767605000478973
-2.915266439358839,0.62008541146342
-2.906004628508058,0.8450480519880944
-2.8978039118056165,0.9473471655146783
-2.8923528717892313,1.037685264855353
-2.8901714251121513,0.9967447585295875
-2.8899703156181795,0.9845124946521557
-2.8877647544770353,1.0059715246418308
-2.877254148957709,0.951439528401352
-2.8724960012783054,0.8992607268187416
-2.839632297020818,0.133384512668637
-2.8375040359584753,0.0811152242903743
-2.829481700066852,-0.29250886081858535
-2.815887138750048,-0.8583662530160794
-2.8035866394387527,-1.383469626704233
-2.8017756864856,-1.5013952795190966
-2.7973486071855636,-1.6984928935412817
-2.795290501195595,-1.748194808731994
-2.785095601230918,-2.166947744348807
-2.7815389421258105,-2.318345170934704
-2.780439359024304,-2.344477515460313
-2.7611410596154107,-2.939040295619914
-2.758235051563876,-2.9048146340180683
-2.757255743091406,-2.9441181055386614
-2.742657892491525,-3.179437031126926
-2.7390345796587114,-3.1574064971166034
-2.7354890533917358,-3.1131490483515853
-2.7308795950258613,-3.165166378332976
-2.727683705624644,-3.1714838118260698
-2.7248984181973226,-3.1225952935338515
-2.7178620834974834,-3.02274823207971
-2.715716217475817,-2.94532293775136
-2.706047205198689,-2.667403628591261
-2.703671999740962,-2.6406705675153987
-2.700296043496963,-2.597236870754098
-2.6979466306113116,-2.4686055921620844
-2.694119245237503,-2.3565292976558134
-2.6931152711626463,-2.327814671090515
-2.6926866752378746,-2.281939263667015
-2.6893692973617305,-2.1325434373037213
-2.6856865553583784,-1.9640109826901064
-2.6709750293503163,-1.4129785894042606
-2.670344340278822,-1.4225797068264785
-2.6579927361686684,-0.764690001338744
-2.6573488901200015,-0.7311462628002339
-2.6457489014104314,-0.16837566452586533
-2.641696685195099,0.0548315589264908
-2.6415990799322735,0.09280654189792154
-2.631445147900303,0.5615572821494704
-2.6300016421650065,0.6303443922591193
-2.6279266474324787,0.6959136005037878
-2.6187542561628985,1.0824334474969914
-2.6111850563125487,1.3759815860922413
-2.608820126901124,1.5566419663257567
-2.607114419471485,1.6234831487298493
-2.6024001456109502,1.721350091656509
-2.601829340227697,1.7206393990068147
-2.6007684147962085,1.8328298535172654
-2.5981677536722634,1.8771183444359956
-2.596157821054505,1.9895961348517601
-2.5942608531715865,2.0542634048332045
-2.592415962739654,2.042388259097983
-2.591533278476844,2.016111977499261
-2.587886642892692,2.215403299093629
-2.580225511002853,2.3864343718587198
-2.5801762988623587,2.473512527571315
-2.5794492985742608,2.4261711397864465
-2.5683547574050483,2.628741592824465
-2.5669677786091696,2.631706620949267
-2.564145962853912,2.7039601227405705
-2.5553120155079343,2.870271169144834
-2.5457444179644213,2.9974343883566643
-2.5451517039140565,2.9955861226972673
-2.5325220104470656,3.06477564973276
-2.526363232126617,3.1828873925151804
-2.5247611869180915,3.171366655526387
-2.5211644812126277,3.1618378463880585
-2.519566619640517,3.1937742989945637
-2.5068279076832036,3.3186724295162744
-2.4838090146155265,3.5060848453421025
-2.4813381573799016,3.6494390850489453
-2.4764008447854957,3.6496879500820723
-2.4684575401256734,3.7034684079918816
-2.4654585989522104,3.864945776534098
-2.4533496489744273,4.043511596367756
-2.4502368673241763,4.0649662985273585
-2.4421604618912904,4.254691973075567
-2.4343208270318715,4.425011399646479
-2.418189745682783,4.658275562745259
-2.417438436979249,4.682665996895344
-2.416251297875955,4.696698617593355
-2.4086973250329784,4.859026642936734
-2.3971354369364684,4.905218634389091
-2.3891819892963535,5.026389217428242
-2.3811365430013125,5.036228550583929
-2.3767717559029755,4.937733770366449
-2.3689649693849164,4.9747254358068265
-2.367979242715228,4.933936268224781
-2.3663547490896937,4.917200820291295
-2.3642337954541235,4.910126937023093
