n_harmonics,base_freq,magnitudes,instruments
8,2.0606450515094386,"[ 0.04740614 -0.52690385 -0.34607941 -1.64906849  1.85985629 -0.67498069
 -0.16490401  0.39009768]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9973473249407445,1.2485541382298653
-2.9842948308412933,1.370590678968694
-2.9821475403423117,1.4039033157655172
-2.981652489069763,1.4311926251741065
-2.9765610488292884,1.4417143523307183
-2.971648317826425,1.5049792678188796
-2.961167833616923,1.6229371340362502
-2.961065805457237,1.677969057520834
-2.9583460531661077,1.632991811966395
-2.947255341426959,1.7309199699109574
-2.9446308927431284,1.721926302123841
-2.940070485918681,1.7722142598184707
-2.9293575917832615,1.7495230185076391
-2.928367291768774,1.8017578606440687
-2.9162079403351506,1.815456442298394
-2.9078688544920195,1.7870568916798801
-2.9068986382138338,1.8063475621219172
-2.9006257923719074,1.7789213808045847
-2.898175089761635,1.7276208409547353
-2.8935434990305846,1.7433300827508282
-2.8800421113986547,1.6296148321544273
-2.873977161678974,1.5271920482697472
-2.8468441716465667,1.0798947435407522
-2.8150978073260173,0.424067634887501
-2.811600285187528,0.3020089641812968
-2.810841978035559,0.3146359215191577
-2.801289240405392,0.05525434756942528
-2.795639918650204,-0.05485642390799167
-2.7860406280737084,-0.22935182369505847
-2.7784283191981642,-0.45011168308072796
-2.774126285688399,-0.5347057444861482
-2.7689974198791303,-0.6721981038316441
-2.76217711584668,-0.7482198262573969
-2.7619984702063656,-0.7828851841046657
-2.728170276723076,-1.2110402621083562
-2.7195304058925514,-1.2878799374351209
-2.7161700797164894,-1.2662663093582545
-2.7159288685387306,-1.2921226115294175
-2.712381839691099,-1.33998935659137
-2.7110611381451832,-1.2525378416435151
-2.709675883447604,-1.3102754307942113
-2.7056765549529866,-1.2927407057316016
-2.700498258561521,-1.2461808564810886
-2.6991630861816738,-1.2798758291908723
-2.697667699570803,-1.264440595476709
-2.668842094087772,-0.9298468313673293
-2.651816764752915,-0.6060317852116959
-2.649105191733846,-0.5696613505793201
-2.6273836300334565,-0.030365646099932454
-2.6176060795240126,0.2763318811551886
-2.609683289560261,0.4687357573726014
-2.608414692292275,0.478299494834686
-2.602791880679857,0.6716906759732456
-2.6024823193178754,0.6465531438670801
-2.6004848490250354,0.7170124590849777
-2.5979161855753277,0.7847913744821959
-2.5947650247703837,0.8514404491810691
-2.5912007107258193,0.9705076332460505
-2.587536380674119,1.0801056239104392
-2.5771751801638856,1.3798292249629422
-2.573856504785479,1.4003231268090288
-2.5635247555569993,1.683358003073693
-2.5625890547963612,1.7285372065251443
-2.5562655623629658,1.8746699831417637
-2.544871401338707,2.055607264742049
-2.5418595160912405,2.123725761540903
-2.5253933628908327,2.3278261913986005
-2.5201816742098435,2.3661036885892024
-2.506389928398508,2.388822190453572
-2.5060931890226366,2.406927143764436
-2.5059560101133647,2.4840681213067777
-2.504140387916445,2.4309296847524555
-2.49395354134772,2.349356297455012
-2.4834069784909802,2.382799877067304
-2.4824597975959586,2.3290059363661513
-2.478887645174855,2.28857761580755
-2.4766600262471745,2.225187579256209
-2.4742361598825404,2.2289993752378843
-2.453251847675873,1.832770796436443
-2.434914229870901,1.3860159048543081
-2.4231784983484683,1.1334131979859796
-2.4058202315411767,0.5491793097716123
-2.397595130695655,0.2555804911460085
-2.3974294007842527,0.2515659723320571
-2.396553619585917,0.25202740420740577
-2.3816562058518684,-0.2491141645860199
-2.3789144630449988,-0.3255568035772335
-2.3751837462881653,-0.48545146128600486
-2.372152377314798,-0.5469280505396457
-2.366703929270437,-0.6689846653649629
-2.365292101030893,-0.7040646750463408
-2.352183454045626,-1.0895593405129014
-2.341584417268657,-1.3545876171431148
-2.3380037736057524,-1.4356544679695238
-2.3351960958574596,-1.5001006492661246
-2.331821965333252,-1.5465987337494602
-2.323646371692414,-1.720946551344621
-2.3227146452085217,-1.7021637860846872
-2.31965789244878,-1.7479190991208224
-2.3175885185931846,-1.7944379896106053
-2.3102248990666894,-1.891555668395777
-2.3060234470910905,-1.8897944611799555
-2.305619474188651,-1.914075293183096
-2.298209461687682,-1.928327876650387
-2.288144287359514,-2.0553960645417635
-2.2777911307659746,-2.012747270144052
-2.2711352418499913,-1.9280526482425329
-2.2668459985080034,-1.9662254399886192
-2.266066762517519,-1.9379470309334135
-2.2638517461743,-1.8997190882383974
-2.261220712648746,-1.8796301242701918
-2.2464515588929355,-1.7198385745399594
-2.2192948185475276,-1.2331294213027277
-2.2178642843250085,-1.2160035325678542
-2.2157556524815005,-1.1671594276798853
-2.2120548596460976,-1.0865389921770354
-2.2118916891007347,-1.1088354557745157
-2.206256013607242,-0.9998780833817849
-2.2059878296103443,-0.9689752227822741
-2.2004000513511226,-0.8050421761734917
