n_harmonics,base_freq,magnitudes,instruments
9,1.9911561686149892,"[ 1.78495671  0.62271965 -0.83125166  0.64217127 -1.89076818 -1.01450306
 -0.68728689 -1.20594077 -0.65248686]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9969748621573844,-1.1051158979308005
-2.996331719616033,-1.090048809821791
-2.996056374423177,-1.0951781684367048
-2.991432023819427,-1.0970471220341422
-2.9881714209580768,-1.091365307715239
-2.985766053221359,-1.090918577288821
-2.982072036086968,-1.0962406839257268
-2.9806702566295575,-1.1162098541049004
-2.9790029894024608,-1.0940177482013276
-2.9734262551269124,-1.1154694947712562
-2.9708460128599024,-1.1082820459805065
-2.9627197333796955,-1.1231922797478602
-2.96019267770688,-1.1378094926246785
-2.9572931659388044,-1.1410600700956801
-2.951872931789784,-1.1576511098754152
-2.9484984338255122,-1.1752155720568689
-2.948123422025165,-1.1748402672777223
-2.9373927187940234,-1.2436805982460999
-2.9300951233644423,-1.2911364715734968
-2.9279340323608727,-1.2983594178999514
-2.9136485741914697,-1.392199036500542
-2.910901969676858,-1.414162078363222
-2.909338854415476,-1.4263919326684837
-2.9093297445770325,-1.4254809803371356
-2.903878371781121,-1.478464219983542
-2.9025215106205957,-1.4968651652208953
-2.898579599061593,-1.5243691126752716
-2.8730379725809385,-1.6934648952720566
-2.867791175726037,-1.7354099209447689
-2.8671467106896955,-1.7293465099461989
-2.8665050433788952,-1.7323794204798963
-2.859799101572707,-1.7772316226746923
-2.8584060007890395,-1.7804175548135566
-2.857798903526704,-1.7968260877247357
-2.8536204129805673,-1.8078766346207953
-2.8487039390565636,-1.83973045563396
-2.8480778641571067,-1.8327875660649986
-2.840596220029698,-1.849105530864682
-2.8404309136726154,-1.8548758369933898
-2.8273103613911754,-1.878546489093734
-2.8205588931982604,-1.8984766605161287
-2.818682352494413,-1.8800319445781417
-2.81724108644066,-1.8835315335934968
-2.809252479106804,-1.870826316006391
-2.80802040852417,-1.8666143637890182
-2.8032869001198506,-1.8528766361651179
-2.7818445100373412,-1.7460844156262092
-2.771107223465292,-1.652571547173336
-2.7635673698034298,-1.5981613733984548
-2.763536396349398,-1.5876768006351434
