n_harmonics,base_freq,magnitudes,instruments
8,4.639989073488641,"[ 0.31801661  0.58385025 -1.1837529  -2.08634849  1.00883359  0.09911281
 -1.18709857  0.58012014]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9994608917904526,-1.3259045379582879
-2.997286690065053,-1.1682696519093183
-2.9941634659894607,-0.9588333833776835
-2.9880233858523666,-0.5356250712156863
-2.974790479261481,0.49070836145327207
-2.9627233022976585,1.5577204565657368
-2.9577738592764433,1.9493896450237231
-2.9568985278271964,2.060638239602544
-2.954708407815004,2.208495522034982
-2.9458571083052956,2.9263847938549477
-2.9355593333594685,3.5832734170238867
-2.919481917599237,3.9997449003897056
-2.9061629617395184,3.7313501910873725
-2.89910697420162,3.3607039105170964
-2.88748419460784,2.414927440189225
-2.8851258611969772,2.1824645438091297
-2.8834466155664735,1.991732502774933
-2.8826267394487433,1.8777868954670758
-2.875787313688748,1.0834467513511665
-2.875289203754931,1.0245982751565907
-2.874326924048592,0.9375920361311568
-2.87234670427942,0.6093599977431295
-2.8663596319048823,-0.14916132876385274
-2.857153615326678,-1.3887080478545943
-2.852183503183242,-1.9809990906247552
-2.8455783513045905,-2.864137559034553
-2.845544934485419,-2.846162590004093
-2.8443984335106274,-2.963560295597142
-2.844112911885338,-3.0123732414066775
-2.8421119968785744,-3.2760282380923416
-2.8354132667248297,-3.940697421978138
-2.827869134122118,-4.599666938335405
-2.8192304570119955,-5.109415406620859
-2.793393110441868,-4.9812379040231525
-2.7904818324263116,-4.775082567145146
-2.7865270012836825,-4.51092738403603
-2.7840610475516216,-4.327041199602156
-2.771361002616162,-3.1244725945415164
-2.768364368384819,-2.827307366899098
-2.754522730144875,-1.2814851702323222
-2.754264929029409,-1.2691900052794827
-2.7523630822447247,-1.0853751565037544
-2.747893179951758,-0.6192208091824023
-2.7433454890246143,-0.1000158233887659
-2.73906449359494,0.24544662213170884
-2.732506413083669,0.7765641146300185
-2.7227780195945934,1.412937537277855
-2.7216098031419964,1.4860286069592277
-2.719067466594881,1.5722127536451118
-2.7144751895286143,1.7744341703483246
-2.6946683156789746,1.7721551564826576
-2.6800119385690984,1.2447507343387225
-2.6790394002473508,1.220371834535768
-2.667245454500219,0.6624014186110323
-2.667051986228559,0.6723994389695034
-2.6635340423329383,0.5201485344849344
-2.660652916222494,0.3763676957166282
-2.6525895362751575,0.08241686634113402
-2.6435945642514986,-0.16919306817768648
-2.6415890361085794,-0.25078876525116156
-2.6344484832322657,-0.28620164169426054
-2.6313193747433656,-0.3034348979881451
-2.6276937837462913,-0.27180503994519856
-2.6250879134394944,-0.19381189200690382
-2.6085941507447044,0.36330642058961615
-2.603135570709113,0.6977380906970346
-2.592842433305732,1.4057133488158884
-2.5889720774394283,1.6539667239486262
-2.583997799586081,2.0283558464789637
-2.575288935499226,2.6903797073000426
-2.566317451391274,3.283041691873783
-2.5653245271216987,3.3168772054938254
-2.564584872707704,3.3480123117296983
-2.562682965734123,3.4233821389161974
-2.561790120234072,3.528485216077104
-2.561486739614803,3.547940745488513
-2.5585407481277267,3.6823581836612393
-2.5432463503925042,4.3023198580559825
-2.538940409784816,4.331509929686477
-2.5344144644310767,4.374217359727418
-2.527102440437309,4.354259616023627
-2.516605350657282,4.139724181858376
-2.506184185568989,3.7375348588027224
-2.4987830948462113,3.470117306944783
-2.4979983191710433,3.406458679182021
-2.4941089150871742,3.23190058424152
-2.4845189627149153,2.7284771397559986
-2.4775147349358644,2.4047309074831107
-2.4762807953775368,2.335595407391435
-2.4746759508631446,2.309392773518684
-2.4742810357783593,2.2982465615568706
-2.471553148444844,2.152157656598945
-2.471124045305161,2.108063284541763
-2.4708052721959257,2.1327352598645235
-2.467114790864457,1.989865664467855
-2.4497684035610083,1.517742565379363
-2.448026768904222,1.5099222740351899
-2.444155236114982,1.4225226844459415
-2.4439503776488216,1.468695867243057
-2.4430627201352566,1.4133120484206143
-2.4402509823963983,1.4280861405470138
-2.4374931024261746,1.4033132245471094
-2.424565354980193,1.388957459374949
-2.4208083050200675,1.4028004170134283
-2.409602110457148,1.4081981271948276
-2.4071962074482496,1.4264303867453285
-2.400692648647179,1.4284823495141123
-2.4005598771249823,1.4290313484114625
-2.3899503162660647,1.3558079488976265
-2.3822924329760324,1.1972124789397747
-2.3814202551585573,1.1719412907048723
-2.3761668388101307,1.067785344361316
-2.3742983667544326,0.9954069155300534
-2.36916559724472,0.7931355653868397
-2.368380484589556,0.8124652771411656
-2.365924439088751,0.7305329295301917
-2.3656622121961113,0.7338009533909444
-2.364213653760258,0.6697809094705316
-2.3625183045087175,0.5980236778359083
-2.357710885378336,0.3660481226160979
-2.3454617629351784,-0.2791564245484793
-2.3444121862718146,-0.39121683164611704
-2.337054344483378,-0.6913726978834637
-2.3359296904842064,-0.7940508205683225
-2.332746844101709,-0.9768492941884478
-2.3322733622828498,-0.963625604241709
-2.315479347921178,-1.7739539711896237
-2.308513053612405,-2.0036127859881327
-2.3036555849477027,-2.0846295925993354
-2.302436387654464,-2.1423238598627505
-2.3023185450867407,-2.1035389398869055
-2.3016154738119603,-2.1164976796315558
-2.2996696524710094,-2.1535105294626433
-2.289604805909965,-2.1794311856062736
-2.281685666112223,-2.1128306995967416
-2.280876974741445,-2.0610093122758553
-2.2721337434574265,-1.8246131337595526
-2.2709439410886647,-1.769002223860788
-2.270539846698611,-1.774467117959436
-2.268136704006826,-1.655678589677844
-2.2572661696373517,-1.1624947033419677
-2.256585214663026,-1.1706653253381623
-2.246704917289448,-0.6003120209214561
-2.2394892883324404,-0.20073691233811727
-2.2355504111033477,0.07985411590941852
-2.2227724845623316,0.6321310849653241
-2.221132524723689,0.7156196084375526
-2.2200579020516154,0.7566112375309069
-2.2188024184639454,0.7995322199109536
-2.2161011023291737,0.9094637718436195
-2.213845048898688,1.0074166371692617
-2.2051418173672515,1.2235421515454037
-2.1967348746808337,1.312103455410995
-2.194756594697194,1.241266662725474
-2.1590741940952762,0.3420593269495821
-2.1505995229658366,0.008065897278149346
-2.14677839395055,-0.20950452152500912
-2.141447384859328,-0.4736400198372737
-2.1408568857342365,-0.433418468746591
-2.1391066369630254,-0.5294417602327142
-2.138921436728741,-0.5711196845269502
-2.122069152512934,-1.1896197801627892
-2.1106056951450407,-1.428705341027635
-2.1094644680026935,-1.4878625655398312
