n_harmonics,base_freq,magnitudes,instruments
10,3.4746757664706522,"[-0.03816673 -0.53415041  0.49133609 -0.92930286  1.59298539  1.85744566
  1.05861182 -0.48679578  1.36924179  0.29600421]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.996682586357987,-0.41632011981117834
-2.9829105041293733,0.41379696782574554
-2.9827765977422755,0.4529011337681676
-2.97731889440736,0.7242018377982014
-2.9767753517986018,0.7327258441805311
-2.968736476986802,1.1583891450423414
-2.9526337132390985,1.5817577026584069
-2.951956988831138,1.6350612809726803
-2.9480014574596805,1.5836594528392514
-2.9476520747408763,1.6886633320321385
-2.9388944345383647,1.6665014348522353
-2.936806371585562,1.6524306008040233
-2.9291805249656,1.5037390959178918
-2.892804358081245,0.09815160352611926
-2.8927737113925005,0.10924656519783289
-2.8905958160633647,-0.0034789207605801682
-2.8791739398042187,-0.47094784407373474
-2.8731824396231076,-0.6344375015018628
-2.854583049928938,-0.9417016189621964
-2.847052563782958,-0.9193756564945952
-2.846483558056588,-0.9073009795711539
-2.8398454202102936,-0.7610624433577183
-2.837631575067504,-0.7023138293167938
-2.837150339246689,-0.6982947711613428
-2.832932858064892,-0.5215851139693456
-2.8326694089206774,-0.5136772889745536
-2.8301433154859623,-0.46787422094941056
-2.8300446465533753,-0.42467891970159616
-2.827908527513131,-0.3598847956642632
-2.8237266282006686,-0.1487677462764928
-2.815397310413232,0.3267875719271882
-2.8115100510769153,0.5302871821381985
-2.810800486532261,0.5776695477484777
-2.793223187215521,1.6358055526310193
-2.791221364466508,1.766711155324022
-2.774444615962295,2.4725259794464276
-2.7743602025133924,2.47457185878311
-2.7687341890504644,2.5974229289945874
-2.760865248721483,2.758375173134011
-2.7601575813957373,2.701210130174395
-2.7575657818106345,2.7100732348629886
-2.7573448976471058,2.717304300878392
-2.748009103158517,2.5692096963843016
-2.747146451273389,2.564721088191082
-2.74624469124672,2.519671642908735
-2.7448322319603857,2.4309588258468944
-2.734664901918285,2.031721791328903
-2.733091365378649,1.929946848665846
-2.722830722978384,1.1816687796998586
-2.7161778735104978,0.7428033462663446
-2.7136241467933138,0.5659691295656927
-2.713226682237546,0.5462312876820216
-2.7131953920235445,0.6102452745513306
-2.6945693287981456,-0.9448559420947087
-2.693907191276505,-0.9870328653649528
-2.6785370108981703,-1.9325604268454624
-2.668988081119063,-2.284460232783669
-2.6576056995927617,-2.40450701449869
-2.62967718896637,-1.438278814434864
-2.6219113533467304,-0.8094452908132739
-2.6188048849359364,-0.5751547529556665
-2.6170308315075888,-0.43993873314902815
-2.5891758955502056,1.9230001467611464
-2.5826635222138203,2.403743853778301
-2.574723811317738,2.8837628121463665
-2.566719214306722,3.2034261198010947
-2.566566313853329,3.214367841197792
-2.554407469963852,3.4283418469338374
-2.552120410607949,3.3720299248504952
-2.546676289225025,3.3556326694727368
-2.5434223996687217,3.257231528552338
-2.542165308252914,3.204796199709656
-2.535227581436545,2.8907102954016337
-2.534038149769752,2.9121971798107955
-2.5335564671992703,2.837431222671982
-2.5201270131353675,2.1122568430741695
-2.5192505381634174,2.030676691364845
-2.5072848325623958,1.1344481549055037
-2.4979314153100036,0.4172594894251738
-2.495372345931412,0.2637853947132306
-2.478797221899901,-0.9251499469153336
-2.469727818172368,-1.381403455155364
-2.459516242535228,-1.7168933999112213
-2.4553847795936337,-1.840665037686139
-2.4531328951736704,-1.8693359406754764
-2.4466942090375703,-1.980818790507961
-2.4371216813608907,-2.010726284743834
-2.4302589197164224,-1.9135841535153548
-2.4284372553640954,-1.9316486449334958
-2.4260179234947854,-1.9451344922980651
-2.415912680269249,-1.8239690409978884
-2.3965880969792224,-1.7748416943234095
-2.3855105128124223,-1.891321263167511
-2.3810401710605644,-1.9570304924172865
-2.3717266451499137,-2.2498948164694528
-2.3453724825428166,-3.7045018677227115
-2.3433629712736153,-3.922391584145448
-2.3428364914188062,-3.912683931198991
-2.342243458835784,-3.9845230937753042
-2.340793614059818,-3.9810684187084844
-2.3349562699368507,-4.467992362721067
-2.3295085962663373,-4.822389790728054
-2.3266413905716092,-4.973099981191573
-2.3059605070024802,-6.104089853254563
-2.28629381506483,-6.429384396225372
-2.2706199891248096,-6.086367032324543
-2.2684965142172127,-5.965294244537425
-2.26300256083089,-5.600894325845731
-2.255676843876956,-5.045962171751849
-2.244524638515302,-4.100345398225905
-2.240696595467699,-3.704622126407904
-2.2382024961475233,-3.521843917457746
-2.2324132525449554,-2.924747258438584
-2.228114526442199,-2.48795856572492
-2.226947409357085,-2.3833725307646794
-2.2213422449548386,-1.7995456631628526
-2.2162435205096083,-1.290173880727381
-2.1991822792556524,0.18325170292009743
-2.188293687569484,0.8510339157093733
-2.1846779693041136,1.0286278903692725
-2.170860003414682,1.4392520573082335
-2.1704786588298957,1.3957139196686583
-2.1686863323839773,1.4328559118823416
-2.1438225965425737,1.2255520858810973
-2.142571782130081,1.2118276712019995
-2.140848406119995,1.201137794411581
-2.1405609232963405,1.179805104137205
-2.1296748026334833,0.8703847707663762
-2.119395464526023,0.5644560377577327
-2.1173465241605145,0.4715462310706271
-2.112711622244436,0.3964507792089318
-2.106600146751211,0.32098440307905046
-2.102456006234715,0.18866932668993608
-2.0996041817728166,0.09567108220590538
-2.0823536910254967,0.18164315443594264
-2.0810325857061107,0.1638397287246364
-2.070393489932531,0.33353618827243153
-2.0576912396667755,0.6515963285887242
-2.0403329161939885,1.1556574348333248
-2.0366324792397927,1.2988540106847137
-2.0362296540506497,1.3458693827647454
-2.0296381875578056,1.4856012095814775
-2.0251088468324356,1.6137844060085509
