n_harmonics,base_freq,magnitudes,instruments
7,3.0566443863442503,"[-1.13656056 -0.47881256  0.59635276 -0.29848909  1.29763231  0.67838706
 -0.31710243]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9985746103411293,-1.8710149778101115
-2.9980551452569175,-1.8900863956986742
-2.9881605430388225,-2.2349842654019114
-2.978738228349406,-2.528346105499221
-2.97077540177741,-2.7388326855062988
-2.9600021559760963,-2.9615027427287113
-2.955257111755479,-3.033457942857323
-2.9477895507877276,-3.109659871669225
-2.945955824595603,-3.122983706574631
-2.9409651774893693,-3.1417403326622897
-2.920886931089622,-3.01101685846577
-2.916499131815644,-2.9377220529943293
-2.9107517654737096,-2.8190985967201194
-2.904756907650733,-2.669088725979658
-2.8839503899097707,-1.9604996117320612
-2.8810797001273003,-1.8437345324531427
-2.8780985710905567,-1.7185984643396173
-2.8729905735765975,-1.4957256594391015
-2.8491962562084243,-0.37721884214318346
-2.8431178458704247,-0.08675925140739565
-2.8428773665246476,-0.07472375397734232
-2.8375151687506994,0.1768944053452127
-2.8270413848396023,0.6493363042638706
-2.81771601603106,1.0374134001343833
-2.7949798947801145,1.7855544993873758
-2.787278327471392,1.960935387341338
-2.7834155719451266,2.031905540983393
-2.780009951095998,2.0839902030322737
-2.779847698721121,2.0880081326373454
-2.775569151606613,2.140161005825854
-2.770064139223903,2.1866098796807063
-2.757594419956254,2.202839443920277
-2.7557702909118693,2.1945742679634703
-2.750703287485571,2.159210331871259
-2.748257714728475,2.13456594606064
-2.7405443112901535,2.029694517105234
-2.7393160289865754,2.0090828739972673
-2.7130317126793315,1.348105961305425
-2.7114070735419977,1.2958688691936744
-2.7072706706707512,1.1574108600083723
-2.7012298263816867,0.9438478300462991
-2.7008325198609637,0.9310622540971348
-2.698161164485718,0.8334595803425321
-2.687348320791991,0.42314849848700503
-2.681502774770988,0.1960302470292762
-2.672046714946919,-0.1699387237368069
-2.6675835381734148,-0.34154186187388164
-2.6594728854643197,-0.6441851693007887
-2.6584975561735464,-0.6798239100770592
-2.648756248907109,-1.018062590787713
-2.6468554493061136,-1.081259060023238
-2.646203703038605,-1.1016292089073436
-2.6440224894304123,-1.170906619689291
-2.6263353432534844,-1.6583425020503928
-2.624391097279042,-1.702401507207129
-2.6238041817455224,-1.7153167057932912
-2.621302009046229,-1.7684707331894634
-2.619928897981013,-1.796937736141155
-2.6137625338987918,-1.9078200441783661
-2.609077345579803,-1.9787339997827489
-2.5887450063777484,-2.1343496490140708
-2.5815407158146813,-2.1305612638743896
-2.5787175277772176,-2.121561113982135
-2.567053110140524,-2.0337029235313815
-2.5542999903842976,-1.8567245804953174
-2.554160403121649,-1.8546699036164163
-2.5512510999624776,-1.8030657036145465
-2.5415984237782734,-1.6060221384909221
-2.5230523310213657,-1.1285459369085336
-2.514939584269763,-0.8865462928950439
-2.5130829634344165,-0.8288367024355636
-2.5045386107320895,-0.555905879813392
-2.504440566934835,-0.5516391424164
-2.50103395588029,-0.43918026702785723
-2.4934701820093825,-0.18234894333842075
-2.4888552427765145,-0.023375361664781723
-2.479924977795304,0.29176236762329744
-2.479035672091797,0.32305130448537267
-2.464849446431908,0.828517302462336
-2.458970988322723,1.0386408512379213
-2.449171510793846,1.3861122222420545
-2.4448608260034543,1.5361003867608358
-2.4131736143076035,2.5985972010074425
-2.410104109749346,2.6956510886518545
-2.407940147940249,2.7633716395076164
-2.4024517403657324,2.9318037222380187
-2.3869725367248735,3.382228561472741
-2.3856180960308855,3.4194030767129684
-2.368698649859252,3.8562317955044283
-2.3674563441379437,3.884943327404475
-2.3615538236432325,4.019683146280317
-2.3609695097977923,4.033112212308402
-2.351912328728295,4.221412232024823
-2.3469454487027153,4.3143892188757125
-2.344916016109776,4.35121872255304
-2.3422126671890684,4.397042064534506
-2.3412950065531746,4.41316903150232
-2.3297883329937488,4.577215637996666
-2.32588127669288,4.62239217882272
-2.314114829165561,4.721197292880849
-2.3117533824439644,4.734310359940965
-2.3111309514254166,4.738064604382911
-2.2981377323488665,4.758210678753438
-2.2961940161609227,4.7538382218803825
-2.294981725065967,4.750651288392453
-2.2940103410396437,4.747085025571139
-2.2913221198123885,4.7367955516072815
-2.289811197480966,4.728157546668675
-2.287443159601646,4.714191647587256
-2.283165105103439,4.6804114379148265
-2.2741815689632525,4.578085805226326
-2.272336510965477,4.551909983286263
-2.270287986926585,4.520761568276559
-2.261723162465306,4.366347208380138
-2.258502959847945,4.297703186841122
-2.245545753836198,3.969261795078389
-2.242516738744177,3.881081683367626
-2.2423522588999143,3.8749758016425417
-2.2387840888532717,3.7653065735747844
-2.234562741665173,3.625918885197436
-2.2231913275940776,3.2134524302380294
-2.217324544549448,2.981654772349039
-2.216771359403508,2.9592827579648424
-2.2103345025322065,2.690429651360301
-2.209860468726081,2.669894925895271
-2.2087187425957904,2.619782649149132
-2.204590707320529,2.4390777600160547
-2.1974290437848474,2.114572446935863
-2.1898545861108643,1.7619296038179248
-2.1883404860569438,1.6912663122007818
-2.183596507364926,1.4662533807572276
-2.1830258717655724,1.4397046161474292
-2.174868380417805,1.0507965896933973
-2.1648187513950647,0.5793527825561819
-2.162448436429636,0.47028375427383534
-2.1231173968174333,-1.1046797681659721
-2.119667229637944,-1.211048189730179
-2.1161921344212105,-1.3115186325319057
-2.116043640935221,-1.3158079988671676
-2.112063609289642,-1.422571142223325
-2.1006125076105207,-1.6773604874626653
-2.094744546651567,-1.7774664585404083
-2.084066316873775,-1.9031390890635873
-2.0783553542096227,-1.9411300887249459
-2.077594429518509,-1.9449678880047274
