n_harmonics,base_freq,magnitudes,instruments
8,3.136460418950384,"[ 1.88926957 -1.01643625 -0.29838395 -0.39816089 -0.2660052   1.80022461
  1.58847654 -0.85976826]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9967413899006097,1.964214742022623
-2.9956708849403144,1.9768829569288202
-2.9948260720556714,2.0029201838099717
-2.9828919360526536,2.293989651616395
-2.9812354023209764,2.25965858195923
-2.9782029054583434,2.3525855507810665
-2.9780735185065126,2.3497234200360237
-2.9763865989610485,2.371294783186609
-2.975960696552738,2.3942729563057275
-2.9750708814399225,2.3714362707304195
-2.9633262619639344,2.539812942203299
-2.9631978626962594,2.5096241518295015
-2.9618689573665566,2.564766514554646
-2.957298872490236,2.5725415888870886
-2.9532658015539335,2.6260425718156966
-2.945134000633441,2.639130721066607
-2.942702365125276,2.6064126236989185
-2.930267211201869,2.523672088828705
-2.924855771383381,2.47920542820025
-2.9153196432610637,2.2929501848227702
-2.9045943093193234,2.010222275181505
-2.9036485196949036,1.99816938898188
-2.894904859374836,1.7382191854883422
-2.8907454123376417,1.5514960149651327
-2.8899397066667674,1.563195449477856
-2.8850160439317314,1.319632716669281
-2.882959356513683,1.2249113812599512
-2.875726561924293,0.8888150099476965
-2.875618968629234,0.9127255942246445
-2.8715019055582287,0.7032141711416824
-2.864090164315265,0.30141704073051573
-2.8629930009628533,0.22496806100714278
-2.859779839014876,0.0663391899910932
-2.8559233947144227,-0.13652349601405014
-2.844884276149231,-0.8235623275807167
-2.83958841624662,-1.1522739553764028
-2.8382155452379845,-1.2284544071303176
-2.8345012730362145,-1.4554799911492868
-2.8301124513024822,-1.7531072654527828
-2.817790054320528,-2.519221980580124
-2.8130931422964203,-2.721266177663817
-2.811690880480659,-2.8438283693513693
-2.8114390756213075,-2.857663820400883
-2.8088916789290836,-2.98763889527435
-2.807757554346214,-3.012219445496108
-2.780905634285443,-4.291449905961753
-2.776341753443334,-4.434674286493612
-2.7730667212613542,-4.553136915631748
-2.760331152810404,-4.7636513773883875
-2.7596487705192763,-4.768495466854128
-2.747768508734853,-4.815320696694227
-2.7399094533439197,-4.671981864867744
-2.734015652413822,-4.5651463479277155
-2.6936967335580135,-2.719304205202936
-2.6900197196200555,-2.4676753368968387
-2.6754466066491007,-1.464525652682109
-2.669523224599244,-1.0516718301658847
-2.66824176003544,-0.9568279736973107
-2.66265423493004,-0.5217149300078489
-2.6602615503141163,-0.36977603553299526
-2.654625021057739,0.04728268714906852
-2.6511855037144203,0.31742891565784603
-2.6481581493869673,0.5054238565904351
-2.645797436842267,0.646158296260054
-2.6457862899302156,0.6193358250534216
-2.6441522100605663,0.7357956090066244
-2.6400220680219686,1.020730906951163
-2.624897201952583,1.82034026921793
-2.6171154936343806,2.1722904114534156
-2.6124167079320717,2.3429832279726135
-2.6062167432206627,2.4805538438435892
-2.6028169970132025,2.604743838710383
-2.586014907041056,2.765382460332001
-2.5801402476246906,2.767175718909722
-2.579875486411714,2.777950179729606
-2.5708428386752873,2.690992733340331
-2.568328076439717,2.593980183373647
-2.5677440009057797,2.6416652426931155
-2.552228863263042,2.1890612708206683
-2.5474557930783193,2.0617656335425663
-2.545280033049653,1.960130748032441
-2.540072298538323,1.7734296768938684
-2.5388029476750864,1.7265382196524417
-2.537226126398433,1.6675894677019723
-2.5370247325449538,1.66002407464375
-2.5327596475654746,1.5129608340618452
-2.528419139030177,1.3428904554886443
-2.515490094677143,0.7918665950843709
-2.5152487170595634,0.8297287630678623
-2.5099659468132676,0.5759457548032689
-2.5062561402563137,0.4496618400517924
-2.4806573924213313,-0.3179976662310576
-2.4771571937450174,-0.3751735010227237
-2.474903168667299,-0.40159123763782295
-2.466257942748933,-0.5245081098617418
