n_harmonics,base_freq,magnitudes,instruments
8,3.0183134992676117,"[ 1.07845998  0.02934849  1.27201736  0.61806857  0.24868995  0.19395875
 -1.35023935  0.50736075]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9990041085742183,3.060592195577263
-2.9988160626104774,3.0838677099501757
-2.994712777183925,3.127078774342728
-2.991953036272596,3.079289579097787
-2.991067383995321,3.0824559068504986
-2.990302381299026,3.05331935809719
-2.9898329361181997,3.038610614545334
-2.9894254087189434,3.0698174055769245
-2.9890843485646217,3.0392919407221806
-2.9876514655782724,3.023323983593893
-2.98099374462911,2.8962357958789995
-2.9684148107966024,2.5680050742642706
-2.966724532610337,2.5060683640406953
-2.959143857844489,2.192384438344845
-2.9585379116695463,2.155054817001928
-2.955812852784359,2.0286698602900026
-2.947097243177174,1.6230546442369782
-2.946523086072485,1.6253296613307193
-2.9300894326024283,0.7366746668202787
-2.9120198271901474,-0.18851082777890205
-2.908309442168915,-0.3515231320479075
-2.9060609996733824,-0.46726384005635313
-2.9036254683355165,-0.5732061477661725
-2.8801811962271726,-1.4189842441156901
-2.878842834006723,-1.4874562297237073
-2.870244102476973,-1.701486329123525
-2.8595697365656476,-1.8015074668082238
-2.854873730886438,-1.8335929039789847
-2.852161492809432,-1.8414679697713596
-2.8502700316597944,-1.8390536365249068
-2.8358399999335386,-1.7739323221929213
-2.8339374395584285,-1.731139392007388
-2.8338661827770437,-1.7458512817286982
-2.83255017416125,-1.6890100099940164
-2.830358256227302,-1.656641698676813
-2.829070755513982,-1.6136440338368974
-2.8290532174267753,-1.648235577085429
-2.8251562006219686,-1.5560183657531128
-2.8246350317426314,-1.5625843392052716
-2.8039292720916036,-1.0400364052477253
-2.8039107829338468,-1.0582648712651306
-2.8028392862711446,-1.0308320009321676
-2.7990775476055108,-0.9027938864672868
-2.78801714522612,-0.5921031080030746
-2.7803006128771446,-0.35774592397905636
-2.7454669796744584,0.3996066059416245
-2.7357372742581063,0.5157210401818603
-2.7319072668881588,0.5547174046595752
-2.7247845705770337,0.523087235212638
-2.72302082061842,0.5577742430042892
-2.7209294632609398,0.5746517091397951
-2.719216569963711,0.5096159060403812
-2.7131510921138786,0.5545891044588143
-2.708304342305215,0.5468192073979808
-2.7066761672968944,0.527620058269868
-2.700427965038461,0.44685963949074753
-2.6868458026699127,0.32917594940046524
-2.684648832618323,0.31343431270984046
-2.683075846697064,0.2557824057027767
-2.6817641423675393,0.22780304304413976
-2.67827042658131,0.18881065862505572
-2.6773942732403473,0.18841430033068357
-2.6651350609344044,-0.024139008046561283
-2.6619841582478854,-0.016347419486397854
-2.652644378433906,-0.1505673277514622
-2.6413494304816343,-0.25467084127539136
-2.6401634269784737,-0.2618912398171741
-2.634466712999621,-0.25646099839448544
-2.6232036037765414,-0.29786909109725146
-2.6163469214344155,-0.2566309971721327
-2.597924628416089,-0.14090267050817018
-2.591338287909644,-0.07890512624821383
-2.578828801415108,0.1579935601069779
-2.5711539218249406,0.3341829091972536
-2.568505712120885,0.3869514057160316
-2.5571517440858083,0.5935789859332343
-2.553330769450692,0.6941802400293903
-2.521309877879644,1.0621268945655635
-2.514011752352779,1.1188184986285832
-2.5112123948322904,1.1479111496846817
-2.506921581936417,1.102263644967786
-2.506029502890709,1.0791965919646314
-2.4998013919401862,1.0742368307129029
-2.4841431810212624,0.7292295007942293
-2.4815279855686243,0.6859310517609079
-2.4669853241692605,0.2479799948607018
-2.46662797158091,0.2543355146488327
-2.4649512121019095,0.1353310424269239
-2.4641768455734296,0.12017598573199806
-2.4636762081251744,0.10037658177603784
-2.442516547584646,-0.886350146291042
-2.440102509771733,-0.9958494731317812
-2.431216821187908,-1.4845791609439691
-2.4301933801888116,-1.5107443352601668
-2.424319093372035,-1.8366174294876618
-2.420940894420364,-1.9808346890590602
-2.4064895785687552,-2.7215192687644203
-2.3981368143763064,-3.112699429466287
-2.396253908672114,-3.2096860191567185
-2.391371698447692,-3.4710986773446235
-2.3864471667238165,-3.6475072100453856
-2.384303077491867,-3.7291503338946845
-2.37509217671899,-4.030243430031943
-2.373316920846227,-4.046187471547411
-2.3659272073255355,-4.266010730088838
-2.3595926152583564,-4.373353324407886
-2.357653744579637,-4.41376018612633
-2.3552497473839087,-4.409731790022312
-2.3524404454203323,-4.46270351396923
-2.3326877202530527,-4.350671087114517
-2.32343370017656,-4.225865190894885
-2.3137110998549844,-3.9486569073397817
