n_harmonics,base_freq,magnitudes,instruments
9,4.381282327128613,"[-1.34343428 -0.19140011  0.39301462  1.42013014 -0.09620046 -0.41368628
  0.60527843 -0.34245098 -0.12750342]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9868926987460607,-0.07848198302353883
-2.979249957461542,-0.6456709610148843
-2.978014937974134,-0.733171322205562
-2.971263169564158,-1.2697319318299018
-2.9712300474320803,-1.2692228278925204
-2.9589768835020323,-2.218443074536354
-2.9537342161607945,-2.5783563289268194
-2.9498407570470757,-2.8106291822217058
-2.944421083117984,-3.1235174549265072
-2.9403727150859496,-3.323427743043366
-2.912725191732635,-3.6544010328769363
-2.8998034579399086,-3.2406260726802576
-2.8929532833048235,-2.87348001300526
-2.892390990604829,-2.846070114234353
-2.888313256438475,-2.6148090320898434
-2.88633459737719,-2.484162932202294
-2.8842447944968557,-2.3552186506028727
-2.8739660960214093,-1.6457558717286251
-2.8719214125827324,-1.5004766429955612
-2.8675039738161114,-1.18807671146485
-2.8666649485745106,-1.133611866443416
-2.8610281534003175,-0.75169799373342
-2.8572398194079636,-0.5051087627394584
-2.8554577597363084,-0.3853901463893505
-2.8537830753722,-0.3025369042133465
-2.8512424362212574,-0.13507519740885668
-2.848733591820144,0.002375335806449017
-2.8416821805703463,0.3574715044532778
-2.8409066396954357,0.3966120357375632
-2.8408970957007256,0.3981504112378748
-2.836095351002513,0.5853480820422715
-2.828712363749329,0.8188616312213444
-2.8254265889390267,0.9021626226079752
-2.8031433767285874,0.9768859987478411
-2.7900870230135983,0.7054700228209344
-2.786386564829188,0.6032301242801159
-2.785232362006865,0.5640863558259482
-2.7775879404328867,0.316869215146105
-2.7770378186462015,0.2995879154923827
-2.77420571447794,0.18905358580991113
-2.7739647479836185,0.182661055074266
-2.7705416882019605,0.053259406603035665
-2.7687825008766493,-0.016422646347205562
-2.766102690710542,-0.11716786551432778
-2.7627678212282376,-0.2713802366267237
-2.7576580914166566,-0.47220098822417345
-2.748094155894493,-0.8711986987033359
-2.7452206939433914,-0.9867845769345348
-2.740254002503713,-1.1939123344280502
-2.7401786950828755,-1.2009288987339137
-2.7321592633186844,-1.5053053654751043
-2.724294264590278,-1.7995178848132956
-2.71986855456041,-1.954901064802965
-2.6929061705495396,-2.611649316168907
-2.691272725087096,-2.624719036861066
-2.6737736324490373,-2.6623827412848957
-2.659346400387056,-2.4079358382333216
-2.6437368580923515,-1.849468143906467
-2.6399465122604147,-1.6698266806374018
-2.6392887845371833,-1.6316222885071279
-2.627108872384946,-0.9847616511417385
-2.6207721398960087,-0.6470389459409276
-2.6084042114312584,0.03319077204125387
-2.5943075428687457,0.6386799354674061
-2.576460802132902,0.9559151685496717
-2.571471073460536,0.9382004189891517
-2.56388828685629,0.7635021591744923
-2.563427758391562,0.7538859333743839
-2.562790910210521,0.7399361120972101
-2.558393880302166,0.5688066082449763
-2.5575594239254564,0.5486265620787122
-2.552956038360964,0.32234144084842586
-2.54797343929752,0.04971225000402095
-2.5445245208077267,-0.18185695199744084
-2.542763718052491,-0.30020570142685016
-2.538420623593664,-0.6105122869932643
-2.5222549361397526,-1.8831460443043306
-2.5191634823260474,-2.1332692857290634
-2.4930380424927856,-3.678982589268144
-2.48793246924914,-3.8038019917293204
-2.4840828436363878,-3.852011851501627
-2.4751879414663116,-3.7695369750697085
-2.4748170112081738,-3.7880829098007482
-2.470473126061631,-3.63885864225859
-2.4607734860985824,-3.1758022517418936
-2.4604392942487845,-3.1469898265929332
-2.458660050021953,-3.039979474194772
-2.456679351873711,-2.89093346182817
-2.44690934861614,-2.0992538813405788
-2.4452574995443577,-1.9433937228924008
-2.41796918456585,0.7470718503249381
-2.414212904998397,1.079546221311024
-2.4125035180168997,1.2139933609964493
-2.4078169128620814,1.5766109257761565
-2.406795765331984,1.6456202726289006
-2.389871189010375,2.484327101722789
-2.3863306815671446,2.571963902826757
-2.3860032158349447,2.5823857462576196
-2.3755128847375167,2.6079122865205955
-2.3701487019023437,2.507635645346248
-2.368930623286432,2.5063567681612127
-2.362690132701265,2.3024569502736814
-2.3606219311824717,2.2467911606991793
-2.3587665182217354,2.17419442445973
-2.34945635698711,1.7755677705080792
-2.3469958197878027,1.6645855302459567
-2.3458999048070233,1.599410452504936
-2.34158008577755,1.4168330889276732
