n_harmonics,base_freq,magnitudes,instruments
10,2.978507727417034,"[-0.62074754  2.02287141 -0.18722013 -1.21151707  1.23117463 -0.042274
  0.96513696 -1.4217184   0.98900359 -0.46024558]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9853755173829377,-1.3525236115518748
-2.979116328774171,-1.5077109367315737
-2.9787499490197673,-1.5070571403098298
-2.9785829141074203,-1.52407735433453
-2.975142519280058,-1.5796798498626106
-2.9636607853795436,-1.720663413027038
-2.9524326081522405,-1.81410936170409
-2.934355289585655,-1.8385973468430705
-2.934117687030854,-1.8373325926353994
-2.930765473852998,-1.8246289469156733
-2.9036368203005543,-1.6575644232286637
-2.902121679204713,-1.657286322158773
-2.8816608319109043,-1.4757282566224323
-2.8725554364583434,-1.3862172131081434
-2.8639223654305264,-1.3075734325026738
-2.862498795348391,-1.3014423403164281
-2.8603907473488475,-1.2867131978020419
-2.857736540174832,-1.2654663874672296
-2.8555494315705707,-1.2689379627345756
-2.8520976532873776,-1.2228681185405845
-2.838909996569811,-1.1593091291781141
-2.827637706548616,-1.1434550325882424
-2.8135483432122887,-1.1880417430780097
-2.811813448887126,-1.1932717028433217
-2.795479599836977,-1.281681648876416
-2.7948134296446603,-1.2979390986416657
-2.7872041442265125,-1.3523473551390732
-2.7836464720089595,-1.403788694457193
-2.7756825194258425,-1.4945886399356516
-2.7732530713247474,-1.522509443764755
-2.7722843344290755,-1.5387822391665436
-2.766658393635225,-1.5957291397226956
-2.750909585853039,-1.7597816643468738
-2.745536174270336,-1.789211427182489
-2.729883763108538,-1.8235213315805414
-2.7295808026462103,-1.809836145074158
-2.7209087590658947,-1.7771220447930762
-2.7183249404536705,-1.74385548107956
-2.717235915079239,-1.7324365655919542
-2.7166674499707733,-1.7138839813048017
-2.710204737876671,-1.6139669439379294
-2.7064755875224096,-1.5322425424495498
-2.6960428429684677,-1.2493138014350946
-2.693669627626509,-1.1607669492845443
-2.6895682681807083,-1.0043256410593524
-2.684688914788788,-0.7982087687103597
-2.682348488922462,-0.6871215202769455
-2.681195817389362,-0.6405893300504408
-2.680007626883615,-0.5724054506990093
-2.6760879728975504,-0.37321477073726483
-2.67262488977836,-0.19087749815972194
-2.6718402199547517,-0.15397123031721538
-2.6702614003554284,-0.05494653047817362
-2.65834152260597,0.6957430615907889
-2.647440290049282,1.4465807220585154
-2.6472227685839878,1.4431187644835233
-2.6331980769258285,2.442751462270521
-2.632632772450771,2.5037729294007525
-2.6281849778903434,2.8192461297384392
-2.615744543747958,3.6087350000714498
-2.6151679837176265,3.6504952016982815
-2.603201309620836,4.313929388170257
-2.5993913462378675,4.485836685552045
-2.598050430037405,4.547040891220443
-2.593386319584844,4.729069853799379
-2.592790298195335,4.734742690047642
-2.5897286839955145,4.846267577153734
-2.5835508030289,4.99562642678037
-2.5784075839059195,5.074257590405955
-2.575635386636514,5.091399803512063
-2.567808269379542,5.064635051369289
-2.564553566947918,5.042703036250068
-2.539814147426348,4.2083595936507745
-2.5395577361508384,4.1999979629625805
-2.537270009977108,4.047530738130591
-2.535891165158623,3.9758909390719452
-2.5293888219193215,3.5858502716654193
-2.5287151562288015,3.5265762713053923
-2.51934072562221,2.871319164950026
-2.515611137005207,2.6019279967201148
-2.5055194623723223,1.8342977539351004
-2.502424460583055,1.6001041470284958
-2.496947617494426,1.2004496836744198
-2.4965538030746597,1.180171245584048
-2.4870744553552764,0.5041706137335608
-2.4835066420769536,0.2473578187239715
-2.482381738907271,0.1814093364045297
-2.4763413067308333,-0.18693173941806632
-2.46877929066448,-0.5745621933633321
-2.461718710982529,-0.8823662444156583
-2.4616064107426014,-0.8678571057867784
-2.414949487871353,-0.9531110705972229
-2.409305538189558,-0.7672986966809089
-2.3934042147135495,-0.16642569355026685
-2.3890593190662477,0.01705428494541259
-2.387139600186124,0.10172423723726419
-2.382475164366772,0.2767813187561262
-2.3778464818401175,0.4706481780633071
-2.373011288012436,0.6460341850495651
-2.3700698061175185,0.7407908139148794
-2.3597648266019036,1.0316106489174817
-2.359606183329733,1.0224874822202288
-2.350749773206879,1.1732458379632105
-2.3466446513406303,1.2199824644156265
-2.3422472222604043,1.234758304173962
-2.3386275820630527,1.214916890150691
-2.3316778018149735,1.1595385538396987
-2.3022997114878923,0.16715709166625928
-2.300051230989621,0.055174022819941375
-2.2982137263315803,-0.03999889456046104
-2.289467720318905,-0.5206076940989774
-2.2779879326827697,-1.175507492468248
-2.2776997935076455,-1.1798494035621665
-2.275643804552829,-1.2944408035224988
-2.262002232089224,-2.0156476417150397
-2.251645593240558,-2.468956380182698
-2.2373672523227572,-2.9124439471947645
-2.2305769149734633,-2.998276066399887
-2.2216669331323704,-3.0192012324004924
-2.220319706341222,-3.033825133424144
-2.21581855538103,-2.9878846303890407
-2.2133393182828653,-2.966720242813345
-2.211760637048831,-2.937859530885488
-2.2015087579741492,-2.6840952473413564
-2.190739889742966,-2.2702262718647486
-2.190009301176219,-2.2402756216904667
-2.183603287630528,-1.9532816780961055
-2.1818329592062717,-1.8615961074615022
-2.181460620215992,-1.837495677358636
-2.1695797761554485,-1.208061168036118
-2.160698137398961,-0.7092019605095926
-2.1566049529848326,-0.48422027013966057
-2.1494397026741834,-0.10216344266758376
-2.148383980392939,-0.05512426057541571
-2.139638334114246,0.3740828665778216
-2.13742882974676,0.4805026610919996
-2.132444281459936,0.6644670325805658
-2.13108352392443,0.7218138160655504
-2.1274558532849253,0.8513444922280282
-2.12086078996439,1.0541538456222121
-2.100299690999661,1.3527970071837907
-2.0957113142638915,1.357847051407352
-2.0942614266494184,1.355771243650093
-2.0917259841915126,1.3399575976335056
-2.0564871156422733,0.6622332853008102
-2.0558235990525144,0.6389390965217395
-2.0523176216542707,0.5435138818874553
-2.0460943719040485,0.3632389158259147
-2.04569284305639,0.3628428410512699
-2.0359379442103887,0.06006450653750172
-2.0190613298770854,-0.330085597840037
-2.0152830297725606,-0.39967403610547053
-2.012489961774758,-0.46025564489322984
-2.00542792518641,-0.5865490915220355
-2.004963383741018,-0.594945127745174
-1.9955446137012707,-0.7393590169098765
-1.9837151705838865,-0.8519804596677383
-1.9789105432742862,-0.8889587337734657
-1.9779278442124923,-0.9074050974370393
-1.971620766479871,-0.9528155710972455
-1.9702892204857563,-0.9516419663698488
-1.9690027822776819,-0.9849075278207537
-1.9514467213375883,-1.1462241597570426
-1.9473061059408183,-1.201738745466965
-1.9429747384427059,-1.2701973449916166
-1.9400349119244615,-1.3151470024694103
-1.9367635911775523,-1.3906452513512797
-1.9343313386766112,-1.4382931683992286
-1.9330991950582617,-1.468334686225708
-1.9330869228250007,-1.467193538018658
-1.9327724608840007,-1.4667654322053973
-1.9287752765278146,-1.5664126854288216
-1.9229724691170806,-1.7225986948592438
-1.9184835386257741,-1.8670974647100893
-1.9170271980334541,-1.9019810806520168
-1.9068856230966427,-2.2637114999157677
-1.9047862295972466,-2.3214101776238265
-1.8822332850186592,-3.227238389660799
-1.8820238930327795,-3.230664108392879
-1.8792753010032164,-3.3499280204039836
-1.878717664927497,-3.3724398764964936
-1.8755057207121846,-3.4961805593732693
-1.875120987781035,-3.511299933525384
-1.8746387667947024,-3.5458554487821305
-1.8596359119512331,-4.042140555339537
-1.8566850354322817,-4.119193511996348
-1.8511865828857503,-4.238385489414033
-1.8434582791751106,-4.344886220968878
-1.8403331203810962,-4.362645198715572
-1.8295571373408483,-4.3255694481096985
-1.8283558245427496,-4.309972596816067
-1.8280354024155683,-4.31019511940955
-1.8267334626802394,-4.2738072250545
-1.824389146005026,-4.231405303528383
-1.8227077190072005,-4.200336476463799
-1.8143061721149865,-3.9583825855310812
-1.8118722424065452,-3.848870229046096
-1.798375898189621,-3.1392204761805864
-1.7940870488061555,-2.871147105617747
-1.793865300624582,-2.8448082988842813
-1.790143014184547,-2.580207490216766
-1.7811613744199906,-1.894414126284484
-1.7787221272709708,-1.69489624890239
-1.7752669836297372,-1.396359951895719
-1.7738214825487517,-1.269208133950565
-1.762772820074688,-0.32723173883881346
-1.7573245248859857,0.16799923349717388
-1.7495956579111127,0.7869900871842036
-1.74882637876457,0.8476938520432306
-1.7398729194249398,1.5341475856838767
-1.7165136101831766,2.7188690432507485
-1.668105974132696,1.5431871065089444
-1.6629862410610246,1.1739616203251722
-1.6498895905207083,0.04156111170354461
-1.6489180708598208,-0.059173194832499026
-1.6473065929224704,-0.21433930270286897
-1.6366797928462866,-1.2053203623028719
-1.634661296631224,-1.3901955270952289
-1.6343873393792534,-1.4175326381010678
-1.6312177170610578,-1.7029576283470214
-1.6307800059075646,-1.7314979759811426
-1.6209081192127388,-2.593818565512554
-1.6192353670301314,-2.7354823536115624
-1.6092309137489893,-3.4774030139980807
-1.6052996451777155,-3.7434206944285293
-1.603055337681675,-3.8509167490277005
-1.5962989869572224,-4.196672509334395
-1.5946904887685491,-4.271536408694874
-1.586478244571565,-4.5182766488149575
-1.5861151670450864,-4.533532037478535
-1.5833183951077525,-4.571509289180748
-1.5797074268654818,-4.61813519037699
-1.5767683185029537,-4.62308224409554
-1.572371537290638,-4.594798053968906
-1.551569480988507,-3.9648341587973053
-1.54859713400159,-3.808497208483145
-1.5456002576737586,-3.6633929027473253
-1.5441203983733949,-3.5699186537072416
-1.5430929824352007,-3.498255706253082
-1.5356334467472725,-3.024622299381171
-1.5214780490630369,-1.9874005271761352
-1.5143978112880034,-1.4600753006666913
-1.5025581350457977,-0.5876024092222577
-1.495480164531303,-0.0957110070533799
-1.4954208933818598,-0.08519121024060644
-1.4915106611911495,0.13784096707360258
-1.4910785774008617,0.171786740228781
-1.4810152467445237,0.7223362668777739
-1.4783151988839565,0.835977571146904
-1.4715226841137266,1.094039862811679
-1.462007158741529,1.3453423005275398
-1.456766519169279,1.4361931251442084
-1.451160511470096,1.491110572771897
-1.4463914892970449,1.4830853163422624
-1.421242282687396,1.1540395211047128
-1.4078684368885697,0.8253090212375231
-1.4078496300679775,0.82680493012587
-1.4077058284287158,0.8201775681689081
-1.4039051706639922,0.725649682795219
-1.4019938695230814,0.6747055486565222
