n_harmonics,base_freq,magnitudes,instruments
10,3.036271383804211,"[ 1.38965452 -1.09861696 -1.0385207   0.3374117  -0.58341844 -1.74109033
 -0.33215947 -0.8777931   0.24112979 -1.04711805]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9967924861335353,1.4947916186384407
-2.972848650114771,1.4548463984681026
-2.967437862698622,1.353883931367908
-2.9665651379462865,1.3398624952624951
-2.964080343802017,1.2882539524797765
-2.960216574805945,1.162552119694819
-2.9592598524576053,1.1291835292542336
-2.9572707851880633,1.076960851933574
-2.949480692550751,0.7671107216345262
-2.947992922790176,0.7055269773987978
-2.9426740262336377,0.4495431654472687
-2.9350216448538498,0.03728557294921057
-2.9328755478956543,-0.09159885194288779
-2.9327081355119526,-0.10090848288190941
-2.927584066291356,-0.41438698808420493
-2.92405531735702,-0.6267642531720643
-2.922970029531192,-0.7113571527756676
-2.921492464800614,-0.7982655575961239
-2.914881870120724,-1.2394880473357621
-2.9145285970123487,-1.2712109022363944
-2.9131991468393488,-1.3601799029802293
-2.908920030504238,-1.6539425572280686
-2.9065147954363333,-1.8090327621250504
-2.8999165974124086,-2.2755660147488523
-2.8928735784442465,-2.715418795222896
-2.877232332379626,-3.6333383745584613
-2.8724942527499318,-3.8611478624785818
-2.865334713298523,-4.1505760594881655
-2.8607136301397924,-4.299071428867455
-2.859866439224718,-4.320689369414775
-2.858209264484529,-4.3667418848937345
-2.853507189212376,-4.449758166454918
-2.842134270636122,-4.545371805335362
-2.8356817554606106,-4.477556635916762
-2.8231196148009197,-4.176913839860456
-2.8214759304438495,-4.109610242723507
-2.7773763067111297,-1.2831491332819118
-2.7672367256107195,-0.4841878179876004
-2.759680846399381,0.08632862953048141
-2.746687633648289,1.0025918673101097
-2.7401831430277888,1.412967676572793
-2.7324087759957543,1.8291531540033328
-2.7168593938199557,2.4325787407869686
-2.713802610787053,2.5088448165034096
-2.7131603941004077,2.519321772814087
-2.712421648919882,2.530144721457557
-2.711394329532556,2.5521482101950004
-2.7051976149794292,2.6629052621718796
-2.695579529923437,2.718804604727865
-2.695360791034589,2.717618458704222
-2.6931620443742483,2.710760780667857
-2.6924043454442685,2.7145056544468975
-2.6816121884191437,2.6068811495278643
-2.672357641796519,2.4483288756919297
-2.668695950430413,2.3641118628846134
-2.6653931352983706,2.2770876213986084
-2.6646168304660094,2.257408053479047
-2.6370971973651325,1.4961930444258298
-2.6277794214710184,1.2507895309978876
-2.6263773206408656,1.2217654399363123
-2.6225859425921003,1.1469251503204037
-2.620739481129531,1.0990074918870971
-2.6123772108366357,0.9537541216088256
-2.597770127242566,0.7907901269003786
-2.5927840276341545,0.7553105347983382
-2.576545374055972,0.7653824311420134
-2.555966133694282,0.9042763048816924
-2.5543806410428553,0.9273036380876899
-2.552861838422386,0.9252917153461168
-2.5428133515702465,1.036696963849244
-2.52844457829854,1.1849175265353171
-2.52628637929154,1.1834184872218299
-2.522436766577618,1.2372290124212877
-2.5073032659574253,1.352777058286424
-2.499523720042693,1.394463460027825
-2.496598689561386,1.406314690715303
-2.46976383774579,1.6250944629229032
-2.4528755603774197,1.8502688551347661
-2.4480609180143085,1.9311483525554338
-2.4455167844630203,1.9818822393141693
-2.4449329767080643,1.9964938227701525
-2.4431692388040642,2.019624513942003
-2.4337468448972164,2.2361228441287047
-2.430050541651404,2.3391985408476166
-2.4288275321697257,2.3691070142628736
-2.4261689918785985,2.4408905306434647
-2.424323777315661,2.485828460404314
-2.419701202697722,2.626530644489585
-2.4027826408274375,3.1708790481757987
-2.3865373036129593,3.6718079219865136
-2.3766457808802217,3.947112738169598
-2.374880595410176,3.986337721654859
-2.366901908348002,4.151345705974542
-2.3617387776648475,4.217159166576791
-2.3480623757016286,4.2903813985772885
-2.3415249278213977,4.2417474087050975
-2.332916642721703,4.099598280624149
-2.3298014884868268,4.019924892482705
-2.3294266939517763,4.022908092338279
-2.324175485942529,3.857063259788984
-2.3200216964871165,3.7148851058780266
-2.317666649241664,3.614285919431264
-2.3155458503580366,3.54214584274675
-2.3094507605054817,3.258273460171035
-2.2909453320431084,2.2264940742214607
-2.2863620931714412,1.9256173731012174
-2.282929247202105,1.7028321240818238
-2.278741455958783,1.4350718547406107
-2.273071716072738,1.053376102292385
-2.2608298981102415,0.28542706044649063
-2.2598855470910877,0.23310985763809383
-2.2575876456041506,0.0873598293702757
-2.2555511615946156,-0.02501339841052384
-2.2540230924721674,-0.11292718699462914
-2.251016342015479,-0.27968004457684903
-2.245981650350709,-0.5344143708976999
-2.2457629312797156,-0.5443073227376602
-2.245025141730946,-0.5803831446427943
-2.2427804065219608,-0.6811691494579653
-2.241315897765655,-0.7484974784907074
