n_harmonics,base_freq,magnitudes,instruments
10,4.060750922110289,"[-1.51729847 -0.34248508 -0.738223   -1.00096936  0.61943638 -1.1966139
  0.40547241  0.57874043 -1.09095884 -1.84956737]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9986938962122016,2.666337239074873
-2.997609546987886,2.7177805727281474
-2.9935167743361824,2.8932059503388565
-2.992353480890352,2.938399683032184
-2.9907563406130766,2.9940572374867593
-2.98921669215994,3.0480653228797343
-2.9841987800182004,3.132152592961041
-2.9639566438235563,2.700552995880648
-2.961209056242553,2.5309370748468534
-2.9526505493508974,1.856083506975017
-2.9487447681718715,1.4904852900839616
-2.9464644086250162,1.2546077389852128
-2.9317720956357007,-0.4741821875328698
-2.928876558405154,-0.8305699894585349
-2.9152907096739162,-2.489798854239796
-2.9062751220621807,-3.4306979500835237
-2.904372119526599,-3.608894417017495
-2.896962659180002,-4.200714448049743
-2.8968219027096587,-4.203002583736367
-2.8952950831493025,-4.311217219334563
-2.884747978073385,-4.7567482208643534
-2.8837397604968213,-4.776677060370868
-2.8741882223497406,-4.795415854292387
-2.8556697516361815,-3.9861304934239845
-2.8545488763242672,-3.906294609654722
-2.854157146822729,-3.881927889205558
-2.850183632866445,-3.5846036055960133
-2.8459877023361404,-3.2431075942423226
-2.8373955254202388,-2.4910439131109214
-2.8270962990044803,-1.5967985232955544
-2.8183140011683756,-0.9231822580030155
-2.800132685681289,0.022058485999812326
-2.7965225919920282,0.1143893994670366
-2.7945801602528926,0.15819341584882532
-2.7860263399665555,0.21051200749226212
-2.784746376405844,0.21167277622241962
-2.784174595397978,0.20815490821833185
-2.781507725696436,0.17900960952441136
-2.7793549572900416,0.14890112045060858
-2.7730741962165553,0.013644981275329681
-2.7527666625915894,-0.6687821528023616
-2.749732873180921,-0.7727384801140947
-2.7491415561924333,-0.7898207311079043
-2.7479369036345127,-0.831309155930437
-2.746005298397987,-0.8903034238500248
-2.7456885130124995,-0.8995446974985987
-2.735288580600965,-1.140008400553505
-2.7305214015490504,-1.2060670118962522
-2.7289491832026997,-1.2098661355020768
-2.7263771868402995,-1.2190664277378624
-2.723688814667038,-1.2127745788299362
-2.7236153453190353,-1.2139400602760104
-2.7205693470317547,-1.1831345518312757
-2.7135751556895977,-1.041870967249064
-2.7026118162245756,-0.6069306549347037
-2.697871351385857,-0.3568059685111755
-2.697365395481028,-0.32722284329915763
-2.694266352617552,-0.13626859019923715
-2.6925610449717325,-0.029789754204278335
-2.6868289852600094,0.37460694361366637
-2.68409813431243,0.5709386592718999
-2.683697599265143,0.5984733713148853
-2.6806456743823515,0.8268171778442758
-2.6796164453696707,0.9109011966393419
-2.677214226447132,1.0959462678713467
-2.662284376629909,2.261255445345689
-2.6404493593690956,3.6317638694411944
-2.6387279561087724,3.70931889154652
-2.6374162619136956,3.763102770449232
-2.635006438570173,3.8615799859014026
-2.634885536792829,3.8743425622482643
-2.6175479185431154,4.295112977689701
-2.59710847490372,4.241247606319372
-2.5821160707670128,3.9671074904768697
-2.5804230274572633,3.9318093552725215
-2.57486104753212,3.8007567451883744
-2.570727817058591,3.7066056753790515
-2.568433519425703,3.657842640721147
-2.563537605597358,3.5365692810254012
-2.5607566838629046,3.471616863414438
-2.5564310660765024,3.376339224201484
-2.553513681053924,3.3168123421791305
-2.5507467354983637,3.254362369578684
-2.5485856493624004,3.2101203278141357
-2.5434237501446875,3.092997239123111
-2.5391629100539816,3.0089236789385714
-2.5341484339066054,2.918718464917334
-2.5289419916802665,2.809510027167761
