n_harmonics,base_freq,magnitudes,instruments
7,1.8737278897989658,"[-0.92276769 -1.54942648  0.01148949  1.40510939 -1.90487061  0.10736169
  0.02577706]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9918079206984234,1.260971588211833
-2.985297661632619,1.4333576820430554
-2.9817221135633445,1.5417724741533967
-2.979720122997361,1.585599458445886
-2.9684454668064477,1.8789199289411282
-2.9671454177367558,1.9148921070504101
-2.965520651446949,1.9800193355207407
-2.947797940407118,2.3409704673101115
-2.946189545237329,2.390884231451287
-2.9449729284804307,2.4013087871456684
-2.9372561695780637,2.543720040933359
-2.9257707790157412,2.713276241974738
-2.9231396883765943,2.726624058224581
-2.9171259381693284,2.826362533863251
-2.9113288718718318,2.916854448622058
-2.9093987490934534,2.927216442743967
-2.8932014792697878,3.038033320997227
-2.8733074506614846,3.0820314848871626
-2.8696683009969473,3.125653135880139
-2.8667953844082863,3.07295004638976
-2.8656304561310844,3.075825482021149
-2.8635980593106574,3.0718838500227084
-2.860738131071087,3.0762291037517526
-2.852772455703987,3.0250859967304455
-2.847367572156987,3.0022494614081094
-2.8312712404945684,2.881099243377483
-2.8311241088403856,2.8816684180047605
-2.829468202081039,2.866468958023032
-2.8231626149560727,2.778478236346337
-2.8073881119909245,2.6334719113398353
-2.7931690271751135,2.4521719473745947
-2.791789113266474,2.421361354906859
-2.789498279763916,2.381678271038339
-2.7872588426407185,2.3252520651408872
-2.775394017047584,2.2017348368822955
-2.7736279133388653,2.170082635627773
-2.7705021713324465,2.1415758271967094
-2.76928649056578,2.0903370366602383
-2.768177131115797,2.0711719566697684
-2.767227354250742,2.094019580176101
-2.7612198987193297,1.960629785442281
-2.7591685945828477,1.9367285861886043
-2.7574917901639235,1.889501253535466
-2.751747790332482,1.841908990601786
-2.7497780981017033,1.8179657535852483
-2.717813450229354,1.3265265241990907
-2.7160048492373816,1.2980707804565423
-2.7128412154517774,1.277253637716279
-2.7108905756547643,1.2307583513352012
-2.710493698299487,1.2318495474213467
-2.6987983942132594,1.0667722975608556
-2.697481232624751,1.065456676262638
-2.6902195189722753,0.9683874531058435
-2.6877074949341244,0.9253004563191721
-2.6839595066527844,0.8838248062858804
-2.682245987880928,0.8813032363827568
-2.6758813331134332,0.8054352759970689
-2.675156398970281,0.8082587429933623
-2.6701059269108853,0.7267702214298409
-2.665206474106906,0.6924041085546805
-2.656681526364914,0.6190872824959599
-2.648085424785552,0.5568520694829723
-2.6467967388801066,0.5222522248814595
-2.646754281895112,0.485291419707111
-2.6443955808031574,0.5099961360566386
-2.635290631656909,0.4456301257273811
-2.626849456903077,0.3829567761955483
-2.619022158962699,0.35122667090407605
-2.6188962829692937,0.31782277684613286
-2.6142102670637217,0.29811344986457655
-2.611143548373442,0.30742322439669434
-2.610689196517704,0.2915444522289889
-2.6093592516673376,0.2783425613664562
-2.6030910524208335,0.26842996500346167
-2.5990392066180603,0.22326128137989568
-2.5975605227661984,0.22985821682229715
-2.589980197374971,0.18358581233641524
-2.586124890005155,0.18944694223935238
-2.575044690345301,0.153514523244947
-2.5735005739704255,0.14661337732795882
-2.56577957647993,0.08725339165724702
-2.5633313753710123,0.12119977257364661
-2.557587297911404,0.07361935433381651
-2.5473918706208902,0.08229156276058908
-2.5437610000288258,0.057559921217968005
-2.5406632450601903,0.036027699211878324
-2.538726110146283,0.026535953090356917
-2.5302369688736013,0.009733290989450354
-2.5211471561447194,-0.01142698640104925
-2.5154414100967166,0.004186472708289469
-2.5111043039636907,-0.003643444979839431
-2.509411536516012,-0.01853515331725062
-2.508770941160005,-0.024416468079292146
-2.5082032403392533,-0.029555593564191754
-2.5055440087222762,-0.052021616669768095
-2.5022676714879024,-0.0693976413885364
-2.500227724446657,-0.0442092067311164
-2.4977524188935876,-0.06716609748874088
-2.4728613963880317,-0.11704753175288282
-2.468790601554306,-0.15839014427725226
-2.4658950137991433,-0.1667696776236073
-2.461319842433845,-0.17406806869329142
-2.4577779502214225,-0.21008984554082855
-2.4539358182511566,-0.21730527574706357
-2.45288933876916,-0.21441673790191962
-2.4525557060556493,-0.20864894594961547
-2.4481869793377236,-0.2536035536778968
-2.4352655916375845,-0.28401213322539187
-2.429050640574732,-0.3049112179417499
-2.4286898740964764,-0.3108814217768306
-2.421158211676533,-0.3221533315782437
-2.415988466840397,-0.3517238268580323
-2.4065158602828296,-0.38574945434968505
-2.3887793161098525,-0.4925638418412367
-2.376584636942326,-0.5231840257038007
-2.374117854435585,-0.5594404558419814
-2.358494635743999,-0.6250799110706953
-2.354688506712497,-0.6396063214985424
-2.3494544993694912,-0.6308669181846689
-2.3425707345843736,-0.6617753606618999
-2.3395570844250635,-0.6835992046627638
-2.3388848196300778,-0.7000400321112409
-2.332840099356209,-0.7076097088687299
-2.304351982480318,-0.7568507946004197
-2.2982911066285987,-0.7183866982541212
-2.297933984272283,-0.7111019586845759
-2.291382281047712,-0.7379472572013963
-2.2825941127704015,-0.7329401430276098
-2.2810713407589276,-0.7136485074159793
-2.2791335114315148,-0.7216094121675182
-2.2709821771856293,-0.7211435880508555
-2.2688457478366937,-0.7269087605497443
-2.2653101185512137,-0.6944388461567165
-2.260323160182682,-0.6601915458659645
-2.255802258778358,-0.6737329154696051
-2.2543479153391566,-0.6537749239283766
-2.252485974589129,-0.6389366363267246
-2.2445242548283777,-0.6147340945051631
-2.242176145936103,-0.6347164629185797
-2.2283291638084406,-0.544654718395074
-2.22594382586898,-0.5182521609271203
-2.217485360223208,-0.5041299844479348
-2.2097790973612454,-0.45139212370806503
-2.2019718133063018,-0.38567138736773715
-2.1985667918611664,-0.36247223752564506
-2.176281688035552,-0.1871932406788934
-2.173710635300618,-0.13919439884660503
-2.1702789644032974,-0.12603997385507007
-2.164404041168047,-0.09048268432384314
-2.161846140356663,-0.05672216796163259
-2.1600342823481236,-0.043770522183215685
-2.1532218536078442,0.013052764683049401
-2.150856476842527,0.035256567918381596
-2.1504800496645196,0.03169306968340915
-2.1476261821466567,0.091500829101858
-2.1446979104101223,0.0902947392434125
-2.1368169858839714,0.1532724936145369
-2.1354602914940566,0.18367993111973235
-2.128966928383157,0.20283510974511493
-2.1251729097219005,0.26393695597072264
-2.1225047364377594,0.28688813544433595
-2.1168267106460448,0.33744594969157454
-2.1142419093619425,0.3492815548957415
-2.1138631523406612,0.3398480238072201
-2.1120960777223545,0.3673808199812575
-2.0956768870741227,0.49538611079455513
-2.079646995481785,0.5801967533447898
-2.0659576836517237,0.6983424758960393
-2.0633485861281406,0.7039260939878295
-2.040192592942682,0.806480412993645
-2.0346012547522943,0.8398528795161716
-2.019090125556856,0.8677470745013942
-2.012334311943726,0.8670323750557772
-2.012091613193774,0.891576137533735
-1.996786299706666,0.9223240234173538
-1.9944944219714098,0.9333244188672607
-1.9756427914943642,0.9353561724038054
-1.9630091547123978,0.9291242732275568
-1.9585417325125611,0.944085295695673
-1.9571098170179015,0.9596270818510674
-1.9538641827203371,0.9702566426220667
-1.9510690612722732,0.9525161460719396
-1.9508723355403446,0.951308367929014
-1.9500354158309623,0.9517063132971064
-1.937824753881838,0.9862324683026447
-1.9348691811123682,0.9660674685822402
-1.9343217697133475,0.9606278433812483
-1.925475834694679,0.9586077296979044
-1.923745074730225,0.9684979936333282
-1.9201415089428886,0.9708358148954916
-1.9141773712213221,0.9934256726105738
-1.9101872220240461,1.0033742930965588
-1.9056957711721674,1.0024729995233796
-1.9048617349276173,0.9798252316558018
-1.9028841353821868,1.0287369687912025
-1.9017046865594083,0.9704985155663147
-1.9012713732992865,1.008132315920954
-1.8933748856201702,1.0006265851507845
-1.8907305386692637,1.0315384252102378
-1.8827756377481653,1.048735299780027
-1.868789437427161,1.08175771242523
-1.8676672692345668,1.0854594777722713
-1.8666838379689727,1.1267075631346253
-1.8558116030184415,1.142308873802506
-1.8467114374845865,1.1773970461607117
-1.8443670746836174,1.2034691223034286
-1.8424887078843957,1.2024963480828748
-1.8417708619290682,1.1933505000515123
-1.8339623201410842,1.2730813462389863
-1.8313012777869437,1.291368518936859
-1.8271515219894747,1.294994164975098
-1.8197317833306381,1.3682587027615098
-1.8166168769795816,1.386468653984844
-1.8157704524518303,1.37193379776394
-1.815688632286632,1.3722075790796278
-1.8146873958134015,1.401337810527477
-1.8036484622874729,1.4744995895905475
-1.7996731206810537,1.508405243239554
-1.7976478333618353,1.5498789398097375
-1.7957669168091226,1.5411022540794774
-1.7884240238868474,1.6373241663707778
-1.7874594743794343,1.6249702303007625
-1.785105142947146,1.6587875021374234
-1.7788680537103683,1.7233206165458508
-1.7772623829478489,1.743093292330481
-1.7668691632763687,1.8725495405295194
-1.765210053755,1.8622235567072876
-1.7646594056352398,1.8707118698728242
-1.752877125916381,2.011596542551917
-1.7334216836086556,2.194889491029222
-1.732691416539458,2.2049129396658484
-1.7257656886645656,2.28541361447866
-1.7250779428210665,2.2693404096224397
-1.7192677140479393,2.3321558053883376
-1.7167924166070392,2.3570558964455097
-1.704502936520341,2.453900873424716
-1.702026893128428,2.4675065725400493
-1.7011715852813298,2.4700783985268084
-1.7003256472158224,2.5249360688887497
-1.697234148387476,2.520858403272703
-1.6866140891256935,2.6074010318451455
-1.6726549264219503,2.6742843312905276
-1.671623667312255,2.6721653847129945
-1.6394022233633554,2.730955061213857
-1.6376259823262787,2.7275812893847773
-1.632627421812905,2.759447560930307
-1.6303031425195722,2.7425895524790187
-1.626194286053724,2.7322958190025894
-1.62257953723851,2.6864058351759352
-1.6165417918537275,2.6800514000941438
-1.6089997565215113,2.6313265460612456
-1.6040541897808598,2.5916561200649633
-1.5976700371685573,2.5436181315790978
-1.596683861725903,2.533072033577768
-1.59583578363399,2.5305815959290707
-1.5779389624588227,2.3067506740503054
-1.5767993586984197,2.281490135003604
-1.5664878760926233,2.1285129352961207
-1.5645795320424314,2.1238880824306836
-1.5600443829114254,2.0318536678289205
-1.5585381064825603,1.991800812589379
-1.55624275175168,1.936895016291574
-1.5542207874624194,1.938316373568677
-1.5495063331704233,1.843222527190712
-1.5363815993976622,1.5834033297208814
-1.535296587565747,1.5401999153337207
-1.5336673747548941,1.5082659125333793
-1.5334344250843142,1.4973075476944109
-1.5301702452772603,1.4195375983267509
-1.5276723677192754,1.3667517745200601
-1.526386156468157,1.3343512292437651
-1.5238938763367589,1.2885687935346015
-1.5217909702867718,1.2576558021145416
-1.5138336902825789,1.0307595208014118
-1.51068545535961,0.9394768979823969
-1.5051728745419237,0.7919215569362534
-1.5036994123713712,0.7901603677146342
-1.4981615026027035,0.6380396944009838
-1.4843392491301384,0.2736912858086988
-1.475163931601407,0.001623379081193661
-1.4715885516579468,-0.08418079689143251
-1.4661056292918258,-0.2581965086422049
-1.452968958835896,-0.6423912283679639
-1.441535832789899,-0.9559921184812621
-1.4405120776609612,-0.9553466570235768
-1.4404861951491827,-0.9570302214162164
-1.4295089140458486,-1.265359771466845
-1.4269770216211284,-1.3467670076785971
-1.426335388424337,-1.3288944896513832
-1.423970907646746,-1.428142191061418
-1.4232684285779105,-1.4139994759911723
-1.4190001932428553,-1.525425593335318
-1.4170479726802347,-1.5923470184127835
-1.4138656637541023,-1.6935070217581891
-1.4108245696215365,-1.719605775824709
-1.4072337720101586,-1.824738021616968
-1.400289228294514,-2.022777620727317
-1.3970460925634973,-2.075023422328084
-1.3921819295236573,-2.171807159976098
-1.3845104953422374,-2.3388125366437285
-1.3822588732365708,-2.3904150066236003
-1.3789038941704095,-2.437895725629702
-1.3777796611442432,-2.4557529027400085
-1.3707856218680545,-2.5752225448696797
-1.3561283971869151,-2.8277230050251507
-1.3528282372819116,-2.83690184515513
-1.3456814178130512,-2.957162982314186
-1.3340941417459837,-3.0301195175773934
-1.3336959282639893,-3.0518002571731113
-1.3328949414041296,-3.087795422050269
-1.3321192467943894,-3.088549744385305
-1.3244731884472867,-3.1648609825844294
-1.3205970329727912,-3.1742047247102985
-1.3147100496294177,-3.19424586166377
-1.3103479824492021,-3.2208180497201035
-1.303043412580395,-3.2395814560223846
-1.297508409552456,-3.2265979414420434
-1.291071126474328,-3.2336288419851864
-1.2883255799924302,-3.235042802871935
-1.2707040716629328,-3.1660435283426245
-1.2653196701753204,-3.1309885362645455
-1.2639108490557298,-3.1255730140147295
-1.2593590713392173,-3.094342160348197
-1.2577144932292028,-3.0811899924340707
-1.2522317220991388,-3.028034994186258
-1.249982474824594,-3.019663722144458
-1.2428509716423306,-2.9864292299298754
-1.2392885267135065,-2.939594759867828
-1.2341170519165707,-2.867707053261701
-1.2320596367125891,-2.8497727642795
-1.2284906226590415,-2.8103126951108193
-1.1993058742376934,-2.45416291839194
-1.1989098184539377,-2.4603258099388894
-1.1972895341503198,-2.4442829300798623
-1.172911076382009,-2.1210462341001897
-1.1581347265951372,-1.9507165556768638
-1.1408018940785496,-1.753174641966476
-1.1381773122912662,-1.713773971221464
-1.1248196078779966,-1.6352170205021828
-1.1233203125202986,-1.6170447068606448
-1.111521419196109,-1.5371169772733972
-1.1033346727769853,-1.4836813597700806
-1.0997652248696768,-1.492705013428115
-1.09967238705448,-1.4458472890898642
-1.0973878975501068,-1.443059670600106
-1.092759736429336,-1.4330888385497464
-1.0654072290691299,-1.4313207513052617
-1.063234124626093,-1.4085202085793005
-1.0474286035750564,-1.4621910398432376
-1.0420962320557219,-1.4745861797687096
-1.0412846219967138,-1.5113394812202419
-1.0216150154830583,-1.5933202851597705
-1.0119588083195392,-1.6589152437918693
-0.9818499561168363,-1.9256043025172458
-0.979462521087175,-1.930497285879314
-0.9737722756122018,-1.9975651403909764
-0.9708008818749048,-2.001171905079504
-0.9691992514004886,-2.0264389703821886
-0.9676127935936583,-2.025899146273053
-0.9632817268257776,-2.062044853275066
-0.9616101747817662,-2.0875492994245985
-0.9465954566972394,-2.2249282647505604
-0.9443628498792398,-2.2425602219201988
-0.9399844481022743,-2.29018850181174
-0.9354802190606737,-2.2868333699298384
-0.9289855377903473,-2.3657764238114964
-0.9260298708208321,-2.3624873142277676
-0.9221846626153294,-2.370060348074702
-0.9212637331613789,-2.3906520471905117
-0.9188169933671659,-2.39156425709742
-0.9094593770878983,-2.438828879907673
-0.9093937325378585,-2.4326966994672827
-0.9051824415551506,-2.4607066180699046
-0.9031002972520525,-2.480629459964445
-0.902160188326969,-2.500960397226702
-0.8964229414069029,-2.4846092749730575
-0.8915464021861101,-2.49075035690858
-0.8877024025378994,-2.4949206664915597
-0.8684798555379158,-2.4826313841807344
-0.8591873439535624,-2.470050702691192
-0.8459834570649929,-2.372641503256459
-0.8414823241284894,-2.3485621239964853
-0.8360422001408296,-2.318071278235564
-0.8309034583505115,-2.293201534975247
-0.8260535411415426,-2.2221695981724663
-0.821020653172952,-2.1760000866049864
-0.8088521797217969,-2.022708050417276
-0.800913799393022,-1.918634915675515
-0.7980162558080424,-1.8966666496105944
-0.7976389225627374,-1.9007389134049004
-0.7967535211830858,-1.8780070606228048
-0.7933100719672384,-1.8213816226011796
-0.784436901782783,-1.7007130636183785
-0.7792839448245297,-1.6096010089898583
-0.7751819658401677,-1.5464123645945085
-0.7634937420584942,-1.330033476426477
-0.7594971240991075,-1.2730080817091909
-0.7594372778113776,-1.2648432316656215
-0.7532310982769226,-1.1676751575530075
-0.7454751122731644,-1.0374721186159175
-0.7380664266962134,-0.9029960831707402
-0.7341856719301356,-0.8410079745380167
-0.7290597839545252,-0.7603700339996802
-0.7260638802747166,-0.6733439517829113
-0.7243386323901078,-0.6512248282554663
-0.7229148486890438,-0.6204196158833295
-0.7201703405855886,-0.616805947016487
-0.7200016167997809,-0.5889934869122768
-0.7159318026619963,-0.5339862634759399
-0.7122425317200807,-0.4633065423068056
-0.7099100247412875,-0.4341825740807775
-0.7030721358495216,-0.3158487552392785
-0.7027615489975099,-0.3081599653009738
-0.6981911414646778,-0.24944054949002398
-0.6961153527871629,-0.2239606369713906
-0.6947684321023622,-0.19918806185049762
-0.6918240604316308,-0.1624217620460193
-0.6600119794137669,0.23781892086056777
-0.6593767018111039,0.2074880196286926
-0.651544053369661,0.2824743038463699
-0.6491007656891572,0.3191720276509173
-0.6470660967007653,0.32752010460981307
-0.6439733361830768,0.3443896188706435
-0.6438403682747156,0.3283181974039606
-0.6347303638325656,0.36274069089437444
-0.6331603188009511,0.37921146770224023
-0.6322356471556643,0.4000218461690094
-0.6196046836122284,0.42075016265517945
-0.6167229777227732,0.4224044461669316
-0.6122529681575601,0.39932677325984856
-0.6109066744229334,0.3547861794348642
-0.6018863412244877,0.3917329112255411
-0.5989074942256547,0.3672642926117732
-0.5939514159096237,0.3417312432023401
-0.59136450552431,0.343407440888637
-0.5895759664568878,0.3201836015894526
-0.585168299129653,0.29255779912924
-0.5756443850130539,0.21174290964602016
-0.5738583286609833,0.17254138608907071
-0.5716392760755777,0.18097796426716628
-0.570445001828058,0.1816373084253436
-0.5628169908771259,0.10216149393460172
-0.5578158493119867,0.01175714412720322
-0.5542363868678257,0.024033692010877676
-0.5448749525109822,-0.12925853088442119
-0.5439340091146923,-0.14198919406722735
-0.543022102508659,-0.17116705379348868
-0.5377771038011305,-0.2234816087720239
-0.5361951080323593,-0.2461547082792303
-0.5348766154406541,-0.2575326191131359
-0.53273523446612,-0.30973607701076716
-0.5321779066503969,-0.322531292616225
-0.5223109556802927,-0.4307988189441667
-0.5170232099038827,-0.5605838940139667
-0.5158643891626724,-0.5481851779431697
-0.5098287463357769,-0.6529291143761493
-0.5086205382758102,-0.6797014419568419
-0.49874312613649785,-0.8212717339103095
-0.4972382515292164,-0.8345772045801053
-0.49674372164604685,-0.8745070610099512
-0.496491116163702,-0.8651255156993964
-0.4937740451249284,-0.9005171046606655
-0.49124870630944883,-0.9495405281686022
-0.47461564145355695,-1.1902986606605002
-0.4712486523546655,-1.2444527224115498
-0.4692605480576253,-1.2641522918965769
-0.4607358557883017,-1.387053696261283
-0.437331891171465,-1.5924483467259662
-0.42608143516542274,-1.6866148443289513
-0.41989052637807145,-1.715971446945296
-0.4121428777264491,-1.747002581104717
-0.3730297815863377,-1.607499947895288
-0.36339738708446845,-1.502544020149416
-0.35713066285681894,-1.4206261170250385
-0.34056304295729367,-1.172580858329837
-0.3358871355603599,-1.06820709448938
-0.33146306820396676,-0.9652765688981021
-0.32689733350916583,-0.8626990615349474
-0.32186058687876695,-0.7554981904616387
-0.30894160258406433,-0.44748267597452096
-0.30650264160744367,-0.3774211879505793
-0.3047495407028551,-0.3184250209377237
-0.28586415816938704,0.21147957244390864
-0.2671994717418169,0.7956763381100738
-0.2648704443435772,0.8793784358614575
-0.2635206910218084,0.9418525176841904
-0.2586392158927433,1.070701817103601
-0.2555079748287885,1.182017396638257
-0.24653993299998023,1.456673147183376
-0.24359343597815997,1.574918095996878
-0.24011872920910315,1.6625186463895563
-0.2321154864186079,1.9205575132543282
-0.23193669399986216,1.8963696558504024
-0.23097123427101351,1.9778734514487286
-0.2307589795886491,1.9656301151301216
-0.23017322286943243,2.007679756802636
-0.20977760624375952,2.6064691714585977
-0.206992099471206,2.676721134164407
-0.2045250477963032,2.7514659028293305
-0.17623062551628754,3.4163670125309356
-0.16035095608935235,3.7068152791755233
-0.14991009306892167,3.8624486208564326
-0.13149728048913545,4.054360018236209
-0.1205904003347742,4.024629901173966
-0.11599390486398864,4.056071921120353
-0.09989174585220084,3.9657325933595264
-0.09904998110483065,3.944884926543199
-0.09405255648251698,3.9046465663537835
-0.09039648374462761,3.8823292724243914
-0.08718310163365395,3.8169387177255247
-0.06915363227687177,3.546995297149875
-0.06780205446776177,3.458292849043262
-0.06643504550451906,3.4491727518846766
-0.06447338295336147,3.4167359222386673
-0.06347736321037711,3.36820982939219
-0.05749055332707309,3.2550058190029363
-0.04947765818858496,3.0426832805301047
-0.04926793441097388,3.079452487840882
-0.049057843330071016,3.0370842771958473
-0.04882780498188888,3.057560492721305
-0.021032429656214102,2.1976654908284576
-0.018016687511142493,2.0794397284792274
-0.0166868092476391,2.018489224557691
-0.010524971284279871,1.8253542827527616
-0.00921058212647452,1.768412955503957
-0.0029198555868727993,1.546089292619065
0.00540336507582051,1.2467893045825498
0.0100693675048662,1.0418913405017702
0.014848847557117573,0.8627454781071652
0.015829817766089604,0.8284168389258707
0.021968826177019896,0.5641342750088642
0.022093300547230577,0.5739416691315499
0.025095867578385445,0.44627418497319726
