n_harmonics,base_freq,magnitudes,instruments
8,4.72703999642912,"[ 1.19058768 -0.27328783 -0.65526657 -0.18697346  2.57353218 -1.15676564
  1.14820728 -1.45373258]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9956417466237397,-1.0706080634544608
-2.994527413534882,-1.1192314492235602
-2.994004280785438,-1.126711529533951
-2.9936509089931125,-1.1044934931391466
-2.9845240296157356,-1.3968586304690958
-2.9808204712488275,-1.5375447051151125
-2.9728463496649633,-1.8156286040440714
-2.972172285112591,-1.750070005107335
-2.9688093137655116,-1.9081344149493826
-2.963937502898911,-2.091027681210568
-2.9637514698799983,-2.075316658014157
-2.9615099801932847,-2.122138283155247
-2.9482686077748244,-2.378019670627589
-2.9279042613855975,-2.159380310127907
-2.9248751670191733,-2.0570600908459484
-2.9208050877077696,-1.9211011690631237
-2.916849744331701,-1.7105614753572211
-2.9133640839538457,-1.552505984826699
-2.909423755396031,-1.2867846048557954
-2.886783524383831,0.3678264059348704
-2.862094592192464,2.0087659578566766
-2.853396949735397,2.3369887438677304
-2.848275718722915,2.4736552489779027
-2.838764314832521,2.548260904880056
-2.837085366377826,2.441779820792602
-2.835420400787066,2.401424501141892
-2.834767875116273,2.412532617181985
-2.8191712675287097,1.7941223458857105
-2.8154793267629765,1.6241582518659292
-2.8091980514473116,1.1826681662532497
-2.8077336956093584,1.046133424447647
-2.8005366036441504,0.4986168418049269
-2.785916834270413,-0.7819470981473642
-2.7810927915709147,-1.1444970463279716
-2.774464739139722,-1.6233798730088238
-2.7737593822837594,-1.6557690579495057
-2.767593408256412,-2.0844914564083923
-2.7645644986707403,-2.2046806223804616
-2.7565867643616837,-2.601658329953847
-2.739562094160941,-2.8494345197495856
-2.7336990143982924,-2.7686968988408207
-2.7239227448698453,-2.4093891523491826
-2.719874602931286,-2.2058534299152086
-2.714939301221894,-2.0403594404938334
-2.7125458115944525,-1.863694886059207
-2.7122639061185394,-1.8185213267893492
-2.7073263466031845,-1.578652836121979
-2.7052833131594127,-1.4249366146568507
-2.6920580846242377,-0.4804145172224591
-2.6898069090334618,-0.3848421010243859
-2.685699534052067,-0.06711513571251411
-2.663643328428129,1.1854354549920638
-2.6593968028134842,1.3571604329621398
-2.6502434736159044,1.6939223319141563
-2.6461784833266515,1.7292230840999483
-2.64102764946246,1.826525419778694
-2.6301023823901275,1.8287238501297525
-2.6225646814781323,1.6893201534198317
-2.6220863114119433,1.6915868087331363
-2.6158956253378616,1.565839474196382
-2.6045463818283663,1.1359686865822975
-2.6019350356562607,1.0833196310770912
-2.601079299990309,1.046116606857582
-2.5966301311987166,0.8781332360945286
-2.5935613908038517,0.727757256780286
-2.588424974981316,0.48766490028002385
-2.5824781304213014,0.19276526847610587
-2.567633852590633,-0.5464844362281264
-2.562654236470198,-0.7844774024468562
-2.5622457425938094,-0.8287821206505952
-2.557068317270689,-1.0913623985722498
-2.55480482309461,-1.2030566077830043
-2.5317072260294258,-2.130668851220217
-2.5316658318414684,-2.123969921644908
-2.5277113462377203,-2.250865045642239
-2.522799002143243,-2.385784306193943
-2.5083448642326847,-2.730667534324359
-2.5016694682565754,-2.788896994231592
-2.498321342046802,-2.86720819610262
-2.492222019411414,-2.847615120999047
-2.481486814668279,-2.7297942651229494
-2.4745424864030063,-2.5607405232110603
-2.4733699236492317,-2.5399220042056307
-2.4710594636531074,-2.4623423009586594
-2.467827655282632,-2.3533824441139815
-2.459696183262534,-2.1152987739908875
-2.4564819613004962,-1.9173995203972212
-2.444431479371274,-1.3023968110856023
-2.4348111398634655,-0.7325805620656201
-2.4210175182103653,0.12422904367426103
-2.418110030270297,0.26771354640699013
-2.415523135625422,0.4298277995758836
-2.3775215641759275,1.6792032085687765
-2.374259546605554,1.6743547492155126
-2.3474604554313094,1.0010104871462213
-2.3450256641775926,0.9495417110502635
-2.3386947924286723,0.7043038713472302
-2.33301464581589,0.4287086034309724
-2.33271829409472,0.3855693082030913
-2.327442771430844,0.20173852743883539
-2.3213116877654327,-0.10242929411330386
-2.318804109435087,-0.16844344945018308
-2.304893480989069,-0.47035781204243843
-2.2801923912974273,-0.18762662083009374
-2.269283397687743,0.45945917930768265
-2.2612723092283034,1.0686400075011402
-2.2492333381360474,2.0975287786872374
-2.2174866726953795,4.742467200418352
-2.2172518384142808,4.801119805883115
-2.2161435054388923,4.850233263157659
-2.2156491720889617,4.891374345979469
-2.1998926302324526,5.479400854207941
-2.1899748919792446,5.5795901547676205
-2.1886780954382536,5.49593800666761
-2.1803606299879457,5.345087203020983
-2.1778026703100144,5.1792451017454555
-2.177029860275333,5.196554714306958
-2.1759294286405018,5.151981170392764
-2.1731032157017993,5.027916335690364
-2.16516384466995,4.562059192636062
-2.1517755741095197,3.455268605999848
-2.1500524445051217,3.3627176166571093
-2.1446544243375385,2.8583509866800876
-2.14421897070246,2.824396962982014
-2.140605314779023,2.5222182550880086
-2.131224618258443,1.69110457089543
-2.10932208834992,0.17506301052618947
-2.1012120220068584,-0.12441933493958114
-2.0952141122597125,-0.3519833516879931
-2.089974397520889,-0.3587047160731299
-2.0899709073974027,-0.41113069300855903
-2.076249435042281,-0.41439848411700214
-2.0665618174620564,-0.3586213892246893
-2.0641570061255274,-0.3300845647349246
-2.0547473078843628,-0.15042331820656699
-2.052890513118247,-0.15930227961188864
-2.051285004385815,-0.11870917309346585
-2.049218973778431,-0.12048113755670155
-2.0389018349203796,-0.05226090529321574
-2.029729130852652,-0.13979838478868745
-2.02732034818094,-0.1255639785211086
-2.014398012262957,-0.4123055760408392
-2.013702264082291,-0.487011696596174
-2.0125691951264653,-0.49475240589243247
-2.0010964186750666,-0.8855605145446345
-1.9996290713289138,-0.9831668715830835
-1.9985159125190775,-1.056465071364518
-1.9928578677299535,-1.354455352159301
-1.9872235562364817,-1.5178338944267151
-1.9858439918021782,-1.5863184167484192
-1.9784374647863825,-1.9517070879894673
-1.9771151943232557,-2.0456531763438695
-1.9729197653317292,-2.1849932382548545
-1.9685987038156412,-2.3410983151497162
-1.9666793378545007,-2.3922483850506207
-1.959737500744254,-2.551858621960721
-1.9404868855490829,-2.4916244971013057
-1.9382656128460727,-2.4084644449724584
-1.9320610874557183,-2.1786451034082734
-1.9294900173320404,-2.0379676842052907
-1.9174323160377365,-1.360854154406768
-1.9111316295486969,-0.9153085042940473
-1.909381467036958,-0.7567629186950846
-1.9024805682854222,-0.1667131650141278
-1.894890331001749,0.4541061937703668
-1.89394411039414,0.5358799681195697
-1.8931151718064745,0.5892121107010527
-1.886310912867902,1.0830119177959892
-1.8798047100318234,1.5214357392559397
-1.8708366417801505,2.0257329961269033
-1.8701714451845737,2.057864574707463
-1.850883221411989,2.494648189003454
-1.8486950777725566,2.4966176770707387
-1.8486414965161388,2.4817643504560745
-1.837765503072303,2.243374812632317
-1.8214688956812433,1.3461867716714413
-1.8201298323500357,1.3078690172574796
-1.8185027464553754,1.2077262508660602
-1.818502208840682,1.1913094996368192
-1.8066425380259006,0.2710291572884715
-1.8009028452877416,-0.08701929836776229
