n_harmonics,base_freq,magnitudes,instruments
8,2.7780295430254762,"[-1.28260047 -1.56922416  0.49036358  2.1419834  -0.00943335  0.0309632
  0.51205855  0.58531597]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997617753916737,0.6265580225438481
-2.994504878260422,0.5819144753136415
-2.9746436321492347,0.4185081832691844
-2.9702872817734667,0.4134208987507299
-2.9696847910991195,0.41346475616156786
-2.9608019535803676,0.42870694033767986
-2.94865605173122,0.5097780373947081
-2.945611267138533,0.5345459587418354
-2.9315071689867485,0.6852756722686326
-2.929615435540782,0.7077169441262867
-2.9269618037134855,0.7390011691253116
-2.9246272054473037,0.7676840057935486
-2.922550348426314,0.78952009221753
-2.9170500340933065,0.8575867237978491
-2.915805180905682,0.8704684874593883
-2.9146635414476783,0.8829780813289325
-2.9098452010390936,0.9391032791323077
-2.909335523725292,0.9449494357472052
-2.9036554417437515,1.005754631195704
-2.8900707857740997,1.11882470926891
-2.879189890198816,1.175641718748305
-2.8720581447655027,1.1918019751132147
-2.866628164789426,1.190340113198783
-2.863215018785386,1.1867596205521223
-2.8589132520468334,1.1719142262313558
-2.8521082965175983,1.1394440948228701
-2.849510470510669,1.122556602175882
-2.8493314746587917,1.121849022589797
-2.8388828813144915,1.0291948691638604
-2.8371000357207707,1.0114448353202516
-2.826446897660664,0.8797367174869947
-2.8127166054888697,0.6785736894502762
-2.81143089853525,0.65787262215994
-2.8057566861787344,0.567073079239766
-2.7928821711895715,0.3605451751988434
-2.7906833409442466,0.3241810283589957
-2.7788926288224918,0.14588538345855048
-2.7765509203143495,0.11564610423806966
-2.776312363619608,0.10998050951588839
-2.7744596880815484,0.08395301068828338
-2.772790509583885,0.062482554420092935
-2.7570463435188604,-0.11253022808828742
-2.7403203098925886,-0.21760184594938645
-2.7353671585870334,-0.22643664139656475
-2.7285496215639418,-0.23370871581835068
-2.7260222742033373,-0.23118595525071634
-2.7218878564158384,-0.2233246985502224
-2.720585826143209,-0.22015207600017306
-2.7200040018313705,-0.21803068888906985
-2.7133777638107626,-0.18981364052834584
-2.7128648302786638,-0.1864581633123234
-2.7049139901731873,-0.1367684431663104
-2.697742726291069,-0.07851381035606937
-2.689929818861688,-0.002831159993354117
-2.688250991360917,0.01534221817444711
-2.6832954651906262,0.06651799895459096
-2.67464794902743,0.1619926604791498
-2.671928569402689,0.1935131019486536
-2.66277732495561,0.2911848481183975
-2.65739004269421,0.34474342647571343
-2.6535875872822343,0.37981070463691946
-2.6486356393778783,0.4229135348774689
-2.6436214519109864,0.4579455626807387
-2.6416349074544243,0.469655209854011
-2.618071967847146,0.5134847782186432
-2.6100991532106637,0.4769111770337895
-2.6052935084893676,0.4429160463463209
-2.596901224280433,0.35354968386716495
-2.588834349670317,0.24124965151531094
-2.5796379548149764,0.07289060737088511
-2.5680941446790655,-0.1839779947057288
-2.5669124702309887,-0.21401523026300415
-2.564055563700786,-0.28488865504886063
-2.5614284564734344,-0.35397480045359825
-2.5511973813159043,-0.6362559398967796
-2.547654379024003,-0.7421647612367881
-2.5343619879017227,-1.1471627661519517
-2.51992424064536,-1.5931301900583026
-2.500342965214565,-2.1499467552110714
-2.499496758689016,-2.1713223206653836
-2.4977420125229655,-2.2180598731658736
-2.4888088844568355,-2.424024951305878
-2.487533967821876,-2.453187571725237
-2.4863485536023315,-2.4752012768240386
-2.4811245794143195,-2.5780072961011213
-2.479959261251919,-2.5979588679227734
-2.4791569324808043,-2.6114775121343525
-2.4769510618702215,-2.648446106741674
-2.475220219880613,-2.6741833707807494
-2.4732969967368197,-2.700881319729071
-2.4638256110051864,-2.8118203116430625
-2.4501160062497807,-2.877185245827949
-2.4449268886264366,-2.875146953702253
-2.441628667727276,-2.864900968576152
-2.4323692324004407,-2.8022785338444223
-2.4291487713501345,-2.7702655586609235
-2.4252626050088635,-2.723463676304661
-2.419295835110608,-2.6360065138546904
-2.4182217564812167,-2.61730586212347
-2.413287489530447,-2.527586275838539
-2.4065037282568786,-2.393404260107542
-2.405598206824627,-2.371110702317921
-2.403460833978002,-2.3225947518627863
-2.4018485200123862,-2.2868882020011494
-2.391397771792702,-2.023266363087375
-2.3906281160465843,-2.0027675174991866
-2.3818575466451177,-1.7589697796500974
-2.373251604342685,-1.5058875431494871
-2.3546151115579663,-0.9492058546772167
-2.3531542772992964,-0.9059418370318286
-2.350828707637805,-0.8381184928110785
-2.340368029018716,-0.5395535550806044
-2.333062804764862,-0.3445900334053639
-2.3052649213902963,0.2560230181898612
-2.288247826608672,0.4916807611213601
-2.2802157155666265,0.5658836234484631
-2.272014284181534,0.618852316128204
-2.2654381174744715,0.6458473108943918
-2.2629623080993744,0.6522489209506684
-2.262264825549738,0.6563516306161653
-2.2525000986668813,0.6653953728406626
-2.2489419157040906,0.6630208166962728
-2.2480887155949683,0.6595565130618909
-2.2368164270434034,0.6323775943355622
-2.2261908229742096,0.592188878340343
-2.224432229679209,0.5832302164771871
-2.224212092978566,0.5810360192131571
-2.221443423302669,0.5699752285737838
-2.2207269955045428,0.5639350752018286
-2.203400874486526,0.4718495654360772
-2.2027194223861546,0.46757279948556457
-2.193465978597522,0.416387558140841
-2.1911676143879584,0.4067922745776611
-2.179320949490844,0.3463209380889665
-2.171594474678453,0.3170125408107242
-2.1707567376392847,0.31227245211668025
-2.1590575118574304,0.2733534078585325
-2.158522036681493,0.26967093705571227
-2.155723041540843,0.2619863322043489
-2.15481836471585,0.25983519434028
-2.148138837071932,0.24088085720659994
-2.1301447322082434,0.19493829536534413
-2.128741774930742,0.1942599831542366
-2.127823274840263,0.1911184272713181
-2.122461554032986,0.17682192245636186
-2.1206639694588856,0.17149240147373884
-2.1193332276139087,0.16676299319604498
-2.1124166099983244,0.145628076127112
-2.10992046080886,0.13775686492437797
-2.0989244164767724,0.0903170276505773
-2.097515428655024,0.08241839829229451
-2.097379022507924,0.07850186467380374
-2.0923440301076672,0.05316057856788227
-2.0916673804166015,0.048385920599296986
-2.0857131533627733,0.010476977147188489
-2.0786028278950015,-0.046813613354054054
-2.0757642445660105,-0.07480982206882285
-2.0714648847689716,-0.11678752371322447
-2.0645286149977458,-0.19334424335445113
-2.052148898394403,-0.3562653626027416
-2.0509451915385988,-0.3726555079358061
-2.049850441830444,-0.3916140418370595
-2.0493837680209945,-0.39590634326343654
-2.040906744379046,-0.5332859748923306
-2.0260831365387384,-0.8073717994611084
-2.008691025967726,-1.1673170301717783
-1.9943542467201467,-1.4772783133196754
-1.975841557593406,-1.867212118098768
-1.9742996511398023,-1.9007355978651088
-1.966391562116993,-2.0469848702711455
-1.9557065047785949,-2.2256669751927065
-1.9404114442146594,-2.4225349412099497
-1.9401700310650785,-2.4248004532124723
-1.9368326745498363,-2.4555309866984474
-1.9328100751872355,-2.487434977247933
-1.9270631639339648,-2.5236959049283345
-1.92479005669888,-2.537350324094353
-1.9120707301253699,-2.5537403819771574
-1.9025091514865728,-2.5245481035570205
-1.8878740283942792,-2.4047279708391205
-1.8768150243992079,-2.2608879650531284
-1.8760332198980243,-2.2480632840419617
-1.8727358012160267,-2.198240233968331
-1.871779342726111,-2.1844684036103788
-1.8676776691129027,-2.1126303302401515
-1.8588624610747915,-1.9486891736533247
-1.8524034584374862,-1.8182089445439877
-1.8472705855673588,-1.7109879663654743
-1.8459579317237573,-1.6806312036989377
-1.8433952214443696,-1.622237819182728
-1.8342987543853164,-1.416428011071269
-1.8291511573728136,-1.2982243274976164
-1.8225303834218216,-1.1459107423107744
-1.8199782756052263,-1.0854111188545388
-1.8172153314056394,-1.0210897603745177
-1.816184552951792,-0.999627245117971
-1.7740878361982166,-0.14267559280526318
-1.7695008475645702,-0.0674317792739646
-1.7647747600549868,0.006657140044856713
-1.757628660897884,0.11184367362066819
-1.7508527638921512,0.19940879877280718
-1.7477112392517866,0.2380831002862911
-1.746788532528054,0.2512218554183945
-1.7460336506826133,0.26028489850121733
-1.7441457105038298,0.28277720876071916
-1.7440084053125984,0.284965786319822
-1.7375300879072515,0.3571065165131555
-1.7328903875150783,0.4061005967631919
-1.722058917913838,0.516267232025581
-1.7197577179007792,0.5387657045798839
-1.7156278244922478,0.5795398759326438
-1.708589553450094,0.6474559894518677
-1.706676909722001,0.6656334689522264
-1.7033860378361438,0.6973740981989004
-1.7031646608280941,0.6994861131104279
-1.700616658381666,0.7245145543111662
-1.6913637267807773,0.8180244215347643
-1.6912267369948384,0.8203190232691026
-1.6895861496689724,0.8407718802102938
-1.6843793995558984,0.8929092566571063
-1.6824602228501446,0.9177754355195178
-1.6783186395430507,0.9637035301658844
-1.6747928169159878,1.0095875633789742
-1.6675020500131181,1.1034391556683485
-1.6641410050979344,1.1488561422774415
-1.6627386373642894,1.1685698007058478
-1.656035729529843,1.2665587332477186
-1.6515714351322268,1.333517940159044
-1.6440061785264866,1.4524206121815801
-1.643859288747509,1.4543213590163782
-1.6437976592452235,1.4567529595026079
-1.643522970636118,1.4604714894893132
-1.6432409455391361,1.4640727220092427
-1.6382459656398245,1.5484763610691494
-1.6184038448901465,1.8837363999742298
-1.6124028748997918,1.9832026977876904
-1.5900582099958922,2.2999810755039363
-1.5893123169646597,2.308683488660899
-1.5885341646995683,2.3164083733846086
-1.5825150742973093,2.376889442012646
-1.5743920894535945,2.4343891778341455
