n_harmonics,base_freq,magnitudes,instruments
8,1.7191259938796617,"[ 0.27571743 -0.54950041  1.62403467 -1.22368911  0.50825486  0.71356273
  1.78549309 -0.80881862]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.991463966457328,2.611712097970194
-2.984604642669315,2.5265469091316057
-2.9767010621436905,2.4111117995677813
-2.97498713813543,2.3730170597468456
-2.9747251326577,2.314651611103502
-2.970743086969022,2.264937470995255
-2.969519852362025,2.2306125099795846
-2.964959910658427,2.136384269058156
-2.961716729907133,2.1182477172819674
-2.956703336365435,1.9092957529228776
-2.954292281471913,1.8606953607147823
-2.953341325307642,1.876284236684866
-2.9510281403132055,1.7918663352124924
-2.939642787003266,1.5351857471186636
-2.9363989163349578,1.484974400580424
-2.9313941370039416,1.3345221729831795
-2.9295475204054124,1.2957550460615799
-2.898600201091293,0.61681090756251
-2.8944472716858933,0.5432520905981988
-2.892972046121512,0.5659950766198248
-2.8840708640874375,0.3808412444839386
-2.883743085729437,0.34787584791812864
-2.8757637021615343,0.20886738260941573
-2.873880159258043,0.14451824381153644
-2.8734507191911582,0.19010797700448973
-2.870336227230834,0.12090697930320404
-2.86440491143122,0.004353027776233982
-2.862661755629121,-0.02059931057802504
-2.860508574623612,-0.018141457433603635
-2.8567196639483976,-0.1229065685933207
-2.8542875703617967,-0.13117535966131325
-2.850322880072775,-0.09665857654512651
-2.8461912184402056,-0.18850857182223837
-2.8434396716916543,-0.21284098727860287
-2.8432152330925637,-0.23421896167907325
-2.842756381485855,-0.198952953720652
-2.8393596125722143,-0.2391277965918036
-2.8380232094894495,-0.28480978525983625
-2.8313391954358416,-0.29392776735866927
-2.830804326727593,-0.28258190646562714
-2.826389195741907,-0.30078063923347975
-2.822520020283707,-0.38987847388026553
-2.8217927736051545,-0.33961499669170203
-2.814461787200492,-0.36654673663598575
-2.812112000369891,-0.3835921667949817
-2.811882727452071,-0.3464864213797716
-2.810981349465843,-0.41193437308795633
-2.8018137397834657,-0.4138953468601576
-2.7965785808369263,-0.38261677868126415
-2.793599049666353,-0.407114703051901
-2.793313940310198,-0.3940821089137678
-2.7884998591231076,-0.3359641206426297
-2.7881327363130977,-0.374807870285691
-2.786502764275812,-0.31044213924829767
-2.7628919882805,-0.22260059409119415
-2.7516698674967515,-0.14431913084256842
-2.7505328632651596,-0.17798329183497233
-2.7493464211771106,-0.13966206197160605
-2.744599505604673,-0.07358080840306949
-2.7404060463308286,-0.013402763705618569
-2.738150934693338,-0.01901332940635265
-2.734082198426452,0.02826109850633808
-2.7291726703824217,0.058265810760725206
-2.7152525988189424,0.2139921259448019
-2.708407958341775,0.24006036586047724
-2.708110930591765,0.24577494111170303
-2.704958257155609,0.2678829738937318
-2.693864960301774,0.4192551876300304
-2.6872856310317172,0.41012103739401656
-2.686827413688968,0.4560871670816362
-2.6764368114828265,0.45634043344863146
-2.669582641264892,0.5401005198262125
-2.6684452290710197,0.5503406526115151
-2.661724396731846,0.5673420494827137
-2.6584311031849666,0.5810741895690429
-2.6505930511358295,0.6018282870121201
-2.6497798680873457,0.5778904318515206
-2.6422873763909154,0.6054299457908021
-2.6259279122717274,0.5983980841984982
-2.6084709584450048,0.47405317187544965
-2.602768319735114,0.4022071815373748
-2.5976357149491047,0.3860011993176235
-2.5957381777666075,0.32335670013802614
-2.59524934047906,0.3116727815215889
-2.574144739010907,0.039975771636400384
-2.569517443981166,-0.004497020845849712
-2.5651741731917994,-0.056405381106996756
-2.5518236712201166,-0.33383486277761437
-2.5386700868651997,-0.5663381257552164
-2.535806603422187,-0.6492855147647193
-2.53273119302878,-0.7217734394843608
-2.5323894351897307,-0.6861099801711233
-2.5289058901377626,-0.8262585853636667
-2.4913074090237846,-1.5557418657252817
-2.490197419553072,-1.6182192540719846
-2.4876478532582964,-1.677529581160661
-2.4854436766006147,-1.645115028404763
-2.4787717651724064,-1.8507176452161582
-2.464604951008096,-2.079498309644877
-2.451153004471436,-2.3348380525339656
-2.443941145474268,-2.4872428892909983
-2.427819712117982,-2.6630413509092756
-2.4202470434145638,-2.7056614564752226
-2.414080549131924,-2.740104553525142
-2.4071185779790687,-2.7212262251478196
-2.3895006458567107,-2.7640785765888185
-2.3860998539670053,-2.7915729928612287
-2.3847976128168984,-2.8006359118866415
-2.382656342283579,-2.8242858085339124
-2.3769950689317363,-2.734038731331489
-2.371543250967207,-2.7023729501541904
-2.3596719705269384,-2.633917285657929
-2.359121933811188,-2.5773849157932482
-2.350210971911954,-2.4647339814652454
-2.349453093767681,-2.505499123854567
-2.3406475235874984,-2.3532190479821167
-2.3387439957675187,-2.313140839266241
-2.3291256876195887,-2.1550143170385487
-2.3260931521656594,-2.0283602245527055
-2.3239885836277403,-1.9919556776087333
-2.3236593683722546,-2.0147863427661745
-2.3232706373828003,-2.029967050873384
-2.3226377568511123,-2.002210238940172
-2.317950502536565,-1.8704748586240074
-2.2911865468731527,-1.2082959762082168
-2.282153036243196,-0.9993132022228077
-2.2749738776794164,-0.7913156431664533
-2.2648770125568487,-0.5370309387018246
-2.263903230838417,-0.4585339061243056
-2.259243782201106,-0.4039385953001571
-2.2476997676928496,0.005722980847678548
-2.2476976266834585,0.040847627924976
-2.238405138993424,0.3009079142201859
-2.2330709650078147,0.40762194491595266
-2.2315801396815735,0.44291051621481925
-2.2200139873876283,0.7703668939483346
-2.219411877259007,0.7936404149810352
-2.2148519321219813,0.866981176417584
-2.2103100318542195,1.0226816839929604
-2.2062811475365223,1.1312649800548797
-2.20448230299097,1.2222088087919418
-2.2016627908533843,1.254754565754987
-2.201527426858413,1.2818871954810451
-2.197700412513721,1.344551670823136
-2.1739043078845652,1.8241714542353809
-2.172609356020737,1.8681482723501452
-2.1717624910076108,1.8369379754375255
-2.1664436325440226,1.9182848782385888
-2.165354551771041,1.9877252787881954
-2.1613113259630996,2.011842810613716
-2.1423178559405587,2.268046955481543
-2.1336161890857976,2.3082358106736676
-2.1298864910309345,2.314687242479366
-2.116429726848626,2.347594231941568
-2.1142266355558386,2.398046870927001
-2.1099552048316497,2.376676125363557
-2.107407857770508,2.356524154699894
-2.1031218201260042,2.377065832628969
-2.0897150332016206,2.349914930970915
-2.086264682513014,2.277060701843341
-2.0686510547820354,2.122645999502646
-2.0682203232661527,2.168040761145796
-2.0653811252127507,2.1469015192217027
-2.06350139357256,2.1494521232729356
-2.0620591175051586,2.0686975703860693
-2.0601527719366572,2.074521713413921
-2.0587694989218654,2.056656210127221
-2.0586832169865974,2.040171427476025
-2.0398102689809194,1.8191585703752446
-2.0330242144023725,1.7414952168947686
-2.0297419111516666,1.6795266898199266
-2.0214492239036668,1.5579624034478412
-2.009923109062578,1.4481192621499765
-2.0075970334608324,1.3134762479211255
-2.0045504606383533,1.2330919031668328
-2.004493869500788,1.3036797908388902
-2.002059514192749,1.2308557098440638
-2.0006107937225988,1.1959910278454402
-1.991926416246464,1.0728088494425274
-1.9900801880873495,1.1129294967923766
-1.9777679355040017,0.8465206082183263
-1.9752943489900596,0.8560618776109019
-1.963910183579743,0.7125777323195439
-1.9610912374085614,0.5930253138617985
-1.956631807506024,0.599697677465516
-1.9377676712425127,0.43169479727975096
-1.9335746911503175,0.36508259067140286
-1.91880121593314,0.2689979858246056
-1.91549207333633,0.3300598668575509
-1.910608930519827,0.23967338100982988
-1.9054432044706964,0.20806914602886695
-1.9030716897027058,0.23894779323671095
-1.8912317570150206,0.24826023300952865
-1.885676340887569,0.19557634266818663
-1.8733073591684375,0.2882102025659323
-1.8343799998033696,0.630494727910554
-1.8318770871924128,0.5992091467451628
-1.8282962947651742,0.6853139860699284
-1.8207914598418093,0.7068802046490202
-1.8100051506686041,0.9001825706897862
