n_harmonics,base_freq,magnitudes,instruments
9,1.7647714665071432,"[ 0.23812588 -0.06188446 -0.55668695 -0.59454688 -0.38664764  1.68110744
  0.04279111 -1.03071907  1.09510157]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.994049820356781,1.9588154640341402
-2.9915528742407345,1.9438140546540117
-2.9840405788382283,1.9007105510231823
-2.979395331225148,1.8356105194454297
-2.9739156941443636,1.8210893703803024
-2.964670812833721,1.6964041636738671
-2.962786838731863,1.6863195410561316
-2.9604416044791577,1.6667932047120904
-2.9535275799160896,1.5882141344545098
-2.9488161990838653,1.542917473719658
-2.947793569222266,1.5083498968464717
-2.9345480555979635,1.3575788540903
-2.9336000575665135,1.3490908130373547
-2.933241316445897,1.3574465731444458
-2.922876898704561,1.2260705721660028
-2.921880669128554,1.1701555832967812
-2.921259863931963,1.1887701598664817
-2.918621780290123,1.1737641310017526
-2.915519304157793,1.0844121352202156
-2.9146949254360015,1.1304382510407456
-2.91375104573235,1.1017119274943046
-2.9076839976551003,1.0349574247609625
-2.9026542905031496,0.9522883191399041
-2.8951917129864952,0.8312666508668226
-2.8850454454967727,0.7164558244163965
-2.8817597441916334,0.683599994023913
-2.873067874426174,0.5871255374210893
-2.85984152804171,0.46109134601710416
-2.858748375306029,0.4495743443727006
-2.8571122619138274,0.42222696271415505
-2.8555319992961037,0.4057577863894088
-2.846169255716833,0.3544283166654302
-2.8444234217628335,0.35737792990798706
-2.8435104246261496,0.32232209464758216
-2.83161456014665,0.2795362551795725
-2.8222319083636935,0.2683123520259817
-2.808955447430238,0.28747163490165967
-2.7774654810820825,0.5610135150639174
-2.7718143106896385,0.6025142941001957
-2.766201825449315,0.7470098853319023
-2.752859319198948,0.9780311211754603
-2.750854318812455,0.9999275581595786
-2.7486302136319467,1.0485489666719516
-2.745792988046577,1.1163407776378664
-2.743422549669555,1.178503385616514
-2.7293269891091634,1.548474353705594
-2.7285780349716138,1.5965851498077102
-2.720577132194234,1.8065205289364499
-2.710340193189484,2.10577704659121
-2.7070275895967955,2.2267059040723884
-2.6866091204897415,2.9139925066894516
-2.6853169958547314,2.9368578261462432
-2.6752267520588213,3.301900352144218
-2.671250980123597,3.462774036972842
-2.668495335151217,3.5088445877924928
-2.6679386614368026,3.5556652298918654
-2.644084591082823,4.334798669665123
-2.6365410602623136,4.532968165681207
-2.63128074669505,4.6827067422646165
-2.6094496399265834,5.153126787720522
-2.6076431486472944,5.152109897787359
-2.600836217838765,5.2572167278558695
-2.5978208950375152,5.278265560577383
-2.593836774609665,5.351206693842406
-2.5926803467711084,5.350162765143832
-2.5919561049281503,5.366209320128196
-2.589253219177333,5.391429308394385
-2.584734928309075,5.387232207127199
-2.5781474022638555,5.3654025529719105
-2.5752471776328987,5.38948264792803
-2.560445586140215,5.325830861465279
-2.5596602587515465,5.336737936079118
-2.5550928079604276,5.257263322583214
-2.552910497140629,5.233453570006056
-2.548900262245372,5.158511275780619
-2.5471936297518436,5.103216087960587
-2.5419230853920958,5.0189439633464445
-2.5406128652044266,4.976615426588596
-2.5312057462871387,4.736283644009876
-2.526173917265997,4.575876205586784
-2.5212742695180044,4.406809080143201
-2.521013716582746,4.416108857469225
-2.512925469689425,4.084300990086643
-2.5081718642152495,3.8911803820862922
-2.5027535617332055,3.678764149028406
-2.502329952439988,3.646349980634774
-2.4909206755189723,3.1355849536725677
-2.482932474159021,2.68455241319538
-2.482650063856333,2.6958973329898663
-2.475864254375,2.295369017591655
-2.47202307915242,2.105037533268953
-2.465732914865478,1.6925835732380758
-2.4562114941549824,1.1097581920214972
-2.4536482827709944,0.9814083412911547
-2.4463136260815768,0.4814327963644798
-2.4457529263013753,0.47764827235614193
-2.4453360337436907,0.416100464759469
-2.4403969654382616,0.12581101738495248
-2.4361338114882995,-0.15778543838922146
-2.435502771712893,-0.1995033683787044
-2.433675821025833,-0.2951512741153431
-2.4298716474450996,-0.564831810130336
-2.4298065936233915,-0.5561431345201927
-2.4269925959336502,-0.734552664844379
-2.421440952984659,-1.1142477115550133
-2.4209366554726577,-1.1212538559505134
-2.415184041962167,-1.4717920251834051
-2.4150091890114975,-1.496879425293346
-2.4059825844213085,-2.068219477851691
-2.401530724387037,-2.286918925012257
-2.39531403453499,-2.6846172536923967
-2.3935739456101786,-2.75816037412557
-2.3907221416221383,-2.9485290340336006
-2.389017797222638,-3.052579178911805
-2.386649843513852,-3.157073160408359
-2.380919512592135,-3.437697647286846
-2.3715157498080663,-3.918926784030617
-2.3688878720529427,-4.03477550848654
-2.3674178597583504,-4.088442648007335
-2.3606266663467945,-4.3622139018696435
-2.3573849574530708,-4.499222957708691
-2.3519318692436197,-4.687357258053907
-2.3471442759386467,-4.887287722622521
-2.3384518512598707,-5.153496773906164
-2.335839155690734,-5.188603439184911
-2.3276801157256095,-5.382627121352287
-2.3244400196388493,-5.482425054091278
-2.3227528004311693,-5.463370163176918
-2.321960400818124,-5.460908337999456
-2.3202555740015836,-5.516125702714154
-2.312113443323044,-5.597446361352307
-2.3030282749750297,-5.628143836093456
-2.284297753054298,-5.5506451368951515
-2.270382438397486,-5.325707484840171
-2.269454163180468,-5.287221698993706
-2.257318482006607,-4.97363822122046
-2.2570104179658887,-4.996021226086846
-2.2514886452843967,-4.8643356681489855
-2.2450848974788196,-4.66314585189485
-2.2374758139848154,-4.397854464745413
-2.231802767059971,-4.19384610946102
-2.230550242032092,-4.139868738871501
-2.2293294110817277,-4.093369327713674
-2.210895290433144,-3.3341386035521134
-2.200614406162475,-2.836444186925449
-2.1954282487882253,-2.6394308608755708
-2.1914670225922395,-2.433498293038283
-2.1914032411601925,-2.4713088533938703
-2.190953155375394,-2.442674650648713
-2.171863445310998,-1.566518988937806
-2.1715379156673538,-1.5668489769682723
-2.1697691140468107,-1.5049400150924257
-2.168587261339323,-1.4343352120056858
-2.1558497036381334,-0.9327931618156639
-2.121346213106081,0.30422182478129317
-2.116663011995271,0.44050623495219393
-2.1161151458174334,0.4499720589528568
-2.108578040617747,0.6345742244135099
-2.1043159485455196,0.7232933276786381
-2.0983693967067216,0.8719706371454576
-2.0981459276229875,0.8319522281820796
-2.094560298290979,0.9765509742234403
-2.071655533299661,1.2383009026948884
-2.0636306096087864,1.2566212394932679
-2.056514850600373,1.2900131832996622
-2.0514486270806342,1.2965594643726215
-2.0484751120675946,1.256418969342892
-2.04766415784185,1.2697553010181786
-2.0459083054062903,1.2300379847518366
-2.0410980309113906,1.240667147800914
-2.0384679362368656,1.2448817682052093
-2.0340868190791754,1.2349981715592204
-2.028314847409467,1.1642876923764127
-2.022483738677054,1.1105772210434868
-2.021197205183163,1.1088021736917353
-2.019335114005059,1.1129955552057869
-2.014466740434866,1.0072214363057599
-2.011860533897198,1.0483147262311268
-2.0117703866689736,1.0191979938476246
-2.0101147265146366,0.9888449341022496
-2.00698894177989,0.9560512908142905
-1.9943391864948445,0.7711663137581766
-1.9908120324455825,0.7572310321676373
-1.9901993476727877,0.7435005625621153
-1.989832018280122,0.7483814874848429
-1.982400336173422,0.668141064131617
-1.9717232073278634,0.5473757936986301
-1.9614900842181235,0.41997335946626163
-1.9588322264341107,0.392197252474397
-1.9563236835932922,0.39924960989440905
-1.951578146873208,0.34871262836254996
-1.9398927681757208,0.2616020019210146
-1.9392763306707916,0.24401918628927027
-1.9390191941846813,0.23952720522157123
-1.9365865723622249,0.25591774249873733
-1.935960712603266,0.2596101384827585
-1.9263704605141636,0.19697794759779386
-1.922919871343572,0.19803699221882792
-1.921350250700481,0.19804090520230686
-1.9190501445556876,0.21411954799845595
-1.918194284713677,0.22761219311021674
-1.9100874675275303,0.25733443807355977
-1.9043336998194744,0.20981058639196937
-1.898927566573536,0.2685819101934066
-1.8968205376525522,0.30912471763845845
-1.883368375268347,0.40931070639270933
-1.8825567727903527,0.3858181885726362
-1.8667162654126916,0.6546834930980459
-1.8658135496317816,0.6799637625119003
-1.8610386667725594,0.7719116924043683
-1.8479275919172427,0.9972515242081025
-1.8447233897164137,1.1149608587000823
-1.840588896326587,1.1684385699273676
-1.8202548613340983,1.6662745749708578
-1.8196020515772309,1.6841443946290242
-1.8195758717495618,1.6850340259128092
-1.8148758104414697,1.7991508849205289
-1.8051372741674176,2.029957176285433
-1.8049011029082371,2.087702047436388
-1.8005095173365977,2.1660390919393597
-1.7843280801490926,2.55667849798065
-1.7833090537591778,2.581982402510703
-1.7815989682113658,2.6215865481466363
-1.7676718071192645,2.921643683475769
-1.7650327410885251,2.9630026215767535
-1.7649879368034092,2.949072061291383
-1.7600976250201958,3.0299416963536117
-1.7474041933047015,3.2200001679411665
-1.7367359388304868,3.3281427203643505
-1.7263296987886607,3.4077737438026934
-1.7190194730460182,3.417399695527695
-1.7162017922042552,3.4023469305835774
-1.7149219245028142,3.426817397299812
-1.7061900066624012,3.3986002037998886
-1.7025919057348768,3.381726255235869
-1.6928878416350213,3.2660111269815575
-1.6925940909321517,3.28111216967101
-1.6911667677842983,3.3054775729594
-1.6763554837040484,3.0648514944203034
-1.6762141333956104,3.087118269922659
-1.6740526484239833,3.01872094420805
-1.6726821509009848,2.9877571435251054
-1.6710954151418387,2.9841892125493175
-1.6681636177946817,2.88962534367009
-1.651084214201176,2.4648919212379576
-1.6477855167678315,2.3720256050607964
-1.6469163010896972,2.3429072655892
-1.6428454324547659,2.222768313258353
-1.641576903213246,2.195326651174543
-1.6396852548409142,2.140933513939531
-1.6393561976537159,2.132205964028401
-1.62458417546482,1.5990132915064532
-1.6239174407814434,1.6067849910250018
-1.614978280108041,1.285726175986446
-1.5860410600413808,0.21933413317748923
-1.5847605538289458,0.16930838917966862
-1.5801120783643785,0.0071090210853479675
