n_harmonics,base_freq,magnitudes,instruments
10,4.505258540367774,"[ 0.36471652 -1.38219644  1.85391207 -0.01782452 -0.21051042  0.71997204
 -0.09256798 -1.64758898  0.48826848  0.16097081]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9660965878624386,3.029686988182586
-2.960968733714822,3.1337130792288135
-2.95998959027603,3.1664907136803238
-2.9591902991186756,3.159749712925633
-2.9567889204325226,3.1412868870150734
-2.948370328229876,2.978423709611509
-2.946955560658077,2.936401537568793
-2.94424188215194,2.881371950092073
-2.913478858819663,0.8309245424553113
-2.9013428451480747,-0.3098411626211905
-2.878364051793775,-1.8909261136334152
-2.8680227120192656,-2.2179431077038
-2.8671475141390332,-2.263939761183151
-2.862990729675693,-2.281920811880448
-2.862330228243343,-2.1621840620747044
-2.8610552304935695,-2.259932309478332
-2.85743060409125,-2.256698880841818
-2.8561125547337904,-2.252299564963952
-2.8532861407216235,-2.159968808090398
-2.849587594797883,-2.1027522034478197
-2.833645267228284,-1.5756482890895975
-2.8300725158311018,-1.4231209920217458
-2.827893408847242,-1.291259750004382
-2.81963929385653,-1.01000119639014
-2.8138470077169373,-0.7267204704025901
-2.799571501319797,-0.430956570847864
-2.7966480741533726,-0.48346027037238476
-2.7855315042377304,-0.5079293742277908
-2.7832485534907905,-0.4652435340186534
-2.7712475490114263,-0.8104266959862074
-2.7678536924018218,-0.982437302368446
-2.767082781150917,-1.0042191911477625
-2.752487775416478,-1.4106673749672223
-2.747379740362495,-1.587399654766477
-2.746837373006475,-1.5958564563685986
-2.743304378557744,-1.6209695857113675
-2.741152601356511,-1.6443722885321639
-2.7375278873349584,-1.6526357118736767
-2.7330472672626414,-1.6106316487745025
-2.7312327428198167,-1.6347346829818235
-2.7237232712027932,-1.438683392307193
-2.7156731590618097,-1.1966616736174056
-2.709453878705781,-0.891127189423799
-2.698699259317533,-0.3018501511812071
-2.696799035701731,-0.25224188869782826
-2.693538014181426,0.00917064096918212
-2.68602198784618,0.47552664675296724
-2.6817676514049733,0.7004879616037484
-2.657185227184639,1.201945776820101
-2.6571149015753,1.2549224721052687
-2.656539156787284,1.2910404215450308
-2.6545447473840964,1.2585858363486264
-2.6532715174172585,1.2188844035567559
-2.6391178469792216,0.9134714038981594
-2.630687833781181,0.5834748179194921
-2.626804484059801,0.4577861163693761
-2.6222064470989537,0.23336165382157462
-2.617852197583714,0.1514800737179597
-2.6044236208818288,-0.09965911477189786
-2.596523526130044,-0.005341715580140613
-2.592973224935322,0.15360711516998696
-2.589808686522937,0.33776209613008584
-2.586221892293562,0.4708029481358502
-2.584595820246665,0.6055914290662253
-2.5724901679886667,1.5513431554388744
-2.5696485863255796,1.8651116755810526
-2.5557003728501178,3.2594941377162163
-2.54519547852519,4.203666618745208
-2.5102259806092775,4.255918922996946
-2.509734457161356,4.142342176539245
-2.506117221682649,3.8329340747327287
-2.5012118504832355,3.247217725000953
-2.493105571938013,2.0661744031684406
-2.4916363256007408,1.8494211683085946
-2.47877844769416,-0.37366811305600733
-2.4671607248222776,-2.2587286161382014
-2.4610390147132506,-3.226089450068894
-2.450841583002732,-4.3307356291921595
-2.439933520945892,-4.899417351884599
-2.4177512757795396,-3.870577097651049
-2.4089204888319724,-2.884641245631034
-2.4015104006091423,-1.8289546597535864
-2.394653425529474,-0.9754599824474252
-2.393291710347704,-0.7997795173630303
-2.390157693410967,-0.3867546859998974
-2.376147383551653,1.1226010009602128
-2.37367238085763,1.3109436126434282
-2.3713446273842225,1.3567665551430432
-2.370789282062863,1.4522965189101802
-2.366256108656215,1.597692591322231
-2.365680000443094,1.6245562442629977
-2.3562261056785987,1.585374735810691
-2.3540323651146497,1.5630874597765048
-2.352477763661191,1.4675910691497631
-2.3461845367149117,1.0241331827778999
-2.33456017576846,-0.1446687270446256
-2.3293167733985785,-0.8449041046742356
-2.327424952105901,-1.0412252456249487
-2.323291972003502,-1.5835954558788314
-2.319687481021255,-2.10275061601914
-2.3134589348937844,-2.937321056240124
-2.3124767786630818,-3.0726741973180633
-2.3103682749049197,-3.4059414173626887
-2.284362958100274,-5.424006576798665
-2.2714338644395022,-5.303108071064827
-2.2575895824026597,-4.500951925222399
-2.253723067785793,-4.089111558028
-2.252400765406186,-4.0099525896579005
-2.2423072816488396,-2.9575752632448635
-2.2410312435374378,-2.781834691073915
-2.2405201883695662,-2.782727048817421
-2.2178998086330446,-0.4367522665490111
-2.2108275562315662,0.005869180626840966
-2.210019907469592,-0.005714482164550262
-2.2071134640440198,0.24823827511326357
-2.2061596434067816,0.20898044006883632
-2.2046247069608285,0.25159969718623076
-2.204389536790073,0.35186707582778926
-2.203202840545271,0.302441829026863
-2.1940312670475235,0.5726542824791553
