n_harmonics,base_freq,magnitudes,instruments
10,1.2961266763830284,"[-0.42117332  2.05789936 -0.8651863  -0.4044234  -0.13774693  0.90181596
 -0.50944726 -0.9955907  -0.79275662  0.47296328]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999726758332055,3.025564443054938
-2.9989826284042076,3.084728391510926
-2.998964893401383,3.0656609831712833
-2.9941098502593055,3.132696803266509
-2.993391159196668,3.1284390928574224
-2.9883663625986214,3.2111642762280916
-2.985160699818657,3.2363152501922
-2.9691721474178,3.3876363525376383
-2.967217517629435,3.417817440280476
-2.957772103366355,3.4586463871030055
-2.9349769019071488,3.6019002344547486
-2.9287440907681783,3.616735830036972
-2.9252361331745593,3.6296820305388535
-2.924946102185344,3.6283834781978097
-2.9242174300723818,3.5862288950505135
-2.9228693654680113,3.574027436101434
-2.9141519069492277,3.577487549375019
-2.905422542642736,3.5916895891121223
-2.9043471641546996,3.618808250749437
-2.902600947735663,3.635574556314554
-2.900517009250477,3.5884253631541916
-2.899654140413487,3.5852570344960792
-2.899395384730578,3.592767527982523
-2.8821037239362037,3.5474217250317337
-2.8777511007296654,3.495885239999185
-2.866877116064715,3.39536522176943
-2.8619795090169915,3.3885468627804682
-2.8599658555964136,3.364380534256497
-2.8598682008154857,3.3785207757265905
-2.8592071200606552,3.3650141672910547
-2.835909151618087,3.0771091738309018
-2.8325706181720136,3.018808587516508
-2.8307559045456534,2.9868111112012747
-2.827972339801552,2.9322034713282514
-2.8224697791472226,2.8335509238534575
-2.8129609646026132,2.6909574195241595
-2.7783336603577715,2.0472557666881674
-2.7581996781033684,1.565848976622652
-2.7549841595111353,1.5135825352109076
-2.7525208400166328,1.4562125626585336
-2.7475405370914308,1.3193415634895982
-2.7396608188435723,1.107507280825245
-2.711513996666626,0.4627941591915655
-2.709677597330513,0.3826459022354281
-2.7092345545517054,0.41941291966813316
-2.7028243538425434,0.24363544623919467
-2.6997850967304093,0.18128723096524038
-2.698534946324136,0.1480510742400088
-2.6925127091337906,-0.007077741095700765
-2.690941507245558,-0.04608381053163435
-2.6901474099682963,-0.009408783174555896
-2.6876535059223556,-0.07618692241342184
-2.687626923515899,-0.0538983106773733
-2.6813299820544207,-0.20087617973579572
-2.6683502479306664,-0.46814672713038097
-2.6672368032546467,-0.5142984638207788
-2.663314297534832,-0.5485951719218184
-2.643425579205462,-0.8431539567705618
-2.6377466978079678,-0.9568533722972835
-2.6193114601871845,-1.0839030891192567
-2.6098588390321504,-1.1757988538856559
-2.600567592882051,-1.2299512851837353
-2.594589783566058,-1.2229890976265814
-2.5915191078179785,-1.2377054468323303
-2.58549302185748,-1.1808912960322295
-2.577848674399907,-1.192693636818745
-2.5532321513451093,-0.963746089471562
-2.5512965920832436,-0.9431392470470368
-2.5461468691169302,-0.9021431269225011
-2.5437451446633106,-0.8491268735132129
-2.5190613923232807,-0.4172632099228129
-2.51406322618434,-0.292997226100735
-2.4992779051128893,0.04581212708214301
-2.4962196928602753,0.15564798756892734
-2.486748531617536,0.4066262542258659
-2.4774690128556394,0.693041117013816
-2.469571721384238,0.9329540972492296
-2.464975127922071,1.0612408881326987
-2.451792280607969,1.5216005700266295
-2.451071463878149,1.523623793787509
-2.4466461727928603,1.6845478918420087
-2.44561284637679,1.6976533839743493
-2.437351411691664,1.9729574901869171
-2.432755885855861,2.1089025714924414
-2.426587465157498,2.3461492966123294
-2.4241261026958463,2.4203425445388635
-2.4230823845664187,2.4384042167862967
-2.4227929236365364,2.4623341192890074
-2.4216792754868095,2.4802649816613376
-2.39972877287747,3.165489370127027
-2.397770405862379,3.199113038580512
-2.3929145388775392,3.3596944147002885
-2.3841628101228336,3.617402355111556
-2.367176384234617,4.0420700531223215
-2.3649441163116185,4.131258404667604
-2.3580062945475846,4.249530676199238
