n_harmonics,base_freq,magnitudes,instruments
7,4.760419648676555,"[-0.40234901  0.06993271 -1.08245259 -0.20837297 -0.3620853  -1.00117213
  1.02555723]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9994131147400047,-1.1945625497532864
-2.998387719214329,-1.1410227456751003
-2.987999039190765,-0.6417762338358941
-2.984277037341447,-0.45489262714437256
-2.9817872942879036,-0.3140874915508328
-2.968919449198901,0.284296156628293
-2.9645269417968034,0.45159901146876585
-2.958357974909894,0.6708990094024446
-2.9468041551995463,0.8908963993138371
-2.9381916306939933,0.9601480867330923
-2.9260305309068713,0.8062911451601378
-2.9176303490184288,0.537236722918916
-2.916600895223313,0.48162459336664687
-2.899791194214161,-0.36603573326012545
-2.894919783549353,-0.6836823913360912
-2.88784402860795,-1.1405569433627305
-2.8865585085303653,-1.2667282989680566
-2.8860888794951696,-1.290141646530908
-2.884112891833973,-1.400210209392284
-2.880617066110029,-1.6428521938284022
-2.8766667459334974,-1.8931003770439736
-2.871501571910077,-2.2329442533138275
-2.867045336756721,-2.5052677345670507
-2.860021580537061,-2.8649970286708184
-2.8545345806643034,-3.1354305607259203
-2.848796061902277,-3.3315669767306577
-2.825533234506323,-3.6212250907026
-2.8252039950000905,-3.578404060859814
-2.8205834676707067,-3.536194700050603
-2.8205407920177503,-3.5194699606107975
-2.820227800475572,-3.488524219634768
-2.815916077810484,-3.3997561038709074
-2.814196833125983,-3.342654571858256
-2.7937972210993425,-2.4330007189349456
-2.7867687126021474,-2.0488097747554255
-2.786163056705127,-1.9906448866882327
-2.780894419830121,-1.6907891637171277
-2.7793109117336154,-1.5921648918738145
-2.764607102233791,-0.8012148990596032
-2.7632849288489822,-0.7110908281447685
-2.746205938089699,-0.08274161130938158
-2.7415974852479765,-0.01869325330738591
-2.739832519263442,-0.017749664306641457
-2.736030117011504,0.0382331364868295
-2.7313959709179008,0.037066879983308584
