n_harmonics,base_freq,magnitudes,instruments
8,1.2697299543406984,"[-0.13016052 -1.91805655 -0.21144606 -0.57526184 -1.65902887 -0.11099336
 -1.5813905   0.87315023]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9990325497814467,-0.7081613322252734
-2.9918544120466546,-0.539412554289692
-2.990296663640658,-0.5142361592469105
-2.986016214193751,-0.4196545332221658
-2.9842561185671697,-0.3926681942937365
-2.964543536958053,0.02337865988397123
-2.961086128995508,0.09031347759801309
-2.960572260191946,0.09480256135561181
-2.944996496531444,0.4010452953589191
-2.93998169653735,0.48130218055207613
-2.934549261906767,0.5774415599540921
-2.924149196886178,0.7666503361631789
-2.923285981000897,0.7547456237952077
-2.9051405643546175,1.0378323122687307
-2.9036450021990223,1.0534002704060428
-2.8993947958705424,1.1133776298532985
-2.8953069391089064,1.1590764615079914
-2.8906219873288403,1.2216332699238241
-2.8896366055162614,1.223163752956098
-2.8878888899658497,1.254569515213868
-2.865353535305032,1.4543807726648683
-2.850634169992019,1.5185153127858626
-2.8439339481027845,1.537006719221805
-2.8428621582104694,1.5449482798926555
-2.8409547672072186,1.5538613723534325
-2.835598354132138,1.5641581915594498
-2.8339762455500255,1.5678099540173336
-2.8265524609238475,1.574808698044486
-2.8212126902582932,1.5798907111822995
-2.8194415598370077,1.5784198471103512
-2.808599012257083,1.5514403894306104
-2.803626911124603,1.5257587668876924
-2.799506324438108,1.5137707627874026
-2.79829297171351,1.5105127811146937
-2.7934557496752355,1.4835529798234393
-2.786363386234079,1.4405377463598246
-2.785818654921937,1.4427238454359181
-2.7852074158161226,1.4382938309929425
-2.767211088151829,1.2949805022745526
-2.7429503058691163,1.0551012242820357
-2.7383101509796273,1.007441411001807
-2.733464068280208,0.9379665810274954
-2.733372669593329,0.9483751839233371
-2.7247374201161447,0.8378503776404175
-2.719347140763571,0.770558621284366
-2.7156726706744307,0.7233058469880275
-2.7130477906065664,0.6988563185985159
-2.711474545546081,0.6706425245939177
-2.708182376008695,0.6186685467238375
-2.700169729988802,0.518479014009336
-2.693365820155319,0.42385867316944703
-2.6895570089453216,0.3757147138734345
-2.6888848586900425,0.3698320255850945
-2.675494019684116,0.18600041205909856
-2.6684237452273143,0.09597123078723947
-2.661494762733356,0.008131471470825222
-2.653967373691891,-0.08232946279498682
-2.6237608112312087,-0.4204721005373644
-2.6214318770864997,-0.4376800785435515
-2.6181191369692454,-0.46417156494967327
-2.606340913643364,-0.5731242672991357
-2.6048738873747888,-0.5860383469744228
-2.6037033170373145,-0.5947155746880544
-2.60315821377605,-0.5926766018889793
-2.5782477786802644,-0.7280189755299095
-2.569674575136891,-0.7632767163628986
-2.532331917928423,-0.7311097821466892
-2.526098875093321,-0.7013657543554545
-2.513716626384679,-0.6318962839351618
-2.505589626377239,-0.5791003306275188
-2.4944651535339633,-0.4770223164822199
-2.484855975790219,-0.3798963334814015
-2.484715764994831,-0.37327414001896153
-2.4820001909356533,-0.34011432825844207
-2.475366537188653,-0.25530174680001566
-2.4686636878846837,-0.1793869493654202
-2.466202421530169,-0.14651679337347
-2.4569775802791725,-0.010550763231377719
-2.4485231114273827,0.11492452868134304
-2.4425913419310685,0.2125668627242141
-2.435231724007687,0.3484477032542207
-2.4267735292727535,0.4965783288239241
-2.4259054644771094,0.5111015882263817
-2.421414831327632,0.5921680321699506
-2.419978405979275,0.6191504014992719
-2.41765628248186,0.6612484801909682
-2.4078279669074494,0.8556724577973679
-2.392896279724823,1.1421307590436183
-2.392130344394807,1.1474566943686737
-2.387708985781317,1.2416574155030038
-2.3837923568760466,1.3148352098496767
-2.383590760751548,1.3177491455603028
-2.3774992614583628,1.448093437803171
-2.3772230173675712,1.4611032109865885
-2.370170995932697,1.5865164498845656
-2.3697289173213534,1.6079024325368931
-2.35724234062938,1.8504712720368142
-2.3566555697817058,1.8679282796546084
-2.3541060306524875,1.9105671688460981
-2.3386239466849212,2.2209903738396766
-2.331856949884676,2.339986694436017
-2.328696266756248,2.4094071393132492
-2.3271666068724866,2.4259281221010593
-2.318623839846828,2.5892800811430763
-2.3065598822848052,2.785879145775494
-2.295031672080772,2.960678497347787
-2.2804617920033143,3.1675540032127447
-2.279173704081999,3.1770160433134125
-2.279019992601146,3.186438366949831
-2.276957021199263,3.2047978851857946
-2.2761399207944306,3.2159375583886614
-2.2756109350118114,3.2205571082221627
-2.269521433596439,3.3068658735133267
-2.268620228095126,3.3028621752641634
-2.264915170829749,3.34557639906814
-2.2644846017016844,3.3462196807391305
-2.2406334110263626,3.5567044418417204
-2.227983066306905,3.629693425576487
-2.2238980367184658,3.6500278422134516
-2.2207384603968814,3.6496123219143954
-2.1875857384377917,3.6554819240659544
-2.179809972136658,3.6378263852662873
-2.1797169061420902,3.634673217184467
-2.1782869967692715,3.619219165621841
-2.1757814616321705,3.6025373823067635
-2.167892864218977,3.5427833692492814
-2.1672473805762653,3.5489590258233936
-2.1598226187289944,3.494970560032635
-2.1538513837761197,3.452783038977238
-2.1451606010133224,3.3616471077670638
-2.1448247566333887,3.3641277281304127
-2.136143194223826,3.261420909410488
-2.125928824492929,3.134956369922372
-2.124472677577643,3.1091818306316257
-2.123065088526946,3.1060877090500565
-2.1203435800747634,3.0505631065380725
-2.1191574423093096,3.033812928051932
-2.1185795479762053,3.0158658390173017
-2.1164643155540985,3.003149076936171
-2.1130812013838414,2.949058436250249
-2.1083868880704717,2.8648301400646865
-2.107305878465702,2.859928165500346
-2.101982935346137,2.7718081988644063
-2.100969197987779,2.7566849241639675
-2.0790037079271473,2.359920062222201
-2.072290196486078,2.222562859734546
-2.0712538289955273,2.2060073431638942
-2.07026863408945,2.193642999214373
-2.069306149613582,2.181743728377254
-2.062572447327617,2.0497943881959113
-2.0577382477261423,1.9307477720848685
-2.044491109835468,1.6669077867098303
-2.038459851686461,1.5299422877758335
-2.03468971975769,1.4476205914885778
-2.0327531953000504,1.4058338943732718
-2.0266451282455087,1.2795911374938445
-2.025342754479717,1.2565408734267036
-2.0198945538926605,1.1228434062569508
-2.000684363770373,0.6997353060675252
-1.9948988926469449,0.5747346639836665
-1.9792030479474303,0.24178884308359788
-1.9597061159365332,-0.1529534725986543
-1.9583178147970957,-0.19863283841521534
-1.9435025374866812,-0.4817564499668887
-1.9382942268995207,-0.5627556067120814
-1.937555141833529,-0.5912177777003578
-1.910994285610318,-1.02280560660835
-1.9055499848714972,-1.1227799223277481
-1.9025639825428615,-1.1532894650749408
-1.8993864052254013,-1.213767788643498
-1.899151787291144,-1.210136910312309
-1.8987099714213147,-1.2252175728832762
-1.8863841950965348,-1.3919398162678362
-1.8840940954666194,-1.4108581642716587
-1.8819683058351986,-1.45616968888073
-1.877739924693964,-1.4973939691663005
-1.8587502308809685,-1.7000192790028783
-1.8561858689129709,-1.7375570984003637
-1.8531347094680262,-1.7564393635682096
-1.8509601276224796,-1.7753734083798915
-1.81900644418382,-2.0040891878943183
-1.8173805627845478,-2.0011581261637676
-1.813557261847994,-2.026535552606456
-1.8094667831810638,-2.032305723184085
-1.8053189014095086,-2.0548205400410087
-1.8037502824856497,-2.047252340092902
-1.8019734073606448,-2.057969394595547
-1.793575624229261,-2.0885485365222434
-1.7923140888224665,-2.085915811805508
-1.78480832751271,-2.100046379497974
-1.7801318062408122,-2.116203708587129
-1.7447715361516207,-2.1003538853100445
-1.742065367317295,-2.0871280232007456
-1.7326068192217463,-2.081564496171781
-1.7243139755912595,-2.065130642769003
-1.7227865220981549,-2.0513313543057974
-1.7192039201079428,-2.034753552994875
-1.7119253371342427,-2.030406066738911
-1.6979495438799688,-1.9816826767171782
-1.6975975923578612,-1.9738259486455352
-1.69090940831165,-1.9493017589433306
-1.6855357337576058,-1.942390183992777
-1.6820321015467468,-1.9326766573207426
-1.681105933731265,-1.9234684077954363
-1.6766969453614131,-1.908464906854762
-1.6619702911092893,-1.8406903698299055
-1.659310129564433,-1.8433513106928023
-1.6563030403465486,-1.8408250789295086
-1.6482448512901775,-1.791043117505902
-1.6468250411477638,-1.7804805634574767
-1.6461029943600365,-1.783052256433137
-1.6360384281607498,-1.7549166638807943
-1.6244096026679897,-1.721687001654429
-1.617723369472842,-1.6940023863471856
-1.6169217808381409,-1.694082630044799
-1.6117469705318783,-1.672764361088933
-1.6117117575866546,-1.6660432660364195
-1.6109500367056326,-1.6870744014458714
-1.5986744275570033,-1.633887349812828
-1.5949991010185989,-1.645485860318046
-1.5906254944832452,-1.6170647063068335
-1.5900189184649567,-1.6209181717602992
-1.5859420197491307,-1.6224950587862583
-1.5832595795972786,-1.6103657397745232
-1.5784237190706623,-1.5929442585934546
-1.5764357778677274,-1.5914980137662367
-1.5749759648234367,-1.5829273182733217
-1.56882761594575,-1.6019120773659061
-1.5610866106416745,-1.5788698575980877
-1.5586322098641574,-1.5834045264340162
-1.553282189528661,-1.5648520791557634
-1.5475021916086806,-1.5750041606183225
-1.547425043763306,-1.564393609741669
-1.5469159143306048,-1.5629653787009434
-1.5461680166300085,-1.574011774735141
-1.5415228881983247,-1.5682675133547057
-1.5312488308302012,-1.5665205246155014
-1.530831746363107,-1.5680232854211746
-1.5265725643689607,-1.5701535908636484
-1.5263347857852714,-1.5811041222373223
-1.523913819830985,-1.5748898414704908
