n_harmonics,base_freq,magnitudes,instruments
9,1.08209347198314,"[ 0.79018789  0.37543003  1.58174033 -2.12691409 -0.72690782 -1.84149666
  1.16858718 -1.3465925  -0.39804833]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9998814376623217,-1.2967573680612094
-2.996308188931467,-1.1924361770292213
-2.992638241118267,-1.0512554682556237
-2.97463267963401,-0.44994940274249073
-2.9685242398250313,-0.21748408497857824
-2.9557334808694984,0.1763203867638949
-2.950006135561109,0.39015849681314313
-2.939047788989914,0.753672239226891
-2.9341774521379334,0.8812150115061269
-2.9251373992558243,1.1567605908482474
-2.916300888976116,1.3916974048087416
-2.914846091681909,1.4045790635135311
-2.897424401073917,1.8051458219969403
-2.8899574259814576,1.9947761695108381
-2.869361477284813,2.3667754887611947
-2.8661031884076484,2.3994695749670867
-2.854845232573187,2.5684709263359693
-2.852226895803949,2.5581002847372663
-2.8518072381212014,2.6137956016962893
-2.846564791589363,2.6898188918648276
-2.8430207005565338,2.71091604907293
-2.8327265231695513,2.806466287325522
-2.8225941644982804,2.8613057793785104
-2.8196837977106988,2.8942289157887133
-2.814084618547877,2.859586025559456
-2.812719866646537,2.8415961080683583
-2.808272961108395,2.858170624309629
-2.7805297964181563,2.849355330524567
-2.7775178206963624,2.8454196060354837
-2.752715370306991,2.65165341385524
-2.7526470862578076,2.613890643412632
-2.7517682502821383,2.63079113703596
-2.735636137410566,2.4549419102715935
-2.7355147627757517,2.477522230732875
-2.7282929368068176,2.395350591153799
-2.7279528820158525,2.3384175698990646
-2.7265891178635187,2.3705329192677054
-2.7234025144834946,2.343133034242576
-2.710878604175326,2.1464673191059553
-2.7052042908033913,2.045917009075161
-2.6997639444421955,1.9972358957477394
-2.695969199149458,1.9443485994614846
-2.690216517714373,1.801656667177033
-2.6860252223878742,1.7443354333263554
-2.678928691351929,1.6619221207045074
-2.6718467822065914,1.496267699366486
-2.6698371889937844,1.4958708619375654
-2.6679848135782858,1.4926206465610474
-2.657925288685949,1.275501685758148
-2.6500874348566423,1.0987599437442819
-2.6490807219191526,1.144185979533766
-2.645203879900902,1.0768587135816383
-2.6426554635518507,0.9908085266275057
-2.6417951570402414,0.9859990206586035
-2.6329575552648086,0.8753012725594013
-2.628934138902734,0.7823192602435841
-2.627153323682042,0.7825866532833291
-2.615737730699733,0.5615239205548384
-2.615593927223447,0.590548777633082
-2.595770262312308,0.25602898190526985
-2.593433639322727,0.26547042801178833
-2.5755620172293328,0.007339144270808635
-2.5586683724234662,-0.21005297824141303
-2.550055694960883,-0.2974495558416013
-2.548039326131621,-0.3047613269404871
-2.5463124510229322,-0.3352237771488797
-2.545182780588573,-0.36640446529361304
