n_harmonics,base_freq,magnitudes,instruments
8,3.798699010424756,"[-0.31932548 -0.02362978 -0.30312157 -0.01633778  0.27618299  0.13038904
  1.15412876  1.30279326]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997443678896111,-1.0359422341135671
-2.9948555560650596,-1.241185260702452
-2.990412180655845,-1.5988260763852686
-2.9881688633398764,-1.7658364839858671
-2.9841690190244488,-2.109303038135719
-2.9751670834138113,-2.867976561729033
-2.9749831243697074,-2.8681417944430696
-2.97419754377802,-2.929470862175119
-2.9717162712782574,-3.135669183996799
-2.9674513568919374,-3.4635514809897274
-2.960683982161891,-3.987285860147332
-2.9599033157599917,-4.045395890513514
-2.9476497625942777,-4.847290786436205
-2.944564649222477,-5.0170304027721055
-2.9338646954161467,-5.504961569295046
-2.933851842378891,-5.483282460615217
-2.9336963784246306,-5.485691763683204
-2.932230497499474,-5.544824185964997
-2.9305716205166474,-5.58117681789109
-2.9296838026383156,-5.607709715814724
-2.9267303227095987,-5.660079890636108
-2.9226894599305453,-5.7124961282378015
-2.921795210499849,-5.743854372985166
-2.8874590235074375,-4.6921446258474155
-2.880286477318868,-4.202277126033753
-2.872943294897795,-3.6038261631546575
-2.8728188116532776,-3.5960762854382957
-2.871936658329978,-3.5339837629124182
-2.8645693329165445,-2.8815001006336005
-2.8611598545805546,-2.5774850148875554
-2.855938816562138,-2.105204390513572
-2.844326388708476,-1.0587731828164302
-2.838022042921125,-0.5101714714894087
-2.836610467057797,-0.404131802894757
-2.834121057519048,-0.2102532686942365
-2.831065945815654,0.04120703433575297
-2.821610845550518,0.6906167636734168
-2.805432126143663,1.3978238084852213
-2.7949401450537827,1.584611730702692
-2.792124884552132,1.5761967387815208
-2.779813129542707,1.4453010858454265
-2.7754983326065013,1.3317942702392065
-2.7673102638473708,1.0014038248899702
-2.7455593919667054,-0.2108121833262705
-2.744446236701947,-0.2996146284723556
-2.7416589046641056,-0.4472125164809058
-2.7366638441099824,-0.7886964497927714
-2.7304297175285823,-1.1771741650184107
-2.7268944677710083,-1.38656522966178
-2.7255571563300998,-1.4636661019885118
-2.7236263471100477,-1.5976262318459997
-2.7185073242361035,-1.85695999570481
-2.712182002347202,-2.1501047923528622
-2.709630666137822,-2.2584022029988797
-2.6961508412331154,-2.6455788210916356
-2.689772585626419,-2.7233112405879085
-2.6778494165506204,-2.6695333565313843
-2.6758091523554848,-2.6400353689433254
-2.675130127715894,-2.6160511014413736
-2.6488546872850547,-1.5458252723218289
-2.640908493399348,-1.0635260989787025
-2.6393721456966706,-0.9560241064378887
-2.6231199443769544,0.1410514536908553
-2.6106505534269866,0.9374037206188116
-2.6074636725638536,1.1553571506960354
-2.604474921582218,1.3099112112732374
-2.60032580356967,1.5583486196129435
-2.5961980770051394,1.7584242474683471
-2.5901490887611995,2.025884247579827
-2.578218969025655,2.405503484187621
-2.5749528958440644,2.4790657979078237
-2.5557981062055917,2.5827019491458487
-2.5540526306546023,2.599670272709348
-2.5533415239342223,2.563598552673147
-2.5527214826121796,2.5682708475822484
-2.5521748319376365,2.5707451676076585
-2.5454322854880713,2.471213073401903
-2.542411773625135,2.4237924391025696
-2.540081844561929,2.3741977744517415
-2.539154393176708,2.358946956453733
-2.5316786965042084,2.1946710046319775
-2.5289576203256052,2.106196494245826
-2.5133058199435103,1.7096950687758234
-2.510651943323242,1.6284435475483168
-2.5095466487541493,1.6019123681006215
-2.476807099903564,1.147031456078324
-2.4757403286229094,1.1686057419144664
-2.467204132933703,1.21719749152589
-2.4630850827903013,1.2774344496910368
-2.462096030741055,1.2842274115531989
-2.4542997864693903,1.4290896260208146
-2.4514623455033524,1.4991026992598646
-2.446437670866998,1.6288979253446998
-2.445029691131084,1.6669147517547132
-2.4418807519358365,1.7402433211234487
-2.4209336175427754,2.417870472404208
-2.4172214307984548,2.525179683427599
-2.4161899762562618,2.5669515595004295
-2.4081351975067573,2.7677039444096176
-2.4025513440016466,2.9216799106298526
-2.402282722159658,2.90597662676193
-2.400018480707913,2.9661201524172585
