n_harmonics,base_freq,magnitudes,instruments
8,2.8686820064102205,"[-0.80982121 -0.10029889  0.17981991 -2.49085309  0.29237354 -0.03896287
 -1.6253221   0.47922725]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9963527904547447,1.5646206640343945
-2.990613547534717,1.59300446773073
-2.98121581389776,1.630440093876419
-2.9801142905830513,1.6191744324035884
-2.975733748878118,1.646408814463886
-2.9658580284537264,1.6912199886661246
-2.96485908033711,1.6968500766015053
-2.9639375512141166,1.7008597286800922
-2.9625528927074125,1.7011988949246613
-2.9596072558634146,1.723891992471713
-2.9581593312106316,1.7326456546173865
-2.9559392433884053,1.7291926345385042
-2.948837882422618,1.7902459644179018
-2.9479822227987014,1.787909619928928
-2.9426881665740536,1.8330736230593339
-2.938529089686808,1.8673164437193928
-2.9345523426644373,1.8734963918332463
-2.931346748044506,1.8943768493754232
-2.928573821541457,1.9208501630840928
-2.923746196806665,1.9492466723261463
-2.921704527833335,1.9641426120671415
-2.918839670497204,1.9749044371197622
-2.917959231335817,1.9876730174264456
-2.9177284932155834,1.9970352110534586
-2.907143415776031,2.0464491000643177
-2.906922026497947,2.0485647849063344
-2.906644868850581,2.0361873361343883
-2.8996756052394783,2.0718197011454182
-2.8909527559120765,2.074881388300407
-2.889666690989248,2.0853331889564743
-2.888255752994135,2.0849638942981
-2.8808047920608693,2.0691065857823925
-2.8800235274151165,2.071633056067203
-2.8613030432669326,1.9448923854573568
-2.8598529034356264,1.933101607438521
-2.857881255255153,1.9195512733823235
-2.8576453102855774,1.9099058624910286
-2.845266153041575,1.735070132769361
-2.8316967516611427,1.483590930162751
-2.8267608749491497,1.3683319726605168
-2.8251091469763825,1.3269643216763751
-2.8234279343824267,1.286859276195948
-2.8189810157850332,1.1819405171899755
-2.8128040636496063,1.003369004290103
-2.811925418066653,0.9756141192039627
-2.8106884895766737,0.9490591692510759
-2.8033447202990454,0.7046193586810645
-2.8013260080784708,0.6527673021637563
-2.797416996258271,0.5152911051059644
-2.7953744934709643,0.4635636717009855
-2.790813581949435,0.2968674241385706
-2.784042361488337,0.06462668798911807
-2.7832092060295883,0.03584457692677864
-2.7820554765477183,-0.008296185600242138
-2.779288573926891,-0.09628344227477358
-2.7669652982225985,-0.5429920808561586
