n_harmonics,base_freq,magnitudes,instruments
9,4.105268239201226,"[-0.80938075  1.12873181  0.27959602  0.53603816 -0.17639692 -0.45048874
  0.24575035  1.39168795 -0.40965131]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.96468786029276,0.2301873917890357
-2.9643460215773283,0.21331820153352896
-2.9638755141657644,0.1971834127183371
-2.9595593372912417,0.021179045264997944
-2.9565255522836633,-0.10305206803156056
-2.956486280123662,-0.10670686719593446
-2.954196917609819,-0.19950015294088644
-2.950114865137401,-0.36657484096246723
-2.9396386927683604,-0.7492329217988024
-2.936431591600959,-0.8546115533047645
-2.9313509650085727,-0.9832950948356453
-2.9185726202195736,-1.188997653214809
-2.9117174725474495,-1.2058826929762143
-2.9098475280605425,-1.1991675245606872
-2.8970566395693274,-1.0425934435368354
-2.894412300649411,-0.9847837554832534
-2.893529515195394,-0.9686264152447958
-2.888146417785086,-0.8358681045811701
-2.8878159363911733,-0.8284767337108607
-2.875212504788129,-0.4676452147482356
-2.8544001703646655,0.05536502512624986
-2.8465331295684653,0.16300302380437967
-2.845851546552454,0.16326357593598764
-2.812055617273297,-0.24497862285080246
-2.8066477475351004,-0.4096160423175092
-2.8056986294414514,-0.4386363247837781
-2.8018294429795656,-0.5705621008455699
-2.8009183477355517,-0.6011189974205989
-2.796909481671808,-0.7340947627935773
-2.7939638744851223,-0.8290801288665748
-2.789914543725568,-0.9619938798109671
-2.785126716396208,-1.1037914350311955
-2.7784272340375384,-1.2754185252470691
-2.7568823940331844,-1.4641709676570869
-2.7543821303711296,-1.4428796171374
-2.7471116070292596,-1.3259821017148903
-2.7430553806742934,-1.2223601900643817
-2.739305894650351,-1.1129965483693545
-2.7380130573249684,-1.0689028597961865
-2.7353302242333553,-0.9730344265553075
-2.732215216182168,-0.8530631479172627
-2.71715415585394,-0.18049495168876656
-2.7053845596739814,0.365087527509984
-2.701680852593082,0.5206731908507307
-2.701320718363851,0.533752074885445
-2.679523224067985,1.0751559851011756
-2.676010158808193,1.083653827066178
-2.6748769545094633,1.0776393936431798
-2.6695051683129574,1.0330147395994105
-2.6646752980926753,0.9387576381796415
-2.6546197051907408,0.6067008948061456
-2.6527232398694895,0.522875495373763
-2.644817464076688,0.1162814459389087
-2.641388529247223,-0.08319981090967556
-2.6233746522436006,-1.2349095468135178
-2.6221024937338724,-1.3198966066511673
-2.619010468324622,-1.5070972994565268
-2.6114644366573887,-1.9333297599432278
-2.6094115938342908,-2.033848754516656
-2.597863249718472,-2.4676948729395534
-2.5954538861092953,-2.520631100731193
-2.5952128206138085,-2.5262712866708728
-2.5949305401665743,-2.5274371046366313
-2.594263197616274,-2.5420053950430925
-2.594100876591704,-2.5445693680668606
-2.5915024347576225,-2.5785316408373387
-2.5893143266070124,-2.5878986231459264
-2.587714999410559,-2.594600043785122
-2.5875433692706116,-2.594741199269908
-2.5779151590963076,-2.4567715637401237
-2.571322287044276,-2.2188505418344717
-2.560820304016715,-1.6197138704685945
-2.559545833343164,-1.53003631057181
-2.551475628677899,-0.8975821543762368
-2.5404634421686323,0.08480857635515113
-2.5394496854592195,0.17504275243033635
-2.537143925220298,0.3916610138760403
-2.533888997179254,0.6920022197994377
-2.5332568445363606,0.7497473793676712
-2.531718231329582,0.8866934600625609
-2.5265629337473543,1.3424758297405217
-2.521807708864981,1.7360777847663078
-2.5198379950587415,1.887355820218579
