n_harmonics,base_freq,magnitudes,instruments
9,4.311063501776686,"[-0.57665957  0.83343232 -0.26503748 -0.17372264  0.64339174  0.01227162
  0.83016716  1.95360233  0.85504082]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9985074816279287,-1.71568721762059
-2.961306616996317,2.163090923932965
-2.952325172557397,2.611238118215043
-2.943543484113525,2.7958893511152962
-2.9332502167266816,2.7429279955685466
-2.9278998863088743,2.4431487127479756
-2.927428528520996,2.462213858362802
-2.9224901385107867,2.13990985916726
-2.9210845112199753,2.0672493032827934
-2.917330471409004,1.7517127216140531
-2.9118381408353162,1.2733731624149411
-2.907527202787941,0.7703864388182067
-2.9070403767216266,0.7332362610450123
-2.9069169138715587,0.701912749423912
-2.9056042067804935,0.5637623829833242
-2.9017370794671526,0.11628650919475622
-2.8942654063375652,-0.8556454265715701
-2.8941002088092262,-0.8345483067169578
-2.8936039043937734,-0.8835479612803985
-2.8892545225479465,-1.3770611351998834
-2.882346622405478,-2.168769546366569
-2.879862607413088,-2.4634042550449315
-2.8713110322071107,-3.2782179014706117
-2.8610771497806473,-3.9769651971856397
-2.8603123268510933,-4.093361290150481
-2.852436951827772,-4.223969460633913
-2.843345985621058,-4.276757054746174
-2.8371347631288444,-4.1208150661325025
-2.836413109279961,-4.145747269481531
-2.830896988351112,-3.7325346154709864
-2.827968858475997,-3.638455895524214
-2.8277669815738182,-3.566143996202103
-2.8180747334432366,-2.710187221212362
-2.816545448275665,-2.5679706478860136
-2.8155448975763964,-2.497090365783042
-2.8096305885944606,-1.901900248714777
-2.7972925706070164,-0.4766478051252868
-2.79692788885285,-0.37215708789940755
-2.7925474096982508,0.021954568274433667
-2.789378991232231,0.4056691748112148
-2.787741062583975,0.48928599932965544
-2.783113882454307,1.0489348484487484
-2.7560624102876954,2.4653686166305837
-2.7524756091934437,2.4627021613050477
-2.746724259143837,2.382843584900692
-2.7457426245004593,2.324972234114733
-2.7388648018177806,2.1231684971079607
-2.736822073750206,2.0433619570370025
-2.7298276157345476,1.6576370792417132
-2.720857383823584,1.0669547434208235
-2.7185953517276786,0.9241762605528961
-2.7176327135349867,0.8800500086626404
-2.716808124155362,0.7611796660555109
-2.7161118663188724,0.7010483235763096
-2.714911816007073,0.6369995766146417
-2.7130540803700116,0.4616131422997366
-2.6994031025506686,-0.49233975305645866
-2.6959485806381283,-0.6950035705992997
-2.686159933056283,-1.229098557554286
-2.6837390582894116,-1.232455538101436
-2.6692465306931243,-1.4336455343422096
-2.65307011605888,-1.0924841808727719
-2.650436403422974,-0.9691558053686152
-2.6439580051745954,-0.6292942317347854
-2.6320163177061113,0.09689268750900842
-2.6183915301326386,1.107150980227808
-2.5933395341723906,2.3854739458728704
-2.5929008087771264,2.3749329599925115
-2.5772956270289358,2.6473751022113476
-2.57402002074664,2.630236517500585
-2.5722494851609836,2.6277592564621615
-2.570648639270909,2.6685674517712417
-2.569580026471872,2.670733766435029
-2.5603666860786287,2.473780782751832
-2.5542492968558133,2.341988231316458
-2.5530151683431295,2.3013471225886732
-2.548456981062322,2.164300782821801
-2.538604369303031,1.78007006622226
-2.5312080507989716,1.4735575305146262
-2.5289233926921666,1.423482950514615
-2.5167846205208315,1.108767913352497
-2.516056620802917,1.0184130994411162
-2.5036876389732594,0.8275086220230887
-2.503480481367428,0.7890183099150357
-2.498330239764968,0.8143319794169042
-2.483843983151599,0.865717295870513
-2.4681211122227094,1.1254111892120382
-2.4483210800096207,1.6490629704067017
-2.443639594329489,1.7189929789990954
-2.4391603008809426,1.8367736879316356
-2.439091581848732,1.8272968873318345
-2.4221717469968893,2.1310933611049694
-2.421456097329672,2.1744873683195203
-2.420744499259528,2.105842060614079
-2.42073131851134,2.1705048043402986
-2.411202924622689,2.30788883732378
-2.4085619094650887,2.248607633873278
-2.4058806557712087,2.1962943394761147
-2.39521783587399,2.295320558803692
-2.3906482169939047,2.3006341952886222
-2.388373161872611,2.347538628126831
-2.3863451646621376,2.3624900653407117
-2.38062382069464,2.3717537036314162
-2.377486436519237,2.327024594054124
-2.3758975423782243,2.3316398246972327
-2.367318095832882,2.3588468033857626
-2.366718068548333,2.291051018791948
-2.3656020742158015,2.3401113880659263
-2.363284581850584,2.365781309568862
-2.349194687049077,2.4346278397288357
-2.335424135599494,2.546089104210871
-2.3336440179413693,2.582485581144808
-2.325737987113837,2.517305158654571
-2.3225368417098773,2.608740196114624
-2.321456348237491,2.5540317002394906
-2.3198795246923436,2.62713597364634
-2.3161848717560467,2.614667798883701
-2.314293727948093,2.5750233744182367
-2.3123591521789635,2.5878831261715667
-2.3043309575345785,2.579888415646547
-2.3013282530200083,2.455083949522615
-2.3008105023005556,2.4545584980123265
-2.2721418525542596,1.5383576122436875
-2.2694803571754396,1.3800970954344813
-2.2648760652173943,1.2264239780286146
-2.2485163658606604,0.2115855773104398
-2.2361071682444207,-0.5200620355614008
-2.2283966262350776,-1.033282083879107
-2.2223262590429673,-1.3220438082907005
-2.219696521277008,-1.5088309338446855
-2.217673169393211,-1.5363052016540266
-2.210516354723808,-2.0073337725132916
-2.209355518020092,-1.9579478034802624
-2.194302398125161,-2.4911935929690436
-2.194122638308713,-2.479443201904955
-2.1806227832166094,-2.8309514653679946
-2.178227624320259,-2.9078855297606885
-2.172148257386401,-2.9635831392533696
-2.1690095897083843,-2.977546923152827
-2.165721994538612,-2.9668560657060707
-2.160903703178561,-3.0575827151613844
-2.1591776302998102,-3.0438949316665775
-2.153914994571389,-3.0924745055881626
-2.1456223865640984,-3.1163219952546912
