n_harmonics,base_freq,magnitudes,instruments
7,1.5860806255005477,"[-0.32545069  0.48728575 -0.23742145  0.42440776  0.14154723  0.79341332
 -0.16776712]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9885522756301213,3.19719579801751
-2.9865723163837226,3.169982077996183
-2.9767835002963716,3.2640894905351967
-2.975052586947177,3.273796415730519
-2.9689886367847254,3.3267272587574266
-2.9649157453925366,3.3208983793157527
-2.9600535381174433,3.354881672084983
-2.957992023201144,3.3841291768060913
-2.9543804930853383,3.396319234499665
-2.948971512957388,3.411377365819619
-2.946230071058909,3.4316182338323418
-2.9419729603637155,3.448436241094684
-2.9355390307595934,3.4264311684796103
-2.9302794605505094,3.422914927301153
-2.926650146961098,3.4720708519100323
-2.918822716157657,3.4479039523993165
-2.9167537260192242,3.4565702930172724
-2.9110804981686487,3.432187609290898
-2.9105876654208007,3.4294654910133535
-2.893618057975247,3.3697657695248493
-2.8928922649873767,3.400769411389335
-2.8920533139437357,3.398504900140304
-2.8869166154808297,3.373302052264011
-2.8846002185640995,3.3420959984910112
-2.882362358107425,3.3347219960765573
-2.876492567335801,3.2894064862147885
-2.873916898924774,3.289808671224851
-2.8719248797222914,3.2318353686039565
-2.8634633898436705,3.182388041274672
-2.8602340894281664,3.173604153190365
-2.8412982725147904,2.9640229124017528
-2.8254176579179417,2.7609870049075926
-2.8219517101982903,2.7163549624157706
-2.821481519019935,2.7093319497916775
-2.805130323076978,2.4903724296200496
-2.793485205537475,2.302730188493663
-2.7934136609806455,2.2953692359291766
-2.777995689579332,2.0659615888695453
-2.777241496814456,2.044232519360814
-2.7723468860293403,1.9144724465369096
-2.7720076339442707,1.9150253488725335
-2.7606530158292197,1.745005135274955
-2.7573616343311276,1.6965998337271364
-2.753597768537499,1.6231300026649824
-2.7394568148520264,1.3128202778373816
-2.731951443523906,1.1932240638858176
-2.716597276861056,0.8682628423859015
-2.701238512909968,0.6213435613748559
-2.691765751648359,0.44240097554948254
-2.686394771816799,0.34684451760898244
-2.68258298831041,0.2715685576032093
-2.681115491297126,0.24434808827652219
-2.669338499873173,0.028487073830085877
-2.668570599778562,-0.006173799780520968
-2.6654184037362745,-0.014529521596523872
-2.6643034903134764,-0.04049927284628346
-2.6461249176497876,-0.33832333754344707
-2.637906549960073,-0.5004181656573252
-2.6339428880816076,-0.5663907995441705
-2.625291066483413,-0.6755783642138573
-2.6241967907651897,-0.712458702849442
-2.6190694582388905,-0.7747579033638864
-2.6174527140816757,-0.8220261769472332
-2.6146721690069734,-0.8362467373744183
-2.604375402882572,-0.9707984122522639
-2.60380214145968,-0.9897861319366392
-2.60348400896465,-0.9947551644516839
-2.5825762345659014,-1.1885075884947802
-2.579609154603912,-1.3161378995830402
-2.5755879602464113,-1.2972037277744934
-2.574709361187584,-1.3028727170215606
-2.570079321148561,-1.39831999222575
-2.5684944639564016,-1.3658065792579595
-2.5535847525477324,-1.4968944174070642
-2.5442809203465515,-1.551098710758945
-2.543002815264697,-1.5989218953232491
-2.5345806679635423,-1.6441474158667384
-2.534204768063132,-1.642510671039989
-2.5293452552604627,-1.6535329983208404
-2.5240761582726066,-1.6922292902111509
-2.516570516606724,-1.740975748227301
-2.5033286740919705,-1.8105221181763989
-2.502517642129529,-1.773194183744236
-2.4872075718959703,-1.816361280417749
-2.4858786772512587,-1.8745255326435657
-2.4725210010764873,-1.889661749599726
-2.4716814150572883,-1.893941788565099
-2.4536910075260114,-1.854391706593361
-2.451257292897811,-1.8794318148133735
-2.4496764843054386,-1.8532332765897004
-2.4494651524921434,-1.8876609722895277
-2.447342920420904,-1.8789691546816416
-2.4318779498593406,-1.8949021937937867
-2.419542095146988,-1.8389726421284316
-2.416046423566105,-1.8061752940417626
-2.412515919516151,-1.799290262628989
-2.397947554145728,-1.795672064640506
-2.3971923796397325,-1.7602098102703205
-2.3958737925832567,-1.8333536924853269
-2.39138429994036,-1.8256502730244994
-2.3872047002949577,-1.7942673363183141
-2.383836054962136,-1.7696943584608582
-2.3666120438155165,-1.7390275117370946
-2.3650525537522706,-1.6830149434923403
-2.3629551961480777,-1.6783486365004001
-2.361687136631997,-1.686797345372088
-2.3613721209823,-1.6746934120620571
-2.3606600347969824,-1.6585596944538548
-2.3597555795765097,-1.6540316684865015
-2.3512309203880095,-1.6231247557965855
-2.3457097151516493,-1.6323875630939366
-2.331021621751285,-1.515404435631852
-2.3272127461237466,-1.5075799251850859
-2.32193126234903,-1.4985094470672167
-2.315157479180626,-1.4460715829278206
-2.3033566116631548,-1.375253978180809
-2.301202012471167,-1.3773991590285803
-2.2775706383833514,-1.2223865650292987
-2.276016643621019,-1.2453148009144144
-2.2758996699002476,-1.2186003790800246
-2.2741663912332912,-1.1652142876508655
-2.2715155720624916,-1.149358394357604
-2.2699339428088425,-1.1535693078086795
-2.2629342426900703,-1.0855302722990217
-2.2615234765075214,-1.0703760620805025
-2.257537179009563,-1.0420904704919243
-2.251164674334663,-1.0305784493360786
-2.2421398299304105,-0.957805199391273
-2.234623549836991,-0.816859079428295
-2.233934815054975,-0.8799537596172538
-2.228517456919742,-0.8352752397180492
-2.2282951681293612,-0.7966950548249057
-2.2252712062972515,-0.7760036083404841
-2.2028617320049992,-0.5965823160060373
-2.1923616110620165,-0.4610979219300091
-2.1903266362959455,-0.4366597188437697
-2.187238737858025,-0.3897525330393423
-2.1846270518680093,-0.40428778948096744
-2.1839091699635222,-0.39369280149226826
-2.1763177841119354,-0.3323732331401407
-2.174207296729433,-0.26250531060994275
-2.17230800470864,-0.2681820608054408
-2.1713184422656866,-0.24252953048066048
-2.169287451020558,-0.22971926747426483
-2.1626298770424492,-0.14012851408565544
-2.153361203499811,-0.06973602213332813
-2.148135122468953,0.007235222406670428
-2.140795733536553,0.12464048451747817
-2.136866870589082,0.15189264287827736
-2.1364615707015377,0.17089714810759607
-2.1331723809427543,0.19345399101295044
-2.1271140971389286,0.3127787253242276
-2.120282744199693,0.3468784289322497
-2.1180723639424834,0.3884720546200033
-2.1155949522962625,0.4240279076248086
-2.1141166506035183,0.44944494771086707
-2.110123055441374,0.47698463927823326
-2.1045572587729837,0.560635421256898
-2.10399951581266,0.5366690333155744
-2.102850950120251,0.5460066048709681
-2.094258277955356,0.6307397530841665
-2.090079779945037,0.7359553886416712
-2.074926280424567,0.9011518934170203
-2.063705260361967,1.0564709189150043
-2.0465490034403384,1.1798039912814777
-2.021057410697721,1.4844462991457337
-2.0174244033865074,1.53166317542888
-2.017213249571827,1.5014277932980444
-2.0148996856752084,1.5329454965226406
-2.012286993288026,1.5859110009216018
-2.011526706671611,1.5437257620852765
-2.01001283274962,1.6052671087548305
-2.009436322182827,1.5866524241475068
-2.0066187921134215,1.5966111854951655
-2.005641246471572,1.6386735749134265
-1.9943759955442537,1.7021279233968172
-1.9879903954114178,1.7786265062352669
-1.9839142143653288,1.7846486874485477
-1.9811127079109005,1.8105636798904619
-1.9770117290676825,1.830788162109497
-1.9741757939795983,1.8422339753763266
-1.973398584518639,1.7874798643590395
-1.9646658627826858,1.8866438616311425
-1.9546068457998549,1.9079669228207423
-1.9527145261351961,1.9133600259817882
-1.9427861769795975,1.880296618750914
-1.9370550084093334,1.9297995922389817
-1.934070205879251,1.9037489441758066
-1.9317714158081003,1.909818761961965
-1.928841697985234,1.8676110263866403
-1.9279519004557406,1.9031881494716854
-1.9264121704229324,1.9266355739631285
-1.9239795242432645,1.9001092685729768
-1.9148844565784005,1.9029242465339575
-1.9091973503756916,1.8543604972388366
-1.8973100533406075,1.7982094557799417
-1.8964441256312272,1.831230260621215
-1.8956256435054761,1.7478642172458863
-1.8900756822154123,1.7577951382917432
-1.8890742690382958,1.7749675401928098
-1.8829113404676368,1.6859104606585988
-1.8825648805183257,1.686950421191446
-1.8819138582970172,1.7083541135563234
-1.8791666440807935,1.6758506744360375
-1.8673547276490814,1.549645281139701
-1.8653927182080083,1.569780077531503
-1.8649451825251824,1.5467816738536413
-1.8495208955493123,1.3625194289219051
-1.8444144662041333,1.3342741778328207
-1.8443490120692152,1.3168842345089828
-1.8291198481838469,1.102970604560002
-1.8245365913310347,1.0555633285622976
-1.8209667171902297,0.982185774657073
-1.8190315099524987,0.9579603262815997
-1.8019034954687432,0.7228202771383484
-1.7896824270146832,0.5124732936392018
-1.761878362537181,-0.021744822897319646
-1.7487620270799988,-0.19481748048680986
-1.7477715849960689,-0.2882033114821094
-1.7436234726982063,-0.366529480451897
-1.74031909438761,-0.4170823570633502
-1.731889429137332,-0.5701173610808871
-1.7230813548645545,-0.718006766839205
-1.7221659981830535,-0.7271507172224357
-1.715933432982199,-0.8362063316877145
-1.713556847816899,-0.8899740817839997
