n_harmonics,base_freq,magnitudes,instruments
10,2.3577339564214346,"[-0.5422776   0.08172703 -0.21206774 -0.14493504  0.61543086  1.25349565
 -0.50362424  0.17984153  0.37770813  1.41861077]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9832366700163364,-1.171593273345304
-2.976218099614074,-1.2994674196222105
-2.9748407585615304,-1.3146870502574806
-2.9715475558889075,-1.3693886538233966
-2.966472855406802,-1.4348432518707963
-2.961327480250146,-1.4836147812508762
-2.9609949744227393,-1.4900000377990061
-2.957658972534118,-1.5245138995649374
-2.956040656745555,-1.5161745102552202
-2.933816740480812,-1.5692376470315368
-2.9263220443156035,-1.517026993908261
-2.9005907830446684,-1.1367804672204649
-2.9000992928395575,-1.1176483639274257
-2.897832422038281,-1.102576941442431
-2.897815940232335,-1.0839204102612354
-2.8944420525225145,-0.9809105432694623
-2.8896942759868818,-0.9082440242610472
-2.886181096731187,-0.8003959099278806
-2.884715689938506,-0.7698902539682372
-2.868697984559654,-0.33433135431784555
-2.8657056282024955,-0.2746616668481731
-2.8611224266513013,-0.15661442794762462
-2.851527499951354,0.08312736957081476
-2.848189257736297,0.15568345583434534
-2.8467031323078285,0.1860847293015343
-2.8409942690123025,0.30149172267446445
-2.836369200415234,0.3732273456528288
-2.8300435479852375,0.4869858315399391
-2.8283882722658977,0.5040978558313254
-2.8254698779723904,0.5526407917797831
-2.811872059056549,0.6435244315659401
-2.809070116631027,0.6762959622897056
-2.8074635151619933,0.6747922162430611
-2.8058332451927055,0.6876348024546693
-2.7914899847305428,0.6233070343268198
-2.786444617169299,0.5427929796212416
-2.7784557615336967,0.450129245416466
-2.76100399380422,0.12605081951117414
-2.7532888190023215,-0.05420877545116539
-2.732703040650087,-0.5288746804999571
-2.729078409803873,-0.6234180961694729
-2.7216661744972073,-0.7939532109348003
-2.7197596821333354,-0.8260463584832123
-2.710390070338393,-0.9808889379180559
-2.70986501280616,-0.9821115576955118
-2.693821288415868,-1.1369012576566664
-2.676780157252032,-1.0882379639861461
-2.6723072443809333,-1.0449485361068398
-2.665934183476175,-0.9138725830028422
-2.6613844004102667,-0.8270909297591459
-2.660416757849241,-0.8155835427339426
-2.6603688462577386,-0.8251765888171001
-2.6576923355339135,-0.7599081465559858
-2.6531199694516028,-0.6341922518702825
-2.6402780094175573,-0.192644875168992
-2.635644247961185,-0.01894873412828472
-2.6241361221504924,0.48511928756758843
-2.6159009148300747,0.852743275315333
-2.611496971095503,1.0883222031033961
-2.61080463336097,1.1091760631796521
-2.608780019054639,1.2052201615266387
-2.605740392932825,1.3586334389460146
-2.592757623333766,1.991902829888797
-2.5918904363712953,2.038945846422433
-2.584324039213847,2.3815035995388754
-2.583897331772814,2.407052115274803
-2.5828895990461564,2.4658121803274446
-2.5792369423045116,2.615822169011736
-2.5744612948129935,2.839130618847402
-2.574222196110142,2.8284943043467736
-2.5691634806673256,3.044964031548974
-2.5653762250827703,3.17248076523466
-2.5549926066697015,3.507126713702942
-2.5538065305393367,3.5371624774269015
-2.5371928549893106,3.873327842691812
