n_harmonics,base_freq,magnitudes,instruments
10,4.952313902523356,"[ 0.45759538  0.23123303  0.10623215  0.06393351  0.10515752  0.25774287
  0.25368204  0.55360402  0.85905273 -2.15289555]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9927090855548646,1.1605584644635982
-2.9894047701628983,1.650468822765376
-2.982513559402821,2.6610860925991853
-2.9760451984229883,3.5534560731739004
-2.9696654872917563,4.31132411061297
-2.9643835975570685,4.8146630675928686
-2.962698987214144,4.9501726592309545
-2.960428829506342,5.105403684116847
-2.94789637244683,5.453344438159082
-2.939195710123991,5.1718427918437575
-2.933592004781743,4.778893524735889
-2.9304407815370146,4.498521020901119
-2.9288684135982708,4.341959469798389
-2.927788004961867,4.233397530693858
-2.924239638419273,3.8413456379306994
-2.922159460445695,3.595583340318728
-2.9009555760721524,0.9480494714551104
-2.9000667170945142,0.8501903098029091
-2.896601006575806,0.48750115983939274
-2.8818536749896633,-0.5592172308915246
-2.8801065795467604,-0.6224025611556833
-2.8784855584784186,-0.6653671849513451
-2.877283685010403,-0.6938713300838161
-2.8706942929544006,-0.7193875406284246
-2.8601390138161475,-0.40704085460359407
-2.8564302869019533,-0.21857678214155926
-2.8547051203848692,-0.11713240800573108
-2.852332280694811,0.025760720293111068
-2.846891197382213,0.37711518109006487
-2.8457268878269213,0.4541042611545124
-2.8451313103343336,0.49289399241612936
-2.835025437834142,1.135868230345516
-2.8297495399927417,1.4084562652982888
-2.823319406247932,1.6466392981948177
-2.8225964193330677,1.6606340006476181
-2.8196378856327478,1.7229723879615348
-2.8136048169527976,1.7640127670780907
-2.8083086079844106,1.692362589346468
-2.7942902935470304,1.1453635170854697
-2.7893320912860853,0.8663097999512335
-2.787352032389096,0.7453051868117403
-2.7588819220609118,-0.5763282393222782
-2.7570613629618483,-0.6010348846247251
-2.756199789315805,-0.6076538089715741
-2.742278475344964,-0.431477299486282
-2.739001529538438,-0.3177526940583205
-2.737745683435043,-0.27502592711859974
-2.735275562723931,-0.16853094490314935
-2.7310082561780487,0.03257087887437238
-2.7292607310821877,0.11353734499164116
-2.7147712927180736,0.7860308143722968
-2.708539543812175,0.9636782287707124
-2.702607121445845,1.0191296867900557
-2.7023366533492137,1.0228141495490015
-2.6949355143256994,0.8936054163971386
-2.685751109725739,0.4067870941327014
-2.6850632256876668,0.3544896427467882
-2.6809473728211772,0.010376664905257795
-2.6764233728294955,-0.44881282590216204
-2.6721908017379334,-0.9377248026828828
-2.6665668419707087,-1.6605790592697691
-2.664164088699801,-1.9826992239989054
-2.664053016126185,-2.003714124346962
-2.6638148174280096,-2.033323747745581
-2.6624887885728485,-2.2128938878902127
-2.646482310196078,-4.372349110133209
-2.6366026845769026,-5.395957071733421
-2.6335734456711766,-5.628181230853407
-2.621151874190357,-6.0479964547802325
-2.6206114765035613,-6.047108540166501
-2.6070120453020604,-5.439551607804542
-2.6021500588311532,-4.9917160385279
-2.588569385892292,-3.275175417441564
-2.581822721621829,-2.2986014114407425
-2.5752046280286622,-1.3541278251180668
-2.57484517183325,-1.3086603587804515
-2.569837767686731,-0.6418183104234232
-2.569068708582386,-0.5450617283506707
-2.565698728015833,-0.14406293058012515
-2.5646090195154017,-0.023840263798165364
-2.555159006317509,0.8200890479544678
-2.552635646758829,0.9848206032925713
-2.5441888163715856,1.284052215744179
-2.5389237822323136,1.2912331761004856
-2.536731130314184,1.2551779850070164
-2.528297789136403,0.9375228601672405
-2.525688849878372,0.7801708682453538
-2.5087266755822286,-0.5845125830799994
-2.5052378981647756,-0.8999469748055537
-2.4998140272021137,-1.3693875913781592
-2.4962994776617635,-1.6523443906870507
-2.495640363772604,-1.7057089394096185
-2.490021023474524,-2.1034344842505956
-2.4872695457891645,-2.2708508259079765
-2.486128911242912,-2.3305527828949306
-2.4843045311544585,-2.428052050650554
-2.4795965404762423,-2.619747865493062
-2.4582410636738516,-2.6131900934356493
-2.4506416062392025,-2.3089578742572194
-2.4429166538568925,-1.8967902613732928
-2.4414138291371694,-1.8099353661012416
-2.43971113226394,-1.7093221345261589
-2.437199713634646,-1.5496983976041196
-2.4200272870845945,-0.5136712822573788
-2.4085662203457927,0.025587355261428246
-2.4052123866104416,0.15568708919328525
-2.4032261438758806,0.22063578740993475
-2.389607209448526,0.5089458737696567
-2.389537133253298,0.5091902455042242
-2.3775509554266616,0.5599687729864543
-2.3732257120006492,0.5397809751389662
-2.3495516996296284,0.30531520321126693
-2.3421574010036994,0.23233372357958226
-2.3367741292199935,0.19201223410898213
-2.336450895834811,0.18718516780291564
-2.333994274871085,0.18106205176389648
-2.3332513209280394,0.1777443759115821
-2.3202697167577178,0.1868159688819861
-2.319688112553978,0.19139239513216888
-2.3177978930922682,0.20754559767496358
-2.3076028004883797,0.335991556330372
-2.3034739583113257,0.4181395012295129
-2.3018752658012325,0.4542793101477475
-2.2885385143597867,0.8588196835586526
-2.2855966275802944,0.9682286210822512
-2.2845209376450306,1.006575942632019
-2.283736387899997,1.0423662044317366
-2.2821170327255773,1.1053816066540374
-2.276561454241724,1.3528326466230345
-2.2748901202929854,1.4287721269598157
-2.2557745024798352,2.3343715434931194
-2.244515349350432,2.7530456290777936
-2.2345510495862713,2.9375288501803185
-2.2246129367682803,2.8664197029130167
-2.223034337902831,2.82255895286937
-2.2152787442657447,2.504883549154296
-2.1941974943917097,0.6526228637614091
-2.185586692239741,-0.41233730818320435
-2.182587252600361,-0.800888532597322
-2.1679436493946818,-2.6760498086548714
-2.1628919345318423,-3.242334070275211
-2.145683453970449,-4.497617306771734
-2.144624022448711,-4.535456399293305
-2.133528974453779,-4.548023732760168
-2.1295207698752145,-4.398925249296866
-2.1280978531770427,-4.326004144568508
-2.1231075242791784,-4.005208108546091
-2.1173703834259445,-3.499136762025726
-2.1105411655474735,-2.7627973141267224
-2.109568426188715,-2.6479114389514438
-2.1087081139106845,-2.5414519734466157
-2.1073800816710104,-2.3787011849482993
-2.100986340945467,-1.5642487979748945
-2.087330550427834,0.1399614142083681
-2.0819626029486256,0.7262624383103202
-2.0722514040710207,1.5338427070573335
-2.0652296738918547,1.884013228090957
-2.062342466208695,1.9676220023426503
-2.059275442782081,2.0164554199986044
-2.0535853045226147,2.010215425078269
-2.039781988827503,1.5314852678862976
-2.0249617227608185,0.654249665942515
-2.022524731824097,0.5084265415756275
-2.0204641194191,0.39173140823277564
-2.012749174689576,0.015299443929875832
-2.0075574272085173,-0.15594664339705688
-2.0067784320835145,-0.17675423325148826
-1.9815795921118808,0.22695160191948333
-1.9576802739580197,1.855092022323497
-1.9557339874501227,1.983740341530738
-1.953735664426516,2.1186398029277522
-1.9439693863306489,2.642388460711409
-1.9405377666694739,2.773858410318699
-1.9261504821318705,2.929498304415181
-1.9187664428340285,2.7689978253454695
-1.915677597933425,2.65743732956244
-1.9155239674414437,2.6492290633121445
-1.9110617658539208,2.4533552828421152
-1.9069634751019184,2.2416109668980866
-1.8829226784574011,0.8099396502231073
-1.88268930442434,0.7945641346862672
-1.8811489425810786,0.7187863407657887
-1.880186187490735,0.6697819997656792
-1.873421291206865,0.3689641335186045
-1.8725550345992967,0.33360031313287697
-1.8688915121086602,0.2112751636222827
-1.8623722011854358,0.04407309044430641
-1.8536601095501237,-0.08081961257859897
-1.833951665595593,-0.18267287167059268
-1.8285047636206337,-0.23062384987936768
-1.8186389900561373,-0.4214035681377821
-1.8141339370050182,-0.5547163909384688
-1.8105246241063857,-0.6890745470429174
-1.8048978437577863,-0.9245381099323645
-1.8009107457968212,-1.1145558574338403
-1.793478530588134,-1.5008833550359004
-1.7927030993182678,-1.536940404825249
-1.7882272289655199,-1.7709262086479105
-1.7756302718409795,-2.2867315297230895
-1.7707029949515722,-2.3944600612939397
-1.757249839908087,-2.2507127943789653
-1.7500925963970284,-1.8635245967742111
-1.748631112182461,-1.7599459986059145
-1.7406396714894923,-1.020496686687809
-1.7340782126738457,-0.24350461901389883
-1.7055599531037615,3.7720032199320257
-1.702567798343413,4.131136802225537
-1.6935534820969118,4.981300622939482
-1.6808520499387045,5.461483012119304
-1.6782314636131026,5.44384793627326
-1.6710385381610449,5.200713142800802
-1.6631657017261623,4.635881029723751
-1.6543969106139533,3.7098637200186713
-1.6536052488940312,3.6184447224916374
-1.6522870448996814,3.457900848481322
-1.6520125698445158,3.4258617121800823
-1.6514711288595716,3.3576534611456563
-1.649244693379816,3.0768991567970714
-1.644342379701245,2.4504038977589064
-1.6349665592820224,1.2659010642891686
-1.6320960889913045,0.934321699880502
-1.629248647506493,0.6272879665715216
-1.620289728198841,-0.16525401293153963
-1.609452931763662,-0.6751461919408998
-1.6036151221665176,-0.7307845998516718
-1.595404320579397,-0.5689226613946986
-1.5943232410702965,-0.5304204923067546
-1.590429254834543,-0.3612531251977938
-1.5874573197184847,-0.20533677985779777
-1.5836048484535528,0.026348223000375814
-1.572432909418934,0.752165932224361
-1.56805457665639,1.028256792505911
-1.553876479193016,1.6637629195623327
-1.547899000482404,1.757051135833761
-1.5466387722743766,1.765144680241572
-1.5440019625173231,1.7583815733619346
-1.532044689502551,1.4600726920847376
-1.5318630197774623,1.4547405933674842
-1.5293036202725192,1.3345347689997822
-1.5277497415897714,1.2592191243461694
-1.5139315414539565,0.4587887337380699
-1.5101029362000866,0.23073098500891664
-1.506581009131848,0.03444398904742874
-1.5019968640301866,-0.19978576495386596
-1.4906094318736272,-0.5702917915907111
-1.4900506016227697,-0.5761216500713248
-1.484089263734242,-0.6158057770814507
-1.4824107339130743,-0.6064021891256891
-1.4785327331520752,-0.5575816565689447
-1.4672274492038668,-0.19806692961575953
-1.4660418885847633,-0.14927245087873522
-1.4630360461563292,-0.0076684753086913235
-1.4538019715465038,0.44890269972345315
-1.4441444165165729,0.8531375736799746
-1.423764922972126,0.8029105738615238
-1.4112208893007363,-0.08508184207411014
-1.4035002311582871,-0.9340858883891637
-1.4007731113147985,-1.2746782870919202
-1.3911138267713052,-2.5836772724583046
-1.3817258125367318,-3.8713774402697534
-1.377349146528016,-4.423718868712206
-1.3735271209194089,-4.853894867505173
-1.3701844668447023,-5.194939118388879
-1.3670889419913979,-5.457516746201747
-1.3656170640374312,-5.576012074684241
-1.3520735085238715,-6.048942697676375
-1.3411052255393294,-5.650464727425302
-1.3357950691292617,-5.22243672191406
-1.3295261441664779,-4.555904905851033
-1.3259339681433626,-4.109207046948252
-1.3193103173255685,-3.2021771949758766
-1.304549582695026,-1.0929093279839575
-1.3029151194102748,-0.8705874341817488
-1.2924270336111632,0.32594944727003117
-1.2848700563805664,0.9262910218740867
-1.2725665268497268,1.3024791928202597
-1.2642888730947521,1.1482155329049217
-1.2547857457556255,0.635397283062453
-1.2497441613788387,0.26081743872676927
